Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Monoclonal Antibod*"") OR TITLE-ABS-KEY(""Antibodies, Monoclonal"")) AND AFFILCOUNTRY(Iran) AND DOCTYPE(re))"


Number of results : 628

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Pirro, M.","6",,,,,,,"Cellular And Molecular Life Sciences","3","T Lymphocyte","68","University of Tabriz","17","National Institute of Allergy and Infectious Diseases","2","Austria","3",,,,
,,,,"Sahraian, M.A.","6",,,,,,,"Current Cancer Drug Targets","3","Drug Delivery System","67","Urmia University of Medical Sciences","17","National Natural Science Foundation of China","2","Czech Republic","3",,,,
,,,,"Shanehbandi, D.","6",,,,,,,"Current Molecular Medicine","3","Drug Targeting","67","Kurdistan University of Medical Sciences","16","Research Center for Infectious Diseases and Tropical Medicine, Tabriz University of Medical Sciences","2","Denmark","3",,,,
,,,,"Silvestris, N.","6",,,,,,,"Drug Delivery And Translational Research","3","SARS-CoV-2","67","Biotechnology Research Center,Tabriz","16","Roche","2","Morocco","3",,,,
,,,,"Ahmadzadeh, V.","5",,,,,,,"Drug Discovery Today","3","Drug Safety","66","School of Pharmacy","16","Shahrekord University of Medical Sciences","2","Netherlands","3",,,,
,,,,"Bagheri, N.","5",,,,,,,"Human Antibodies","3","Breast Cancer","64","Bushehr University of Medical Sciences","15","U.S. Food and Drug Administration","2","Norway","3",,,,
,,,,"Barar, J.","5",,,,,,,"Inflammopharmacology","3","Drug Effect","64","Kashan University of Medical Sciences","15","World Health Organization","2","Singapore","3",,,,
,,,,"Bashash, D.","5",,,,,,,"International Journal Of Peptide Research And Therapeutics","3","Immune Checkpoint Inhibitor","61","School of Medicine, Isfahan UMS","15","Academic Center for Education, Culture and Research","1","Belarus","2",,,,
,,,,"Bernardini, R.","5",,,,,,,"Iranian Biomedical Journal","3","Programmed Death 1 Ligand 1","59","Semnan University of Medical Sciences and Health Services","15","Academy of Finland","1","Cyprus","2",,,,
,,,,"Entezari-Maleki, T.","5",,,,,,,"Journal Of Cancer Research And Clinical Oncology","3","Antineoplastic Activity","58","Ahvaz Jundishapur University of Medical Sciences","15","Agence Nationale de Recherches sur le Sida et les Hépatites Virales","1","Finland","2",,,,
,,,,"Eskian, M.","5",,,,,,,"Journal Of Mazandaran University Of Medical Sciences","3","Rituximab","57","North Khorasan University of Medical Sciences","15","Aja University of Medical Sciences","1","Gabon","2",,,,
,,,,"Eyvazi, S.","5",,,,,,,"Journal Of Medical Virology","3","Bevacizumab","55","Universal Scientific Education and Research Network USERN","14","Alabama Farmers Federation","1","Hungary","2",,,,
,,,,"Ferns, G.A.","5",,,,,,,"Journal Of Oncology Pharmacy Practice","3","Cancer Chemotherapy","55","Sechenov First Moscow State Medical University","14","Alberta Cancer Board","1","Jordan","2",,,,
,,,,"Hajiasgharzadeh, K.","5",,,,,,,"Mini Reviews In Medicinal Chemistry","3","Protein Expression","55","Royan Institute","14","Ardabil University of Medical Sciences","1","Latvia","2",,,,
,,,,"Hashemy, S.I.","5",,,,,,,"Molecular Biology Reports","3","Cancer","54","Baqiyatallah University of Medical Sciences","13","AstraZeneca","1","Peru","2",,,,
,,,,"Hassanian, S.M.","5",,,,,,,"Neurosurgical Review","3","Clinical Trial (topic)","54","Islamic Azad University, Tehran Medical Branch","13","Avicenna Research Institute","1","Taiwan","2",,,,
,,,,"Kazemi-Lomedasht, F.","5",,,,,,,"Research In Pharmaceutical Sciences","3","Female","54","Research Center for Pharmaceutical Nanotechnology","13","Babol University of Medical Sciences","1","Uzbekistan","2",,,,
,,,,"Mahmoudi, H.","5",,,,,,,"Trac Trends In Analytical Chemistry","3","Antineoplastic Agents","53","School of Medicine, Zanjan University of Medical Sciences ZUMS","12","Baqiyatallah University of Medical Sciences","1","Bahrain","1",,,,
,,,,"Marofi, F.","5",,,,,,,"Advanced Pharmaceutical Bulletin","2","Cytokine","53","Shahid Sadoughi University of Medical Sciences","12","Bundesministerium für Bildung und Forschung","1","Benin","1",,,,
,,,,"Safarpour, H.","5",,,,,,,"Annals Of Hematology","2","Phase 2 Clinical Trial (topic)","53","Karolinska Institutet","12","Bushehr University of Medical Sciences","1","Cameroon","1",,,,
,,,,"Safarzadeh Kozani, P.","5",,,,,,,"Anti Infective Agents","2","Monoclonal Antibodies","51","Babol University of Medical Sciences","12","CLL Global Research Foundation","1","Chile","1",,,,
,,,,"Safarzadeh Kozani, P.","5",,,,,,,"Applied Microbiology And Biotechnology","2","Nanoparticle","51","Gonabad University of Medical Sciences","12","Cancer Research Society","1","Cuba","1",,,,
,,,,"Tahmasebi, S.","5",,,,,,,"Archives Of Dermatological Research","2","Programmed Death 1 Receptor","51","SBUMS Cellular and Molecular Biology Research Center","12","Charité – Universitätsmedizin Berlin","1","Democratic Republic Congo","1",,,,
,,,,"Tavakolpour, S.","5",,,,,,,"Archives Of Iranian Medicine","2","Severe Acute Respiratory Syndrome Coronavirus 2","51","Stem Cell Research Center","12","Conselho Nacional de Desenvolvimento Científico e Tecnológico","1","Georgia","1",,,,
,,,,"Tohidkia, M.R.","5",,,,,,,"Archives Of Pediatric Infectious Diseases","2","Cancer Vaccine","50","Birjand University of Medical Sciences","11","Department of Genetics, University of Alabama at Birmingham","1","Ghana","1",,,,
,,,,"Watts, G.F.","5",,,,,,,"Avicenna Journal Of Medical Biotechnology","2","Corticosteroid","49","School of Medicine","11","Department of Health and Aged Care, Australian Government","1","Greece","1",,,,
,,,,"Abdollahpour-Alitappeh, M.","4",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","2","Malignant Neoplasm","49","The University of Western Australia","11","Deutsches Krebsforschungszentrum","1","Israel","1",,,,
,,,,"Afshari, A.R.","4",,,,,,,"Biological Procedures Online","2","Natural Killer Cell","49","Shahid Beheshti University","11","Faculty of Science, Tanta University","1","Kazakhstan","1",,,,
,,,,"Alibakhshi, A.","4",,,,,,,"Biomedicines","2","Inflammation","48","School of Pharmacy","11","Florida Agricultural Experiment Station","1","Lebanon","1",,,,
,,,,"Aref, A.R.","4",,,,,,,"Biosensors And Bioelectronics","2","Nivolumab","48","Faculty of Pharmacy","11","Gastrointestinal and Liver Diseases Research Center","1","Lithuania","1",,,,
,,,,"Arezumand, R.","4",,,,,,,"Cell Biology International","2","Therapy","48","Ferdowsi University of Mashhad","10","GlaxoSmithKline","1","Luxembourg","1",,,,
,,,,"Aslani, S.","4",,,,,,,"Cell Communication And Signaling","2","Apoptosis","47","Ardabil University of Medical Sciences","10","Gonabad University of Medical Sciences","1","Moldova","1",,,,
,,,,"Avan, A.","4",,,,,,,"Cellular Oncology","2","Chemistry","47","Islamic Azad University, Science and Research Branch","10","Guangzhou Science and Technology Program key projects","1","Oman","1",,,,
,,,,"Dastmalchi, S.","4",,,,,,,"Clinical Reviews In Allergy And Immunology","2","Drug Mechanism","46","Karolinska Universitetssjukhuset","9","Guangzhou Science, Technology and Innovation Commission","1","Philippines","1",,,,
,,,,"Eslami, M.","4",,,,,,,"Clinical Rheumatology","2","Molecular Targeted Therapy","46","Shahrekord University of Medical Sciences","9","Guilan University of Medical Sciences","1","Qatar","1",,,,
,,,,"Farahmand, L.","4",,,,,,,"Critical Reviews In Biotechnology","2","Pembrolizumab","46","Massachusetts General Hospital","9","Heart and Stroke Foundation of Canada","1","Saint Martin (Dutch Part)","1",,,,
,,,,"Habibi, M.A.","4",,,,,,,"Current Cancer Therapy Reviews","2","Colorectal Cancer","43","Alborz University of Medical Sciences, Non-communicable Diseases Research Center","9","Ilam University of Medical Sciences","1","Tunisia","1",,,,
,,,,"Hajikarimloo, B.","4",,,,,,,"Current Drug Delivery","2","Interleukin 6","43","Multiple Sclerosis Research Center","9","Indian Council of Agricultural Research","1","Ukraine","1",,,,
,,,,"Hosseinimehr, S.J.","4",,,,,,,"Current Neuropharmacology","2","Cetuximab","42","School of Medicine","9","Indian Council of Medical Research","1","Zambia","1",,,,
,,,,"Jafari, A.","4",,,,,,,"Current Respiratory Medicine Reviews","2","Randomized Controlled Trial (topic)","42","Shariati Hospital","8","Institute of Food and Agricultural Sciences, University of Florida","1",,,,,,
,,,,"Jamialahmadi, T.","4",,,,,,,"Current Stem Cell Research And Therapy","2","Phase 1 Clinical Trial (topic)","41","Fasa University of Medical Sciences","8","International Headache Society","1",,,,,,
,,,,"Khorasanizadeh, M.H.","4",,,,,,,"Dermatologic Therapy","2","Antibodies, Monoclonal, Humanized","40","Loghman Hakim Educational Hospital","8","International Parkinson and Movement Disorder Society","1",,,,,,
,,,,"Lotfinejad, P.","4",,,,,,,"European Cytokine Network","2","Immunogenicity","40","Faculty of Medicine, Kerman University of Medical Sciences","8","Iran's National Elites Foundation","1",,,,,,
,,,,"Mer, A.H.","4",,,,,,,"European Journal Of Pharmacology","2","Phase 3 Clinical Trial (topic)","40","Breast Disease Research Center","8","Iranian Council of Stem Cell Research and Technology","1",,,,,,
,,,,"Mirzaei, Y.","4",,,,,,,"Expert Opinion On Drug Delivery","2","Immunoglobulin","39","Pharmaceutical Research Center","8","Kermanshah University of Medical Sciences","1",,,,,,
,,,,"Mohsenzadegan, M.","4",,,,,,,"Expert Opinion On Therapeutic Targets","2","Overall Survival","39","Surgical Oncology Research Center","8","Kharazmi University","1",,,,,,
,,,,"Najafi, S.","4",,,,,,,"Expert Review Of Anti Infective Therapy","2","Trastuzumab","39","Nanotechnology Research Center","8","King Khalid University","1",,,,,,
,,,,"Nikfar, S.","4",,,,,,,"Expert Review Of Neurotherapeutics","2","Tumor Necrosis Factor","39","Pharmaceutical Analysis Research Center","8","Mauritius Research Council","1",,,,,,
,,,,"Rahbarizadeh, F.","4",,,,,,,"Health Biotechnology And Biopharma","2","Angiogenesis","38","Universal Scientific Education and Research Network USERN","7","Medizinische Universität Wien","1",,,,,,
,,,,"Ramezani, M.","4",,,,,,,"Health Science Reports","2","Immunological Antineoplastic Agent","38","Shahid Rajaee Teacher Training University","7","Ministry of Education and Science of the Russian Federation","1",,,,,,
,,,,"Saghazadeh, A.","4",,,,,,,"Heliyon","2","Autoimmune Disease","37","Università degli Studi di Catania","7","Ministry of Health and Welfare","1",,,,,,
,,,,"Saidijam, M.","4",,,,,,,"Immunity Inflammation And Disease","2","Immune System","37","Dana-Farber Cancer Institute","7","Ministry of Higher Education, Malaysia","1",,,,,,
,,,,"Soltani, A.","4",,,,,,,"Infection And Drug Resistance","2","Metastasis","37","Lorestan University of Medical Sciences","7","Ministry of Science and Technology of the People's Republic of China","1",,,,,,
,,,,"Suksatan, W.","4",,,,,,,"International Journal Of Cancer Management","2","Chimeric Antigen Receptor T-cell Immunotherapy","36","Golestan University of Medical Sciences","7","Monash University","1",,,,,,
,,,,"Valizadeh, H.","4",,,,,,,"International Journal Of Medical Toxicology And Forensic Medicine","2","Epidermal Growth Factor Receptor","36","National Institute for Genetic Engineering and Biotechnology Iran","7","Monash University Malaysia","1",,,,,,
,,,,"Vosough, M.","4",,,,,,,"International Journal Of Molecular Sciences","2","Ipilimumab","36","School of Medicine, Kermanshah University of Medical Sciences","7","National Cancer Research Institute","1",,,,,,
,,,,"Yarian, F.","4",,,,,,,"International Journal Of Pharmaceutics","2","Protein Function","36","Qom University of Medical Sciences and Health Services","7","National Health and Medical Research Council","1",,,,,,
,,,,"Abdelbasset, W.K.","3",,,,,,,"Iranian Journal Of Allergy Asthma And Immunology","2","Small Interfering RNA","36","Aja University of Medical Sciences","7","National Institute for Genetic Engineering and Biotechnology","1",,,,,,
,,,,"Abdolahi, S.","3",,,,,,,"Journal Of Cancer Research And Therapeutics","2","Vasculotropin","36","Cellular and Molecular Research Center, Birjand University of Medical Sciences","7","National Institute for Health Research","1",,,,,,
,,,,"Abdolalizadeh, J.","3",,,,,,,"Journal Of Clinical Neuroscience","2","Antivirus Agent","35","Pharmaceutical Sciences Research Center SUMS","7","National Institute of Neurological Disorders and Stroke","1",,,,,,
,,,,"Abdoli Shadbad, M.","3",,,,,,,"Journal Of Clinical Pharmacology","2","Cytotoxic T Lymphocyte Antigen 4","35","Liver and Gastrointestinal Diseases Research Center","7","National Multiple Sclerosis Society","1",,,,,,
,,,,"Aghamiri, S.","3",,,,,,,"Journal Of Controlled Release","2","Tocilizumab","35","Research Center for Molecular","7","Pfizer","1",,,,,,
,,,,"Ahangarzadeh, S.","3",,,,,,,"Journal Of Headache And Pain","2","Cell Proliferation","34","Neurojenic Inflammation Research Center","7","Pharmaceutical Sciences Research Center, Tehran University of Medical Sciences","1",,,,,,
,,,,"Akbari, B.","3",,,,,,,"Journal Of Liposome Research","2","Cytotoxicity","34","Faculty of Medicine MAZUMS","6","Qatar Foundation","1",,,,,,
,,,,"Akbarpour, M.","3",,,,,,,"Journal Of Molecular Medicine","2","Dendritic Cell","34","Università degli Studi di Perugia","6","Qatar National Research Fund","1",,,,,,
,,,,"Amirkhani, Z.","3",,,,,,,"Journal Of Pharmacy And Pharmacology","2","Immunocompetent Cell","34","School of Medicine GUMS","6","Qatar University","1",,,,,,
,,,,"Ardestani, M.S.","3",,,,,,,"Molecular And Cellular Biochemistry","2","Melanoma","34","Guilan University of Medical Sciences","6","Rafsanjan University of Medical Sciences","1",,,,,,
,,,,"Asadi, M.","3",,,,,,,"Molecular Neurobiology","2","Meta Analysis","34","Islamic Azad University, Tabriz Branch","6","Research Institute for Gastroenterology and Liver Diseases","1",,,,,,
,,,,"Balibegloo, M.","3",,,,,,,"Multiple Sclerosis And Related Disorders","2","Cell Therapy","33","Università degli studi di Bari Aldo Moro","6","Russian Science Foundation","1",,,,,,
,,,,"Balighi, K.","3",,,,,,,"Progress In Lipid Research","2","Drug Delivery Systems","33","University of Isfahan","6","School of Medicine","1",,,,,,
,,,,"Bianconi, V.","3",,,,,,,"Reviews In Medical Virology","2","Innate Immunity","33","Jamia Hamdard","6","School of Medicine, Shahid Beheshti University of Medical Sciences","1",,,,,,
,,,,"Chupradit, S.","3",,,,,,,"Scandinavian Journal Of Immunology","2","Pandemic","33","Endocrinology and Metabolism Research Institute TUMS","6","Science and Technology Commission of Shanghai Municipality","1",,,,,,
,,,,"Deravi, N.","3",,,,,,,"Seminars In Cancer Biology","2","Pathogenesis","33","Arak University of Medical Sciences","6","Semnan University","1",,,,,,
,,,,"Dianat-Moghadam, H.","3",,,,,,,"Tehran University Medical Journal","2","Regulatory T Lymphocyte","33","IRCCS Istituto Tumori Giovanni Paolo II","6","Semnan University of Medical Sciences and Health Services","1",,,,,,
,,,,"Dizaji Asl, K.","3",,,,,,,"Translational Oncology","2","Tumor Antigen","33","Shahroud University of Medical Sciences","6","Servier","1",,,,,,
,,,,"Esmaeilzadeh, A.","3",,,,,,,"ACS Biomaterials Science And Engineering","1","Antineoplastic Agents, Immunological","32","Prince Sattam Bin Abdulaziz University","6","Shiraz Institute for Cancer Research, Shiraz University of Medical Sciences","1",,,,,,
,,,,"Fallahi, M.S.","3",,,,,,,"ACS Pharmacology And Translational Science","1","B Lymphocyte","32","SBUMS Proteomics Research Center","6","Shiraz Transplant Research Center, Shiraz University of Medical Sciences","1",,,,,,
,,,,"Ghahremanloo, A.","3",,,,,,,"Acta Facultatis Medicae Naissensis","1","Immune Checkpoint Inhibitors","32","SBUMS School of Pharmacy","6","Shiraz University","1",,,,,,
,,,,"Gharibi, T.","3",,,,,,,"Acta Neurologica Belgica","1","Macrophage","32","Neuroscience Institute “Neurorehabilitation“","6","Stiftelsen Felix Mindus Bidrag till Leukemiforskningen","1",,,,,,
,,,,"Ghorbaninezhad, F.","3",,,,,,,"Acta Neurologica Scandinavica","1","MicroRNA","32","Autoimmune Bullous Diseases Research Center","6","Student Research Committee, Tabriz University of Medical Sciences","1",,,,,,
,,,,"Hadjati, J.","3",,,,,,,"Advanced Drug Delivery Reviews","1","Antibody","31","Hazrate Rasoole Akram Hospital","6","Tanta University","1",,,,,,
,,,,"Hanaei, S.","3",,,,,,,"Analyst","1","Cancer Cell","31","Faculty of Medicine","6","Tarbiat Modares University","1",,,,,,
,,,,"Jafari, R.","3",,,,,,,"Analytical Biochemistry","1","Multiple Sclerosis","31","UWA Medical School","6","Teva Pharmaceutical Industries","1",,,,,,
,,,,"Jahandideh, S.","3",,,,,,,"Andrology","1","Nanoparticles","31","School of Allied Medical Sciences IUMS","6","Umm Al-Qura University","1",,,,,,
,,,,"Kashanian, S.","3",,,,,,,"Annals Of Diagnostic Pathology","1","Atezolizumab","30","IUMS Immunology Research Center","6","University of Florida","1",,,,,,
,,,,"Khan, H.","3",,,,,,,"Annals Of Parasitology","1","Doxorubicin","30","Infectious and Tropical Diseases Research Center","6","University of Isfahan","1",,,,,,
,,,,"Khazaei, M.","3",,,,,,,"Anti Cancer Agents In Medicinal Chemistry","1","Immunomodulation","30","Cihan University-Erbil","6","University of Newcastle Australia","1",,,,,,
,,,,"Khiali, S.","3",,,,,,,"Anti Inflammatory And Anti Allergy Agents In Medicinal Chemistry","1","Non Small Cell Lung Cancer","30","Universal Scientific Education and Research Network USERN","5","University of Tabriz","1",,,,,,
,,,,"Khodabakhsh, F.","3",,,,,,,"Applied Biochemistry And Biotechnology","1","Targeted Therapy","30","Universal Scientific Education and Research Network USERN","5","University of Washington","1",,,,,,
,,,,"Khorramdelazad, H.","3",,,,,,,"Archives Of Razi Institute","1","Adult","29","University of Johannesburg","5","Vice Chancellor for Research and Technology, Hamadan University of Medical Sciences","1",,,,,,
,,,,"Kiaie, S.H.","3",,,,,,,"Archivum Immunologiae Et Therapiae Experimentalis","1","Antineoplastic Monoclonal Antibody","29","Rafsanjan University of Medical Sciences","5","Warszawski Uniwersytet Medyczny","1",,,,,,
,,,,"Kokhaei, P.","3",,,,,,,"Artificial Cells Nanomedicine And Biotechnology","1","Cancer Radiotherapy","29","School of Medicine","5","Wellcome Trust","1",,,,,,
,,,,"Letafati, A.","3",,,,,,,"Asian Journal Of Pharmaceutical And Clinical Research","1","Chimeric Antigen Receptor","29","Medical Biology Research Center, Kermanshah University of Medical Sciences","5","York University","1",,,,,,
,,,,"Maleknia, S.","3",,,,,,,"Asian Pacific Journal Of Tropical Biomedicine","1","Durvalumab","29","Qazvin University of Medical Sciences","5","Zanjan University of Medical Sciences","1",,,,,,
,,,,"Markov, A.","3",,,,,,,"Asian Pacific Journal Of Tropical Medicine","1","Rheumatoid Arthritis","29","University of California, San Diego","5","Undefined","430",,,,,,
,,,,"Meyfour, A.","3",,,,,,,"Atherosclerosis","1","Vaccine","29","Royal Perth Hospital","5",,,,,,,,
,,,,"Mohammadi, H.","3",,,,,,,"Australasian Journal Of Dermatology","1","Adaptive Immunity","28","Yasuj University of Medical Sciences","5",,,,,,,,
,,,,"Mohammadkhani, N.","3",,,,,,,"BMC Cardiovascular Disorders","1","Bispecific Antibody","28","Razi Vaccine &amp; Serum Research Institute, Iran","5",,,,,,,,
,,,,"Mohammadzadeh, I.","3",,,,,,,"Biochemistry And Biophysics Reports","1","Cancer Growth","28","Brighton and Sussex Medical School","5",,,,,,,,
,,,,"Mollazadeh, H.","3",,,,,,,"Biochimica Et Biophysica Acta General Subjects","1","Epidermal Growth Factor Receptor 2","28","Avicenna Research Institute","5",,,,,,,,
,,,,"Naseri, A.","3",,,,,,,"Bioengineering","1","Glioblastoma","28","High Institute for Research and Education in Transfusion Medicine","5",,,,,,,,
,,,,"Noori, M.","3",,,,,,,"Bioengineering And Translational Medicine","1","Protein Targeting","28","Abdul Wali Khan University Mardan","5",,,,,,,,
,,,,"Pourbagheri-Sigaroodi, A.","3",,,,,,,"Biologicals","1","Treatment Response","28","Larestan University of Medical Sciences","5",,,,,,,,
,,,,"Rafat, A.","3",,,,,,,"Biomed Research International","1","Vaccination","28","University of Science and Culture, Tehran","5",,,,,,,,
,,,,"Rafatpanah, H.","3",,,,,,,"Bionatura","1","Adalimumab","27","Saveetha Institute of Medical and Technical Sciences","5",,,,,,,,
,,,,"Rahbarnia, L.","3",,,,,,,"Bioorganic Chemistry","1","Adoptive Immunotherapy","27","Cardiovascular Research Center","5",,,,,,,,
,,,,"Razi, S.","3",,,,,,,"Biotechnology Advances","1","CD8+ T Lymphocyte","27","Cancer Gene Therapy Research Center, Zanjan University of Medical Sciences ZUMS","5",,,,,,,,
,,,,"Ricciuti, B.","3",,,,,,,"Biotechnology And Bioengineering","1","Carcinogenesis","27","School of Medicine","5",,,,,,,,
,,,,"Sadeghalvad, M.","3",,,,,,,"Biotechnology And Genetic Engineering Reviews","1","Chemotherapy","27","Immunology Research Center","5",,,,,,,,
,,,,"Safari, F.","3",,,,,,,"Biotechnology Journal","1","Chloroquine","27","School of Pharmacy","5",,,,,,,,
,,,,"Safdari, Y.","3",,,,,,,"Biotechnology Letters","1","Cytokines","27","Kharazmi University","4",,,,,,,,
