Scopus refine results values

"Your query : (TITLE-ABS-KEY(""chimeric antigen receptor""))"


Number of results : 23945

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Xu, K.","63",,,,,,,"Nature Biotechnology","88","Animal Experiment","2826","Shanghai Jiao Tong University School of Medicine","211","Ministry of Education of the People's Republic of China","159","Qatar","42",,,,
,,,,"Zhou, J.","63",,,,,,,"Human Vaccines And Immunotherapeutics","84","Immune Response","2811","Brigham and Women's Hospital","209","Government of Canada","154","South Africa","40",,,,
,,,,"Kobold, S.","62",,,,,,,"Annals Of Hematology","82","Pathology","2797","West China School of Medicine/West China Hospital of Sichuan University","206","Science and Technology Department of Zhejiang Province","153","Macao","38",,,,
,,,,"Fry, T.J.","61",,,,,,,"Proceedings Of The National Academy Of Sciences Of The United States Of America","82","Natural Killer Cell","2761","The First Affiliated Hospital, Zhejiang University School of Medicine","206","Department of Health and Aged Care, Australian Government","151","Croatia","37",,,,
,,,,"Nastoupil, L.J.","61",,,,,,,"International Immunopharmacology","81","Gamma Interferon","2751","Peter Maccallum Cancer Centre","204","Cancer Research UK","149","Argentina","36",,,,
,,,,"Cao, J.","60",,,,,,,"Journal Of Clinical Medicine","81","Therapy","2616","Washington University School of Medicine in St. Louis","200","Cancer Prevention and Research Institute of Texas","145","Lebanon","35",,,,
,,,,"Kochenderfer, J.N.","60",,,,,,,"Current Hematologic Malignancy Reports","78","Animal Model","2602","Massachusetts General Hospital Cancer Center","195","National Natural Science Foundation of China-Zhejiang Joint Fund for the Integration of Industrialization and Informatization","145","United Arab Emirates","31",,,,
,,,,"Maude, S.L.","60",,,,,,,"Cancer Cell","76","Multiple Myeloma","2565","Ludwig-Maximilians-Universität München","193","Fundamental Research Funds for the Central Universities","143","Indonesia","30",,,,
,,,,"Locatelli, F.","59",,,,,,,"Nature","76","Mice","2423","Hospital Clínic de Barcelona","193","National Center for Advancing Translational Sciences","142","Serbia","27",,,,
,,,,"Perales, M.A.","59",,,,,,,"Cancer Research","75","Signal Transduction","2377","Universitätsklinikum Würzburg","193","American Cancer Society","138","Cyprus","22",,,,
,,,,"Rooney, C.M.","59",,,,,,,"Nature Cancer","75","Progression Free Survival","2299","Houston Methodist Hospital","189","Jiangsu Provincial Department of Science and Technology","138","Chile","18",,,,
,,,,"Sureda, A.","59",,,,,,,"Hematology United States","74","Antineoplastic Agent","2292","Xuzhou Medical University","187","Genentech","133","Jordan","17",,,,
,,,,"Wels, W.S.","59",,,,,,,"Molecular Cancer","73","Cell Proliferation","2256","The University of North Carolina at Chapel Hill","184","Novartis Pharmaceuticals Corporation","130","Colombia","16",,,,
,,,,"Schmitt, M.","58",,,,,,,"Journal Of Clinical Investigation","72","Diffuse Large B Cell Lymphoma","2240","Charité – Universitätsmedizin Berlin","184","University of Texas MD Anderson Cancer Center","127","Luxembourg","16",,,,
,,,,"Chang, A.H.","57",,,,,,,"Signal Transduction And Targeted Therapy","72","Interleukin 2","2221","David Geffen School of Medicine at UCLA","182","Canadian Institutes of Health Research","126","Nigeria","15",,,,
,,,,"Dreger, P.","56",,,,,,,"Current Treatment Options In Oncology","71","Clinical Article","2166","The Ohio State University","181","Else Kröner-Fresenius-Stiftung","126","Viet Nam","15",,,,
,,,,"Mei, H.","56",,,,,,,"Current Oncology Reports","67","Neurotoxicity","2145","Johns Hopkins University School of Medicine","180","Medical Research Council","126","Bangladesh","12",,,,
,,,,"Rejeski, K.","56",,,,,,,"European Journal Of Haematology","67","Aged","2130","Emory University","179","University of Pennsylvania","126","Belarus","12",,,,
,,,,"Roddie, C.","56",,,,,,,"Frontiers In Pharmacology","67","Gene Expression","2118","University of Minnesota Twin Cities","179","Ministero della Salute","124","Uzbekistan","12",,,,
,,,,"Shadman, M.","56",,,,,,,"Plos One","67","Drug Efficacy","2078","Zhengzhou University","178","National Institute for Health and Care Research","122","Ethiopia","11",,,,
,,,,"Thieblemont, C.","56",,,,,,,"Advances In Experimental Medicine And Biology","66","Monoclonal Antibody","2078","The First Affiliated Hospital of Soochow University","177","National Institute of Neurological Disorders and Stroke","119","Kazakhstan","11",,,,
,,,,"Einsele, H.","55",,,,,,,"Biomarker Research","66","In Vitro Study","2057","Fudan University","175","Ministry of Finance","116","Puerto Rico","11",,,,
,,,,"Milone, M.C.","55",,,,,,,"Hemasphere","66","Treatment Outcome","2028","Universitat de Barcelona","166","National Institute of Diabetes and Digestive and Kidney Diseases","116","Morocco","10",,,,
,,,,"Oluwole, O.O.","55",,,,,,,"Hematological Oncology","65","Tumor Antigen","2025","Hôpital Saint-Louis","166","Japan Agency for Medical Research and Development","115","Georgia","9",,,,
,,,,"Scordo, M.","55",,,,,,,"Expert Review Of Hematology","64","Cytokine Release","2005","King's College London","166","Science and Technology Commission of Shanghai Municipality","115","Nepal","9",,,,
,,,,"Huang, L.","54",,,,,,,"Oncotarget","63","T Lymphocyte Receptor","2005","University of Texas Health Science Center at Houston","166","Wellcome Trust","115","Ecuador","8",,,,
,,,,"Shpall, E.J.","54",,,,,,,"Cancer Journal United States","62","Treatment Response","1972","Yale School of Medicine","162","Cancer Research Institute","113","Oman","8",,,,
,,,,"Yakoub-Agha, I.","54",,,,,,,"Advanced Drug Delivery Reviews","61","CD4+ T Lymphocyte","1970","Universität zu Köln","162","American Association for Cancer Research","110","Peru","8",,,,
,,,,"Zheng, J.","54",,,,,,,"Hematology Oncology Clinics Of North America","61","Immune Checkpoint Inhibitor","1910","University of Southern California","162","St. Baldrick's Foundation","108","Slovakia","8",,,,
,,,,"Ahmed, S.","53",,,,,,,"Scientific Reports","61","Rituximab","1891","Uniklinik Köln","161","Entertainment Industry Foundation","107","Bulgaria","7",,,,
,,,,"Darcy, P.K.","53",,,,,,,"Blood Reviews","60","Hematopoietic Stem Cell Transplantation","1890","The University of Chicago","161","Alex's Lemonade Stand Foundation for Childhood Cancer","105","Iceland","6",,,,
,,,,"Kenderian, S.S.","53",,,,,,,"Bulletin Du Cancer","60","Cancer Chemotherapy","1871","General Hospital of People's Liberation Army","160","GlaxoSmithKline","100","Lithuania","6",,,,
,,,,"Rezvani, K.","53",,,,,,,"Chinese Journal Of Cancer Biotherapy","60","Immunosuppressive Treatment","1871","Centro de Investigación Biomédica en Red de Cáncer","158","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","96","Uganda","6",,,,
,,,,"Rosenberg, S.A.","52",,,,,,,"Zhonghua Xue Ye Xue Za Zhi Zhonghua Xueyexue Zazhi","60","Fludarabine","1807","Icahn School of Medicine at Mount Sinai","157","American Society of Hematology","95","Uruguay","6",,,,
,,,,"Barrett, D.M.","51",,,,,,,"Best Practice And Research Clinical Haematology","59","In Vivo Study","1805","Southern Medical University","156","Takeda Pharmaceutical Company","95","Costa Rica","5",,,,
,,,,"Mohty, M.","51",,,,,,,"Science","59","Antigens, CD19","1796","Soochow University","156","Priority Academic Program Development of Jiangsu Higher Education Institutions","92","Estonia","5",,,,
,,,,"Zinzani, P.L.","51",,,,,,,"Pediatric Blood And Cancer","58","Programmed Death 1 Ligand 1","1780","CNRS Centre National de la Recherche Scientifique","154","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","92","Kuwait","5",,,,
,,,,"Cheng, H.","50",,,,,,,"International Journal Of Hematology","57","Cancer Recurrence","1775","Sorbonne Université","153","Natural Science Foundation of Guangdong Province","91","Türkiye","5",,,,
,,,,"Gill, S.","50",,,,,,,"Biology Of Blood And Marrow Transplantation","56","Middle Aged","1768","Tel Aviv University","152","Mayo Clinic","89","Azerbaijan","4",,,,
,,,,"Wei, G.","50",,,,,,,"Biomedicine And Pharmacotherapy","56","Tumor Necrosis Factor","1738","University of California, San Diego","150","Natural Science Foundation of Zhejiang Province","89","Cuba","4",,,,
,,,,"Houot, R.","49",,,,,,,"Cancer Medicine","56","T Lymphocyte Activation","1737","University of Toronto","149","University of Texas System","88","Latvia","4",,,,
,,,,"Jacoby, E.","49",,,,,,,"Critical Reviews In Oncology Hematology","56","Adverse Event","1728","Tehran University of Medical Sciences","147","Burroughs Wellcome Fund","86","Ukraine","4",,,,
,,,,"Li, Z.","49",,,,,,,"Seminars In Hematology","56","Programmed Death 1 Receptor","1723","Karolinska Institutet","146","University of California","85","Algeria","3",,,,
,,,,"Miklos, D.B.","49",,,,,,,"Biomedicines","54","Hematologic Malignancy","1718","Institut d'Investigacions Biomèdiques August Pi i Sunyer - IDIBAPS","145","Basic and Applied Basic Research Foundation of Guangdong Province","84","Bahrain","3",,,,
,,,,"Palomba, M.L.","49",,,,,,,"Cell Reports Medicine","54","Follow Up","1717","UCL Cancer Institute","143","Melanoma Research Alliance","84","Bosnia and Herzegovina","3",,,,
,,,,"Salles, G.","49",,,,,,,"Nature Reviews Drug Discovery","54","Drug Therapy","1713","Universitätsklinikum Hamburg-Eppendorf","141","Wilhelm Sander-Stiftung","82","Ghana","3",,,,
,,,,"Shah, N.N.","48",,,,,,,"Cancer","53","Regulatory T Lymphocyte","1709","The Sidney Kimmel Comprehensive Cancer Center","141","California Institute for Regenerative Medicine","81","Kenya","3",,,,
,,,,"Kang, L.","47",,,,,,,"Journal Of Immunotherapy","53","Cell Line, Tumor","1661","Capital Medical University","140","Sanofi","81","North Macedonia","3",,,,
,,,,"Kersten, M.J.","47",,,,,,,"Frontiers In Cell And Developmental Biology","52","Cancer Therapy","1658","The Sir Peter MacCallum Department of Oncology","140","Chinese Academy of Sciences","79","Palestine","3",,,,
,,,,"Shah, G.L.","47",,,,,,,"Nature Biomedical Engineering","51","Tumor Cell Line","1617","UNC School of Medicine","139","V Foundation for Cancer Research","78","Panama","3",,,,
,,,,"Teachey, D.T.","47",,,,,,,"Cancer Gene Therapy","50","Pembrolizumab","1615","First Affiliated Hospital of Zhengzhou University","139","Science, Technology and Innovation Commission of Shenzhen Municipality","77","Philippines","3",,,,
,,,,"Xiao, Y.","47",,,,,,,"Cell","50","Animal Cell","1599","Universitätsklinikum Heidelberg","137","Takeda Pharmaceuticals U.S.A.","77","Sudan","3",,,,
,,,,"Barba, P.","46",,,,,,,"Lancet Oncology","50","Cancer Survival","1589","Northwestern University Feinberg School of Medicine","137","Horizon 2020","75","Syrian Arab Republic","3",,,,
,,,,"Budde, L.E.","46",,,,,,,"Nature Reviews Immunology","49","Clinical Trial (topic)","1589","UT Southwestern Medical Center","136","Department of Science and Technology of Shandong Province","73","Venezuela","3",,,,
,,,,"Gauthier, J.","46",,,,,,,"Oncotargets And Therapy","49","Cytokine","1573","Institute of Hematology and Blood Diseases Hospital, Chinese Academy of Medical Sciences &amp; Peking Union Medical College","135","Guangzhou Science, Technology and Innovation Commission","72","Armenia","2",,,,
,,,,"Hashmi, H.","46",,,,,,,"Current Oncology","48","Tisagenlecleucel T","1547","Hannover Medical School","133","National Major Science and Technology Projects of China","72","Honduras","2",,,,
,,,,"Schuster, S.J.","46",,,,,,,"Viruses","48","Interleukin 6","1538","Stanford Cancer Institute","132","American Lebanese Syrian Associated Charities","71","Moldova","2",,,,
,,,,"Shouval, R.","46",,,,,,,"Expert Review Of Anticancer Therapy","46","Dexamethasone","1523","Mayo Clinic in Jacksonville, Florida","131","Ministerio de Ciencia e Innovación","70","North Korea","2",,,,
,,,,"Gardner, R.A.","45",,,,,,,"Molecular Therapy Oncology","46","Tocilizumab","1519","Emory University School of Medicine","131","National Institute for Health Research","70","Reunion","2",,,,
,,,,"Perales, M.A.","45",,,,,,,"Future Oncology","45","Chimeric Antigen Receptor Immunotherapy","1515","Johns Hopkins University","131","Stand Up To Cancer","70","Sri Lanka","2",,,,
,,,,"Ahmed, N.","44",,,,,,,"Frontiers In Medicine","44","Nivolumab","1512","The University of British Columbia","131","Stanford University","70","Tanzania","2",,,,
,,,,"Ansell, S.M.","44",,,,,,,"Gene Therapy","44","Cancer Patient","1499","The Ohio State University Comprehensive Cancer Center","130","Chinese Academy of Meteorological Sciences","69","Tunisia","2",,,,
,,,,"Bachy, E.","44",,,,,,,"Jci Insight","44","Drug Safety","1495","Monash University","130","Sichuan University","69","Albania","1",,,,
,,,,"Cao, Y.","44",,,,,,,"Lancet","44","B Cell Lymphoma","1494","Medizinische Universität Wien","129","José Carreras Leukämie-Stiftung","65","Antigua and Barbuda","1",,,,
,,,,"Dahiya, S.","44",,,,,,,"Oncology United States","44","Tumor Growth","1484","Peking University","129","Ministero dell’Istruzione, dell’Università e della Ricerca","65","Brunei Darussalam","1",,,,
,,,,"Frey, N.V.","44",,,,,,,"Jnccn Journal Of The National Comprehensive Cancer Network","43","Apoptosis","1482","University of Chinese Academy of Sciences","129","Generalitat de Catalunya","63","Cameroon","1",,,,
,,,,"Ghobadi, A.","44",,,,,,,"Journal Of Controlled Release","41","Lymphoma","1482","National University of Singapore","128","Natural Science Foundation of Shandong Province","63","Congo","1",,,,
,,,,"Lee, D.W.","44",,,,,,,"Therapeutic Advances In Hematology","41","Molecularly Targeted Therapy","1482","Keck School of Medicine of USC","125","Fundação para a Ciência e a Tecnologia","62","Curaçao","1",,,,
,,,,"Park, J.H.","44",,,,,,,"Nature Immunology","40","Tumor Associated Leukocyte","1472","Shanghai Jiao Tong University","125","Ministério da Educação e Ciência","62","Democratic Republic Congo","1",,,,
,,,,"Shi, M.","44",,,,,,,"Neuro Oncology","40","Axicabtagene Ciloleucel","1456","The University of Utah","124","University of California, Los Angeles","62","Grenada","1",,,,
,,,,"Ahmed, N.","43",,,,,,,"Chinese Medical Journal","39","Acute Myeloid Leukemia","1454","Mayo Clinic Scottsdale-Phoenix, Arizona","123","Seventh Framework Programme","61","Guyana","1",,,,
,,,,"Hu, Y.","43",,,,,,,"Clinical And Translational Immunology","39","Major Clinical Study","1413","Technische Universität München","122","Ligue Contre le Cancer","60","Jamaica","1",,,,
,,,,"Iacoboni, G.","43",,,,,,,"Pharmaceutics","39","Adoptive Transfer","1392","Roswell Park Cancer Institute","119","Lymphoma Research Foundation","60","Kyrgyzstan","1",,,,
,,,,"Jabbour, E.","43",,,,,,,"Science Advances","38","Cytokine Production","1362","Vanderbilt University Medical Center","119","Natural Science Foundation of Beijing Municipality","60","Laos","1",,,,
,,,,"Juan, M.","43",,,,,,,"Seminars In Cancer Biology","38","Immunocompetent Cell","1362","University of Colorado Anschutz Medical Campus","117","Deutschen Konsortium für Translationale Krebsforschung","58","Lesotho","1",,,,
,,,,"Müller-Tidow, C.","43",,,,,,,"Trends In Cancer","38","Tumor Immunity","1361","San Raffaele Scientific Institute","115","Federación Española de Enfermedades Raras","58","Malta","1",,,,
,,,,"Usmani, S.Z.","43",,,,,,,"Acta Haematologica Polonica","37","Cancer Prognosis","1360","The University of Sydney","115","Howard Hughes Medical Institute","58","Montenegro","1",,,,
,,,,"Wang, Y.","43",,,,,,,"Biomolecules","37","Animal Tissue","1331","University of Pittsburgh School of Medicine","113","Astellas Pharma US","56","Namibia","1",,,,
,,,,"Wang, Y.","43",,,,,,,"Blood Cancer Discovery","37","Phenotype","1322","University of Minnesota Medical School","113","Miltenyi Biotec","56","Papua New Guinea","1",,,,
,,,,"Zhao, M.","43",,,,,,,"Current Opinion In Immunology","37","Peripheral Blood Mononuclear Cell","1320","Tongji University School of Medicine","113","Institut National Du Cancer","55","Paraguay","1",,,,
,,,,"Bollard, C.M.","42",,,,,,,"Immunological Reviews","36","Biological Therapy","1305","Alma Mater Studiorum Università di Bologna","112","Institut National de la Santé et de la Recherche Médicale","55","Rwanda","1",,,,
,,,,"Feldmann, A.","42",,,,,,,"Journal Of Experimental And Clinical Cancer Research","36","B Lymphocyte","1298","Northwestern University","111","National Medical Research Council","55","Trinidad and Tobago","1",,,,
,,,,"Li, P.","42",,,,,,,"Journal Of Immunology","36","Phase 2 Clinical Trial (topic)","1283","Union Hospital, Tongji Medical College, Huazhong University of Science and Technology","110","Agence Nationale de la Recherche","54","Yemen","1",,,,
,,,,"Sang, W.","42",,,,,,,"Pharmacological Research","36","Cancer Vaccine","1280","University College London Hospitals NHS Foundation Trust","109","Fonds Wetenschappelijk Onderzoek","54","Zambia","1",,,,
,,,,"Strati, P.","42",,,,,,,"Translational Cancer Research","36","Child","1268","Cancer Center Amsterdam","109","Ministry of Science, ICT and Future Planning","54","Zimbabwe","1",,,,
,,,,"Wang, M.","42",,,,,,,"Life Sciences","35","Melanoma","1260","Università degli Studi di Torino","108","Chinese Academy of Medical Sciences","53","Undefined","899",,,,
,,,,"Wang, X.","42",,,,,,,"Oncologist","35","Phase 1 Clinical Trial (topic)","1257","Goethe-Universität Frankfurt am Main","106","Conselho Nacional de Desenvolvimento Científico e Tecnológico","53",,,,,,
,,,,"Munoz, J.","41",,,,,,,"JAMA Oncology","34","Cell- And Tissue-Based Therapy","1245","CHU Lille","106","Memorial Sloan-Kettering Cancer Center","53",,,,,,
,,,,"Nagler, A.","41",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","33","Glioblastoma","1243","Children's Hospital and Regional Medical Center","104","Science and Technology Program of Zhejiang Province","53",,,,,,
,,,,"Schambach, A.","41",,,,,,,"Pharmaceuticals","33","Upregulation","1234","University of Michigan, Ann Arbor","104","Vetenskapsrådet","52",,,,,,
,,,,"Liang, A.","40",,,,,,,"Advanced Science","32","Cytotoxic T Lymphocyte Antigen 4","1204","UCSF Helen Diller Family Comprehensive Cancer Center","104","Servier","51",,,,,,
,,,,"Rapoport, A.P.","40",,,,,,,"BMC Cancer","32","Bispecific Antibody","1187","Università degli Studi di Milano","104","Fundación Científica Asociación Española Contra el Cáncer","50",,,,,,
,,,,"Wang, J.","40",,,,,,,"Cellular And Molecular Immunology","32","Clinical Outcome","1184","Università Cattolica del Sacro Cuore, Campus di Roma","104","Ludwig-Maximilians-Universität München","50",,,,,,
,,,,"Zhang, M.","40",,,,,,,"Ebiomedicine","32","Lenalidomide","1171","Massachusetts Institute of Technology","103","Ministry of Health and Welfare","50",,,,,,
,,,,"Zhang, Y.","40",,,,,,,"Memo Magazine Of European Medical Oncology","32","Allogeneic Hematopoietic Stem Cell Transplantation","1163","Friedrich-Alexander-Universität Erlangen-Nürnberg","102","National Institute of Biomedical Imaging and Bioengineering","50",,,,,,
