Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Monoclonal Antibod*"") OR TITLE-ABS-KEY(""Antibodies, Monoclonal"")) AND AFFILCOUNTRY(Iran))"


Number of results : 2328

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2015","99","Behdani, M.","34","Veterinary","34","Retracted","2",,,"Iranian Journal Of Allergy Asthma And Immunology","22","Review","581","Isfahan University of Medical Sciences","137","U.S. Department of Health and Human Services","25","Iraq","28",,,,
,,"2014","82","Majidi, J.","34","Multidisciplinary","31",,,,,"Archives Of Iranian Medicine","18","Animals","555","Islamic Azad University","129","Isfahan University of Medical Sciences","24","Turkey","28",,,,
,,"2013","85","Omidfar, K.","30","Environmental Science","30",,,,,"Advanced Pharmaceutical Bulletin","17","Animal","446","Avicenna Research Institute","117","National Institutes of Health","24","France","26",,,,
,,"2012","90","Paknejad, M.","30","Physics and Astronomy","30",,,,,"Life Sciences","17","Immunology","440","SBUMS School of Medicine","116","Tarbiat Modares University","20","Russian Federation","25",,,,
,,"2011","82","Golsaz-Shirazi, F.","29","Health Professions","20",,,,,"Tehran University Medical Journal","17","Male","415","University of Tehran","115","UK Research and Innovation","20","Switzerland","24",,,,
,,"2010","67","Khoshnoodi, J.","28","Computer Science","15",,,,,"Tumor Biology","17","Metabolism","396","Children's Medical Center TUMS","85","Academic Center for Education, Culture and Research","12","Egypt","19",,,,
,,"2009","56","Yousefi, M.","28","Dentistry","10",,,,,"Iranian Journal Of Pharmaceutical Research","16","Enzyme Linked Immunosorbent Assay","394","School of Medicine IUMS","79","Ahvaz Jundishapur University of Medical Sciences","12","Saudi Arabia","18",,,,
,,"2008","43","Omidi, Y.","27","Psychology","10",,,,,"Medical Oncology","16","Adult","393","School of Advanced Technologies in Medicine","79","Biotechnology Research Center, Tabriz University of Medical Sciences","12","Malaysia","17",,,,
,,"2007","47","Abdolalizadeh, J.","24","Nursing","8",,,,,"Biosensors And Bioelectronics","15","Human Cell","363","Research Center for Immunodeficiencies","76","Shiraz Institute for Cancer Research, Shiraz University of Medical Sciences","11","Japan","14",,,,
,,"2006","34","Farajnia, S.","24","Energy","7",,,,,"Plos One","15","Mouse","357","School of Pharmacy","70","European Commission","10","Netherlands","14",,,,
,,"2005","24","Rahbarizadeh, F.","24","Mathematics","3",,,,,"Asian Pacific Journal Of Cancer Prevention","14","Protein Expression","340","School of Public Health","67","Kermanshah University of Medical Sciences","10","Poland","14",,,,
,,"2004","6","Aghebati-Maleki, L.","23","Economics, Econometrics and Finance","2",,,,,"Frontiers In Immunology","14","Immunotherapy","313","Drug Applied Research Center, Tabriz University of Medical Sciences","65","University of Tehran","10","Austria","13",,,,
,,"2003","20","Kazemi-Lomedasht, F.","23","Social Sciences","2",,,,,"Immunotherapy","13","Animal Experiment","309","School of Medicine, Isfahan UMS","64","National Cancer Institute","8","Belgium","13",,,,
,,"2002","8","Habibi-Anbouhi, M.","22","Business, Management and Accounting","1",,,,,"Journal Of Isfahan Medical School","13","Procedures","290","Faculty of Medicine","59","Royan Institute","8","Brazil","12",,,,
,,"2001","5","Rahimpour, A.","22",,,,,,,"Molecular Biology Reports","13","Genetics","279","Ahvaz Jundishapur University of Medical Sciences","56","Alborz University of Medical Sciences","7","Denmark","12",,,,
,,"2000","9","Rajabibazl, M.","22",,,,,,,"Acta Medica Iranica","12","Animal Cell","254","School of Medicine","54","Government of Canada","7","Pakistan","12",,,,
,,"1997","2","Ghods, R.","21",,,,,,,"Immunopharmacology And Immunotoxicology","12","Chemistry","249","Mazandaran University of Medical Sciences","53","Mazandaran University of Medical Sciences","7","Spain","12",,,,
,,"1996","2","Mahboudi, F.","21",,,,,,,"International Journal Of Biological Macromolecules","12","Flow Cytometry","234","Kermanshah University of Medical Sciences","52","Ministry of Science Research and Technology","7","Thailand","11",,,,
,,"1995","4","Kazemi, B.","20",,,,,,,"Protein Expression And Purification","12","Mice","228","Baqiyatallah University of Medical Sciences","52","National Natural Science Foundation of China","7","South Africa","10",,,,
,,"1994","4","Shokrgozar, M.A.","20",,,,,,,"Retina","12","Drug Efficacy","227","Immunology Research Center","51","University of Kurdistan","7","Nigeria","9",,,,
,,"1993","4","Babaei, M.H.","19",,,,,,,"International Journal Of Peptide Research And Therapeutics","11","Monoclonal Antibodies","219","Alborz University of Medical Sciences","49","Baqiyatallah University of Medical Sciences","6","Singapore","9",,,,
,,"1991","2","Kazemi, T.","19",,,,,,,"Cancer Immunology Cancer Immunotherapy For Organ Specific Tumors","10","Pathology","219","Endocrinology and Metabolism Research Institute TUMS","46","Hamadan University of Medical Sciences","6","South Korea","8",,,,
,,"1987","2","Hojjat-Farsangi, M.","18",,,,,,,"Iranian Journal Of Biotechnology","10","Cancer Immunotherapy","213","Islamic Azad University, Science and Research Branch","46","Natural Sciences and Engineering Research Council of Canada","6","Taiwan","8",,,,
,,"1973","1","Shabani, M.","18",,,,,,,"Journal Of Mazandaran University Of Medical Sciences","10","Western Blotting","210","Zanjan University of Medical Sciences ZUMS","43","Research Center for Pharmaceutical Nanotechnology","6","Czech Republic","7",,,,
,,,,"Ahmadieh, H.","17",,,,,,,"Applied Biochemistry And Biotechnology","9","Middle Aged","209","Kerman University of Medical Sciences","43","Shahid Chamran University of Ahvaz","6","Indonesia","7",,,,
,,,,"Barar, J.","17",,,,,,,"Cancer Cell International","9","Antineoplastic Agent","192","University of Tabriz","42","Zahedan University of Medical Sciences","6","Lebanon","7",,,,
,,,,"Jadidi-Niaragh, F.","17",,,,,,,"Cell Journal","9","Breast Cancer","188","Shahid Sadoughi University of Medical Sciences","40","Canadian Institutes of Health Research","5","Kuwait","6",,,,
,,,,"Bahadori, T.","16",,,,,,,"Cornea","9","Immunohistochemistry","179","Semnan University of Medical Sciences and Health Services","40","Gastrointestinal and Liver Diseases Research Center","5","Norway","6",,,,
,,,,"Keshavarz-Fathi, M.","16",,,,,,,"Frontiers In Oncology","9","Signal Transduction","179","Razi Vaccine &amp; Serum Research Institute, Iran","40","Guilan University of Medical Sciences","5","United Arab Emirates","6",,,,
,,,,"Abolhassani, M.","15",,,,,,,"International Journal Of Cancer Management","9","Treatment Outcome","179","Mashhad University of Medical Sciences, School of Medicine","39","Institut Pasteur","5","Cyprus","5",,,,
,,,,"Jalilian, A.R.","15",,,,,,,"Iranian Journal Of Pathology","9","In Vitro Study","178","Shariati Hospital","39","Islamic Azad University","5","Hungary","5",,,,
,,,,"Mahmoudi, A.R.","15",,,,,,,"Journal Of Cellular Biochemistry","9","Neoplasms","171","Karolinska Institutet","38","Medical Research Council","5","Mexico","5",,,,
,,,,"Payandeh, Z.","15",,,,,,,"Medical Hypotheses","9","Antibodies, Monoclonal, Humanized","168","Biotechnology Research Center,Tabriz","38","Ministry of Science and Technology of the People's Republic of China","5","Morocco","5",,,,
,,,,"Abdollahi, M.","14",,,,,,,"Scientific Reports","9","Clinical Article","168","Research Center for Pharmaceutical Nanotechnology","38","National Institute for Genetic Engineering and Biotechnology","5","Tunisia","5",,,,
,,,,"Davami, F.","14",,,,,,,"Expert Opinion On Biological Therapy","8","Animal Model","166","Royan Institute","37","Razi Vaccine and Serum Research Institute","5","Finland","4",,,,
,,,,"Ghaderi, A.","14",,,,,,,"Journal Of Cancer Research And Therapeutics","8","Drug Effect","166","National Institute for Genetic Engineering and Biotechnology Iran","37","Roche","5","Jordan","4",,,,
,,,,"Jaafari, M.R.","14",,,,,,,"Koomesh","8","Cell Proliferation","165","Karolinska Universitetssjukhuset","35","University of Isfahan","5","Argentina","3",,,,
,,,,"Rajabi, H.","14",,,,,,,"Microchimica Acta","8","Aged","161","Nuclear Science &amp; Technology Research Institute, Tehran","35","Urmia University of Medical Sciences","5","New Zealand","3",,,,
,,,,"Kashanian, S.","13",,,,,,,"Multiple Sclerosis And Related Disorders","8","Bevacizumab","161","Shahid Beheshti University","34","Zanjan University of Medical Sciences","5","Oman","3",,,,
,,,,"Moazzeni, S.M.","13",,,,,,,"Research In Pharmaceutical Sciences","8","Coronavirus Disease 2019","160","Hamadan University of Medical Sciences","33","Ardabil University of Medical Sciences","4","Peru","3",,,,
,,,,"Mobini, M.","13",,,,,,,"Advances In Experimental Medicine And Biology","7","Neoplasm","156","Bushehr University of Medical Sciences","33","Birjand University of Medical Sciences","4","Portugal","3",,,,
,,,,"Shahbazi-Gahrouei, D.","13",,,,,,,"Archives Of Razi Institute","7","COVID-19","154","Harvard Medical School","31","Deutsche Forschungsgemeinschaft","4","Qatar","3",,,,
,,,,"Soheilian, M.","13",,,,,,,"Biologicals","7","Cell Line, Tumor","153","Kurdistan University of Medical Sciences","31","Drug Applied Research Center, Tabriz University of Medical Sciences","4","Türkiye","3",,,,
,,,,"Amani, J.","12",,,,,,,"Biotechnology And Applied Biochemistry","7","Immune Response","153","School of Medicine, Zanjan University of Medical Sciences ZUMS","30","Horizon 2020 Framework Programme","4","Bahrain","2",,,,
,,,,"Azizi, G.","12",,,,,,,"Current Pharmaceutical Design","7","Antibody Production","151","Islamic Azad University, Tehran Medical Branch","30","Iran Nanotechnology Initiative Council","4","Belarus","2",,,,
,,,,"Farahmand, L.","12",,,,,,,"Expert Review Of Clinical Immunology","7","Human Tissue","149","SBUMS School of Pharmacy","30","Iran University of Science and Technology","4","Chile","2",,,,
,,,,"Mahmoudian, J.","12",,,,,,,"Graefe S Archive For Clinical And Experimental Ophthalmology","7","Gene Expression","144","University of Isfahan","29","Kashan University of Medical Sciences","4","Colombia","2",,,,
,,,,"Ramezani, A.","12",,,,,,,"Immunology Letters","7","Binding Affinity","141","Kashan University of Medical Sciences","28","Kerman University of Medical Sciences","4","Croatia","2",,,,
,,,,"Rezaei, A.","12",,,,,,,"Journal Of Drug Delivery Science And Technology","7","Major Clinical Study","141","Urmia University of Medical Sciences","28","Ministry of Health and Medical Education","4","Gabon","2",,,,
,,,,"Sahraian, M.A.","12",,,,,,,"Journal Of Drug Targeting","7","Polyacrylamide Gel Electrophoresis","138","Imam Khomeini Hospital","27","National Institute of Allergy and Infectious Diseases","4","Greece","2",,,,
,,,,"Sankian, M.","12",,,,,,,"Microbial Pathogenesis","7","T Lymphocyte","134","School of Pharmacy","27","Pharmaceutical Sciences Research Center, Tehran University of Medical Sciences","4","Ireland","2",,,,
,,,,"Soleimani, M.","12",,,,,,,"Molecular Immunology","7","Apoptosis","131","Universal Scientific Education and Research Network USERN","25","Shahrekord University of Medical Sciences","4","Israel","2",,,,
,,,,"Vaziri, B.","12",,,,,,,"Pathology Research And Practice","7","Epidermal Growth Factor Receptor 2","131","Golestan University of Medical Sciences","25","University of Tabriz","4","Kazakhstan","2",,,,
,,,,"Bandehpour, M.","11",,,,,,,"Scandinavian Journal Of Immunology","7","Tumor Cell Line","131","Birjand University of Medical Sciences","25","Agence Nationale de Recherches sur le Sida et les Hépatites Virales","3","Latvia","2",,,,
,,,,"Daneshpazhooh, M.","11",,,,,,,"Yakhteh","7","Escherichia Coli","129","Medical Biology Research Center, Kermanshah University of Medical Sciences","25","Aja University of Medical Sciences","3","Luxembourg","2",,,,
,,,,"Hadjati, J.","11",,,,,,,"Analytical Biochemistry","6","Recombinant Protein","129","SBUMS Cellular and Molecular Biology Research Center","25","Azarbaijan Shahid Madani University","3","Philippines","2",,,,
,,,,"Mansouri, K.","11",,,,,,,"Biomed Research International","6","Immunization","127","Hazrate Rasoole Akram Hospital","25","Bundesministerium für Bildung und Forschung","3","Uzbekistan","2",,,,
,,,,"Mohammadnejad, J.","11",,,,,,,"Current Medicinal Chemistry","6","Trastuzumab","127","Babol University of Medical Sciences","24","CLL Global Research Foundation","3","Zambia","2",,,,
,,,,"Pourfathollah, A.A.","11",,,,,,,"Daru Journal Of Pharmaceutical Sciences","6","Drug Delivery System","125","Shahed University","23","Cancerfonden","3","Armenia","1",,,,
,,,,"Shanehbandi, D.","11",,,,,,,"European Journal Of Ophthalmology","6","Drug Safety","125","Nanotechnology Research Center","23","Department of Health and Aged Care, Australian Government","3","Azerbaijan","1",,,,
,,,,"Tavakolpour, S.","11",,,,,,,"European Journal Of Pharmacology","6","Rituximab","125","Shahrekord University of Medical Sciences","22","Genentech","3","Bangladesh","1",,,,
,,,,"Alirezapour, B.","10",,,,,,,"Expert Review Of Anticancer Therapy","6","Animal Tissue","122","Immunology Research Center","22","Golestan University of Medical Sciences","3","Benin","1",,,,
,,,,"Amirghofran, Z.","10",,,,,,,"Human Vaccines And Immunotherapeutics","6","Antineoplastic Agents","122","Faculty of Pharmacy","22","Institut National de la Santé et de la Recherche Médicale","3","Cambodia","1",,,,
,,,,"Avan, A.","10",,,,,,,"Hybridoma And Hybridomics","6","Iran","122","Shiraz University","21","Liver and Gastrointestinal Diseases Research Center, Tabriz University of Medical Sciences","3","Cameroon","1",,,,
,,,,"Hadavi, R.","10",,,,,,,"International Journal Of Nanomedicine","6","Molecularly Targeted Therapy","120","High Institute for Research and Education in Transfusion Medicine","21","Ministry of Education, Culture, Sports, Science and Technology","3","Cuba","1",,,,
,,,,"Judaki, M.A.","10",,,,,,,"International Journal Of Pharmaceutics","6","Enzyme-Linked Immunosorbent Assay","117","North Khorasan University of Medical Sciences","21","National Health and Medical Research Council","3","Democratic Republic Congo","1",,,,
,,,,"Khalili, S.","10",,,,,,,"International Reviews Of Immunology","6","Cytotoxicity","115","Multiple Sclerosis Research Center","21","National Institute of Diabetes and Digestive and Kidney Diseases","3","El Salvador","1",,,,
,,,,"Maleki, L.A.","10",,,,,,,"Iranian Journal Of Medical Sciences","6","Immunoglobulin G","115","Stem Cell Research Center","21","Russian Foundation for Basic Research","3","Estonia","1",,,,
,,,,"Nikfar, S.","10",,,,,,,"Iranian Journal Of Nuclear Medicine","6","SARS-CoV-2","115","Ferdowsi University of Mashhad","20","Seventh Framework Programme","3","Gambia","1",,,,
,,,,"Salouti, M.","10",,,,,,,"Journal Of Immunoassay And Immunochemistry","6","Polymerase Chain Reaction","114","Shahid Labbafi Nedjad Educational Hospital","20","Shahid Bahonar University of Kerman","3","Georgia","1",,,,
,,,,"Shojaosadati, S.A.","10",,,,,,,"Journal Of Immunotoxicology","6","Antineoplastic Activity","113","National Research Institute of Tuberculosis and Lung Disease Tehran","20","Vetenskapsrådet","3","Ghana","1",,,,
,,,,"Shomali, N.","10",,,,,,,"Journal Of Radioanalytical And Nuclear Chemistry","6","Protein Purification","112","Neuroscience Institute “Neurorehabilitation“","20","Wellcome Trust","3","Guatemala","1",,,,
,,,,"Yaseri, M.","10",,,,,,,"Nuclear Medicine And Biology","6","Drug Therapy","109","Breast Disease Research Center","19","Academia Sinica","2","Kenya","1",,,,
,,,,"Younesi, V.","10",,,,,,,"Pharmacological Research","6","Cancer Therapy","108","Shiraz Institute for Cancer Research SUMS","19","Agence Nationale de la Recherche","2","Lithuania","1",,,,
,,,,"Abdollahpour-Alitappeh, M.","9",,,,,,,"Stem Cell Research And Therapy","6","Tumor Microenvironment","106","Guilan University of Medical Sciences","18","AstraZeneca","2","Madagascar","1",,,,
,,,,"Ahmadi, M.","9",,,,,,,"Analytical And Bioanalytical Chemistry","5","Antibody Specificity","105","Ardabil University of Medical Sciences","18","Austrian Science Fund","2","Mali","1",,,,
,,,,"Ahmadvand, D.","9",,,,,,,"Applied Immunohistochemistry And Molecular Morphology","5","Molecular Cloning","105","Aja University of Medical Sciences","18","Babol University of Medical Sciences","2","Malta","1",,,,
,,,,"Ahmadzadeh, V.","9",,,,,,,"BMC Biotechnology","5","Nanoparticle","105","Farabi Eye Hospital","18","Bill and Melinda Gates Foundation","2","Moldova","1",,,,
,,,,"Akhondi, M.M.","9",,,,,,,"Biomarker Research","5","Single Chain Fragment Variable Antibody","105","Sechenov First Moscow State Medical University","17","Bu-Ali Sina University","2","Mongolia","1",,,,
,,,,"Alaeddini, M.","9",,,,,,,"Cancer Letters","5","Systematic Review","105","Zahedan University of Medical Sciences","17","Bushehr University of Medical Sciences","2","Mozambique","1",,,,
,,,,"Arezumand, R.","9",,,,,,,"Current Cancer Drug Targets","5","Antibody","103","Sina Hospital","16","Cancerföreningen i Stockholm","2","Nepal","1",,,,
,,,,"Baghbanzadeh, A.","9",,,,,,,"European Journal Of Pharmaceutical Sciences","5","Mice, Inbred BALB C","103","Shahid Bahonar University of Kerman","16","CinnaGen","2","Nicaragua","1",,,,
,,,,"Cohan, R.A.","9",,,,,,,"Iet Nanobiotechnology","5","Follow Up","102","The University of Western Australia","16","Deputy for Research and Technology, Kermanshah University of Medical Sciences","2","Panama","1",,,,
,,,,"Etemad-Moghadam, S.","9",,,,,,,"Immunological Investigations","5","Breast Neoplasms","101","Iranian Blood Transfusion Organization","16","Deutsches Krebsforschungszentrum","2","Paraguay","1",,,,
,,,,"Ghaemimanesh, F.","9",,,,,,,"Indian Journal Of Pathology And Microbiology","5","Hybridoma","101","School of Pharmacy","16","European Research Council","2","Puerto Rico","1",,,,
,,,,"Khanahmad, H.","9",,,,,,,"Inflammopharmacology","5","Drug Targeting","99","Faculty of Medicine MAZUMS","15","Graduate University of Advanced Technology","2","Romania","1",,,,
,,,,"Mellstedt, H.","9",,,,,,,"International Journal Of Molecular Sciences","5","Cancer","98","Razi University","15","Ilam University of Medical Sciences","2","Saint Martin (Dutch Part)","1",,,,
,,,,"Mokhtarzadeh, A.","9",,,,,,,"Iranian Journal Of Parasitology","5","Severe Acute Respiratory Syndrome Coronavirus 2","98","Shahid Chamran University of Ahvaz","15","Institute for Research in Biomedicine","2","Slovenia","1",,,,
,,,,"Mortezaee, K.","9",,,,,,,"Iranian Journal Of Public Health","5","Comparative Study","93","University of Alberta","15","Institute of Biotechnology and Bioengineering, Isfahan University of Technology","2","Togo","1",,,,
,,,,"Nejatollahi, F.","9",,,,,,,"Journal Of Labelled Compounds And Radiopharmaceuticals","5","Angiogenesis Inhibitors","91","Poostchi Ophthalmology Research Center SUMS","15","Iran's National Elites Foundation","2","Ukraine","1",,,,
,,,,"Rahbarnia, L.","9",,,,,,,"Molecular And Cellular Biochemistry","5","Bagg Albino Mouse","90","Loghman Hakim Educational Hospital","15","Iranian Council of Stem Cell Research and Technology","2","Uruguay","1",,,,
,,,,"Saghazadeh, A.","9",,,,,,,"Molecular Biotechnology","5","Cell Culture","90","Alborz University of Medical Sciences, Non-communicable Diseases Research Center","15","Isfahan University of Technology","2","Venezuela","1",,,,
,,,,"Sharifzadeh, Z.","9",,,,,,,"Naunyn Schmiedeberg S Archives Of Pharmacology","5","Nanoparticles","89","Immunology, Asthma and Allergy Research Institute","15","Japan Society for the Promotion of Science","2","Viet Nam","1",,,,
,,,,"Atyabi, F.","8",,,,,,,"Ocular Immunology And Inflammation","5","Recombinant Proteins","88","Cancer Research Institute","15","Karolinska Institutet","2",,,,,,
,,,,"Badiee, A.","8",,,,,,,"Pakistan Journal Of Biological Sciences","5","Sensitivity And Specificity","88","School of Advanced Medical Sciences and Technologies","15","Kurdistan University Of Medical Sciences","2",,,,,,
,,,,"Dastmalchi, S.","8",,,,,,,"Protein Journal","5","B Lymphocyte","85","Urmia University","14","Malek-Ashtar University of Technology","2",,,,,,
,,,,"Hamblin, M.R.","8",,,,,,,"Talanta","5","Programmed Death 1 Ligand 1","84","Sharif University of Technology","14","Ministry of Agriculture of the People's Republic of China","2",,,,,,
,,,,"Hosseinimehr, S.J.","8",,,,,,,"Toxicon","5","Adolescent","82","Isfahan University of Technology","14","Monash University","2",,,,,,
,,,,"Jalili, N.","8",,,,,,,"Transplantation Proceedings","5","Amino Acid Sequence","81","Qom University of Medical Sciences and Health Services","14","Nanotechnology Initiative","2",,,,,,
,,,,"Kesharwani, P.","8",,,,,,,"Applied Microbiology And Biotechnology","4","Cytokine","81","SBUMS Medical Nano-Technology &amp; Tissue Engineering Research Center","14","National Center for Advancing Translational Sciences","2",,,,,,
,,,,"Khalaj, V.","8",,,,,,,"Cancer Biotherapy And Radiopharmaceuticals","4","Epitope","81","Cellular and Molecular Research Center, Birjand University of Medical Sciences","14","National Center for Research Resources","2",,,,,,
,,,,"Kokhaei, P.","8",,,,,,,"Cell Biochemistry And Function","4","Cancer Cell","78","Pharmaceutical Research Center","14","National Institute of General Medical Sciences","2",,,,,,
,,,,"Madjd, Z.","8",,,,,,,"Clinical Rheumatology","4","Case Report","78","Amirkabir University of Technology","13","National Institute of Neurological Disorders and Stroke","2",,,,,,
,,,,"Mahmoudi, H.","8",,,,,,,"Critical Reviews In Oncology Hematology","4","Epidermal Growth Factor Receptor","78","Lorestan University of Medical Sciences","13","National Multiple Sclerosis Society","2",,,,,,
,,,,"Majidpoor, J.","8",,,,,,,"Current Molecular Medicine","4","Cetuximab","77","Atomic Energy Organization of Iran AEOI","13","National Research Foundation of Korea","2",,,,,,
,,,,"Maleknia, S.","8",,,,,,,"Current Pharmaceutical Biotechnology","4","Colorectal Cancer","77","Arak University of Medical Sciences","13","Research Center for Infectious Diseases and Tropical Medicine, Tabriz University of Medical Sciences","2",,,,,,
,,,,"Mirshahi, M.","8",,,,,,,"Current Rheumatology Reviews","4","Immunogenicity","77","BuAli Research Institute","13","School of Medicine, Shahid Beheshti University of Medical Sciences","2",,,,,,
,,,,"Mohammadi, H.","8",,,,,,,"Cytokine","4","Inflammation","77","Gonabad University of Medical Sciences","13","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","2",,,,,,
,,,,"Molavi, O.","8",,,,,,,"Drug Delivery And Translational Research","4","Tumor Marker","77","Neurojenic Inflammation Research Center","13","Science and Technology Commission of Shanghai Municipality","2",,,,,,
,,,,"Moradian, S.","8",,,,,,,"IUBMB Life","4","Tumor Necrosis Factor","77","School of Allied Medical Sciences IUMS","13","Shahed University","2",,,,,,
,,,,"Ramezani, A.","8",,,,,,,"Ifmbe Proceedings","4","Vascular Endothelial Growth Factor A","77","IUMS Immunology Research Center","13","Shiraz University","2",,,,,,
,,,,"Rasaneh, S.","8",,,,,,,"Investigational New Drugs","4","Antibodies","76","Shahid Rajaee Teacher Training University","12","Special Fund for Agro-scientific Research in the Public Interest","2",,,,,,
,,,,"Roohi, A.","8",,,,,,,"Iranian Red Crescent Medical Journal","4","Immunoglobulin","76","University of Guilan","12","Stockholms Läns Landsting","2",,,,,,
,,,,"Safarpour, H.","8",,,,,,,"Journal Of Biomolecular Structure And Dynamics","4","Phage Display","76","Payame Noor University","12","Teva Pharmaceutical Industries","2",,,,,,
,,,,"Safdari, Y.","8",,,,,,,"Journal Of Biotechnology","4","Programmed Death 1 Receptor","76","Massachusetts General Hospital","12","U.S. Food and Drug Administration","2",,,,,,
,,,,"Salehi, M.","8",,,,,,,"Journal Of Controlled Release","4","Angiogenesis","75","Imam Hossein Medical &amp; Educational Center","12","University of Guilan","2",,,,,,
,,,,"Shahbazzadeh, D.","8",,,,,,,"Journal Of Kerman University Of Medical Sciences","4","Biosynthesis","75","SBUMS Chronic Respiratory Disease Research Center","12","Vice-Chancellor for Research, Shiraz University of Medical Sciences","2",,,,,,
,,,,"Shojaeian, S.","8",,,,,,,"Journal Of Medical Virology","4","Clinical Feature","75","Autoimmune Bullous Diseases Research Center","12","World Health Organization","2",,,,,,
,,,,"Tabarzad, M.","8",,,,,,,"Journal Of Ocular Pharmacology And Therapeutics","4","Immunoreactivity","75","Liver and Gastrointestinal Diseases Research Center","12","Academy of Finland","1",,,,,,
,,,,"Torkashvand, F.","8",,,,,,,"Journal Of Pharmacy And Pharmaceutical Sciences","4","Polyclonal Antibody","75","Faculty of Medicine, Kerman University of Medical Sciences","12","Accident Research Centre, Monash University","1",,,,,,
,,,,"Verdi, J.","8",,,,,,,"Journal Of Veterinary Research","4","Real Time Polymerase Chain Reaction","75","Universal Scientific Education and Research Network USERN","11","Agricultural Biotechnology Research Institute of Iran","1",,,,,,
,,,,"Zarkesh-Esfahani, S.H.","8",,,,,,,"Jundishapur Journal Of Microbiology","4","Affinity Chromatography","74","University of Pennsylvania","11","Akademie Věd České Republiky","1",,,,,,
,,,,"Zeinoddini, M.","8",,,,,,,"Microchemical Journal","4","Antigen Binding","74","School of Medicine","11","Alabama Farmers Federation","1",,,,,,
,,,,"Akbari, B.","7",,,,,,,"Nephro Urology Monthly","4","Interleukin 6","74","Fasa University of Medical Sciences","11","Alberta Cancer Board","1",,,,,,
,,,,"Ardestani, M.S.","7",,,,,,,"Neurosurgical Review","4","Tocilizumab","74","Bu-Ali Sina University","11","Alberta Cancer Foundation","1",,,,,,
,,,,"Azadmanesh, K.","7",,,,,,,"Preparative Biochemistry And Biotechnology","4","Cancer Vaccine","73","School of Medicine, Kermanshah University of Medical Sciences","11","Alberta Innovates - Health Solutions","1",,,,,,
