Scopus refine results values

"Your query : (PUBYEAR > 1 AND AFFILCOUNTRY(Iran) AND DOCTYPE(re) AND ( LIMIT-TO ( SUBJAREA,""MEDI"" ) OR LIMIT-TO ( SUBJAREA,""BIOC"" ) OR LIMIT-TO ( SUBJAREA,""IMMU"" ) OR LIMIT-TO ( SUBJAREA,""PHAR"" ) OR LIMIT-TO ( SUBJAREA,""AGRI"" ) OR LIMIT-TO ( SUBJAREA,""NEUR"" ) ) )"


Number of results : 39270

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2003","41","Zarrabi, A.","139","Arts and Humanities","51",,,,,"Journal Of Drug Delivery Science And Technology","167","Iran","2694","Shahid Sadoughi University of Medical Sciences","924","University of Tehran","121","South Korea","412",,,,
,,"2002","17","Hassanian, S.M.","137","Economics, Econometrics and Finance","36",,,,,"Journal Of Education And Health Promotion","158","Drug Effect","2661","Hamadan University of Medical Sciences","892","Tarbiat Modares University","114","Japan","409",,,,
,,"2001","6","Banach, M.","135","Business, Management and Accounting","24",,,,,"Tehran University Medical Journal","154","Prevalence","2590","School of Pharmacy","874","Ministério da Educação e Ciência","107","Austria","383",,,,
,,"2000","7","Asbaghi, O.","127","Decision Sciences","15",,,,,"Frontiers In Immunology","144","Chemistry","2563","School of Medicine","811","Horizon 2020 Framework Programme","106","South Africa","377",,,,
,,"1999","4","Farkhondeh, T.","126","Multidisciplinary","2",,,,,"International Journal Of Molecular Sciences","137","Oxidative Stress","2489","School of Medicine, Isfahan UMS","810","Islamic Azad University","96","Egypt","359",,,,
,,"1998","5","Farzaei, M.H.","125",,,,,,,"Microbial Pathogenesis","127","MicroRNA","2308","Endocrinology and Metabolism Research Institute TUMS","804","Biotechnology Research Center, Tabriz University of Medical Sciences","95","Portugal","336",,,,
,,"1997","9","Alavian, S.M.","123",,,,,,,"Complementary Therapies In Medicine","126","Neoplasms","2291","Urmia University of Medical Sciences","769","National Health and Medical Research Council","91","Denmark","317",,,,
,,"1996","3","Khazaei, M.","123",,,,,,,"European Journal Of Pharmacology","124","Neoplasm","2282","School of Public Health","751","Natural Sciences and Engineering Research Council of Canada","89","Czech Republic","306",,,,
,,"1995","1","Hushmandi, K.","120",,,,,,,"Frontiers In Oncology","118","Randomized Controlled Trial (topic)","2281","Babol University of Medical Sciences","748","Baqiyatallah University of Medical Sciences","85","Belgium","300",,,,
,,"1994","1","Najafi, M.","118",,,,,,,"Frontiers In Pharmacology","115","COVID-19","2226","University of Tabriz","719","National Research Foundation of Korea","84","Norway","277",,,,
,,"1993","2","Kesharwani, P.","116",,,,,,,"Health Science Reports","115","Coronavirus Disease 2019","2099","Pasteur Institute of Iran","698","Shahrekord University of Medical Sciences","83","Chile","276",,,,
,,"1992","2","Saki, N.","116",,,,,,,"Food Science And Nutrition","114","Drug Efficacy","1975","Birjand University of Medical Sciences","697","National Institute of Allergy and Infectious Diseases","82","Greece","263",,,,
,,"1991","1","Karimi, G.","113",,,,,,,"Molecules","113","Cell Proliferation","1964","Islamic Azad University, Science and Research Branch","691","Babol University of Medical Sciences","79","Mexico","258",,,,
,,"1990","1","Salehi, B.","111",,,,,,,"Diabetes And Metabolic Syndrome Clinical Research And Reviews","110","Medline","1922","School of Nutritional Sciences and Dietetics","684","Ilam University of Medical Sciences","78","United Arab Emirates","257",,,,
,,"1989","1","Rahdar, A.","110",,,,,,,"Journal Of Controlled Release","110","Physiology","1875","School of Pharmacy","682","Pasteur Institute of Iran","77","Romania","255",,,,
,,"1988","3","Shab-Bidar, S.","109",,,,,,,"Naunyn Schmiedeberg S Archives Of Pharmacology","105","Drug Delivery System","1866","Semnan University of Medical Sciences and Health Services","668","Kashan University of Medical Sciences","75","Jordan","246",,,,
,,"1987","2","Hashemi, M.","106",,,,,,,"Journal Of Medicinal Plants","103","Controlled Study","1854","Alborz University of Medical Sciences","646","Alborz University of Medical Sciences","74","Singapore","227",,,,
,,"1983","1","Nabavi, S.F.","106",,,,,,,"Stem Cell Research And Therapy","103","Cancer","1832","Children's Medical Center TUMS","633","Department of Health and Aged Care, Australian Government","73","Qatar","223",,,,
,,"1979","2","Shariat, S.F.","106",,,,,,,"Frontiers In Nutrition","102","Gene Expression","1791","Guilan University of Medical Sciences","632","Ministry of Education, Culture, Sports, Science and Technology","72","Ireland","197",,,,
,,"1978","1","Azizi, F.","104",,,,,,,"Current Stem Cell Research And Therapy","100","Immune Response","1783","Drug Applied Research Center, Tabriz University of Medical Sciences","620","Ministerio de Economía y Competitividad","71","Taiwan","190",,,,
,,"1977","4","Moosazadeh, M.","104",,,,,,,"Reviews In Medical Virology","100","Protein Expression","1760","Shahrekord University of Medical Sciences","600","Royan Institute","71","Thailand","185",,,,
,,"1975","1","Sathyapalan, T.","102",,,,,,,"Iranian Journal Of Medical Sciences","97","Biological Marker","1693","National Nutrition and Food Technology Research Institute, Shahid Beheshti University of Medical Sciences","583","Drug Applied Research Center, Tabriz University of Medical Sciences","69","Hong Kong","182",,,,
,,"1970","1","Jadidi-Niaragh, F.","100",,,,,,,"Biomed Research International","95","Pathophysiology","1688","School of Advanced Technologies in Medicine","582","Student Research Committee, Tabriz University of Medical Sciences","69","New Zealand","179",,,,
,,"1969","1","Khan, H.","100",,,,,,,"Acta Medica Iranica","93","Antineoplastic Agent","1676","Lorestan University of Medical Sciences","575","Ferdowsi University of Mashhad","68","Finland","172",,,,
,,"1967","1","Mirmiran, P.","99",,,,,,,"Molecular Neurobiology","93","Drug Therapy","1645","Ilam University of Medical Sciences","552","Canadian Institutes of Health Research","67","Hungary","169",,,,
,,"1966","1","Kelishadi, R.","96",,,,,,,"Cell Communication And Signaling","91","Breast Cancer","1622","Zanjan University of Medical Sciences ZUMS","534","Iran's National Elites Foundation","67","Colombia","164",,,,
,,,,"Neamatzadeh, H.","93",,,,,,,"Iranian Journal Of Basic Medical Sciences","90","Treatment Outcome","1620","Royan Institute","534","Research Institute for Endocrine Sciences, Shahid Beheshti University of Medical Sciences","66","Nigeria","158",,,,
,,,,"Vosough, M.","93",,,,,,,"Advanced Pharmaceutical Bulletin","89","Immunology","1583","Islamic Azad University, Tehran Medical Branch","525","Deutsche Forschungsgemeinschaft","63","Indonesia","146",,,,
,,,,"Johnston, T.P.","92",,,,,,,"Iranian Red Crescent Medical Journal","87","Cancer Therapy","1582","Shariati Hospital","521","Japan Society for the Promotion of Science","62","Oman","139",,,,
,,,,"Mousavi Khaneghah, A.","91",,,,,,,"Clinica Chimica Acta","86","Scopus","1545","Golestan University of Medical Sciences","510","Conselho Nacional de Desenvolvimento Científico e Tecnológico","60","Croatia","133",,,,
,,,,"Mohammadi, M.","90",,,,,,,"Cancers","85","Cardiovascular Disease","1544","Kurdistan University of Medical Sciences","482","Urmia University of Medical Sciences","58","Bangladesh","128",,,,
,,,,"Azizi, G.","89",,,,,,,"Reviews On Environmental Health","83","Therapy","1544","Research Center for Immunodeficiencies","468","Vice-Chancellor for Research, Shiraz University of Medical Sciences","58","Lebanon","126",,,,
,,,,"Mortezaee, K.","89",,,,,,,"Gene Reports","82","Diabetes Mellitus","1518","Hormozgan University of Medical Sciences","462","European Regional Development Fund","57","Serbia","123",,,,
,,,,"Farhood, B.","88",,,,,,,"Inflammopharmacology","82","Pathogenesis","1517","Immunology Research Center","455","Russian Science Foundation","57","Viet Nam","119",,,,
,,,,"Rahbarghazi, R.","88",,,,,,,"Asian Pacific Journal Of Cancer Prevention","81","Antineoplastic Activity","1507","Zahedan University of Medical Sciences","451","Research Center for Infectious Diseases and Tropical Medicine, Tabriz University of Medical Sciences","56","Azerbaijan","117",,,,
,,,,"Rahimi, R.","87",,,,,,,"Medical Oncology","80","Obesity","1498","Harvard Medical School","449","Ministry of Health and Medical Education","55","Cyprus","116",,,,
,,,,"Sadeghi, R.","87",,,,,,,"Current Pharmaceutical Biotechnology","79","Malignant Neoplasm","1428","Pharmaceutical Research Center","446","Ardabil University of Medical Sciences","54","Ukraine","112",,,,
,,,,"Kafil, H.S.","86",,,,,,,"Hepatitis Monthly","79","Antioxidant","1425","University of Social Welfare and Rehabilitation Sciences","444","Qazvin University of Medical Sciences","52","Ecuador","111",,,,
,,,,"Askari, G.","85",,,,,,,"Cochrane Database Of Systematic Reviews","78","Quality Control","1423","Shahid Beheshti University","440","Comisión Nacional de Investigación Científica y Tecnológica","51","Argentina","110",,,,
,,,,"Martorell, M.","85",,,,,,,"Multiple Sclerosis And Related Disorders","78","SARS-CoV-2","1420","Neurojenic Inflammation Research Center","440","National Cancer Institute","51","Kazakhstan","97",,,,
,,,,"Mokhtarzadeh, A.","85",,,,,,,"Current Problems In Cardiology","77","Complication","1403","Food Security Research Center, Isfahan UMS","438","Shahroud University of Medical Sciences","51","Ethiopia","95",,,,
,,,,"Qorbani, M.","85",,,,,,,"Toxin Reviews","77","Diagnosis","1384","Ferdowsi University of Mashhad","423","National Key Research and Development Program of China","47","Bahrain","93",,,,
,,,,"Nikfar, S.","84",,,,,,,"Zootaxa","76","Aged","1365","Qazvin University of Medical Sciences","421","World Health Organization","47","Tunisia","90",,,,
,,,,"Tabrizi, R.","83",,,,,,,"Critical Reviews In Oncology Hematology","75","Nanoparticle","1336","Stem Cell Research Center","410","Wellcome Trust","46","Slovakia","89",,,,
,,,,"Nouri, M.","82",,,,,,,"Journal Of Ophthalmic And Vision Research","75","Antiinflammatory Activity","1323","Shahid Beheshti University of Medical Sciences, Research Institute for Endocrine Science","398","Guilan University of Medical Sciences","45","Israel","81",,,,
,,,,"Dadar, M.","81",,,,,,,"Caspian Journal Of Internal Medicine","73","Web Of Science","1310","North Khorasan University of Medical Sciences","395","Shiraz University","45","Peru","80",,,,
,,,,"Daglia, M.","81",,,,,,,"Drug Discovery Today","73","Child","1298","Imam Khomeini Hospital","394","University of Kurdistan","43","Uzbekistan","80",,,,
,,,,"Fakhri, Y.","81",,,,,,,"Cytokine","72","Antioxidant Activity","1291","Iranian Ministry of Health and Medical Education","391","Instituto de Salud Carlos III","42","Bulgaria","79",,,,
,,,,"Farzaneh, M.","80",,,,,,,"Environmental Research","72","Interleukin 6","1291","Shiraz University","388","Medical Research Council","42","Kuwait","76",,,,
,,,,"Moghbeli, M.","80",,,,,,,"Frontiers In Medicine","72","Tumor Necrosis Factor","1288","Ardabil University of Medical Sciences","367","Ministry of Science, ICT and Future Planning","42","Morocco","76",,,,
,,,,"Pirro, M.","80",,,,,,,"International Journal Of Cancer Management","72","Carcinogenesis","1264","Halal Research Center of the Islamic Republic of Iran","366","Ministero della Salute","41","Armenia","69",,,,
,,,,"Salari, N.","79",,,,,,,"Mini Reviews In Medicinal Chemistry","72","Risk Assessment","1258","Arak University of Medical Sciences","364","Ministry of Higher Education, Malaysia","41","Philippines","58",,,,
,,,,"Taheriazam, A.","79",,,,,,,"Gene","71","MicroRNAs","1225","University of Isfahan","358","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","40","Kenya","56",,,,
,,,,"Clark, C.C.T.","78",,,,,,,"Iranian Journal Of Endocrinology And Metabolism","71","Cell Differentiation","1207","Iranian Center for Evidence-Based Medicine","356","Aja University of Medical Sciences","38","Nepal","52",,,,
,,,,"Goodarzi, A.","78",,,,,,,"Iranian Journal Of Child Neurology","70","Outcome Assessment","1202","Zabol University of Medical Sciences","349","Fundação de Amparo à Pesquisa do Estado de São Paulo","38","Algeria","49",,,,
,,,,"Hadi, A.","78",,,,,,,"Journal Of Military Medicine","70","Disease Association","1182","Faculty of Medicine MAZUMS","343","Golestan University of Medical Sciences","38","Georgia","47",,,,
,,,,"Mohammadi, H.","78",,,,,,,"Artificial Cells Nanomedicine And Biotechnology","69","Middle Aged","1181","School of Public Health IUMS","332","Horizon 2020","38","Slovenia","46",,,,
,,,,"Zali, M.R.","78",,,,,,,"Biofactors","69","In Vitro Study","1176","Bushehr University of Medical Sciences","327","Ministerio de Educación, Gobierno de Chile","38","Grenada","45",,,,
,,,,"Aref, A.R.","76",,,,,,,"Gastroenterology And Hepatology From Bed To Bench","69","Tumor Microenvironment","1149","Aja University of Medical Sciences","326","Australian Research Council","36","Türkiye","44",,,,
,,,,"Azadbakht, L.","76",,,,,,,"Biological Trace Element Research","68","Drug Mechanism","1140","Qom University of Medical Sciences and Health Services","325","Hormozgan University of Medical Sciences","36","Cameroon","43",,,,
,,,,"Ghayour-Mobarhan, M.","76",,,,,,,"Frontiers In Microbiology","68","Prognosis","1140","Faculty of Medicine","321","Lorestan University of Medical Sciences","36","Syrian Arab Republic","40",,,,
,,,,"Cho, W.C.","75",,,,,,,"Current Molecular Medicine","67","Mortality","1136","Gorgan University of Agricultural Sciences and Natural Resources","316","National Heart, Lung, and Blood Institute","36","Lithuania","39",,,,
,,,,"Nasiri, M.J.","75",,,,,,,"Daru Journal Of Pharmaceutical Sciences","67","Angiogenesis","1128","School of Medicine GUMS","306","National Institute for Genetic Engineering and Biotechnology","36","Ghana","38",,,,
,,,,"Shoorei, H.","75",,,,,,,"Medical Journal Of The Islamic Republic Of Iran","67","Quality Of Life","1113","Hazrate Rasoole Akram Hospital","306","National Science Foundation","36","Tajikistan","38",,,,
,,,,"Aghamohammadi, A.","74",,,,,,,"Archives Of Bone And Joint Surgery","66","Reactive Oxygen Metabolite","1113","Medical Biology Research Center, Kermanshah University of Medical Sciences","302","University of Tabriz","36","Belarus","34",,,,
,,,,"Bashash, D.","74",,,,,,,"Journal Of Lasers In Medical Sciences","66","Colorectal Cancer","1098","SBUMS School of Pharmacy","301","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","35","Afghanistan","32",,,,
,,,,"Sayehmiri, K.","74",,,,,,,"International Journal Of Endocrinology And Metabolism","65","Risk Factors","1073","Neyshabur University of Medical Sciences","300","European Association of Urology","34","Estonia","31",,,,
,,,,"Butler, A.E.","72",,,,,,,"Journal Of Clinical Medicine","64","Drug Safety","1068","Loghman Hakim Educational Hospital","299","Zanjan University of Medical Sciences","34","Sri Lanka","30",,,,
,,,,"Entezari, M.","72",,,,,,,"Traditional And Integrative Medicine","64","Hypertension","1066","Food and Drug Administration","291","Arak University of Medical Sciences","33","Sudan","30",,,,
,,,,"Mostafaei, H.","72",,,,,,,"International Journal Of Reproductive Biomedicine","63","Immunotherapy","1061","Karolinska Institutet","291","Birjand University of Medical Sciences","33","Luxembourg","29",,,,
,,,,"Rabiee, N.","72",,,,,,,"Iranian Journal Of Kidney Diseases","63","Non Insulin Dependent Diabetes Mellitus","1055","Rafsanjan University of Medical Sciences","289","U.S. Department of Defense","33","Latvia","25",,,,
,,,,"Rezaei-Tavirani, M.","72",,,,,,,"Frontiers In Cell And Developmental Biology","62","Follow Up","1052","Nutrition Research Center","286","Vice Chancellor for Research and Technology, Hamadan University of Medical Sciences","33","Venezuela","23",,,,
,,,,"Yaribeygi, H.","72",,,,,,,"Govaresh","62","Cytokine","1046","SBUMS Urology and Nephrology Research Center","285","Liver and Gastrointestinal Diseases Research Center, Tabriz University of Medical Sciences","32","Kyrgyzstan","22",,,,
,,,,"Akbarzadeh, A.","70",,,,,,,"Biosensors And Bioelectronics","61","Exosome","1036","Faculty of Medicine, Kerman University of Medical Sciences","283","Alexander von Humboldt-Stiftung","31","Uganda","21",,,,
,,,,"Aslani, S.","70",,,,,,,"International Journal Of Pharmaceutics","61","Blood","1027","The University of British Columbia","282","Chinese Academy of Sciences","31","North Macedonia","19",,,,
,,,,"Atkin, S.L.","70",,,,,,,"Iranian Journal Of Psychiatry And Behavioral Sciences","61","Severe Acute Respiratory Syndrome Coronavirus 2","1018","School of Pharmacy","281","Department of Education and Training","31","Palestine","19",,,,
,,,,"Lankarani, K.B.","70",,,,,,,"Expert Review Of Clinical Immunology","60","Nanoparticles","1016","Fasa University of Medical Sciences","280","Deputy for Research and Technology, Kermanshah University of Medical Sciences","31","Macao","18",,,,
,,,,"Malekzadeh, R.","70",,,,,,,"Neurological Sciences","60","Gene Expression Regulation","1015","Shahroud University of Medical Sciences","279","Ministry of Education - Singapore","31","Costa Rica","17",,,,
,,,,"Rafieian-Kopaei, M.","70",,,,,,,"Cell Biochemistry And Function","59","Biomarkers","1007","School of Advanced Medical Sciences and Technologies","279","Prince Sattam bin Abdulaziz University","30","Puerto Rico","15",,,,
,,,,"Rahimi-Movaghar, V.","70",,,,,,,"Journal Of Drug Targeting","59","Pregnancy","1005","Amirkabir University of Technology","275","Bundesministerium für Bildung und Forschung","29","Mali","14",,,,
,,,,"Djafarian, K.","69",,,,,,,"Journal Of Functional Foods","59","Randomized Controlled Trials As Topic","992","Isfahan Cardiovascular Research Center, Isfahan UMS","274","National Eye Institute","29","Yemen","14",,,,
,,,,"Majidinia, M.","69",,,,,,,"Clinical And Translational Oncology","58","Protein Function","986","Shahed University","271","National Nutrition and Food Technology Research Institute","29","Brunei Darussalam","13",,,,
,,,,"Abolhassani, H.","68",,,,,,,"Excli Journal","58","Upregulation","979","School of Medicine, Zanjan University of Medical Sciences ZUMS","269","Ministerio de Ciencia e Innovación","28","Cuba","12",,,,
,,,,"Aghebati-Maleki, L.","68",,,,,,,"Journal Of Maternal Fetal And Neonatal Medicine","58","Curcumin","978","Urmia University","266","National Institute of Diabetes and Digestive and Kidney Diseases","28","Malta","12",,,,
,,,,"Esmaillzadeh, A.","68",,,,,,,"Koomesh","58","Clinical Feature","953","The University of Western Australia","266","National University of Singapore","28","Mozambique","12",,,,
,,,,"Mori, K.","68",,,,,,,"Shiraz E Medical Journal","58","Metastasis","951","School of Medicine, Kermanshah University of Medical Sciences","265","King Khalid University","27","Panama","12",,,,
,,,,"Mansournia, M.A.","67",,,,,,,"Anti Cancer Agents In Medicinal Chemistry","57","Body Mass","950","Sechenov First Moscow State Medical University","263","National Institute of Biomedical Imaging and Bioengineering","27","Trinidad and Tobago","12",,,,
,,,,"Shoja, M.M.","67",,,,,,,"Trauma Monthly","57","Immune System","948","Neuroscience Institute “Neurorehabilitation“","256","Rafsanjan University of Medical Sciences","27","Uruguay","12",,,,
,,,,"Akhondzadeh, S.","66",,,,,,,"World Neurosurgery","57","Alzheimer Disease","940","Gonabad University of Medical Sciences","248","Gonabad University of Medical Sciences","26","Bosnia and Herzegovina","11",,,,
,,,,"Mirmosayyeb, O.","66",,,,,,,"Iranian Journal Of Allergy Asthma And Immunology","56","Antioxidants","928","University of Guilan","246","Ministry of Science Research and Technology","26","Iceland","11",,,,
,,,,"Mirzaei, S.","65",,,,,,,"Journal Of Cosmetic Dermatology","56","Cancer Growth","918","Kharazmi University","240","Alzahra University","25","Mauritius","11",,,,
,,,,"Momtaz, S.","65",,,,,,,"Cell Journal","55","Adolescent","916","Neurosciences Research Center","240","National Institute of Neurological Disorders and Stroke","25","Zimbabwe","11",,,,
,,,,"Asadi-Pooya, A.A.","64",,,,,,,"Dermatologic Therapy","55","Cancer Prognosis","908","National Research Institute of Tuberculosis and Lung Disease Tehran","237","School of Medicine, Shahid Beheshti University of Medical Sciences","25","Burkina Faso","10",,,,
,,,,"Deravi, N.","64",,,,,,,"European Journal Of Medicinal Chemistry","55","Nuclear Magnetic Resonance Imaging","906","Faculty of Pharmacy","237","Engineering and Physical Sciences Research Council","24","Cambodia","10",,,,
,,,,"Jayedi, A.","64",,,,,,,"Frontiers In Public Health","55","Long Untranslated RNA","899","Sharif University of Technology","231","Ministry of Education and Science of the Russian Federation","24","Senegal","10",,,,
,,,,"Mirshafiey, A.","64",,,,,,,"IUBMB Life","55","Disease Severity","894","Bam University of Medical Sciences","231","Neuroscience Research Center, Shahid Beheshti University of Medical Sciences","24","Albania","9",,,,
,,,,"Movahedpour, A.","64",,,,,,,"Iranian Journal Of Pediatrics","54","Clinical Trial (topic)","893","Pharmaceutical Sciences Research Center, Kermanshah University of Medical Sciences","230","Qatar Foundation","24","Paraguay","9",,,,
,,,,"Salehi-Abargouei, A.","64",,,,,,,"Food Chemistry","53","Nanotechnology","876","IUMS Health Management and Economics Research Center","228","Research to Prevent Blindness","24","Gambia","8",,,,
,,,,"Baharvand, H.","63",,,,,,,"Frontiers In Bioengineering And Biotechnology","53","Sensitivity Analysis","876","Islamic Azad University, Mashhad Branch","227","Seventh Framework Programme","24","Jamaica","8",,,,
,,,,"Heshmati, J.","63",,,,,,,"Tanaffos","53","Incidence","870","Saveetha Institute of Medical and Technical Sciences","227","Urmia University","24","Tanzania","8",,,,
,,,,"Laukhtina, E.","63",,,,,,,"Cells","52","Pandemic","859","Alborz University of Medical Sciences, Non-communicable Diseases Research Center","226","Fasa University of Medical Sciences","23","Zambia","8",,,,
,,,,"Makvandi, P.","63",,,,,,,"Infectious Disorders Drug Targets","52","Antineoplastic Agents","850","Payame Noor University","223","National Institute of General Medical Sciences","23","Barbados","6",,,,
,,,,"Moradi, S.","63",,,,,,,"International Journal Of Environmental Science And Technology","52","In Vivo Study","849","Yasuj University of Medical Sciences","222","University of Social Welfare and Rehabilitation Sciences","23","Benin","6",,,,
,,,,"Panahi, Y.","63",,,,,,,"Neurosurgical Review","52","Immunomodulation","839","Tehran Heart Center","222","University of Zabol","23","Democratic Republic Congo","6",,,,
,,,,"Reiner, Ž.","63",,,,,,,"Anesthesiology And Pain Medicine","51","Epidemiology","836","Pharmaceutical Sciences Research Center SUMS","222","Zahedan University of Medical Sciences","23","Malawi","6",,,,
,,,,"Yousefifard, M.","63",,,,,,,"Cell Biology International","51","Tissue Engineering","834","Biotechnology Research Center,Tabriz","222","National Institute of Mental Health","22","Montenegro","6",,,,
,,,,"Habibi, M.A.","62",,,,,,,"Chemosphere","51","Plant Extract","833","University of Toronto","218","National Institute on Drug Abuse","22","Bhutan","5",,,,
,,,,"Rahmani, J.","62",,,,,,,"Evidence Based Complementary And Alternative Medicine","51","Drug Delivery Systems","832","Nanotechnology Research Center","218","Shahid Sadoughi University of Medical Sciences","22","Bolivia","5",,,,
