Scopus refine results values

"Your query : (TITLE-ABS-KEY(""chimeric antigen receptor"") AND DOCTYPE(ar))"


Number of results : 10714

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2012","55","Mackall, C.L.","69","Agricultural and Biological Sciences","86",,,,,"Clinical Lymphoma Myeloma And Leukemia","101","Male","3526","Weill Cornell Medicine","234","Leukemia and Lymphoma Society","193","South Korea","159",,,"Swedish","2"
,,"2011","36","Brentjens, R.J.","65","Health Professions","54",,,,,"Cancer Immunology Immunotherapy","99","Mouse","3232","Baylor College of Medicine","233","Ministry of Education, Culture, Sports, Science and Technology","184","Belgium","148",,,"Bulgarian","1"
,,"2010","29","Riddell, S.R.","65","Mathematics","53",,,,,"Cancer Discovery","97","Immunology","3224","Moffitt Cancer Center","232","National Heart, Lung, and Blood Institute","184","Sweden","145",,,"Croatian","1"
,,"2009","13","Savoldo, B.","65","Environmental Science","37",,,,,"International Journal Of Molecular Sciences","96","Adult","2963","Stanford University School of Medicine","221","Japan Society for the Promotion of Science","177","Austria","115",,,"Danish","1"
,,"2008","9","Subklewe, M.","65","Social Sciences","31",,,,,"Leukemia","90","Procedures","2936","Ministry of Education of the People's Republic of China","213","U.S. Department of Defense","171","India","104",,,"Dutch","1"
,,"2007","7","Porter, D.L.","62","Veterinary","18",,,,,"Nature Medicine","86","T-Lymphocytes","2883","Mayo Clinic","211","Deutsche Krebshilfe","163","Russian Federation","104",,,"Korean","1"
,,"2006","2","Brenner, M.K.","61","Economics, Econometrics and Finance","12",,,,,"British Journal Of Haematology","84","Metabolism","2734","University of Washington School of Medicine","205","European Research Council","141","Singapore","93",,,"Slovak","1"
,,"2005","3","Lacey, S.F.","60","Psychology","11",,,,,"Haematologica","82","Animals","2722","Massachusetts General Hospital","205","National Institute of General Medical Sciences","140","Brazil","89",,,,
,,"2004","1","Levine, B.L.","58","Business, Management and Accounting","9",,,,,"Journal Of Translational Medicine","78","Animal Experiment","2721","University of California, San Francisco","203","National Science Foundation","131","Poland","83",,,,
,,"2002","1","Neelapu, S.S.","58","Dentistry","7",,,,,"Molecular Therapy Oncolytics","75","Flow Cytometry","2620","Stanford University","193","Parker Institute for Cancer Immunotherapy","129","Norway","82",,,,
,,"2001","1","Shah, N.N.","58","Arts and Humanities","4",,,,,"Molecular Therapy Methods And Clinical Development","73","Genetics","2612","Huazhong University of Science and Technology","192","Roche","123","Iran","80",,,,
,,"2000","1","Frigault, M.J.","57","Energy","4",,,,,"Proceedings Of The National Academy Of Sciences Of The United States Of America","71","Animal","2606","Chinese Academy of Medical Sciences &amp; Peking Union Medical College","186","Ministerio de Economía y Competitividad","119","Denmark","76",,,,
,,"1997","2","Ruella, M.","56","Earth and Planetary Sciences","3",,,,,"Journal Of Leukemia And Lymphoma","69","Animal Model","2466","Tongji Medical College of Huazhong University of Science and Technology","185","Bundesministerium für Bildung und Forschung","114","Thailand","75",,,,
,,"1991","1","Turtle, C.J.","56","Decision Sciences","2",,,,,"Journal Of Clinical Oncology","67","Immunotherapy","2433","Zhejiang University School of Medicine","185","Guangdong Provincial Department of Science and Technology","113","Czech Republic","56",,,,
,,"1989","1","Wels, W.S.","56",,,,,,,"Science Translational Medicine","67","CD19 Antigen","2229","Inserm","177","AstraZeneca","112","Taiwan","49",,,,
,,,,"Xu, K.","56",,,,,,,"Plos One","66","Mice","2169","The Children's Hospital of Philadelphia","177","Instituto de Salud Carlos III","112","Portugal","48",,,,
,,,,"Cao, J.","54",,,,,,,"Hematology United States","63","Cancer Immunotherapy","2017","Zhejiang University","174","Merck","112","Hong Kong","45",,,,
,,,,"Rooney, C.M.","53",,,,,,,"Human Gene Therapy","60","Cytotoxicity","1943","BCM Center for Cell and Gene Therapy","165","Celgene","110","Hungary","39",,,,
,,,,"Perales, M.A.","52",,,,,,,"Scientific Reports","60","Unclassified Drug","1934","Chinese Academy of Sciences","149","Natural Science Foundation of Jiangsu Province","108","New Zealand","34",,,,
,,,,"Hamadani, M.","51",,,,,,,"Cells","59","Protein Expression","1932","Medical College of Wisconsin","142","Pfizer","107","Ireland","33",,,,
,,,,"Fraietta, J.A.","50",,,,,,,"Zhonghua Xue Ye Xue Za Zhi Zhonghua Xueyexue Zazhi","59","Lymphocyte Antigen Receptor","1818","Texas Children's Hospital","139","AbbVie","97","Saudi Arabia","33",,,,
,,,,"Heslop, H.E.","50",,,,,,,"Cancer Research","58","Gamma Interferon","1765","Klinikum der Universität München","137","Jiangsu Provincial Department of Science and Technology","97","Greece","31",,,,
,,,,"Jacobson, C.A.","50",,,,,,,"Journal Of Clinical Investigation","55","Antineoplastic Activity","1738","Shanghai Jiao Tong University School of Medicine","136","UK Research and Innovation","95","Finland","28",,,,
,,,,"Jain, M.D.","50",,,,,,,"Chinese Journal Of Cancer Biotherapy","54","Cytokine Release Syndrome","1730","UCSF School of Medicine","134","Associazione Italiana per la Ricerca sul Cancro","94","Egypt","27",,,,
,,,,"Zhou, J.","50",,,,,,,"Bone Marrow Transplantation","53","In Vitro Study","1720","Xuzhou Medical University","133","Cancer Prevention and Research Institute of Texas","94","Turkey","27",,,,
,,,,"Fry, T.J.","49",,,,,,,"American Journal Of Hematology","52","Clinical Article","1684","AP-HP Assistance Publique - Hopitaux de Paris","129","American Cancer Society","92","Croatia","21",,,,
,,,,"Hudecek, M.","49",,,,,,,"Journal Of Hematology And Oncology","52","Aged","1676","University of Melbourne","122","National Health and Medical Research Council","91","Macao","21",,,,
,,,,"Yu, L.","49",,,,,,,"Journal Of Immunotherapy","51","Priority Journal","1605","Ludwig-Maximilians-Universität München","121","Cancer Research Institute","90","Slovenia","20",,,,
,,,,"Brown, C.E.","48",,,,,,,"Nature Biotechnology","50","Cell Line, Tumor","1573","Cleveland Clinic Foundation","120","Johnson and Johnson","90","Argentina","14",,,,
,,,,"Melenhorst, J.J.","47",,,,,,,"Nature","49","Receptors, Antigen, T-Cell","1567","Washington University School of Medicine in St. Louis","120","Auris Health","89","South Africa","13",,,,
,,,,"Rejeski, K.","47",,,,,,,"Leukemia And Lymphoma","48","Cyclophosphamide","1547","St. Jude Children's Research Hospital","119","University of Pennsylvania","89","Pakistan","12",,,,
,,,,"Cheng, H.","46",,,,,,,"Clinical Advances In Hematology And Oncology","47","Overall Survival","1532","University College London","118","Government of Canada","88","Lebanon","11",,,,
,,,,"Cooper, L.J.N.","46",,,,,,,"Cell Reports Medicine","45","Animal Cell","1531","The University of North Carolina at Chapel Hill","115","Cancer Research UK","87","Mexico","11",,,,
,,,,"Chang, A.H.","45",,,,,,,"Nature Cancer","45","Tumor Cell Line","1529","The First Affiliated Hospital of Soochow University","115","China Postdoctoral Science Foundation","86","Romania","11",,,,
,,,,"Li, Z.","45",,,,,,,"Annals Of Hematology","44","In Vivo Study","1452","Houston Methodist Hospital","112","Novartis Pharmaceuticals Corporation","86","Malaysia","10",,,,
,,,,"Kochenderfer, J.N.","44",,,,,,,"Blood Cancer Journal","44","CD8+ T Lymphocyte","1447","Université Paris Cité","112","Ministry of Education of the People's Republic of China","85","Serbia","9",,,,
,,,,"Maude, S.L.","44",,,,,,,"Jci Insight","43","Middle Aged","1431","Massachusetts General Hospital Cancer Center","111","National Center for Advancing Translational Sciences","85","Iraq","8",,,,
,,,,"Milone, M.C.","44",,,,,,,"New England Journal Of Medicine","42","Pathology","1419","Universität zu Köln","110","Science and Technology Department of Zhejiang Province","85","Viet Nam","8",,,,
,,,,"Oluwole, O.O.","44",,,,,,,"Oncotarget","41","Interleukin 2","1348","University of California, Los Angeles","109","Entertainment Industry Foundation","83","Chile","7",,,,
,,,,"Schmitt, M.","44",,,,,,,"European Journal Of Haematology","38","Tumor Microenvironment","1337","University of Minnesota Twin Cities","109","National Research Foundation of Korea","83","Colombia","6",,,,
,,,,"Dreger, P.","43",,,,,,,"Hemasphere","37","Acute Lymphoblastic Leukemia","1326","Hospital Clínic de Barcelona","108","Janssen Pharmaceuticals","82","Qatar","6",,,,
,,,,"Wu, D.","43",,,,,,,"Hematological Oncology","37","Animal Tissue","1300","Emory University","107","St. Baldrick's Foundation","81","Slovakia","6",,,,
,,,,"Zheng, J.","43",,,,,,,"Nature Biomedical Engineering","37","Cytokine Release","1229","The First Affiliated Hospital, Zhejiang University School of Medicine","106","Department of Health and Aged Care, Australian Government","79","United Arab Emirates","6",,,,
,,,,"Chavez, J.C.","42",,,,,,,"Cancer Cell","36","Cell Proliferation","1220","General Hospital of People's Liberation Army","105","European Regional Development Fund","79","Belarus","5",,,,
,,,,"Davila, M.L.","42",,,,,,,"Human Vaccines And Immunotherapeutics","36","Cell Therapy","1220","Universitätsklinikum Würzburg","104","Japan Agency for Medical Research and Development","79","Iceland","5",,,,
,,,,"Huang, L.","42",,,,,,,"International Journal Of Hematology","36","Antigens, CD19","1208","David Geffen School of Medicine at UCLA","103","National Natural Science Foundation of China-Zhejiang Joint Fund for the Integration of Industrialization and Informatization","79","Bangladesh","4",,,,
,,,,"Nastoupil, L.J.","42",,,,,,,"Seminars In Hematology","36","Major Clinical Study","1208","Hôpital Saint-Louis","102","Else Kröner-Fresenius-Stiftung","78","Costa Rica","4",,,,
,,,,"Scordo, M.","42",,,,,,,"Molecular Therapy Oncology","35","Neoplasms","1208","Uniklinik Köln","102","Alex's Lemonade Stand Foundation for Childhood Cancer","77","Cyprus","4",,,,
,,,,"Shouval, R.","42",,,,,,,"Science Advances","35","Gene Expression","1186","Soochow University","102","American Association for Cancer Research","77","Georgia","4",,,,
,,,,"Barrett, D.M.","41",,,,,,,"Cancer Medicine","34","Diffuse Large B Cell Lymphoma","1161","Charité – Universitätsmedizin Berlin","101","Genentech","77","Indonesia","4",,,,
,,,,"Han, W.","41",,,,,,,"Cancer Letters","32","Neoplasm","1144","Peter Maccallum Cancer Centre","101","Amgen","76","Jordan","4",,,,
,,,,"Miklos, D.B.","41",,,,,,,"Pediatric Blood And Cancer","32","Follow Up","1119","Institute of Hematology and Blood Diseases Hospital, Chinese Academy of Medical Sciences &amp; Peking Union Medical College","100","National Institute of Diabetes and Digestive and Kidney Diseases","74","Kazakhstan","4",,,,
,,,,"Sang, W.","41",,,,,,,"Immunotherapy","31","Fludarabine","1112","Universitat de Barcelona","98","University of Texas MD Anderson Cancer Center","72","Luxembourg","4",,,,
,,,,"Shah, G.L.","40",,,,,,,"BMC Cancer","30","Therapy","1049","Brigham and Women's Hospital","98","National Institute for Health and Care Research","68","Peru","4",,,,
,,,,"Thieblemont, C.","40",,,,,,,"Cell","30","Multiple Myeloma","1048","The Ohio State University","97","Canadian Institutes of Health Research","67","Puerto Rico","4",,,,
,,,,"Wei, G.","40",,,,,,,"Vaccines","30","Peripheral Blood Mononuclear Cell","1046","University of Southern California","97","Science and Technology Commission of Shanghai Municipality","66","Cuba","3",,,,
,,,,"Shadman, M.","39",,,,,,,"International Immunopharmacology","29","Progression Free Survival","1044","Tel Aviv University","96","Burroughs Wellcome Fund","64","Ecuador","3",,,,
,,,,"Budde, L.E.","38",,,,,,,"Cell Reports","28","Natural Killer Cell","996","Centro de Investigación Biomédica en Red de Cáncer","96","National Institute of Neurological Disorders and Stroke","64","Ethiopia","3",,,,
,,,,"Palomba, M.L.","38",,,,,,,"Gene Therapy","28","CD4+ T Lymphocyte","992","Stanford Cancer Institute","94","Fundamental Research Funds for the Central Universities","62","Lithuania","3",,,,
,,,,"Rosenberg, S.A.","38",,,,,,,"Journal Of Immunology","28","Tumor Necrosis Factor","988","Johns Hopkins University School of Medicine","92","American Society of Hematology","61","Nepal","3",,,,
,,,,"Scholler, J.","38",,,,,,,"Cancer Gene Therapy","27","Signal Transduction","981","Sichuan University","92","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","61","Uruguay","3",,,,
,,,,"Sureda, A.","38",,,,,,,"Current Treatment Options In Oncology","27","T Lymphocyte Activation","971","The University of Chicago","92","Priority Academic Program Development of Jiangsu Higher Education Institutions","61","Kuwait","2",,,,
,,,,"Feldmann, A.","37",,,,,,,"Experimental Hematology And Oncology","27","Human Tissue","963","Southern Medical University","89","Ministry of Finance","59","Morocco","2",,,,
,,,,"Kebriaei, P.","37",,,,,,,"Advanced Science","26","Neurotoxicity","957","West China School of Medicine/West China Hospital of Sichuan University","89","Medical Research Council","58","Nigeria","2",,,,
,,,,"Maher, J.","37",,,,,,,"Blood Cancer Discovery","26","Treatment Response","941","Zhengzhou University","88","Ministero della Salute","58","North Macedonia","2",,,,
,,,,"Wang, X.","37",,,,,,,"STAR Protocols","26","Treatment Outcome","934","UNC School of Medicine","88","Natural Science Foundation of Guangdong Province","58","Philippines","2",,,,
,,,,"Ahmed, S.","36",,,,,,,"Bulletin Du Cancer","25","Retrospective Study","932","Fudan University","86","University of Texas System","58","Türkiye","2",,,,
,,,,"Cao, Y.","36",,,,,,,"Clinical And Translational Immunology","24","Cancer Recurrence","919","King's College London","85","California Institute for Regenerative Medicine","57","Uganda","2",,,,
,,,,"Müller-Tidow, C.","36",,,,,,,"Nature Immunology","24","Enzyme Linked Immunosorbent Assay","907","Capital Medical University","84","Chinese Academy of Sciences","57","Ukraine","2",,,,
,,,,"Salles, G.","36",,,,,,,"Neuro Oncology","24","Drug Screening","903","Icahn School of Medicine at Mount Sinai","83","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","56","Uzbekistan","2",,,,
,,,,"Ahmed, N.","35",,,,,,,"Signal Transduction And Targeted Therapy","24","Xenograft Model Antitumor Assays","899","Peking University","83","Guangzhou Science, Technology and Innovation Commission","55","Algeria","1",,,,
,,,,"Chen, L.","35",,,,,,,"Translational Oncology","24","Cohort Analysis","882","Shanghai Jiao Tong University","83","Stanford University","55","Bosnia and Herzegovina","1",,,,
,,,,"Darcy, P.K.","35",,,,,,,"Oncotargets And Therapy","23","Cancer Survival","855","University of Texas Health Science Center at Houston","83","Wellcome Trust","54","Bulgaria","1",,,,
,,,,"Park, J.H.","35",,,,,,,"Science","23","Drug Efficacy","848","UCL Cancer Institute","83","Stand Up To Cancer","53","Congo","1",,,,
,,,,"Shpall, E.J.","35",,,,,,,"Chinese Journal Of Clinical Oncology","22","Adverse Event","845","Universitätsklinikum Heidelberg","82","University of California","53","Curaçao","1",,,,
,,,,"Barba, P.","34",,,,,,,"Journal Of Clinical Hematology","22","Tocilizumab","825","Children's Hospital and Regional Medical Center","81","Science, Technology and Innovation Commission of Shenzhen Municipality","52","Estonia","1",,,,
,,,,"Jacoby, E.","34",,,,,,,"Lancet Haematology","22","Hematopoietic Stem Cell Transplantation","824","The Sidney Kimmel Comprehensive Cancer Center","80","GlaxoSmithKline","51","Ghana","1",,,,
,,,,"Shi, M.","34",,,,,,,"Mabs","22","Phenotype","820","University of Chinese Academy of Sciences","80","Mayo Clinic","50","Grenada","1",,,,
,,,,"Wang, Y.","34",,,,,,,"Biology Of Blood And Marrow Transplantation","21","Interleukin 6","816","University of California, San Diego","80","V Foundation for Cancer Research","50","Guyana","1",,,,
,,,,"Arndt, C.","33",,,,,,,"Future Oncology","21","Antineoplastic Agent","811","Universitätsklinikum Hamburg-Eppendorf","78","Basic and Applied Basic Research Foundation of Guangdong Province","49","Honduras","1",,,,
,,,,"Champlin, R.E.","33",,,,,,,"Journal Of Controlled Release","21","Immune Response","806","Goethe-Universität Frankfurt am Main","78","Takeda Pharmaceutical Company","49","Kenya","1",,,,
,,,,"Chang, W.C.","33",,,,,,,"Journal Of Visualized Experiments","21","Cytokine","805","Keck School of Medicine of USC","78","American Lebanese Syrian Associated Charities","48","Lesotho","1",,,,
,,,,"Deng, Q.","33",,,,,,,"Cancer Research Communications","20","Rituximab","778","Bristol-Myers Squibb","77","Howard Hughes Medical Institute","48","Moldova","1",,,,
,,,,"Gauthier, J.","33",,,,,,,"Biomaterials","19","Dexamethasone","777","Institut d'Investigacions Biomèdiques August Pi i Sunyer - IDIBAPS","77","Wilhelm Sander-Stiftung","48","North Korea","1",,,,
,,,,"Kang, L.","33",,,,,,,"Biomedicine And Pharmacotherapy","19","Tumor Volume","764","Karolinska Institutet","77","National Major Science and Technology Projects of China","47","Palestine","1",,,,
,,,,"Locatelli, F.","33",,,,,,,"Medicine United States","19","Cancer Patient","763","UT Southwestern Medical Center","77","Melanoma Research Alliance","46","Panama","1",,,,
,,,,"Schmitt, A.","33",,,,,,,"Molecular Cancer Therapeutics","19","Case Report","762","Yale School of Medicine","76","Ministerio de Ciencia e Innovación","45","Paraguay","1",,,,
,,,,"Wang, J.","33",,,,,,,"Transfusion","19","Immunohistochemistry","757","Technische Universität München","76","Chinese Academy of Meteorological Sciences","44","Reunion","1",,,,
,,,,"Yan, Z.","33",,,,,,,"ACS Synthetic Biology","18","T Lymphocyte Receptor","755","Hannover Medical School","75","Deutschen Konsortium für Translationale Krebsforschung","44","Tanzania","1",,,,
,,,,"Zhang, M.","33",,,,,,,"Advanced Materials","18","CD28 Antigen","746","The University of Utah","75","Generalitat de Catalunya","42","Trinidad and Tobago","1",,,,
,,,,"Ahmed, N.","32",,,,,,,"Biochemical And Biophysical Research Communications","18","Cytokine Production","745","Tongji University School of Medicine","75","José Carreras Leukämie-Stiftung","41","Zambia","1",,,,
,,,,"Bachmann, M.","32",,,,,,,"Frontiers In Pharmacology","18","Monoclonal Antibody","745","The University of British Columbia","74","Lymphoma Research Foundation","39","Undefined","241",,,,
,,,,"Gardner, R.A.","32",,,,,,,"Oncologist","18","Child","742","University of Colorado Anschutz Medical Campus","74","Department of Science and Technology of Shandong Province","38",,,,,,
,,,,"Kharfan-Dabaja, M.A.","32",,,,,,,"Advances In Therapy","17","Tumor Xenograft","739","Tianjin First Central Hospital","74","Memorial Sloan-Kettering Cancer Center","38",,,,,,
,,,,"Kobold, S.","32",,,,,,,"Anticancer Research","17","CD3 Antigen","736","Emory University School of Medicine","73","Miltenyi Biotec","38",,,,,,
,,,,"Li, P.","32",,,,,,,"Biopharm International","17","Cancer Chemotherapy","715","Howard Hughes Medical Institute","73","Natural Science Foundation of Zhejiang Province","37",,,,,,
,,,,"Stroncek, D.F.","32",,,,,,,"Cancer Science","17","Tisagenlecleucel T","715","UCSF Helen Diller Family Comprehensive Cancer Center","73","Baylor College of Medicine","36",,,,,,
,,,,"Xiao, Y.","32",,,,,,,"Discovery Medicine","17","B Cell Lymphoma","698","The Ohio State University Comprehensive Cancer Center","72","Horizon 2020","36",,,,,,
,,,,"Yakoub-Agha, I.","32",,,,,,,"JAMA Oncology","17","Clinical Trial","698","Technische Universität Dresden","71","Sanofi","35",,,,,,
,,,,"Bachy, E.","31",,,,,,,"Journal Of Clinical Medicine","17","Tumor Antigen","698","Guangzhou Medical University","70","Federación Española de Enfermedades Raras","34",,,,,,
,,,,"Einsele, H.","31",,,,,,,"Science Immunology","17","Axicabtagene Ciloleucel","691","a Gilead Company","69","Ministério da Educação e Ciência","34",,,,,,
,,,,"Frey, N.V.","31",,,,,,,"Biomedicines","16","Lymphoma","668","Medizinische Universität Wien","69","Natural Science Foundation of Beijing Municipality","34",,,,,,
,,,,"Hashmi, H.","31",,,,,,,"Clinical Journal Of Oncology Nursing","16","Upregulation","666","Northwestern University Feinberg School of Medicine","69","Takeda Science Foundation","34",,,,,,
,,,,"Kenderian, S.S.","31",,,,,,,"Critical Reviews In Immunology","16","Cell Expansion","663","Roswell Park Cancer Institute","69","University of California, Los Angeles","34",,,,,,
,,,,"Mei, H.","31",,,,,,,"International Journal Of Cancer","16","Tumor Growth","642","First Affiliated Hospital of Zhengzhou University","69","Vetenskapsrådet","34",,,,,,
,,,,"Pule, M.","31",,,,,,,"Journal Of Cellular And Molecular Medicine","16","Programmed Death 1 Receptor","624","Johns Hopkins University","68","Damon Runyon Cancer Research Foundation","33",,,,,,
,,,,"Shah, N.N.","31",,,,,,,"Journal Of Experimental And Clinical Cancer Research","16","Drug Safety","619","University of Minnesota Medical School","68","Fundação para a Ciência e a Tecnologia","33",,,,,,
,,,,"Wang, N.","31",,,,,,,"Oncology Letters","16","Apoptosis","601","CHU Lille","68","Ministry of Health and Welfare","33",,,,,,
,,,,"Wang, Y.","31",,,,,,,"Iscience","15","Adoptive Transfer","589","Monash University","68","Takeda Pharmaceuticals U.S.A.","33",,,,,,
,,,,"Zinzani, P.L.","31",,,,,,,"Jnccn Journal Of The National Comprehensive Cancer Network","15","Adolescent","588","Mayo Clinic in Jacksonville, Florida","67","University of North Carolina","33",,,,,,
,,,,"Feldman, S.A.","30",,,,,,,"Journal Of Cancer Research And Clinical Oncology","15","Fever","587","Boston Children's Hospital","67","American Society of Clinical Oncology","32",,,,,,
,,,,"Ghobadi, A.","30",,,,,,,"Journal Of Immunological Methods","15","Neutropenia","587","Miltenyi Biotec","67","Conquer Cancer Foundation","32",,,,,,
,,,,"Iacoboni, G.","30",,,,,,,"Journal Of Medical Economics","15","Young Adult","579","The Sir Peter MacCallum Department of Oncology","67","NIH Clinical Center","32",,,,,,
,,,,"Kersten, M.J.","30",,,,,,,"Pharmacological Research","15","Thrombocytopenia","578","Sorbonne Université","66","Astellas Pharma US","31",,,,,,
,,,,"Li, Z.","30",,,,,,,"Theranostics","15","Lymphoma, Large B-Cell, Diffuse","575","CNRS Centre National de la Recherche Scientifique","66","Cancerfonden","31",,,,,,
,,,,"Schambach, A.","30",,,,,,,"Zhongguo Shi Yan Xue Ye Xue Za Zhi","15","Clinical Outcome","564","Massachusetts Institute of Technology","65","Fundación Científica Asociación Española Contra el Cáncer","31",,,,,,
,,,,"Schuster, S.J.","30",,,,,,,"BMJ Open","14","Lentivirus Vector","560","Medical University of South Carolina","65","National Institute of Biomedical Imaging and Bioengineering","31",,,,,,
,,,,"Young, R.M.","30",,,,,,,"Cancer","14","Biological Therapy","558","University of Pittsburgh School of Medicine","64","Science and Technology Program of Zhejiang Province","31",,,,,,
,,,,"Zhao, M.","30",,,,,,,"Cellular Immunology","14","Coculture","558","Novartis International AG","64","Alliance for Cancer Gene Therapy","30",,,,,,
,,,,"Zhu, F.","30",,,,,,,"Chinese Journal Of New Drugs","14","Genetic Transfection","545","Chaim Sheba Medical Center Israel","64","Ludwig-Maximilians-Universität München","30",,,,,,
,,,,"Blumenberg, V.","29",,,,,,,"Expert Opinion On Biological Therapy","14","Programmed Death 1 Ligand 1","545","Universitätsklinikum Erlangen","63","University of California, San Francisco","30",,,,,,
,,,,"Dahiya, S.","29",,,,,,,"Frontiers In Medicine","14","Chimeric Antigen Receptor Immunotherapy","544","University of Toronto","62","H2020 Excellent Science","29",,,,,,
,,,,"Juan, M.","29",,,,,,,"Journal Of Pediatric Hematology Oncology","14","Cell- And Tissue-Based Therapy","542","Clínica Universidad de Navarra","62","Innovative Medicines Initiative","29",,,,,,
,,,,"Li, C.","29",,,,,,,"Oncology United States","14","Drug Therapy","538","Renji Hospital","62","NIH Office of the Director","29",,,,,,
,,,,"Li, D.","29",,,,,,,"Cell Death And Disease","13","B Lymphocyte","536","Friedrich-Alexander-Universität Erlangen-Nürnberg","61","National Institute for Health Research","29",,,,,,
,,,,"Maloney, D.G.","29",,,,,,,"Cell Stem Cell","13","Cytokines","531","Northwestern University","61","Seventh Framework Programme","29",,,,,,
,,,,"Powell, D.J.","29",,,,,,,"Chinese Journal Of Hematology","13","Allogeneic Hematopoietic Stem Cell Transplantation","524","Oregon Health &amp; Science University","61","Children's Hospital of Philadelphia","28",,,,,,
,,,,"Rapoport, A.P.","29",,,,,,,"Chinese Journal Of Laboratory Medicine","13","Immunophenotyping","521","Mayo Clinic Scottsdale-Phoenix, Arizona","61","Chinese Academy of Medical Sciences","28",,,,,,
,,,,"Roddie, C.","29",,,,,,,"Current Research In Translational Medicine","13","Acute Myeloid Leukemia","518","Parker Institute for Cancer Immunotherapy","60","Conselho Nacional de Desenvolvimento Científico e Tecnológico","28",,,,,,
,,,,"Sidana, S.","29",,,,,,,"Elife","13","Single Chain Fragment Variable Antibody","517","San Raffaele Scientific Institute","60","Institut National Du Cancer","28",,,,,,
,,,,"Usmani, S.Z.","29",,,,,,,"Molecular Immunology","13","Immunosuppressive Treatment","515","Naval Medical University","60","Servier","28",,,,,,
,,,,"Wang, M.","29",,,,,,,"Onkologie","13","B Cell Maturation Antigen","508","Medizinische Fakultät Carl Gustav Carus","60","Sichuan University","28",,,,,,
