Scopus refine results values

"Your query : (TITLE-ABS-KEY(""Tumor-infiltrating lymphocytes"") OR TITLE-ABS-KEY(""Lymphocytes, Tumor-Infiltrating"") AND AFFILCOUNTRY(Iran) AND DOCTYPE(ar))"


Number of results : 86

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Amini, A.A.","2",,,,,,,"Cancers","1","Antineoplastic Activity","22","School of Medicine, Isfahan UMS","4","Canada Foundation for Innovation","1","Oman","1",,,,
,,,,"Atyabi, F.","2",,,,,,,"Cellular Oncology","1","Animal Tissue","21","Cancer Research Institute","4","Canadian Cancer Society","1","Peru","1",,,,
,,,,"Badiee, A.","2",,,,,,,"Chemmedchem","1","Gamma Interferon","21","Nanotechnology Research Center","4","Cancer Research UK","1","Poland","1",,,,
,,,,"Baghaei, K.","2",,,,,,,"Clinical Pathology","1","Animal","20","IUMS Immunology Research Center","4","Case Western Reserve University","1","Portugal","1",,,,
,,,,"Barough, M.S.","2",,,,,,,"Communications Medicine","1","Cancer Immunotherapy","20","Case Western Reserve University","3","Chulalongkorn University","1","Qatar","1",,,,
,,,,"Chaux, A.","2",,,,,,,"Current Diabetes Reviews","1","Priority Journal","20","Hormozgan University of Medical Sciences","3","Congressionally Directed Medical Research Programs","1","Singapore","1",,,,
,,,,"Cocks, M.","2",,,,,,,"Current Treatment Options In Oncology","1","Prognosis","20","The Johns Hopkins Hospital","3","DOD Prostate Cancer Research Program","1","Spain","1",,,,
,,,,"Corredor, G.","2",,,,,,,"Dental Research Journal","1","Tumor Microenvironment","20","Louis Stokes Cleveland VA Medical Center","3","Eli Lilly and Company","1","Sudan","1",,,,
,,,,"Darvishi, B.","2",,,,,,,"Diagnostics","1","Aged","19","Shiraz University","3","European Research Council","1","Switzerland","1",,,,
,,,,"Dehghanian, A.","2",,,,,,,"Free Radical Biology And Medicine","1","Breast Cancer","19","Faculty of Medicine","3","Faculty of Dentistry, Chulalongkorn University","1","Taiwan","1",,,,
,,,,"Deldadeh, N.","2",,,,,,,"Heliyon","1","Cancer Prognosis","18","Islamic Azad University","3","Fondazione Marche","1","Turkey","1",,,,
,,,,"Erfani, N.","2",,,,,,,"Human Pathology","1","Cancer Survival","18","SBUMS School of Medicine","3","Food Security Research Center, Isfahan University of Medical Sciences","1",,,,,,
,,,,"Farahmand, L.","2",,,,,,,"Immunology","1","Major Clinical Study","17","Digestive Diseases Research Institute","3","G1 Therapeutics","1",,,,,,
,,,,"Firouzabadi, D.","2",,,,,,,"Immunotherapy","1","Middle Aged","17","School of Pharmacy","3","Gastrointestinal and Liver Diseases Research Center","1",,,,,,
,,,,"Fu, P.","2",,,,,,,"Indian Journal Of Dermatology","1","Tumor Marker","17","Trauma Research Center SUMS","3","Genentech","1",,,,,,
,,,,"Ghalamfarsa, G.","2",,,,,,,"Informatics In Medicine Unlocked","1","CD4+ T Lymphocyte","16","Breast Diseases Research Center SUMS","3","Government of Canada","1",,,,,,
,,,,"Ghanavatinejad, A.","2",,,,,,,"International Journal Of Hematology Oncology And Stem Cell Research","1","Cancer Staging","16","Emory University","2","Guilan University of Medical Sciences","1",,,,,,
,,,,"Gharib, E.","2",,,,,,,"International Journal Of Medicinal Mushrooms","1","Flow Cytometry","16","Mayo Clinic in Jacksonville, Florida","2","Horizon 2020 Framework Programme","1",,,,,,
,,,,"Gharib, M.","2",,,,,,,"International Journal Of Molecular And Cellular Medicine","1","Genetics","16","Emory University School of Medicine","2","Hormozgan University of Medical Sciences","1",,,,,,
,,,,"Ghazanfari, T.","2",,,,,,,"Iranian Biomedical Journal","1","Programmed Death 1 Ligand 1","16","Universiteit van Amsterdam","2","Isfahan University of Medical Sciences","1",,,,,,
,,,,"Gholizadeh, Z.","2",,,,,,,"Iranian Journal Of Biotechnology","1","Programmed Death 1 Receptor","16","Shariati Hospital","2","Jahrom University of Medical Sciences","1",,,,,,
,,,,"Haghshenas, M.R.","2",,,,,,,"Journal For Immunotherapy Of Cancer","1","Regulatory T Lymphocyte","16","Guy's Hospital","2","Kashan University of Medical Sciences","1",,,,,,
,,,,"Hashemi, S.M.","2",,,,,,,"Journal Of Ethnopharmacology","1","Colorectal Cancer","15","King's College London","2","Medical Research Council Canada","1",,,,,,
,,,,"Hassannia, H.","2",,,,,,,"Journal Of Immunotoxicology","1","Gene Expression","15","University of Pittsburgh Medical Center","2","Merck","1",,,,,,
,,,,"Hojjat-Farsangi, M.","2",,,,,,,"Journal Of Proteome Research","1","Immunotherapy","15","Bushehr University of Medical Sciences","2","Meso Scale Diagnostics","1",,,,,,
,,,,"Jadidi-Niaragh, F.","2",,,,,,,"Journal Of The Egyptian National Cancer Institute","1","Overall Survival","15","Leids Universitair Medisch Centrum","2","National Brain Mapping Laboratory","1",,,,,,
,,,,"Jalali, S.A.","2",,,,,,,"Journal Of Translational Medicine","1","Transcription Factor FOXP3","15","Shahed University","2","National Center for Advancing Translational Sciences","1",,,,,,
,,,,"Khademi, B.","2",,,,,,,"Medical Oncology","1","Biomarkers, Tumor","14","Mazandaran University of Medical Sciences","2","National Heart, Lung, and Blood Institute","1",,,,,,
,,,,"Kuppen, P.J.K.","2",,,,,,,"Microbial Pathogenesis","1","Histopathology","14","Medical Biology Research Center, Kermanshah University of Medical Sciences","2","National Institute for Health and Care Research","1",,,,,,
,,,,"Mahdi, H.","2",,,,,,,"Middle East Journal Of Cancer","1","Unclassified Drug","14","University of Alberta","2","National Institute for Medical Research Development","1",,,,,,
,,,,"Mardanpour, N.","2",,,,,,,"Neoplasma","1","CD8 Antigen","13","Yasuj University of Medical Sciences","2","National Institute of Biomedical Imaging and Bioengineering","1",,,,,,
,,,,"Mashreghi, M.","2",,,,,,,"Npj Breast Cancer","1","Immune Response","13","BuAli Research Institute","2","National Science Foundation","1",,,,,,
,,,,"Masjedi, A.","2",,,,,,,"Pathology International","1","Cancer Patient","12","North Khorasan University of Medical Sciences","2","Natural Sciences and Engineering Research Council of Canada","1",,,,,,
,,,,"Mirzavi, F.","2",,,,,,,"Philippine Journal Of Veterinary Medicine","1","Lymphocytic Infiltration","12","Stem Cell Technology Research Center","2","Novartis","1",,,,,,
,,,,"Moazzeni, S.M.","2",,,,,,,"Scientific Reports","1","Mice, Inbred BALB C","12","Drug Applied Research Center, Tabriz University of Medical Sciences","2","Novo Nordisk Fonden","1",,,,,,
,,,,"Mohammadi, Y.","2",,,,,,,"Vaccine","1","Retrospective Study","12","Children's Medical Center TUMS","2","Pfizer","1",,,,,,
,,,,"Mokhtari, M.","2",,,,,,,"Virchows Archiv","1","Bagg Albino Mouse","11","Cellular and Molecular Research Center, Birjand University of Medical Sciences","2","Philips","1",,,,,,
,,,,"Momeni-Varposhti, Z.","2",,,,,,,"Yakhteh","1","Breast Neoplasms","11","Immunogenetics Research Center MAZUMS","2","Prostate Cancer Foundation","1",,,,,,
,,,,"Muhammadnejad, A.","2",,,,,,,,,"Breast Tumor","11","Research Center for Immunodeficiencies","2","Regione Lombardia","1",,,,,,
,,,,"Nazemalhosseini-Mojarad, E.","2",,,,,,,,,"CD8-Positive T-Lymphocytes","11","Hematology, Oncology and Stem Cell Transplantation Research Center","2","Research Institute for Dental Sciences, Shahid Beheshti University of Medical Sciences","1",,,,,,
,,,,"Netto, G.J.","2",,,,,,,,,"Cancer Grading","11","Hematology Research Center","2","Research Institute for Gastroenterology and Liver Diseases","1",,,,,,
,,,,"Piroozkhah, M.","2",,,,,,,,,"Tumor-infiltrating Lymphocytes","11","School of Advanced Technologies in Medicine","2","Roche","1",,,,,,
,,,,"Pourfathollah, A.A.","2",,,,,,,,,"CD3 Antigen","10","Isfahan Kidney Diseases Research Center, Isfahan UMS","2","Rosetrees Trust","1",,,,,,
,,,,"Rahbar, M.","2",,,,,,,,,"Cell Line, Tumor","10","School of Pharmacy","2","Sanofi","1",,,,,,
,,,,"Safarpour, H.","2",,,,,,,,,"Clinical Article","10","Department of Biomedical Engineering","2","Seventh Framework Programme","1",,,,,,
,,,,"Salehi, Z.","2",,,,,,,,,"Cytokine Release","10","Matsuyama Shimin Hospital","1","Susan G. Komen","1",,,,,,
,,,,"Shokrollahi Barough, M.","2",,,,,,,,,"Immunocompetent Cell","10","German Breast Group","1","U.S. Army","1",,,,,,
,,,,"Taheri, D.","2",,,,,,,,,"Interleukin 2","10","School of Medical Sciences","1","U.S. Army Medical Command","1",,,,,,
,,,,"Talei, A.","2",,,,,,,,,"Procedures","10","Surgical Pathology","1","U.S. Department of Veterans Affairs","1",,,,,,
,,,,"Yazdani, M.","2",,,,,,,,,"Tumor Growth","10","Santa Monica College","1","UCLH Biomedical Research Centre","1",,,,,,
,,,,"Abdoli Shadbad, M.","1",,,,,,,,,"Tumor Invasion","10","Providence Cancer Center","1","UK Research and Innovation","1",,,,,,
,,,,"AbdulJabbar, K.","1",,,,,,,,,"B7-H1 Antigen","9","Jean Perrin Comprehensive Cancer Centre","1","University of Victoria","1",,,,,,
,,,,"Abolhassani, M.","1",,,,,,,,,"Cell Proliferation","9","GZA","1","Urmia University of Medical Sciences","1",,,,,,
,,,,"Acosta-Haab, G.","1",,,,,,,,,"Cytokine","9","GHI Le Raincy-Montfermeil","1","Wellcome Trust","1",,,,,,
,,,,"Acs, B.","1",,,,,,,,,"Cytotoxic T Lymphocyte","9","Red Crescent Society of the Islamic Republic of Iran","1","Undefined","36",,,,,,
,,,,"Adam, J.","1",,,,,,,,,"Disease Models, Animal","9","Iranian Scientific Society of Osteoma Care","1",,,,,,,,
,,,,"Adams, S.","1",,,,,,,,,"Drug Effect","9","GEICAM Spanish Breast Cancer Group","1",,,,,,,,
,,,,"Afzalaghaee, M.","1",,,,,,,,,"Enzyme Linked Immunosorbent Assay","9","Norte University","1",,,,,,,,
,,,,"Aggarwal, A.","1",,,,,,,,,"In Vitro Study","9","Vall d'Hebron","1",,,,,,,,
,,,,"Aghaeeyan, A.","1",,,,,,,,,"Spleen","9","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Aghaei Vanda, N.","1",,,,,,,,,"Spleen Cell","9","Bistoon Hospital","1",,,,,,,,
,,,,"Aghamir, S.M.K.","1",,,,,,,,,"Tumor Cell Line","9","Vall d’Hebron Institute of Oncology","1",,,,,,,,
,,,,"Aghamir, Z.S.","1",,,,,,,,,"Antineoplastic Agent","8","R&amp;D Unicancer","1",,,,,,,,
,,,,"Aghdaei, H.A.","1",,,,,,,,,"Cancer Vaccine","8","Norte University","1",,,,,,,,
,,,,"Aghebati‐Maleki, L.","1",,,,,,,,,"Comparative Study","8","PathAI","1",,,,,,,,
,,,,"Ahmadi, A.","1",,,,,,,,,"Cytokine Production","8","Roche Diagnostics Information Solutions","1",,,,,,,,
,,,,"Ahmadi, M.","1",,,,,,,,,"Cytokines","8","Roche Diagnostics","1",,,,,,,,
,,,,"Ahmadi, S.M.","1",,,,,,,,,"Cytotoxicity","8","Forbius","1",,,,,,,,
,,,,"Ajdarkosh, H.","1",,,,,,,,,"Dendritic Cell","8","Praava Health","1",,,,,,,,
,,,,"Akbari, M.","1",,,,,,,,,"Disease Free Survival","8","Roche","1",,,,,,,,
,,,,"Al-Mterin, M.A.","1",,,,,,,,,"Disease Model","8","Roche Diagnostics","1",,,,,,,,
,,,,"Ala, M.","1",,,,,,,,,"Ki 67 Antigen","8","Vm Scope","1",,,,,,,,
,,,,"Alani, B.","1",,,,,,,,,"PD-L1","8","Vivactiv Ltd","1",,,,,,,,
,,,,"Alavianmehr, A.","1",,,,,,,,,"Programmed Cell Death 1 Receptor","8","Booali Medical Diagnostic Laboratory","1",,,,,,,,
,,,,"Alavifard, H.","1",,,,,,,,,"Survival Rate","8","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Alimohamadi, R.","1",,,,,,,,,"T Lymphocyte","8","Tehran Gastroenterology and Hepatology Centre Masoud Clinic","1",,,,,,,,
,,,,"Alimohammadi, R.","1",,,,,,,,,"Tumor Immunity","8","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Alinezhad, M.","1",,,,,,,,,"Aged, 80 And Over","7","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Allison, K.H.","1",,,,,,,,,"Biological Marker","7","Terasaki Institute for Biomedical Innovation","1",,,,,,,,
,,,,"Allory, Y.","1",,,,,,,,,"CD4 Antigen","7","Université Libre de Bruxelles","1",,,,,,,,
,,,,"Amani, D.","1",,,,,,,,,"Cancer Inhibition","7","Università degli Studi di Padova","1",,,,,,,,
,,,,"Amanpour, S.","1",,,,,,,,,"Cancer Size","7","Faculty of Medicine MAZUMS","1",,,,,,,,
,,,,"Ameli, F.","1",,,,,,,,,"Cancer Vaccines","7","Inserm","1",,,,,,,,
,,,,"AmeliMojarad, M.","1",,,,,,,,,"Clinical Feature","7","Newton-Wellesley Hospital","1",,,,,,,,
,,,,"AmeliMojarad, M.","1",,,,,,,,,"Colorectal Neoplasms","7","Johns Hopkins University School of Medicine","1",,,,,,,,
,,,,"Amgad, M.","1",,,,,,,,,"Colorectal Tumor","7","Amsterdam UMC - University of Amsterdam","1",,,,,,,,
,,,,"Amin Habibi, M.","1",,,,,,,,,"Drug Efficacy","7","Tufts Medical Center","1",,,,,,,,
,,,,"Amin Porhoseingholi, M.","1",,,,,,,,,"Immunomodulation","7","University of Pittsburgh School of Medicine","1",,,,,,,,
,,,,"Amin, M.","1",,,,,,,,,"Interleukin 10","7","St. Vincent's Hospital Melbourne","1",,,,,,,,
,,,,"Amirghofran, Z.","1",,,,,,,,,"Interleukin 4","7","Albert Einstein College of Medicine","1",,,,,,,,
,,,,"Amirmoezi, F.","1",,,,,,,,,"Melanoma","7","Baylor College of Medicine","1",,,,,,,,
,,,,"Amjadi, E.","1",,,,,,,,,"Retrospective Studies","7","Radboud University Medical Center","1",,,,,,,,
,,,,"Anbari, K.","1",,,,,,,,,"Signal Transduction","7","University of Oxford Medical Sciences Division","1",,,,,,,,
,,,,"Andalib, A.","1",,,,,,,,,"T-Lymphocytes, Regulatory","7","Universitätsklinikum Gießen und Marburg, Standort Marburg","1",,,,,,,,
,,,,"André, F.","1",,,,,,,,,"Tumor Burden","7","Bristol-Myers Squibb","1",,,,,,,,
,,,,"Ansari, A.M.","1",,,,,,,,,"Very Elderly","7","Harvard Medical School","1",,,,,,,,
,,,,"Arabsorkhi, Z.","1",,,,,,,,,"Antineoplastic Agents","6","Garvan Institute of Medical Research","1",,,,,,,,
,,,,"Araya, J.C.","1",,,,,,,,,"Apoptosis","6","University of Victoria","1",,,,,,,,
,,,,"Ariafar, A.","1",,,,,,,,,"CD45RO Antigen","6","AstraZeneca","1",,,,,,,,
,,,,"Asadzade Aghdaei, H.","1",,,,,,,,,"Cancer Growth","6","Universitätsklinikum Hamburg-Eppendorf","1",,,,,,,,
,,,,"Asadzadeh, Z.","1",,,,,,,,,"Cancer Localization","6","Austin Health","1",,,,,,,,
,,,,"Asghari, Z.","1",,,,,,,,,"Cancer Therapy","6","Kharazmi University","1",,,,,,,,
,,,,"Ashraf, M.J.","1",,,,,,,,,"Carcinogenesis","6","University College Dublin","1",,,,,,,,
,,,,"Asiyabi, S.","1",,,,,,,,,"Cross-sectional Study","6","Dalian Medical University","1",,,,,,,,
,,,,"Askari, E.","1",,,,,,,,,"Cytotoxic T Lymphocyte Antigen 4","6","Royal Melbourne Hospital","1",,,,,,,,
,,,,"Avril, S.","1",,,,,,,,,"Dendritic Cells","6","Johns Hopkins University","1",,,,,,,,
,,,,"Azadmehr, A.","1",,,,,,,,,"Forkhead Transcription Factors","6","National Taiwan University","1",,,,,,,,
,,,,"Azarianpour, S.","1",,,,,,,,,"Gene Expression Regulation","6","University of Electronic Science and Technology of China","1",,,,,,,,
,,,,"Azarianpour-Esfahani, S.","1",,,,,,,,,"Gene Expression Regulation, Neoplastic","6","Shahid Faghihi Hospital","1",,,,,,,,
,,,,"Azizi, A.","1",,,,,,,,,"In Vivo Study","6","Mayo Clinic","1",,,,,,,,
,,,,"Azizi, G.","1",,,,,,,,,"Lymph Node Metastasis","6","Medizinische Universität Graz","1",,,,,,,,
,,,,"Azmoudeh-Ardalan, F.","1",,,,,,,,,"Metastasis","6","Koç Üniversitesi","1",,,,,,,,
,,,,"Aznab, M.","1",,,,,,,,,"Mortality","6","University of Iowa Hospitals &amp; Clinics","1",,,,,,,,
,,,,"Babu, D.","1",,,,,,,,,"Natural Killer Cell","6","Vanderbilt University School of Medicine","1",,,,,,,,
,,,,"Badve, S.S.","1",,,,,,,,,"Neoplasm","6","National Institutes of Health NIH","1",,,,,,,,
,,,,"Baghdar, K.","1",,,,,,,,,"Neoplasms","6","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","1",,,,,,,,
,,,,"Bago-Horvath, Z.","1",,,,,,,,,"Triple Negative Breast Cancer","6","Hamadan University of Medical Sciences","1",,,,,,,,
,,,,"Bakhshandeh, M.","1",,,,,,,,,"Tumor Cell","6","La Trobe University","1",,,,,,,,
,,,,"Bakir, M.a.","1",,,,,,,,,"Tumor Infiltrating Lymphocytes","6","Northwestern University","1",,,,,,,,
,,,,"Balali-Mood, M.","1",,,,,,,,,"Tumor Recurrence","6","Maastricht Universitair Medisch Centrum+","1",,,,,,,,
,,,,"Balancin, M.L.","1",,,,,,,,,"Adenocarcinoma","5","Merck &amp; Co., Inc.","1",,,,,,,,
,,,,"Balko, J.M.","1",,,,,,,,,"CD274 Protein, Human","5","Weill Cornell Medicine","1",,,,,,,,
,,,,"Ball, M.W.","1",,,,,,,,,"Cancer Immunization","5","Bethesda Mönchengladbach GmbH","1",,,,,,,,
,,,,"Ballesteroes-Merino, C.","1",,,,,,,,,"Cancer Tissue","5","Universidade de São Paulo","1",,,,,,,,
,,,,"Balslev, E.","1",,,,,,,,,"Cell Culture","5","University of Salford","1",,,,,,,,
,,,,"Bamdad, T.","1",,,,,,,,,"Cell Infiltration","5","St Vincent's University Hospital","1",,,,,,,,
,,,,"Barati, M.","1",,,,,,,,,"Cell Viability","5","Uniklinik Köln","1",,,,,,,,
,,,,"Barati, M.","1",,,,,,,,,"Chemotherapy","5","Memorial Sloan-Kettering Cancer Center","1",,,,,,,,
,,,,"Barnes, M.","1",,,,,,,,,"Delayed Hypersensitivity","5","Odette Cancer Centre","1",,,,,,,,
,,,,"Bartlett, J.M.S.","1",,,,,,,,,"Doxorubicin","5","Fudan University","1",,,,,,,,
,,,,"Bashash, D.","1",,,,,,,,,"Fibrosarcoma","5","Baqiyatallah University of Medical Sciences","1",,,,,,,,
,,,,"Bayat, M.","1",,,,,,,,,"Follow Up","5","Food and Drug Administration","1",,,,,,,,
,,,,"Beck, A.H.","1",,,,,,,,,"Glioblastoma","5","The Institute of Cancer Research","1",,,,,,,,
,,,,"Bedri, S.","1",,,,,,,,,"Histology","5","The University of British Columbia","1",,,,,,,,
,,,,"Behboo, R.","1",,,,,,,,,"Interferon-gamma","5","School of Medicine, Arak University of Medical Sciences","1",,,,,,,,
