Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""oncolytic virus*"") OR TITLE-ABS-KEY(""Oncolytic Virotherap*"") OR TITLE-ABS-KEY(""Oncolytic Adenovirus*"") OR TITLE-ABS-KEY(virotherapy)) AND AFFILCOUNTRY(Iran))"


Number of results : 241

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2013","3","Negahdari, B.","7","Multidisciplinary","3",,,,,"Archives Of Razi Institute","3","Tumor Microenvironment","65","Isfahan University of Medical Sciences","14","Fakultet Medicinskih Nauka, Univerziteta U Kragujevcu","3","United Kingdom","5",,,,
,,"2012","2","Arefian, E.","6","Physics and Astronomy","2",,,,,"Cancer Medicine","3","Controlled Study","62","School of Advanced Technologies in Medicine","14","Government of Canada","3","China","4",,,,
,,"2011","1","Baradaran, B.","6","Social Sciences","2",,,,,"Cancers","3","Genetics","62","Islamic Azad University","11","Shahid Beheshti University of Medical Sciences","3","Netherlands","4",,,,
,,"2009","2","Esmaeili Gouvarchin Ghaleh, H.","6","Earth and Planetary Sciences","1",,,,,"Cell Journal","3","Neoplasm","61","Razi Vaccine &amp; Serum Research Institute, Iran","11","Silesian University of Technology","3","France","3",,,,
,,,,"Karimi, H.","6","Environmental Science","1",,,,,"Clinical And Experimental Medicine","3","Animals","60","Immunology Research Center","11","Ahvaz Jundishapur University of Medical Sciences","2","Malaysia","3",,,,
,,,,"Moradi, A.","6","Health Professions","1",,,,,"European Journal Of Pharmacology","3","Animal","57","School of Medicine, Isfahan UMS","10","Canadian Cancer Society Research Institute","2","Russian Federation","3",,,,
,,,,"Shokrgozar, M.A.","6","Materials Science","1",,,,,"International Journal Of Cancer Management","3","Unclassified Drug","57","School of Medicine","9","Canadian Institutes of Health Research","2","United Arab Emirates","3",,,,
,,,,"Tabarraei, A.","6","Nursing","1",,,,,"Iranian Journal Of Basic Medical Sciences","3","Apoptosis","55","Faculty of Medicine","9","European Commission","2","Uzbekistan","3",,,,
,,,,"Teimoori-Toolabi, L.","6","Psychology","1",,,,,"Medical Oncology","3","Cancer Therapy","54","Iranian Academic Center for Education, Culture and Research","9","Prostate Cancer Canada","2","Belgium","2",,,,
,,,,"Abdoli, S.","5",,,,,,,"Plos One","3","Immune Response","52","SBUMS School of Medicine","9","UK Research and Innovation","2","Egypt","2",,,,
,,,,"Babaei, A.","5",,,,,,,"Seminars In Cancer Biology","3","Antineoplastic Activity","49","Mashhad University of Medical Sciences, School of Medicine","8","Vice Chancellor for Research and Technology, Hamadan University of Medical Sciences","2","Finland","2",,,,
,,,,"Hassanian, S.M.","5",,,,,,,"Advances In Experimental Medicine And Biology","2","Immunology","40","Bushehr University of Medical Sciences","8","Agence Nationale de la Recherche","1","Indonesia","2",,,,
,,,,"Bolandian, M.","4",,,,,,,"BMC Cancer","2","Pathology","40","Gonabad University of Medical Sciences","8","Aja University of Medical Sciences","1","Bahrain","1",,,,
,,,,"Choobin, H.","4",,,,,,,"Cancer Treatment And Research Communications","2","Human Cell","39","Royan Institute","7","Biomedical Research Foundation","1","Cyprus","1",,,,
,,,,"Ghorbani, E.","4",,,,,,,"Cells","2","Female","36","Ahvaz Jundishapur University of Medical Sciences","7","Birjand University of Medical Sciences","1","Hong Kong","1",,,,
,,,,"Khorramdelazad, H.","4",,,,,,,"Clinical And Translational Oncology","2","Immune Checkpoint Inhibitor","36","Mazandaran University of Medical Sciences","6","Bushehr University of Medical Sciences","1","Japan","1",,,,
,,,,"Miri, S.M.","4",,,,,,,"Current Cancer Drug Targets","2","Virotherapy","35","National Institute for Genetic Engineering and Biotechnology Iran","6","Cancer Research Society","1","Nigeria","1",,,,
,,,,"Mokhtari-Azad, T.","4",,,,,,,"Current Problems In Cancer","2","Colorectal Cancer","34","Kashan University of Medical Sciences","6","City, University of London","1","Norway","1",,,,
,,,,"Ranjbar, R.","4",,,,,,,"Frontiers In Oncology","2","Cytotoxicity","34","Guilan University of Medical Sciences","6","Department of Health and Aged Care, Australian Government","1","Pakistan","1",,,,
,,,,"Rezaei, N.","4",,,,,,,"IUBMB Life","2","Mouse","34","School of Medicine","6","Department of Science and Technology, Ministry of Science and Technology, India","1","Qatar","1",,,,
,,,,"Salimi, V.","4",,,,,,,"Intervirology","2","Cancer","33","Sharif University of Technology","6","Deutsche Forschungsgemeinschaft","1","Saint Kitts and Nevis","1",,,,
,,,,"Shayan, S.","4",,,,,,,"Journal Of Applied Biotechnology Reports","2","Gene Expression","33","School of Medicine","6","Deutsche Krebshilfe","1","South Africa","1",,,,
,,,,"Soudi, S.","4",,,,,,,"Journal Of Military Medicine","2","Metabolism","33","Hamadan University of Medical Sciences","5","Flight Attendant Medical Research Institute","1","South Korea","1",,,,
,,,,"Alikhani, M.Y.","3",,,,,,,"Life Sciences","2","Priority Journal","33","Kermanshah University of Medical Sciences","5","Guilan University of Medical Sciences","1","Sudan","1",,,,
,,,,"Ashyani, A.","3",,,,,,,"Pathology Research And Practice","2","Breast Cancer","32","Prince Sattam Bin Abdulaziz University","5","Hamadan University of Medical Sciences","1","Türkiye","1",,,,
,,,,"Avan, A.","3",,,,,,,"Pharmacological Research","2","Cancer Vaccine","32","Children's Medical Center TUMS","5","Harvard Medical School","1","Viet Nam","1",,,,
,,,,"Azad, T.","3",,,,,,,"Pharmacology And Therapeutics","2","Virus Replication","31","School of Public Health","5","Henan University","1",,,,,,
,,,,"Baghi, H.B.","3",,,,,,,"Progress In Biophysics And Molecular Biology","2","Melanoma","30","Shariati Hospital","4","Horizon 2020 Framework Programme","1",,,,,,
,,,,"Banijamali, R.S.","3",,,,,,,"Vaccines For Cancer Immunotherapy An Evidence Based Review On Current Status And Future Perspectives","2","Animal Cell","29","Harvard Medical School","4","Institut National de la Santé et de la Recherche Médicale","1",,,,,,
,,,,"Behboudi, E.","3",,,,,,,"Virus Research","2","Gene Therapy","29","Islamic Azad University, Tonekabon Branch","4","Institute for Research in Fundamental Sciences","1",,,,,,
,,,,"Behravan, J.","3",,,,,,,"2023 30th National And 8th International Iranian Conference On Biomedical Engineering Icbme 2023","1","Glioblastoma","29","Kharazmi University","4","Isfahan University of Medical Sciences","1",,,,,,
,,,,"Ebrahimzadeh, M.S.","3",,,,,,,"Acta Pharmaceutica Sinica B","1","Malignant Neoplasm","29","University of Tabriz","4","Kementerian Sains, Teknologi dan Inovasi","1",,,,,,
,,,,"Falak, R.","3",,,,,,,"Acta Pharmacologica Sinica","1","Newcastle Disease Virus","29","Alzahra University","4","Kerman University of Medical Sciences","1",,,,,,
,,,,"Ghavami, S.","3",,,,,,,"Acta Virologica","1","Adenoviridae","28","Zanjan University of Medical Sciences ZUMS","4","Kermanshah University of Medical Sciences","1",,,,,,
,,,,"Ghorbani Alvanegh, A.","3",,,,,,,"Advanced Pharmaceutical Bulletin","1","Cell Proliferation","28","Kerman University of Medical Sciences","4","Kurdistan University Of Medical Sciences","1",,,,,,
,,,,"Ghorghanlu, S.","3",,,,,,,"Anti Cancer Agents In Medicinal Chemistry","1","T Lymphocyte","28","Islamic Azad University, Tabriz Branch","4","Macquarie University","1",,,,,,
,,,,"Habibian, A.","3",,,,,,,"Archives Of Iranian Medicine","1","Tumor Growth","28","Shahrekord University of Medical Sciences","4","Malawi University of Science and Technology","1",,,,,,
,,,,"Jafari, M.","3",,,,,,,"Archives Of Toxicology","1","Cell Line, Tumor","27","Semnan University of Medical Sciences and Health Services","4","Melanoma Research Alliance","1",,,,,,
,,,,"Javid, H.","3",,,,,,,"Asian Pacific Journal Of Cancer Prevention","1","Mesenchymal Stem Cell","27","Baqiyatallah Azam University of Medical Sciences, Faculty of Medicine","4","Ministero della Salute","1",,,,,,
,,,,"Karami Fath, M.","3",,,,,,,"Avicenna Journal Of Medical Biotechnology","1","Physiology","27","Islamic Azad University, Tehran Medical Branch","4","National Cancer Institute","1",,,,,,
,,,,"Karimi-Shahri, M.","3",,,,,,,"Biochemical Pharmacology","1","Cancer Cell","26","University of Birjand","4","National Health and Medical Research Council","1",,,,,,
,,,,"Kazemi, M.H.","3",,,,,,,"Biochimica Et Biophysica Acta General Subjects","1","Drug Delivery System","26","Shahid Beheshti University","4","National Institute for Genetic Engineering and Biotechnology","1",,,,,,
,,,,"Keyvani, H.","3",,,,,,,"Bioimpacts","1","Pembrolizumab","26","North Khorasan University of Medical Sciences","4","National Institute of Allergy and Infectious Diseases","1",,,,,,
,,,,"Khazaei, M.","3",,,,,,,"Biomarker Research","1","Therapy","26","Stem Cell Technology Research Center","4","National Institute of Biomedical Imaging and Bioengineering","1",,,,,,
,,,,"Mirbahari, S.N.","3",,,,,,,"Brain Sciences","1","Tumor Cell Line","26","Research Center for Immunodeficiencies","4","National Institute of General Medical Sciences","1",,,,,,
,,,,"Moghim, S.","3",,,,,,,"Brazilian Journal Of Microbiology","1","Antineoplastic Agent","25","Surgical Oncology Research Center","4","National Science Foundation","1",,,,,,
,,,,"Mohammadinejad, H.","3",,,,,,,"Breast Cancer","1","MicroRNA","25","Infectious and Tropical Diseases Research Center","4","Natural Sciences and Engineering Research Council of Canada","1",,,,,,
,,,,"Mohebbi, A.","3",,,,,,,"Cancer Biomarkers","1","Reoviridae","25","Faculty of Medicine MAZUMS","3","Prevent Cancer Foundation","1",,,,,,
,,,,"Mortezaee, K.","3",,,,,,,"Cancer Gene Therapy","1","Signal Transduction","25","School of Medicine, Zanjan University of Medical Sciences ZUMS","3","Prince Sattam bin Abdulaziz University","1",,,,,,
,,,,"Najafi, A.","3",,,,,,,"Cancer Genetics And Psychotherapy","1","Herpes Simplex Virus","24","Ottawa Hospital Research Institute","3","Qazvin University of Medical Sciences","1",,,,,,
,,,,"RabieiMotlagh, O.","3",,,,,,,"Cancer Immunology Cancer Immunotherapy For Organ Specific Tumors","1","Cancer Chemotherapy","23","Centre Hospitalier Universitaire de Sherbrooke","3","Razi Vaccine and Serum Research Institute","1",,,,,,
,,,,"Rahimi, A.","3",,,,,,,"Cancer Investigation","1","Drug Efficacy","23","School of Medicine GUMS","3","Royan Institute","1",,,,,,
,,,,"Roohvand, F.","3",,,,,,,"Cancer Letters","1","Ipilimumab","23","Silesian University of Technology","3","Sarcoma Foundation of America","1",,,,,,
,,,,"Ryzhikov, M.","3",,,,,,,"Cell Biochemistry And Function","1","Nivolumab","23","University of Manitoba","3","Seventh Framework Programme","1",,,,,,
,,,,"Seyed-Khorrami, S.M.","3",,,,,,,"Cellular Oncology","1","Protein Expression","23","Islamic Azad University, Mashhad Branch","3","Sharif University of Technology","1",,,,,,
,,,,"Shahriary, A.","3",,,,,,,"Clinical And Translational Imaging","1","Animal Experiment","22","Sechenov First Moscow State Medical University","3","Shiraz University","1",,,,,,
,,,,"Sharifzadeh, Z.","3",,,,,,,"Computers And Chemical Engineering","1","Flow Cytometry","22","Washington University in St. Louis","3","Shiraz University of Medical Sciences","1",,,,,,
,,,,"Shayestehpour, M.","3",,,,,,,"Critical Reviews In Oncology Hematology","1","Vaccinia Virus","22","The University of British Columbia","3","Tabriz University of Medical Sciences","1",,,,,,
,,,,"Soleimani, M.","3",,,,,,,"Current Stem Cell Research And Therapy","1","In Vitro Study","21","Université de Sherbrooke","3","Terry Fox Research Institute","1",,,,,,
,,,,"Totonchi, M.","3",,,,,,,"Current Treatment Options In Oncology","1","Measles Virus","21","Karolinska Institutet","3","Türkiye Sağlık Enstitüleri Başkanlığı","1",,,,,,
,,,,"Yavarian, J.","3",,,,,,,"Daru Journal Of Pharmaceutical Sciences","1","Natural Killer Cell","21","Rafsanjan University of Medical Sciences","3","Universiti Putra Malaysia","1",,,,,,
,,,,"Łos, M.J.","3",,,,,,,"Digestive Diseases And Sciences","1","Real Time Polymerase Chain Reaction","21","University of Waterloo","3","University of Kansas","1",,,,,,
,,,,"Afkhami, H.","2",,,,,,,"Discover Oncology","1","Animal Model","20","Lorestan University of Medical Sciences","3","University of London","1",,,,,,
,,,,"Afrasiab, E.","2",,,,,,,"Encyclopedia Of Infection And Immunity","1","CD8+ T Lymphocyte","20","Shahed University","3","University of Manitoba","1",,,,,,
,,,,"Ahmadi, M.","2",,,,,,,"Encyclopedia Of Infection And Immunity Volumes 1 4","1","Cancer Stem Cell","20","Urmia University of Medical Sciences","3","University of Maryland School of Public Health","1",,,,,,
,,,,"Akbari, M.","2",,,,,,,"European Journal Of Cell Biology","1","Cytokine","20","Washington University School of Medicine in St. Louis","3","University of Massachusetts","1",,,,,,
,,,,"Akhavan-Sigari, R.","2",,,,,,,"Filomat","1","Human Alphaherpesvirus 1","20","University of Isfahan","3","University of Massachusetts Medical School","1",,,,,,
,,,,"Al-Gazally, M.E.","2",,,,,,,"Frontiers In Cell And Developmental Biology","1","Immune System","20","Ardabil University of Medical Sciences","3","University of Missouri","1",,,,,,
,,,,"Alain, T.","2",,,,,,,"Frontiers In Cellular And Infection Microbiology","1","Oncolytic Adenovirus","20","Shiraz University","3","Yale University","1",,,,,,
,,,,"Alirezaie, B.","2",,,,,,,"Frontiers In Microbiology","1","Programmed Death 1 Ligand 1","20","Payame Noor University","3","York University","1",,,,,,
,,,,"Arab, A.","2",,,,,,,"Frontiers In Pharmacology","1","Adoptive Immunotherapy","19","University of Alberta","3","Undefined","146",,,,,,
,,,,"Arjeini, Y.","2",,,,,,,"Future Oncology","1","Avian Orthoavulavirus 1","19","Stanford University School of Medicine","3",,,,,,,,
,,,,"Askari, F.S.","2",,,,,,,"Future Virology","1","Carcinogenesis","19","Kurdistan University of Medical Sciences","3",,,,,,,,
,,,,"Baghbanzadeh, A.","2",,,,,,,"Gastroenterology","1","Chimeric Antigen Receptor T-cell Immunotherapy","19","Aja University of Medical Sciences","3",,,,,,,,
,,,,"Baghernejadan, Z.","2",,,,,,,"Genes And Diseases","1","Colorectal Neoplasms","19","Islamic Azad University, Science and Research Branch","3",,,,,,,,
,,,,"Bahramali, G.","2",,,,,,,"Genetics Research","1","MTT Assay","19","University of Science and Culture, Tehran","3",,,,,,,,
,,,,"Bannazadeh Baghi, H.","2",,,,,,,"Hematology Oncology And Stem Cell Therapy","1","Paclitaxel","19","Saveetha Institute of Medical and Technical Sciences","3",,,,,,,,
,,,,"Barati, G.","2",,,,,,,"Human Immunology","1","Colorectal Tumor","18","The Islamic University, Najaf","3",,,,,,,,
,,,,"Barati, N.","2",,,,,,,"Immunobiology","1","Mesenchymal Stem Cells","18","SBUMS School of Pharmacy","3",,,,,,,,
,,,,"Bashash, D.","2",,,,,,,"Immunology Letters","1","Mice","18","Research Center for Molecular","3",,,,,,,,
,,,,"Bell, J.C.","2",,,,,,,"Indagationes Mathematicae","1","Drug Therapy","17","Cancer Research Institute","3",,,,,,,,
,,,,"Boulton, S.","2",,,,,,,"Infectious Agents And Cancer","1","Gamma Interferon","17","Pediatric Inherited Diseases Research Center, Isfahan UMS","3",,,,,,,,
,,,,"Chalbatani, G.M.","2",,,,,,,"International Journal Of Biological Macromolecules","1","Genetic Engineering","17","IUMS Immunology Research Center","3",,,,,,,,
,,,,"Da Silva, M.","2",,,,,,,"International Journal Of Clinical Practice","1","Immunogenicity","17","Varastegan Institute for Medical Sciences","3",,,,,,,,
,,,,"Ebrahimi, N.","2",,,,,,,"International Journal Of Peptide Research And Therapeutics","1","Innate Immunity","17","LinkoCare Life Sciences AB","2",,,,,,,,
,,,,"Ebrahimi, S.","2",,,,,,,"Iranian Journal Of Blood And Cancer","1","Liver Cell Carcinoma","17","Universal Scientific Education and Research Network USERN","2",,,,,,,,
,,,,"Elhamipour, M.","2",,,,,,,"Iranian Journal Of Cancer Prevention","1","Pancreas Cancer","17","Animal Model Integrated Network AMIN","2",,,,,,,,
,,,,"Esghaei, M.","2",,,,,,,"Iranian Journal Of Mathematical Sciences And Informatics","1","Programmed Death 1 Receptor","17","Amsterdam UMC - University of Amsterdam","2",,,,,,,,
,,,,"Esmaeilzadeh, A.","2",,,,,,,"Iranian Journal Of Microbiology","1","Treatment Outcome","17","Chinese University of Hong Kong","2",,,,,,,,
,,,,"Farahmand, M.","2",,,,,,,"Iranian Journal Of Numerical Analysis And Optimization","1","Tumor Associated Leukocyte","17","Helsingin Yliopisto","2",,,,,,,,
,,,,"Gholizadeh, O.","2",,,,,,,"Iranian Red Crescent Medical Journal","1","Tumor Volume","17","Università degli Studi dell'Insubria","2",,,,,,,,
,,,,"Ghorbanhosseini, S.S.","2",,,,,,,"Journal Of Biomedical Science","1","Virology","17","Cairo University","2",,,,,,,,
,,,,"Givtaj, N.","2",,,,,,,"Journal Of Cancer Research And Therapeutics","1","Cancer Radiotherapy","16","Research Institute in Oncology and Hematology","2",,,,,,,,
,,,,"Golchin, A.","2",,,,,,,"Journal Of Drug Delivery Science And Technology","1","Combined Modality Therapy","16","Max Rady College of Medicine, University of Manitoba","2",,,,,,,,
,,,,"Gray, Z.","2",,,,,,,"Journal Of Drug Targeting","1","Multimodality Cancer Therapy","16","Stanford University","2",,,,,,,,
,,,,"Hashemy, S.I.","2",,,,,,,"Journal Of Gene Medicine","1","Tumor Immunity","16","Université d'Ottawa, Faculté de Médecine","2",,,,,,,,
,,,,"Heydarabadi, F.H.","2",,,,,,,"Journal Of Hematology And Oncology","1","Vesiculovirus","16","Shahrekord University","2",,,,,,,,
,,,,"Hjazi, A.","2",,,,,,,"Journal Of Isfahan Medical School","1","Animal Tissue","15","School of Medicine","2",,,,,,,,
,,,,"Ilkow, C.S.","2",,,,,,,"Journal Of Mazandaran University Of Medical Sciences","1","Cancer Inhibition","15","Gauhati University","2",,,,,,,,
,,,,"Izadi, M.","2",,,,,,,"Journal Of Medicinal And Chemical Sciences","1","Dendritic Cell","15","Carleton University","2",,,,,,,,
,,,,"Jahangiri, S.","2",,,,,,,"Journal Of Neurosurgery","1","Drug Effect","15","Children's Hospital of Eastern Ontario, Ottawa","2",,,,,,,,
,,,,"Jalali Kondori, B.","2",,,,,,,"Journal Of Neurovirology","1","Immunocompetent Cell","15","Macquarie University","2",,,,,,,,
,,,,"Jalilvand, S.","2",,,,,,,"Journal Of Payavard Salamat","1","Phase 1 Clinical Trial (topic)","15","CancerCare Manitoba","2",,,,,,,,
,,,,"Javid, N.","2",,,,,,,"Journal Of Research In Clinical Medicine","1","Phase 2 Clinical Trial (topic)","15","Shahid Chamran University of Ahvaz","2",,,,,,,,
,,,,"Keshavarz, A.","2",,,,,,,"Journal Of The Egyptian National Cancer Institute","1","Autophagy","14","Birjand University of Medical Sciences","2",,,,,,,,
,,,,"Keshavarz-Fathi, M.","2",,,,,,,"Journal Of Theoretical Biology","1","Brain Tumor","14","Universitätsklinikum und Medizinische Fakultät Tübingen","2",,,,,,,,
,,,,"Kokabian, P.","2",,,,,,,"Jundishapur Journal Of Microbiology","1","Cell Therapy","14","University of California, San Francisco","2",,,,,,,,
,,,,"Kooshki Zamani, N.","2",,,,,,,"Klinicka Onkologie","1","Chimeric Antigen Receptor","14","KU Leuven","2",,,,,,,,
,,,,"Kooti, W.","2",,,,,,,"Koomesh","1","Combination Therapy","14","Universiti Putra Malaysia","2",,,,,,,,
,,,,"Majidpoor, J.","2",,,,,,,"Life","1","Cytotoxic T Lymphocyte Antigen 4","14","Qazvin University of Medical Sciences","2",,,,,,,,
,,,,"Malekshahi, Z.V.","2",,,,,,,"Mathematical Methods In The Applied Sciences","1","Genetic Therapy","14","University of Ottawa","2",,,,,,,,
,,,,"Mardi, A.","2",,,,,,,"Mathematics And Computers In Simulation","1","Interleukin 12","14","School of Medicine, Kermanshah University of Medical Sciences","2",,,,,,,,
,,,,"Marius, R.","2",,,,,,,"Medicinal Research Reviews","1","Interleukin 2","14","Massachusetts General Hospital","2",,,,,,,,
,,,,"Marofi, F.","2",,,,,,,"Molecular Biology","1","Lung Cancer","14","Università degli Studi di Milano","2",,,,,,,,
,,,,"Mehrbod, P.","2",,,,,,,"Molecular Biology Reports","1","Molecularly Targeted Therapy","14","Arak University of Medical Sciences","2",,,,,,,,
,,,,"Mirzaei Nodooshan, M.","2",,,,,,,"Molecular Immunology","1","Prostate Cancer","14","Sapienza Università di Roma","2",,,,,,,,
,,,,"Mirzaei, H.","2",,,,,,,"Molecular Therapy Oncology","1","Protein P53","14","Gulf Medical University","2",,,,,,,,
,,,,"Mirzaei, H.R.","2",,,,,,,"Molecular Vision","1","Angiogenesis","13","University of Mosul","2",,,,,,,,
,,,,"Mohammadi, A.","2",,,,,,,"Molekuliarnaia Biologiia","1","Cell Death","13","University of Sulaimani","2",,,,,,,,
,,,,"Mohebbi, S.R.","2",,,,,,,"Nature Biomedical Engineering","1","Cell Viability","13","Qom University of Medical Sciences and Health Services","2",,,,,,,,
,,,,"Mortazavi, P.","2",,,,,,,"Nature Communications","1","Cisplatin","13","Shahid Chamran University of Ahvaz, Faculty of Veterinary Medicine","2",,,,,,,,
,,,,"Mosaffa, F.","2",,,,,,,"Open Public Health Journal","1","Clinical Trial (topic)","13","University of Zabol","2",,,,,,,,
,,,,"Motalleb, G.","2",,,,,,,"Osong Public Health And Research Perspectives","1","Cytokine Release","13","California Institute for Quantitative Biosciences","2",,,,,,,,
,,,,"Mozaffari Nejad, A.S.","2",,,,,,,"Oxidative Medicine And Cellular Longevity","1","Doxorubicin","13","Shaheed Rajaie Cardiovascular Medical and Research Center","2",,,,,,,,
,,,,"Mustafa, Y.F.","2",,,,,,,"Pakistan Journal Of Biological Sciences","1","Drug Safety","13","Université de Sherbrooke, Faculté de Médecine et des Sciences de la Santé","2",,,,,,,,
,,,,"Nasiri, H.","2",,,,,,,"Regenerative Engineering And Translational Medicine","1","Exosome","13","Razi Hospital GUMS","2",,,,,,,,
,,,,"Nejad, A.S.M.","2",,,,,,,"Research In Pharmaceutical Sciences","1","Talimogene Laherparepvec","13","Islamic Azad University, Lahijan Branch","2",,,,,,,,
,,,,"Nemati, M.","2",,,,,,,"Rivista Di Matematica Della Universita Di Parma","1","Tumor Cell","13","İstanbul Medipol Üniversitesi","2",,,,,,,,
,,,,"Nicastro, J.","2",,,,,,,"Saudi Journal Of Biological Sciences","1","Upregulation","13","Ilam University of Medical Sciences","2",,,,,,,,
,,,,"Nik-Akhtar, A.","2",,,,,,,"Stem Cell Reviews And Reports","1","Uterine Cervix Cancer","13","Al-Mustaqbal University","2",,,,,,,,
,,,,"Nikoo, H.R.","2",,,,,,,"Tehran University Medical Journal","1","Adaptive Immunity","12","İstinye Üniversitesi","2",,,,,,,,
,,,,"Nodooshan, M.M.","2",,,,,,,"Translational Research In Urology","1","Cancer Resistance","12","Saveetha Dental College And Hospitals","2",,,,,,,,
,,,,"Onsu, K.A.","2",,,,,,,"Tumor Biology","1","Cancer Vaccines","12","Hawler Medical University","2",,,,,,,,
,,,,"Pakmehr, S.A.","2",,,,,,,"Vaccines","1","Caspase 3","12","Behbahan University of Medical Sciences","2",,,,,,,,
,,,,"Parkhideh, S.","2",,,,,,,"Veterinary Medicine And Science","1","Caspase 9","12","Islamic Azad University, Shahrekord Branch","2",,,,,,,,
,,,,"Payandeh, Z.","2",,,,,,,"Virology","1","Chemotherapy","12","SBUMS Proteomics Research Center","2",,,,,,,,
,,,,"Pelin, A.","2",,,,,,,"Virus Genes","1","Gemcitabine","12","SBUMS Cellular and Molecular Biology Research Center","2",,,,,,,,
,,,,"Petryk, J.","2",,,,,,,"World Journal Of Surgical Oncology","1","Glioma","12","Samarkand State Medical University","2",,,,,,,,
,,,,"Pourbagheri-Sigaroodi, A.","2",,,,,,,,,"Immune Checkpoint Inhibitors","12","Cellular and Molecular Research Center, Birjand University of Medical Sciences","2",,,,,,,,
,,,,"Rasekhian, M.","2",,,,,,,,,"Monoclonal Antibody","12","University of Al-Ameed","2",,,,,,,,
,,,,"Rastegarvand, N.","2",,,,,,,,,"Nanoparticle","12","Stem Cell Research Center","2",,,,,,,,
,,,,"Razazan, A.","2",,,,,,,,,"Oncolytic Reovirus","12","Cardiovascular Research Center","2",,,,,,,,
,,,,"Rezaei, R.","2",,,,,,,,,"Ovary Cancer","12","Hematology and Oncology Research Center","2",,,,,,,,
,,,,"Rezaei, R.","2",,,,,,,,,"Poliomyelitis Virus","12","School of Pharmacy","2",,,,,,,,
,,,,"Rezagholinejad, N.","2",,,,,,,,,"T-Lymphocytes","12","Amir Oncology Hospital","2",,,,,,,,
,,,,"Rizaev, J.A.","2",,,,,,,,,"Treatment Response","12","Breast Disease Research Center","2",,,,,,,,
