Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Antibody-drug conjugat*"") OR TITLE-ABS-KEY(""Antibody drug conjugat*"")))"


Number of results : 10710

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2015","327","Rugo, H.S.","39","Health Professions","132","Retracted","3",,,"Journal Of Clinical Oncology","81","Female","2955","Università degli Studi di Milano","151","Japan Society for the Promotion of Science","165","Netherlands","303",,,"Polish","3"
,,"2014","280","Goldenberg, D.M.","38","Physics and Astronomy","106","Conference Review","1",,,"Molecular Pharmaceutics","79","Antineoplastic Agent","2943","Chinese Academy of Medical Sciences &amp; Peking Union Medical College","144","AbbVie","158","India","265",,,"Dutch","2"
,,"2013","211","Pillow, T.H.","37","Neuroscience","88","Data Paper","1",,,"Antibodies","78","Controlled Study","2656","Ministry of Education of the People's Republic of China","142","National Key Research and Development Program of China","152","South Korea","260",,,"Croatian","1"
,,"2012","122","Sapra, P.","37","Environmental Science","72",,,,,"Expert Opinion On Biological Therapy","76","Animals","2144","Seattle Genetics, Inc.","135","National Institute of General Medical Sciences","143","Australia","255",,,"Finnish","1"
,,"2011","63","Shah, D.K.","37","Nursing","59",,,,,"Pharmaceutics","74","Metabolism","2068","National Cancer Institute NCI","128","Novartis","129","Belgium","201",,,"Korean","1"
,,"2010","29","Gerber, H.P.","36","Agricultural and Biological Sciences","53",,,,,"Journal Of Medicinal Chemistry","70","Drug Efficacy","2057","University of California, San Francisco","128","Bristol-Myers Squibb","128","Austria","138",,,"Portuguese","1"
,,"2009","30","Xu, K.","36","Mathematics","35",,,,,"Analytical Chemistry","69","Animal","1986","Istituto Europeo di Oncologia","121","Genentech","128","Poland","109",,,"Swedish","1"
,,"2008","24","Santin, A.D.","35","Business, Management and Accounting","22",,,,,"Oncotarget","67","Pathology","1861","ImmunoGen, Inc.","120","Gilead Sciences","117","Taiwan","97",,,,
,,"2007","12","Matsuda, Y.","34","Social Sciences","22",,,,,"Cancer Research","64","Antineoplastic Agents","1801","Washington University School of Medicine in St. Louis","117","Merck","117","Brazil","96",,,,
,,"2006","17","Bartlett, N.L.","32","Economics, Econometrics and Finance","16",,,,,"Blood","63","Antineoplastic Activity","1780","University of Washington","116","UK Research and Innovation","113","Iran","96",,,,
,,"2005","8","Fekete, S.","32","Dentistry","8",,,,,"Journal Of Controlled Release","58","Priority Journal","1768","Massachusetts General Hospital","116","Daiichi-Sankyo","109","Sweden","93",,,,
,,"2004","9","Zhang, D.","32","Earth and Planetary Sciences","5",,,,,"Scientific Reports","58","Chemistry","1718","Mayo Clinic","115","Horizon 2020 Framework Programme","102","Greece","83",,,,
,,"2003","5","Howard, P.W.","31","Energy","5",,,,,"Journal Of Pharmaceutical Sciences","56","Epidermal Growth Factor Receptor 2","1708","Institut de Cancerologie Gustave Roussy","115","National Research Foundation of Korea","96","Denmark","79",,,,
,,"2001","3","Sharkey, R.M.","31","Psychology","4",,,,,"Journal Of The American Chemical Society","56","Mouse","1692","Fred Hutchinson Cancer Center","115","Deutsche Forschungsgemeinschaft","94","Israel","79",,,,
,,"2000","4","Kalinsky, K.","29","Veterinary","3",,,,,"Frontiers In Pharmacology","55","Antibody-drug Conjugates","1686","CNRS Centre National de la Recherche Scientifique","112","Amgen","88","Portugal","68",,,,
,,"1999","2","Kaur, S.","29","Arts and Humanities","2",,,,,"Cancer Discovery","54","Trastuzumab","1589","National Institutes of Health NIH","108","U.S. Department of Defense","83","Russian Federation","65",,,,
,,"1998","5","Li, C.","29","Undefined","1",,,,,"Journal Of Hematology And Oncology","54","Human Cell","1549","Inserm","107","National Science Foundation","81","Singapore","65",,,,
,,"1997","1","Polson, A.G.","29",,,,,,,"Journal Of Pharmaceutical And Biomedical Analysis","52","Breast Cancer","1474","Bristol-Myers Squibb","107","GlaxoSmithKline","78","Ireland","63",,,,
,,"1995","5","Rader, C.","29",,,,,,,"Cancer Treatment Reviews","51","Animal Experiment","1456","City of Hope National Med Center","102","Sanofi","70","Czech Republic","62",,,,
,,"1994","3","Yasunaga, M.","29",,,,,,,"Pharmaceuticals","50","Cancer Immunotherapy","1451","University of Pennsylvania","92","Eli Lilly and Company","69","Turkey","61",,,,
,,"1993","3","Lambert, J.M.","28",,,,,,,"Angewandte Chemie International Edition","48","Antibodies, Monoclonal","1411","Sichuan University","92","Celgene","67","Hong Kong","45",,,,
,,"1992","5","Lu, D.","28",,,,,,,"European Journal Of Cancer","48","Overall Survival","1398","Fudan University","91","National Institute of Allergy and Infectious Diseases","65","New Zealand","44",,,,
,,"1991","9","Matsumura, Y.","28",,,,,,,"Critical Reviews In Oncology Hematology","47","Male","1381","Merck &amp; Co., Inc.","90","European Regional Development Fund","63","South Africa","44",,,,
,,"1990","3","Mendelsohn, B.A.","28",,,,,,,"Current Treatment Options In Oncology","47","Immunotherapy","1372","Stanford University School of Medicine","89","Associazione Italiana per la Ricerca sul Cancro","61","Saudi Arabia","42",,,,
,,"1989","5","Modi, S.","28",,,,,,,"Future Oncology","47","Procedures","1362","University of Texas Health Science Center at Houston","88","Cancer Prevention and Research Institute of Texas","59","Finland","40",,,,
,,"1988","8","Younes, A.","28",,,,,,,"Plos One","47","Protein Expression","1348","West China School of Medicine/West China Hospital of Sichuan University","88","Eisai","59","Egypt","38",,,,
,,"1987","7","Cianférani, S.","27",,,,,,,"Nature Communications","46","Drug Safety","1342","National Cancer Center Hospital East","86","Government of Canada","58","Hungary","32",,,,
,,"1986","1","Gao, C.","26",,,,,,,"Clinical Lymphoma Myeloma And Leukemia","45","Adult","1323","Yale School of Medicine","86","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","57","Pakistan","32",,,,
,,"1985","2","Govindan, S.V.","26",,,,,,,"European Journal Of Medicinal Chemistry","45","Molecularly Targeted Therapy","1313","Sarah Cannon Research Institute","85","China Postdoctoral Science Foundation","55","Norway","30",,,,
,,"1984","1","Hurvitz, S.A.","26",,,,,,,"Cancer","44","Antibody-drug Conjugate","1309","University of California, Los Angeles","84","Japan Agency for Medical Research and Development","55","Lebanon","22",,,,
,,"1983","1","Moore, K.N.","26",,,,,,,"Therapeutic Advances In Medical Oncology","44","Animal Model","1294","UCSF Helen Diller Family Comprehensive Cancer Center","82","Ministerio de Economía y Competitividad","55","Romania","22",,,,
,,"1980","1","Thurber, G.M.","26",,,,,,,"Annals Of Oncology","43","Trastuzumab Emtansine","1246","Emory University","80","National Health and Medical Research Council","55","Mexico","18",,,,
,,,,"Trapani, D.","26",,,,,,,"Expert Opinion On Investigational Drugs","43","Progression Free Survival","1210","UCSF School of Medicine","80","Johnson and Johnson","51","United Arab Emirates","18",,,,
,,,,"Kolmar, H.","25",,,,,,,"AAPS Advances In The Pharmaceutical Sciences Series","41","Cell Line, Tumor","1159","David Geffen School of Medicine at UCLA","77","Bayer","50","Jordan","17",,,,
,,,,"Manabe, S.","25",,,,,,,"AAPS Journal","41","In Vitro Study","1156","University of Chinese Academy of Sciences","77","Medical Research Council","50","Malaysia","17",,,,
,,,,"Polakis, P.","25",,,,,,,"Expert Review Of Anticancer Therapy","40","Immunology","1138","Moffitt Cancer Center","76","National Center for Advancing Translational Sciences","50","Serbia","14",,,,
,,,,"Rabuka, D.","25",,,,,,,"Lancet Oncology","40","Cytotoxicity","1134","Cleveland Clinic Foundation","74","Auris Health","49","Slovenia","14",,,,
,,,,"Bartsch, R.","24",,,,,,,"Memo Magazine Of European Medical Oncology","39","Cancer Chemotherapy","1133","University College London","73","National Heart, Lung, and Blood Institute","49","Argentina","13",,,,
,,,,"Neri, D.","24",,,,,,,"Biomedicines","36","Neoplasms","1129","The University of Alabama at Birmingham","72","Janssen Pharmaceuticals","47","Bangladesh","13",,,,
,,,,"Scott, A.M.","24",,,,,,,"Oncologist","36","Genetics","1116","Vall d‘Hebron Institut de Oncologia","71","Astellas Pharma US","46","Iraq","13",,,,
,,,,"Chari, R.V.J.","23",,,,,,,"Current Oncology Reports","35","Tumor Cell Line","1113","German Cancer Research Center","70","Breast Cancer Research Foundation","46","Macao","13",,,,
,,,,"Cortés, J.","23",,,,,,,"Current Opinion In Oncology","35","Mice","1111","University of Pennsylvania Perelman School of Medicine","69","Engineering and Physical Sciences Research Council","44","Qatar","13",,,,
,,,,"Dimasi, N.","23",,,,,,,"Pharmaceutical Research","35","Drug Therapy","1107","National Cancer Center Hospital","69","European Research Council","44","Croatia","11",,,,
,,,,"Dragovich, P.S.","23",,,,,,,"Rsc Drug Discovery Series","35","Drug Conjugation","1041","Princess Margaret Cancer Centre","69","Instituto de Salud Carlos III","44","Thailand","10",,,,
,,,,"Fang, J.","23",,,,,,,"Bioorganic And Medicinal Chemistry Letters","34","Brentuximab Vedotin","1017","Zhejiang University","68","Fundamental Research Funds for the Central Universities","42","Morocco","9",,,,
,,,,"Grivas, P.","23",,,,,,,"Gynecologic Oncology","34","Neoplasm","1005","Medizinische Universität Wien","67","Ministero della Salute","42","Ukraine","8",,,,
,,,,"Harbeck, N.","23",,,,,,,"Molecules","34","Drug Targeting","997","The Ohio State University","66","Ministry of Education of the People's Republic of China","42","Slovakia","7",,,,
,,,,"Bernardes, G.J.L.","22",,,,,,,"Blood Advances","33","Cancer Therapy","961","Daiichi Sankyo Company, Limited","66","Welch Foundation","42","Indonesia","6",,,,
,,,,"Gan, H.K.","22",,,,,,,"Chembiochem","33","Aged","944","The University of North Carolina at Chapel Hill","66","Chinese Academy of Sciences","41","Nigeria","6",,,,
,,,,"Kamath, A.V.","22",,,,,,,"Nature Reviews Clinical Oncology","33","Drug Delivery System","932","Université Paris-Saclay","66","Boehringer Ingelheim","40","Bulgaria","5",,,,
,,,,"Barth, S.","21",,,,,,,"British Journal Of Haematology","32","Immunohistochemistry","891","Massachusetts General Hospital Cancer Center","65","Science and Technology Commission of Shanghai Municipality","40","Colombia","5",,,,
,,,,"Bellone, S.","21",,,,,,,"Clinical Advances In Hematology And Oncology","32","In Vivo Study","891","University of Washington School of Medicine","65","National Natural Science Foundation of China-Zhejiang Joint Fund for the Integration of Industrialization and Informatization","39","Ecuador","5",,,,
,,,,"Cardillo, T.M.","21",,,,,,,"ESMO Open","32","Trastuzumab Deruxtecan","881","Zhejiang University School of Medicine","65","Science and Technology Department of Zhejiang Province","39","Georgia","5",,,,
,,,,"Dimitrov, D.S.","21",,,,,,,"Journal Of Clinical Medicine","32","Receptor, ErbB-2","854","Fudan University Shanghai Cancer Center","65","Canadian Institutes of Health Research","38","Peru","5",,,,
,,,,"Nicolaou, K.C.","21",,,,,,,"Cancer Chemotherapy And Pharmacology","31","Breast Neoplasms","852","Amgen Incorporated","63","Cancer Research UK","38","Syrian Arab Republic","5",,,,
,,,,"O'Donnell, C.J.","21",,,,,,,"Journal Of Chromatography A","31","Tumor Microenvironment","833","Sanofi S.A.","63","Takeda Pharmaceutical Company","38","Bosnia and Herzegovina","4",,,,
,,,,"Raab, H.","21",,,,,,,"Journal Of Chromatography B Analytical Technologies In The Biomedical And Life Sciences","31","Antibodies","832","University of Toronto","63","Agence Nationale de la Recherche","37","Cuba","4",,,,
,,,,"Shen, B.Q.","21",,,,,,,"Nature Reviews Drug Discovery","31","Antibodies, Monoclonal, Humanized","824","University of Melbourne","63","American Cancer Society","37","Cyprus","3",,,,
,,,,"Thurston, D.E.","21",,,,,,,"Organic Process Research And Development","31","Treatment Response","801","Stanford University","62","Takeda Pharmaceuticals U.S.A.","37","Estonia","3",,,,
,,,,"Chudasama, V.","20",,,,,,,"Targeted Oncology","31","Cancer Survival","796","University of California, San Diego","62","MedImmune","36","Latvia","3",,,,
,,,,"Harper, J.","20",,,,,,,"Current Hematologic Malignancy Reports","30","Treatment Outcome","793","Zhejiang Cancer Hospital","62","Department of Health and Aged Care, Australian Government","35","Trinidad and Tobago","3",,,,
,,,,"Hartley, J.A.","20",,,,,,,"Investigational New Drugs","30","Pembrolizumab","792","The Sidney Kimmel Comprehensive Cancer Center","61","F. Hoffmann-La Roche","35","Türkiye","3",,,,
,,,,"Junutula, J.R.","20",,,,,,,"Journal For Immunotherapy Of Cancer","30","Doxorubicin","791","University of Michigan, Ann Arbor","61","Fundação para a Ciência e a Tecnologia","35","Uzbekistan","3",,,,
,,,,"Kantarjian, H.","20",,,,,,,"ACS Medicinal Chemistry Letters","29","Phase 2 Clinical Trial (topic)","790","University at Buffalo, The State University of New York","61","Ministry of Science, ICT and Future Planning","35","Ethiopia","2",,,,
,,,,"Lyon, R.P.","20",,,,,,,"Cancer Journal United States","29","Drug Effect","780","MedImmune, Inc.","59","Natural Science Foundation of Zhejiang Province","35","Grenada","2",,,,
,,,,"Meric-Bernstam, F.","20",,,,,,,"Yaoxue Xuebao","29","Drug Screening","775","Food and Drug Administration","59","Science and Technology Department of Sichuan Province","35","Iceland","2",,,,
,,,,"Pandiella, A.","20",,,,,,,"Antibody Therapeutics","28","Middle Aged","774","Hospital Universitari Vall d'Hebron","59","Centre National de la Recherche Scientifique","34","Kazakhstan","2",,,,
,,,,"Reichert, J.M.","20",,,,,,,"Biopharm International","28","Antibody","761","Sun Yat-Sen University","59","Department of Science and Technology, Ministry of Science and Technology, India","34","Kenya","2",,,,
,,,,"Shitara, K.","20",,,,,,,"Current Oncology","28","Animal Tissue","759","University of Cambridge","59","Merck KGaA","34","Liberia","2",,,,
,,,,"Strop, P.","20",,,,,,,"Oncotargets And Therapy","28","Fatigue","754","The University of British Columbia","58","Ministério da Educação e Ciência","34","Nepal","2",,,,
,,,,"Tibbitts, J.","20",,,,,,,"Chemical Communications","27","Breast Tumor","744","Brigham and Women's Hospital","58","U.S. Department of Energy","33","Oman","2",,,,
,,,,"Wang, Y.","20",,,,,,,"Drug Discovery Today","27","Sacituzumab Govitecan","739","Shanghai Institute of Materia Medica, Chinese Academy of Sciences","58","Daiichi Sankyo Company","32","Puerto Rico","2",,,,
,,,,"Yao, H.P.","20",,,,,,,"Drugs","27","Neutropenia","735","Johns Hopkins University School of Medicine","57","Guangdong Provincial Department of Science and Technology","32","Sri Lanka","2",,,,
,,,,"Alley, S.C.","19",,,,,,,"Cells","26","Immune Checkpoint Inhibitor","718","GlaxoSmithKline, USA","57","Jiangsu Provincial Department of Science and Technology","32","Tunisia","2",,,,
,,,,"Barfield, R.M.","19",,,,,,,"Drug Metabolism And Disposition","26","Major Clinical Study","706","ETH Zürich","56","Ministry of Finance","32","Venezuela","2",,,,
,,,,"Capone, E.","19",,,,,,,"Drugs Of The Future","26","Cell Proliferation","705","Columbia University Irving Medical Center","56","Seattle Genetics","32","Albania","1",,,,
,,,,"Cortes, J.","19",,,,,,,"Expert Review Of Hematology","26","Apoptosis","697","Institut Curie","56","University of Texas MD Anderson Cancer Center","32","Armenia","1",,,,
,,,,"Criscitiello, C.","19",,,,,,,"Hematology United States","26","Human Tissue","687","AP-HP Assistance Publique - Hopitaux de Paris","55","Chinese Academy of Meteorological Sciences","31","Belarus","1",,,,
,,,,"Hamadani, M.","19",,,,,,,"Clinical Pharmacology And Therapeutics","25","Phase 1 Clinical Trial (topic)","687","Centro de Investigación Biomédica en Red de Cáncer","55","University of Texas System","31","Brunei Darussalam","1",,,,
,,,,"Huang, W.","19",,,,,,,"Proceedings Of The National Academy Of Sciences Of The United States Of America","25","Bispecific Antibody","679","Huazhong University of Science and Technology","54","Biotechnology and Biological Sciences Research Council","30","Chile","1",,,,
,,,,"Jeffrey, S.C.","19",,,,,,,"Therapeutic Delivery","25","Phase 3 Clinical Trial (topic)","676","Institut Jules Bordet","54","Bundesministerium für Bildung und Forschung","30","Ghana","1",,,,
,,,,"Loganzo, F.","19",,,,,,,"BMC Cancer","24","Signal Transduction","667","Barbara Ann Karmanos Cancer Institute","54","Leukemia and Lymphoma Society","30","Guatemala","1",,,,
,,,,"Lorusso, D.","19",,,,,,,"British Journal Of Cancer","24","Paclitaxel","666","Tongji Medical College of Huazhong University of Science and Technology","53","National Institute for Health and Care Research","30","Kuwait","1",,,,
,,,,"Sala, G.","19",,,,,,,"Cancer Letters","24","Thrombocytopenia","664","Icahn School of Medicine at Mount Sinai","53","U.S. Food and Drug Administration","30","Kyrgyzstan","1",,,,
,,,,"Tsurutani, J.","19",,,,,,,"Haematologica","24","Triple Negative Breast Cancer","660","British Columbia Cancer Agency","53","Astellas Pharma","29","Libya","1",,,,
,,,,"Tumey, L.N.","19",,,,,,,"Journal Of Nuclear Medicine","24","Cancer Patient","657","Ludwig-Maximilians-Universität München","53","Natural Science Foundation of Jiangsu Province","29","Lithuania","1",,,,
,,,,"Carrasco-Triguero, M.","18",,,,,,,"Leukemia And Lymphoma","24","Diarrhea","656","Novartis International AG","52","Meso Scale Diagnostics","28","Mauritius","1",,,,
,,,,"Hobson, A.D.","18",,,,,,,"Vaccines","24","Flow Cytometry","653","Central South University","52","American Society of Clinical Oncology","27","Moldova","1",,,,
,,,,"Jabbour, E.","18",,,,,,,"Biomedicine And Pharmacotherapy","23","Tumor Xenograft","650","UT Southwestern Medical Center","52","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","27","Palestine","1",,,,
,,,,"Jänne, P.A.","18",,,,,,,"Chemical Science","23","Anemia","646","Université Libre de Bruxelles","51","National Major Science and Technology Projects of China","27","Panama","1",,,,
,,,,"Schwartz, P.E.","18",,,,,,,"Drug Delivery System","23","Nausea","640","Klinikum der Universität München","51","National Research Foundation","27","Saint Martin (Dutch Part)","1",,,,
,,,,"Tagawa, S.T.","18",,,,,,,"Journal Of Oncology Pharmacy Practice","23","Molecular Targeted Therapy","607","The Ohio State University Comprehensive Cancer Center","51","Seagen","27","Togo","1",,,,
,,,,"Tang, F.","18",,,,,,,"Bioorganic And Medicinal Chemistry","22","Drug Tolerability","603","Universitätsklinikum Heidelberg","51","Sichuan University","27","Uganda","1",,,,
,,,,"Wang, M.H.","18",,,,,,,"Cancer Medicine","22","Clinical Trial (topic)","599","Washington University in St. Louis","51","Conquer Cancer Foundation","26","Uruguay","1",,,,
,,,,"Wang, X.","18",,,,,,,"International Journal Of Biological Macromolecules","22","Xenograft Model Antitumor Assays","598","Merck KGaA","51","Department of Science and Technology of Shandong Province","25","Undefined","287",,,,
,,,,"Advani, R.","17",,,,,,,"Jnccn Journal Of The National Comprehensive Cancer Network","22","Cancer Prognosis","595","Universitat de Barcelona","50","Natural Science Foundation of Shandong Province","25",,,,,,
,,,,"Agatsuma, T.","17",,,,,,,"Nature Biotechnology","22","Immunological Antineoplastic Agent","592","Daiichi Sankyo, Inc.","50","Vetenskapsrådet","25",,,,,,
,,,,"Ansell, S.M.","17",,,,,,,"Blood Reviews","21","Therapy","592","University of Southern California","50","Ligue Contre le Cancer","24",,,,,,
,,,,"Caimi, P.F.","17",,,,,,,"Bulletin Du Cancer","21","Animal Cell","588","Friedrich-Alexander-Universität Erlangen-Nürnberg","49","Ministero dell’Istruzione, dell’Università e della Ricerca","24",,,,,,
,,,,"Chen, R.","17",,,,,,,"Chinese Journal Of New Drugs","21","Mass Spectrometry","584","Pierre Fabre Recherche et Devéloppement","49","Stand Up To Cancer","23",,,,,,
,,,,"Chen, S.","17",,,,,,,"Clinical Breast Cancer","21","Human Epidermal Growth Factor Receptor 2 Positive Breast Cancer","583","Penn Medicine","49","EMD Serono","21",,,,,,
,,,,"Dere, R.C.","17",,,,,,,"Npj Breast Cancer","21","Cancer Inhibition","581","Gilead Sciences Incorporated","48","Fondazione Guido Berlucchi","21",,,,,,
,,,,"Engert, A.","17",,,,,,,"Signal Transduction And Targeted Therapy","21","Metastasis","574","Universitätsklinikum Hamburg-Eppendorf","48","Merck Sharp and Dohme","21",,,,,,
,,,,"Koga, Y.","17",,,,,,,"Biomolecules","20","Clinical Trial","560","China Pharmaceutical University","47","Ministry of Education","21",,,,,,
,,,,"Lin, K.","17",,,,,,,"Breast","20","Multiple Cycle Treatment","555","Northwestern University Feinberg School of Medicine","47","Cancerfonden","20",,,,,,
,,,,"Mao, S.","17",,,,,,,"China Oncology","20","Non Small Cell Lung Cancer","555","Shanghai Jiao Tong University School of Medicine","47","Exelixis","20",,,,,,
,,,,"Ng, C.","17",,,,,,,"Lung Cancer","20","Cancer Recurrence","551","Université de Genève","46","National Cancer Center","20",,,,,,
,,,,"Ohri, R.","17",,,,,,,"Pharmaceutical Technology","20","Targeted Therapy","545","F. Hoffmann-La Roche AG","46","National Institute of Biomedical Imaging and Bioengineering","20",,,,,,
,,,,"Punie, K.","17",,,,,,,"Biodrugs","19","Nivolumab","542","Uniklinik Köln","46","Université de Strasbourg","20",,,,,,
,,,,"Rajpal, A.","17",,,,,,,"Bioorganic Chemistry","19","Drug Design","541","Medical College of Wisconsin","46","American Society of Hematology","19",,,,,,
,,,,"Rosenbaum, A.I.","17",,,,,,,"Blood Cancer Journal","19","Vedotin","539","Charité – Universitätsmedizin Berlin","46","Horizon 2020","19",,,,,,
,,,,"Saad, O.","17",,,,,,,"Cancer Cell","19","Cisplatin","536","KU Leuven– University Hospital Leuven","46","Ministry of Health and Welfare","19",,,,,,
,,,,"Saad, O.M.","17",,,,,,,"Cancer Science","19","Rituximab","534","NYU Langone Health","46","Ministry of Science and Technology, Taiwan","19",,,,,,
,,,,"Spring, D.R.","17",,,,,,,"Expert Opinion On Pharmacotherapy","19","Side Effect","534","Johns Hopkins University","45","Basic and Applied Basic Research Foundation of Guangdong Province","18",,,,,,
,,,,"Su, D.","17",,,,,,,"International Journal Of Pharmaceutics","19","Monoclonal Antibodies","533","University of Ulsan College of Medicine","45","Bayer Fund","18",,,,,,
,,,,"Vandlen, R.","17",,,,,,,"New England Journal Of Medicine","19","Tumor Volume","532","McGovern Medical School","45","Department of Biotechnology, Ministry of Science and Technology, India","18",,,,,,
,,,,"Wang, B.","17",,,,,,,"Pharmacology And Therapeutics","19","Binding Affinity","531","Emory University School of Medicine","44","Entertainment Industry Foundation","18",,,,,,
,,,,"Zheng, B.","17",,,,,,,"Translational Breast Cancer Research","19","Drug Mechanism","515","Hospital Universitario 12 de Octubre","44","Federación Española de Enfermedades Raras","18",,,,,,
,,,,"Burris, H.A.","16",,,,,,,"Advanced Science","18","Epidermal Growth Factor Receptor","511","Scripps Research Institute","44","Office of Science","18",,,,,,
,,,,"Buza, N.","16",,,,,,,"Antibody Drug Conjugates Fundamentals Drug Development And Clinical Outcomes To Target Cancer","18","Antineoplastic Agents, Immunological","506","Cornell University","44","Schweizerischer Nationalfonds zur F&#x00F6;rderung der Wissenschaftlichen Forschung","18",,,,,,
,,,,"Drake, P.M.","16",,,,,,,"Biochemical And Biophysical Research Communications","18","Clinical Article","502","Zhengzhou University","44","Takeda Science Foundation","18",,,,,,
,,,,"Erickson, H.K.","16",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","18","Inotuzumab Ozogamicin","498","Sun Yat-Sen University Cancer Center","44","Wellcome Trust","18",,,,,,
,,,,"Gangwar, S.","16",,,,,,,"Breast Cancer Research And Treatment","18","Gene Mutation","493","Université de Lausanne UNIL","43","West China Hospital, Sichuan University","18",,,,,,
,,,,"Gavrilyuk, J.","16",,,,,,,"Chemmedchem","18","Pertuzumab","493","Case Western Reserve University","43","Clovis Oncology","17",,,,,,
,,,,"Hamilton, E.","16",,,,,,,"European Urology","18","Antineoplastic Combined Chemotherapy Protocols","488","Sorbonne Université","43","Daiichi Sankyo Europe","17",,,,,,
,,,,"Iacobelli, S.","16",,,,,,,"Hematology Oncology Clinics Of North America","18","Gene Expression","485","Northwestern University","43","Natural Sciences and Engineering Research Council of Canada","17",,,,,,
,,,,"Joubert, N.","16",,,,,,,"Acta Pharmaceutica Sinica B","17","Drug Resistance","484","Beijing Cancer Hospital","43","Prostate Cancer Foundation","17",,,,,,
,,,,"Krop, I.E.","16",,,,,,,"Analytica Chimica Acta","17","Multiple Myeloma","484","Regeneron Pharmaceuticals, Inc.","43","Alex's Lemonade Stand Foundation for Childhood Cancer","16",,,,,,
,,,,"Leal, M.","16",,,,,,,"Breast Cancer Research","17","Cyclophosphamide","482","Shanghai Jiao Tong University","43","Central South University","16",,,,,,
,,,,"Leipold, D.","16",,,,,,,"Cpt Pharmacometrics And Systems Pharmacology","17","ERBB2 Protein, Human","478","The University of Chicago","43","China Scholarship Council","16",,,,,,
,,,,"Li, G.","16",,,,,,,"Current Opinion In Obstetrics And Gynecology","17","Enfortumab Vedotin","477","Cancer Institute Hospital of Japan Foundation for Cancer Research","43","Chugai Pharmaceutical","16",,,,,,
,,,,"Liu, L.","16",,,,,,,"Expert Opinion On Therapeutic Targets","17","Drug Potency","475","Asan Medical Center","43","Dana-Farber Cancer Institute","16",,,,,,
,,,,"Loibl, S.","16",,,,,,,"Journal Of Clinical Pharmacology","17","Tumor Growth","475","Université de Strasbourg","43","Japan Science and Technology Agency","16",,,,,,
