Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""NK therap*"") OR TITLE-ABS-KEY(""Natural Killer Cel*"") OR TITLE-ABS-KEY(""Killer Cells, Natural"")) AND DOCTYPE(re))"


Number of results : 20221

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2014","574","Miller, J.S.","34","Environmental Science","121",,,,,"Vaccines","126","Innate Immunity","4973","Tehran University of Medical Sciences","163","National Heart, Lung, and Blood Institute","240","Spain","527",,,"Hungarian","12"
,,"2013","668","Pende, D.","32","Veterinary","120",,,,,"International Immunopharmacology","112","Animal","4759","Zhejiang University School of Medicine","163","Horizon 2020 Framework Programme","233","Netherlands","507",,,"Persian","10"
,,"2012","624","Sivori, S.","32","Materials Science","115",,,,,"Annual Review Of Immunology","111","CD8+ T Lymphocyte","4510","University of California, San Francisco","151","National Key Research and Development Program of China","219","Switzerland","414",,,"Bulgarian","9"
,,"2011","588","Colonna, M.","30","Health Professions","73",,,,,"Blood","94","Immunotherapy","4506","Huazhong University of Science and Technology","148","Ministry of Education, Culture, Sports, Science and Technology","209","Poland","354",,,"Croatian","6"
,,"2010","527","Locatelli, F.","30","Multidisciplinary","66",,,,,"Seminars In Immunology","94","Killer Cells, Natural","4385","Stanford University School of Medicine","148","Japan Society for the Promotion of Science","208","South Korea","344",,,"Dutch","6"
,,"2009","475","Marcenaro, E.","30","Psychology","50",,,,,"Immunotherapy","92","Macrophage","4317","Chinese Academy of Medical Sciences &amp; Peking Union Medical College","148","National Health and Medical Research Council","202","Sweden","309",,,"Hebrew","6"
,,"2008","532","Yokoyama, W.M.","30","Dentistry","26",,,,,"Frontiers In Pharmacology","89","Gamma Interferon","4210","Memorial Sloan-Kettering Cancer Center","147","Canadian Institutes of Health Research","193","Belgium","274",,,"Korean","6"
,,"2007","445","Caligiuri, M.A.","27","Social Sciences","24",,,,,"Current Topics In Microbiology And Immunology","88","Tumor Microenvironment","4120","Massachusetts General Hospital","147","Government of Canada","191","Brazil","258",,,"Turkish","6"
,,"2006","432","Herberman, R.B.","27","Physics and Astronomy","19",,,,,"Expert Opinion On Biological Therapy","88","Signal Transduction","4102","IRCCS San Martino Polyclinic Hospital","144","European Research Council","180","Russian Federation","202",,,"Greek","5"
,,"2005","450","Murphy, W.J.","27","Arts and Humanities","12",,,,,"Immunology Letters","85","Regulatory T Lymphocyte","3886","Dana-Farber Cancer Institute","143","National Research Foundation of Korea","174","Israel","185",,,"Slovenian","5"
,,"2004","360","Raulet, D.H.","27","Mathematics","6",,,,,"Cancer Letters","82","Cancer Immunotherapy","3806","Zhejiang University","142","National Institute of Diabetes and Digestive and Kidney Diseases","168","Greece","168",,,"Danish","4"
,,"2003","384","Vitale, M.","27","Earth and Planetary Sciences","3",,,,,"American Journal Of Reproductive Immunology","81","CD4+ T Lymphocyte","3739","Tongji Medical College of Huazhong University of Science and Technology","140","Wellcome Trust","167","Austria","165",,,"Finnish","3"
,,"2002","272","Münz, C.","25","Decision Sciences","2",,,,,"Biomolecules","81","Unclassified Drug","3632","National Cancer Institute NCI","140","Seventh Framework Programme","155","Mexico","162",,,"Serbian","3"
,,"2001","242","Parham, P.","25","Energy","1",,,,,"Seminars In Cancer Biology","81","Adaptive Immunity","3582","University of Oxford","140","Institut National de la Santé et de la Recherche Médicale","142","Denmark","155",,,"Slovak","3"
,,"2000","197","Najafi, M.","23","Undefined","13",,,,,"Journal Of Immunology Research","79","Metabolism","3579","Washington University School of Medicine in St. Louis","137","Department of Health and Aged Care, Australian Government","137","Saudi Arabia","153",,,"Ukrainian","3"
,,"1999","141","Netea, M.G.","23",,,,,,,"Immunology","76","B Lymphocyte","3467","Sichuan University","134","Ministero della Salute","136","Ireland","142",,,"Romanian","2"
,,"1998","151","Solana, R.","23",,,,,,,"Cancer Immunology Immunotherapy","75","Immunocompetent Cell","3389","University of Toronto","134","Agence Nationale de la Recherche","134","Taiwan","137",,,"Moldavian","1"
,,"1997","127","Baradaran, B.","22",,,,,,,"Seminars In Immunopathology","75","Cytokine","3367","University of Pittsburgh School of Medicine","131","U.S. Department of Defense","128","Singapore","131",,,"Moldovan","1"
,,"1996","111","Biassoni, R.","22",,,,,,,"Cellular And Molecular Life Sciences","72","Protein Expression","3354","Imperial College London","129","Instituto de Salud Carlos III","123","Hong Kong","124",,,"Swedish","1"
,,"1995","78","Mavilio, D.","22",,,,,,,"Cellular And Molecular Immunology","71","Neoplasms","3266","Yale School of Medicine","128","China Postdoctoral Science Foundation","122","Czech Republic","105",,,"Thai","1"
,,"1994","81","Vacca, P.","22",,,,,,,"Critical Reviews In Oncology Hematology","71","Inflammation","3173","AP-HP Assistance Publique - Hopitaux de Paris","128","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","112","Norway","105",,,,
,,"1993","65","Colucci, F.","21",,,,,,,"Pathogens","70","Immune System","3026","Chinese Academy of Sciences","123","European Regional Development Fund","110","Turkey","104",,,,
,,"1992","61","Di Santo, J.P.","21",,,,,,,"European Journal Of Immunology","69","Apoptosis","2885","UCSF School of Medicine","123","Ministerio de Economía y Competitividad","109","Portugal","101",,,,
,,"1991","51","Kronenberg, M.","21",,,,,,,"Immunologic Research","69","Cytokine Production","2859","Tabriz University of Medical Sciences","121","National Institute of General Medical Sciences","108","Egypt","99",,,,
,,"1990","53","Velardi, A.","21",,,,,,,"Frontiers In Cellular And Infection Microbiology","66","Cytotoxicity","2743","Central South University","118","Ligue Contre le Cancer","101","Pakistan","86",,,,
,,"1989","50","Ferlazzo, G.","20",,,,,,,"Journal For Immunotherapy Of Cancer","64","Cell Proliferation","2703","Mayo Clinic","117","Ministero dell’Istruzione, dell’Università e della Ricerca","95","Malaysia","83",,,,
,,"1988","43","Rezvani, K.","20",,,,,,,"Current Opinion In Organ Transplantation","63","Neoplasm","2646","University of Pennsylvania","117","American Cancer Society","92","Hungary","82",,,,
,,"1987","30","Santoni, A.","20",,,,,,,"Current Pharmaceutical Design","63","Interleukin 6","2620","University of Minnesota Twin Cities","117","Fundamental Research Funds for the Central Universities","89","Argentina","75",,,,
,,"1986","42","Chaouat, G.","19",,,,,,,"Autoimmunity Reviews","62","Immunomodulation","2573","Istituto Giannina Gaslini","116","Ministry of Education of the People's Republic of China","87","South Africa","72",,,,
,,"1985","45","Galluzzi, L.","19",,,,,,,"Expert Review Of Clinical Immunology","62","Tumor Necrosis Factor","2572","National Institute of Allergy and Infectious Diseases NIAID","115","National Institute of Neurological Disorders and Stroke","84","Romania","68",,,,
,,"1984","49","Melero, I.","19",,,,,,,"Biomedicine And Pharmacotherapy","60","Interleukin 10","2445","Charité – Universitätsmedizin Berlin","114","National Institute of Arthritis and Musculoskeletal and Skin Diseases","75","Croatia","65",,,,
,,"1983","33","Mortezaee, K.","19",,,,,,,"Immunology And Cell Biology","60","Interleukin 2","2437","University of Pittsburgh","113","Fondation pour la Recherche Médicale","72","Finland","61",,,,
,,"1982","21","Poggi, A.","19",,,,,,,"Archivum Immunologiae Et Therapiae Experimentalis","59","Pathology","2338","Karolinska Universitetssjukhuset","113","Guangdong Provincial Department of Science and Technology","72","Thailand","61",,,,
,,"1981","10","Yu, J.","19",,,,,,,"Nippon Rinsho Japanese Journal Of Clinical Medicine","59","Cell Differentiation","2337","Weill Cornell Medicine","111","Bundesministerium für Bildung und Forschung","70","Chile","52",,,,
,,"1980","6","Cantoni, C.","18",,,,,,,"Frontiers In Endocrinology","58","Immunosuppressive Treatment","2232","Università degli Studi di Milano","111","National Institute on Aging","70","Iraq","47",,,,
,,"1979","2","Cerwenka, A.","18",,,,,,,"Molecular Cancer","58","Cellular Immunity","2148","University of Cambridge","108","Cancer Research Institute","69","Indonesia","44",,,,
,,"1978","4","Kabelitz, D.","18",,,,,,,"International Reviews Of Immunology","57","Antineoplastic Activity","2131","German Cancer Research Center","106","Leukemia and Lymphoma Society","69","Serbia","44",,,,
,,,,"Ljunggren, H.G.","18",,,,,,,"Scandinavian Journal Of Immunology","56","Neutrophil","2128","Aix Marseille Université","106","Vetenskapsrådet","69","United Arab Emirates","40",,,,
,,,,"Olive, D.","18",,,,,,,"Journal Of Clinical Medicine","54","Genetics","2061","Fudan University","104","Centre National de la Recherche Scientifique","68","Colombia","36",,,,
,,,,"Pesce, S.","18",,,,,,,"World Journal Of Gastroenterology","54","Cytotoxic T Lymphocyte","2053","University College London","104","Science and Technology Commission of Shanghai Municipality","68","Qatar","36",,,,
,,,,"Spits, H.","18",,,,,,,"British Journal Of Haematology","53","Gene Expression","2051","Sapienza Università di Roma","104","Natural Science Foundation of Zhejiang Province","65","Luxembourg","32",,,,
,,,,"Sun, J.C.","18",,,,,,,"Leukemia And Lymphoma","53","Tumor Immunity","2019","West China School of Medicine/West China Hospital of Sichuan University","104","National Natural Science Foundation of China-Zhejiang Joint Fund for the Integration of Industrialization and Informatization","64","New Zealand","32",,,,
,,,,"Trapani, J.A.","18",,,,,,,"Frontiers In Microbiology","52","Antigen Presenting Cell","2000","The Ohio State University","103","Science and Technology Department of Zhejiang Province","64","Slovenia","32",,,,
,,,,"Van Kaer, L.","18",,,,,,,"Best Practice And Research Clinical Haematology","50","Cytokines","1989","University of California, Los Angeles","102","Ministry of Science, ICT and Future Planning","63","Bulgaria","26",,,,
,,,,"Della Chiesa, M.","17",,,,,,,"Critical Reviews In Immunology","49","Interleukin 12","1971","Johns Hopkins University School of Medicine","99","National Science Foundation","62","Lebanon","25",,,,
,,,,"Fischer, A.","17",,,,,,,"Journal Of Clinical Investigation","49","T-Lymphocytes","1833","Stanford University","93","Natural Science Foundation of Shandong Province","62","Bangladesh","24",,,,
,,,,"Gershwin, M.E.","17",,,,,,,"Nature Immunology","49","Female","1751","Monash University","93","Department of Science and Technology of Shandong Province","59","Jordan","24",,,,
,,,,"Huntington, N.D.","17",,,,,,,"Advanced Drug Delivery Reviews","48","Tumor Growth","1694","David Geffen School of Medicine at UCLA","92","Conselho Nacional de Desenvolvimento Científico e Tecnológico","57","Macao","23",,,,
,,,,"Jewett, A.","17",,,,,,,"Journal Of Hematology And Oncology","48","Upregulation","1693","China Medical University Shenyang","89","Ministry of Finance","56","Slovakia","18",,,,
,,,,"Khakoo, S.I.","17",,,,,,,"Clinical And Experimental Immunology","47","Procedures","1687","Ludwig-Maximilians-Universität München","89","Association pour la Recherche sur le Cancer","54","Kazakhstan","17",,,,
,,,,"Multhoff, G.","17",,,,,,,"Clinical Immunology","47","Cytokine Release","1686","University of Pennsylvania Perelman School of Medicine","88","Biotechnology and Biological Sciences Research Council","54","Nigeria","16",,,,
,,,,"Seliger, B.","17",,,,,,,"Immunity","47","Phenotype","1685","Sorbonne Université","87","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","54","Ukraine","15",,,,
,,,,"Tarazona, R.","17",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","46","Monocyte","1670","Icahn School of Medicine at Mount Sinai","87","National Institute of Dental and Craniofacial Research","54","Viet Nam","14",,,,
,,,,"Bhardwaj, N.","16",,,,,,,"Signal Transduction And Targeted Therapy","46","Transforming Growth Factor Beta","1664","Shahid Beheshti University of Medical Sciences","86","Roche","53","Cuba","13",,,,
,,,,"Cairo, M.S.","16",,,,,,,"Current Opinion In Hematology","45","Tumor Associated Leukocyte","1634","UPMC Hillman Cancer Center","84","Cancer Research UK","52","Cyprus","13",,,,
,,,,"Jaffe, E.S.","16",,,,,,,"Cytokine And Growth Factor Reviews","45","Programmed Death 1 Ligand 1","1631","The University of Queensland","84","Science and Technology Department of Sichuan Province","51","Ethiopia","12",,,,
,,,,"Kalergis, A.M.","16",,,,,,,"Frontiers In Cell And Developmental Biology","45","Immunity, Innate","1625","Radboud University Medical Center","83","Natural Science Foundation of Beijing Municipality","50","Ecuador","11",,,,
,,,,"López-Botet, M.","16",,,,,,,"Journal Of Immunology","45","Immunoregulation","1616","Institut de Cancerologie Gustave Roussy","83","Horizon 2020","49","Morocco","11",,,,
,,,,"Mandelboim, O.","16",,,,,,,"Journal Of Reproductive Immunology","45","Mouse","1607","Shanghai Jiao Tong University School of Medicine","83","Merck","49","Tunisia","11",,,,
,,,,"Mortara, L.","16",,,,,,,"Pharmaceutics","44","Immunological Tolerance","1589","Howard Hughes Medical Institute","82","National Center for Advancing Translational Sciences","49","Venezuela","11",,,,
,,,,"Pietra, G.","16",,,,,,,"Expert Review Of Vaccines","42","Interleukin 4","1498","Emory University School of Medicine","81","U.S. Department of Veterans Affairs","49","Uganda","10",,,,
,,,,"Quatrini, L.","16",,,,,,,"Clinical And Developmental Immunology","41","Cell Function","1493","Peter Maccallum Cancer Centre","81","Bristol-Myers Squibb","48","Kenya","9",,,,
,,,,"Ruggeri, L.","16",,,,,,,"Journal Of Experimental And Clinical Cancer Research","41","Th1 Cell","1490","Institut Pasteur, Paris","80","Department of Science and Technology, Ministry of Science and Technology, India","48","Peru","9",,,,
,,,,"Borrego, F.","15",,,,,,,"Life Sciences","40","T Lymphocyte Activation","1483","IRCCS Ospedale Pediatrico Bambino Gesù","80","Natural Sciences and Engineering Research Council of Canada","48","Ghana","8",,,,
,,,,"Diefenbach, A.","15",,,,,,,"Oncoimmunology","40","Mice","1465","University of Toronto Faculty of Medicine","80","Natural Science Foundation of Guangdong Province","47","Lithuania","8",,,,
,,,,"Leonard, W.J.","15",,,,,,,"Trends In Molecular Medicine","40","T Lymphocyte Receptor","1445","Baylor College of Medicine","79","Novartis","47","Gambia","7",,,,
,,,,"Long, E.O.","15",,,,,,,"Bone Marrow Transplantation","39","Pathogenesis","1435","University of Washington","79","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","46","Kuwait","7",,,,
,,,,"Loughran, T.P.","15",,,,,,,"Journal Of Translational Medicine","39","Cytotoxic T Lymphocyte Antigen 4","1433","University of Minnesota Medical School","77","Cancerfonden","46","Uzbekistan","7",,,,
,,,,"Matosevic, S.","15",,,,,,,"Pharmacology And Therapeutics","39","Immunity","1431","Capital Medical University","77","Fundação para a Ciência e a Tecnologia","46","Nepal","6",,,,
,,,,"Munari, E.","15",,,,,,,"Transplantation","39","Autoimmune Disease","1394","University of California, San Diego","77","Institut National Du Cancer","46","Sudan","6",,,,
,,,,"Pawelec, G.","15",,,,,,,"Mediators Of Inflammation","37","Interleukin 1beta","1385","Centre d’Immunologie de Marseille-Luminy","76","Karolinska Institutet","46","Azerbaijan","5",,,,
,,,,"Sondel, P.M.","15",,,,,,,"Stem Cell Research And Therapy","37","Angiogenesis","1382","Université Paris-Saclay","76","Burroughs Wellcome Fund","45","Bahrain","5",,,,
,,,,"Szekeres-Bartho, J.","15",,,,,,,"Tissue Antigens","37","Carcinogenesis","1376","School of Medicine","75","Ministerio de Ciencia e Innovación","45","Latvia","5",,,,
,,,,"Walzer, T.","15",,,,,,,"Clinical Reviews In Allergy And Immunology","35","Physiology","1367","Humanitas Research Hospital","74","Consejo Nacional de Ciencia y Tecnología","44","Oman","5",,,,
,,,,"Whiteside, T.L.","15",,,,,,,"Journal Of Cellular Physiology","35","Interleukin 17","1347","The First Affiliated Hospital, Zhejiang University School of Medicine","74","Jiangsu Provincial Department of Science and Technology","44","Sri Lanka","5",,,,
,,,,"Yousefi, M.","15",,,,,,,"Cytotherapy","34","Melanoma","1345","Leids Universitair Medisch Centrum","73","Pfizer","44","Zambia","5",,,,
,,,,"Altfeld, M.","14",,,,,,,"Biomarker Research","33","Interleukin 15","1310","University of Science and Technology of China","73","Basic and Applied Basic Research Foundation of Guangdong Province","43","Algeria","4",,,,
,,,,"Belz, G.T.","14",,,,,,,"Current Medicinal Chemistry","33","Protein Function","1306","Hannover Medical School","73","Fundação de Amparo à Pesquisa do Estado de São Paulo","43","Belarus","4",,,,
,,,,"Castriconi, R.","14",,,,,,,"Expert Opinion On Therapeutic Targets","33","Cancer","1291","The University of Alabama at Birmingham","73","Natural Science Foundation of Jiangsu Province","43","Iceland","4",,,,
,,,,"Falco, M.","14",,,,,,,"Journal Of Allergy And Clinical Immunology","33","Programmed Death 1 Receptor","1261","Southern Medical University","72","American Heart Association","42","Malta","4",,,,
,,,,"Fehniger, T.A.","14",,,,,,,"Journal Of Innate Immunity","33","Phagocytosis","1229","Università degli Studi di Torino","72","Nederlandse Organisatie voor Wetenschappelijk Onderzoek","42","Syrian Arab Republic","4",,,,
,,,,"Handgretinger, R.","14",,,,,,,"Current Opinion In Virology","32","Breast Cancer","1216","National University of Singapore","72","Bill and Melinda Gates Foundation","41","Türkiye","4",,,,
,,,,"Koehl, U.","14",,,,,,,"Expert Review Of Anticancer Therapy","32","Th17 Cell","1213","Zhengzhou University","72","Cancer Prevention and Research Institute of Texas","41","Armenia","3",,,,
,,,,"Kos, J.","14",,,,,,,"Nature Reviews Cancer","32","Autoimmunity","1212","Università degli Studi di Roma Tor Vergata","72","Department of Biotechnology, Ministry of Science and Technology, India","40","Bosnia and Herzegovina","3",,,,
,,,,"Maghazachi, A.A.","14",,,,,,,"Biology Of Blood And Marrow Transplantation","31","Tumor Necrosis Factor Alpha","1209","University of Michigan Medical School","72","Eunice Kennedy Shriver National Institute of Child Health and Human Development","40","Estonia","3",,,,
,,,,"Martelli, M.F.","14",,,,,,,"Current Opinion In HIV And AIDS","31","Overall Survival","1199","The University of British Columbia","71","Federación Española de Enfermedades Raras","40","North Macedonia","3",,,,
,,,,"Matsumoto, M.","14",,,,,,,"Cytokine","31","Vasculotropin","1198","Universität Heidelberg","70","Fonds Wetenschappelijk Onderzoek","40","Palestine","3",,,,
,,,,"Oshimi, K.","14",,,,,,,"Human Vaccines And Immunotherapeutics","31","Cancer Therapy","1171","Cleveland Clinic Foundation","70","Ministry of Science and Technology, Taiwan","40","Philippines","3",,,,
,,,,"Saito, S.","14",,,,,,,"Leukemia","31","Cell Migration","1157","Università degli Studi di Perugia","69","National Institute for Health Research","40","Uruguay","3",,,,
,,,,"Seya, T.","14",,,,,,,"Molecular Immunology","31","Lymphocyte Activation","1157","Sun Yat-Sen University","69","Australian Research Council","39","Benin","2",,,,
,,,,"Thimme, R.","14",,,,,,,"Pharmaceuticals","31","Drug Efficacy","1155","Beth Israel Deaconess Medical Center","69","Ministério da Educação e Ciência","39","Kyrgyzstan","2",,,,
,,,,"Ullrich, E.","14",,,,,,,"Biomed Research International","30","Monoclonal Antibody","1149","Emory University","68","Sichuan University","39","Libya","2",,,,
,,,,"Wei, H.","14",,,,,,,"Cancer Cell International","30","Th2 Cell","1136","Northwestern University Feinberg School of Medicine","68","Deutsche Krebshilfe","38","Mali","2",,,,
,,,,"Alter, G.","13",,,,,,,"Clinical Cancer Research","30","Antineoplastic Agent","1128","The First Bethune Hospital of Jilin University","68","Tabriz University of Medical Sciences","38","Monaco","2",,,,
,,,,"Bruno, A.","13",,,,,,,"Current Drug Targets","30","Major Histocompatibility Antigen Class 1","1123","The Ohio State University Comprehensive Cancer Center","67","Austrian Science Fund","37","Senegal","2",,,,
,,,,"Carlomagno, S.","13",,,,,,,"Current Opinion In Rheumatology","30","Cancer Growth","1107","Université McGill","67","Ministry of Education","37","Afghanistan","1",,,,
,,,,"Carosella, E.D.","13",,,,,,,"Hematology Oncology Clinics Of North America","30","Adoptive Immunotherapy","1095","Universität Zürich","67","Narodowe Centrum Nauki","37","Anguilla","1",,,,
,,,,"Chouaib, S.","13",,,,,,,"Current Molecular Medicine","29","Metastasis","1077","University of California, Davis","67","National Institute on Drug Abuse","37","Antigua and Barbuda","1",,,,
,,,,"Ciurea, S.O.","13",,,,,,,"Current Opinion In Allergy And Clinical Immunology","29","Human Cell","1076","King's College London","66","China Scholarship Council","36","Bolivia","1",,,,
,,,,"Cooper, D.K.C.","13",,,,,,,"Current Opinion In Oncology","29","Toll Like Receptor","1071","The University of Chicago","66","Department of Science and Technology of Hunan Province","36","Burkina Faso","1",,,,
,,,,"Davis, D.M.","13",,,,,,,"Haematologica","29","Dendritic Cells","1070","Shandong University","66","Gilead Sciences","36","Cambodia","1",,,,
,,,,"Farhood, B.","13",,,,,,,"Stem Cell Reviews And Reports","29","Lymphocyte","1070","University of Michigan, Ann Arbor","65","Ministry of Health and Welfare","36","Cameroon","1",,,,
,,,,"Godfrey, D.I.","13",,,,,,,"Cancer Research","28","Chimeric Antigen Receptor","1066","First Affiliated Hospital of Zhengzhou University","65","National Institute for Health and Care Research","36","Cote d'Ivoire","1",,,,
,,,,"Huang, H.","13",,,,,,,"Cancer Treatment Reviews","28","Immunogenicity","1057","University of Oxford Medical Sciences Division","64","Russian Science Foundation","36","Curaçao","1",,,,
,,,,"Lee, D.A.","13",,,,,,,"Chemical Immunology","28","Immune Checkpoint Inhibitor","1056","Trinity College Dublin","64","Science, Technology and Innovation Commission of Shenzhen Municipality","36","Czechoslovakia","1",,,,
,,,,"Leibson, P.J.","13",,,,,,,"Chinese Medical Journal","28","Virus Infection","1052","University of Colorado School of Medicine","64","Sichuan Province Science and Technology Support Program","36","Democratic Republic Congo","1",,,,
,,,,"Mantovani, A.","13",,,,,,,"Expert Review Of Hematology","28","Major Histocompatibility Complex","1050","Universidade de São Paulo","63","Chinese Academy of Sciences","35","Gabon","1",,,,
,,,,"Orange, J.S.","13",,,,,,,"Journal Of Biomedicine And Biotechnology","28","Interleukin 8","1046","Boston Children's Hospital","63","Chinese Academy of Meteorological Sciences","34","Georgia","1",,,,
,,,,"Shephard, R.J.","13",,,,,,,"Oncology Letters","28","Interleukin 18","1040","Erasmus MC","63","Howard Hughes Medical Institute","34","Germany (Democratic Republic, DDR)","1",,,,
,,,,"Aversa, F.","12",,,,,,,"Pharmacological Research","28","Immunosurveillance","1027","The University of Hong Kong","62","Fonds de Recherche du Québec - Santé","33","Grenada","1",,,,
,,,,"Baghbanzadeh, A.","12",,,,,,,"Current Hematologic Malignancy Reports","27","Immunoglobulin Enhancer Binding Protein","1013","Nanjing Medical University","62","Indian Council of Medical Research","33","Guatemala","1",,,,
,,,,"Bryceson, Y.T.","12",,,,,,,"Future Oncology","27","Pembrolizumab","1013","University of Birmingham","62","Ministry of Health, Labour and Welfare","32","Jamaica","1",,,,
,,,,"Campbell, K.S.","12",,,,,,,"Methods In Molecular Biology Clifton N J","27","Humoral Immunity","1011","University of Colorado Anschutz Medical Campus","62","Office of Extramural Research, National Institutes of Health","32","Madagascar","1",,,,
,,,,"Croy, B.A.","12",,,,,,,"Nutrients","27","Myeloid-derived Suppressor Cell","1009","National and Kapodistrian University of Athens","62","AstraZeneca","31","Malawi","1",,,,
,,,,"Ferrone, S.","12",,,,,,,"Reviews In Medical Virology","27","Antigen Presentation","1004","Massachusetts Institute of Technology","61","Canadian Cancer Society","31","Moldova","1",,,,
,,,,"Gaulard, P.","12",,,,,,,"Brain Behavior And Immunity","26","Cell Activation","1004","Iran University of Medical Sciences","61","Fonds de recherche du Québec","31","Mongolia","1",,,,
,,,,"Gonzalez, S.","12",,,,,,,"Pathology Research And Practice","26","Natural Killer Cells","997","The University of Sydney","61","Office of Research Infrastructure Programs, National Institutes of Health","31","Montenegro","1",,,,
,,,,"Hayakawa, Y.","12",,,,,,,"Anti Cancer Agents In Medicinal Chemistry","25","Malignant Neoplasm","985","Fred Hutchinson Cancer Center","61","Fondazione Cariplo","30","Mozambique","1",,,,
,,,,"Kwak-Kim, J.","12",,,,,,,"Blood Reviews","25","Nivolumab","976","Amsterdam UMC - University of Amsterdam","60","Fondazione Umberto Veronesi","30","Namibia","1",,,,
,,,,"Le Bouteiller, P.","12",,,,,,,"International Journal Of Hematology","25","Reactive Oxygen Metabolite","973","University of Montreal","60","National Institute of Mental Health","30","Paraguay","1",,,,
,,,,"Li, M.Q.","12",,,,,,,"Journal Of Personalized Medicine","25","Natural Killer Cell Receptor NKG2D","970","University of Miami Leonard M. Miller School of Medicine","60","Department of Education and Training","29","Puerto Rico","1",,,,
,,,,"Moffett, A.","12",,,,,,,"Microbes And Infection","25","Biological Marker","966","University of Texas Health Science Center at Houston","60","National Major Science and Technology Projects of China","29","Saint Kitts and Nevis","1",,,,
,,,,"Monteleone, G.","12",,,,,,,"Molecular Biology Reports","25","Interleukin 13","965","City of Hope National Med Center","59","National Institute of Environmental Health Sciences","28","Tajikistan","1",,,,
,,,,"Nagler, A.","12",,,,,,,"Science","25","Cell Infiltration","955","VA Medical Center","59","National Institute on Alcohol Abuse and Alcoholism","28","Tanzania","1",,,,
,,,,"Sangiolo, D.","12",,,,,,,"Advances In Immunology","24","CD8 Antigen","953","Eberhard Karls Universität Tübingen","59","Cancer Council Australia","27","Trinidad and Tobago","1",,,,
