Scopus refine results values

"Your query : (TITLE-ABS-KEY (immunotherap*) OR TITLE-ABS-KEY (""immuno engineering"") OR TITLE-ABS-KEY (""immunoengineering"") AND DOCTYPE(re))"


Number of results : 82395

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"1996","348","Silvestris, N.","53",,,,,,,"Expert Review Of Clinical Immunology","284","Monoclonal Antibody","8168","Imperial College London","556","Ministerio de Economía y Competitividad","431","Czech Republic","492",,,"Moldovan","7"
,,"1995","347","June, C.H.","52",,,,,,,"Hematology Oncology Clinics Of North America","278","Melanoma","7930","Stanford University School of Medicine","553","Instituto de Salud Carlos III","428","Hong Kong","468",,,"Bosnian","4"
,,"1994","323","Gridelli, C.","51",,,,,,,"Clinical Cancer Research","272","Treatment Outcome","7680","University of Melbourne","552","European Regional Development Fund","427","Ireland","420",,,"Arabic","2"
,,"1993","298","Kaufman, H.L.","51",,,,,,,"Journal Of Hematology And Oncology","268","Programmed Death 1 Ligand 1","7592","University of Pennsylvania Perelman School of Medicine","549","Ministero della Salute","394","Mexico","411",,,"Lithuanian","2"
,,"1992","285","Coukos, G.","50",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","265","Cancer Therapy","7567","Yale School of Medicine","537","Government of Canada","381","Egypt","395",,,"Norwegian","2"
,,"1991","201","Mortezaee, K.","50",,,,,,,"Expert Review Of Vaccines","262","Molecularly Targeted Therapy","7485","Moffitt Cancer Center","530","National Institute of Neurological Disorders and Stroke","374","Romania","379",,,"Icelandic","1"
,,"1990","165","Rosenberg, S.A.","50",,,,,,,"Expert Opinion On Investigational Drugs","261","Ipilimumab","7034","CNRS Centre National de la Recherche Scientifique","530","Canadian Institutes of Health Research","373","Malaysia","326",,,"catalan","1"
,,"1989","172","Locatelli, F.","49",,,,,,,"Blood","254","Protein Expression","7002","University of California, Los Angeles","518","Ministry of Finance","364","Pakistan","309",,,,
,,"1988","121","Mollica, V.","49",,,,,,,"Expert Opinion On Pharmacotherapy","246","Clinical Trial","6797","German Cancer Research Center","516","Cancer Research UK","361","South Africa","290",,,,
,,"1987","102","Sampson, J.H.","49",,,,,,,"Current Pharmaceutical Design","233","Immunomodulation","6781","Université Paris-Saclay","506","National Institute of Diabetes and Digestive and Kidney Diseases","359","Norway","269",,,,
,,"1986","88","Drake, C.G.","48",,,,,,,"Bulletin Du Cancer","231","Cancer Survival","6737","Sorbonne Université","500","Department of Health and Aged Care, Australian Government","358","Finland","253",,,,
,,"1985","80","Porta, C.","48",,,,,,,"Trends In Immunology","231","Drug Safety","6711","David Geffen School of Medicine at UCLA","499","National Institute of General Medical Sciences","358","Argentina","232",,,,
,,"1984","62","Wolchok, J.D.","48",,,,,,,"Molecular Cancer","229","Therapy","6581","Zhejiang University","491","Amgen","321","Hungary","226",,,,
,,"1983","67","Gold, R.","47",,,,,,,"Leukemia And Lymphoma","227","Dendritic Cell","6468","University of Washington","491","Guangdong Provincial Department of Science and Technology","314","Lebanon","220",,,,
,,"1982","42","Jutel, M.","47",,,,,,,"Nature Reviews Clinical Oncology","224","CD8+ T Lymphocyte","6404","Università degli Studi di Torino","489","Science and Technology Department of Zhejiang Province","313","United Arab Emirates","210",,,,
,,"1981","54","Kourie, H.R.","47",,,,,,,"Frontiers In Cell And Developmental Biology","214","Female","6300","Baylor College of Medicine","488","Seventh Framework Programme","310","Thailand","193",,,,
,,"1980","62","Dummer, R.","46",,,,,,,"Cancer Journal United States","212","Immunosuppressive Treatment","6245","University of Pittsburgh School of Medicine","483","National Natural Science Foundation of China-Zhejiang Joint Fund for the Integration of Industrialization and Informatization","307","Qatar","171",,,,
,,"1979","48","Heimberger, A.B.","46",,,,,,,"Current Oncology","208","Tumor Immunity","6229","Fudan University","480","Science and Technology Commission of Shanghai Municipality","302","Iraq","168",,,,
,,"1978","68","Madan, R.A.","46",,,,,,,"Therapeutic Advances In Medical Oncology","206","Regulatory T Lymphocyte","6205","Central South University","476","Wellcome Trust","300","Croatia","153",,,,
,,"1977","50","Cheng, L.","45",,,,,,,"Immunology And Allergy Clinics Of North America","205","Treatment Response","6129","Tehran University of Medical Sciences","476","American Cancer Society","298","New Zealand","146",,,,
,,"1976","48","Heslop, H.E.","45",,,,,,,"Seminars In Immunology","204","Cancer Radiotherapy","6117","Sapienza Università di Roma","475","Natural Science Foundation of Shandong Province","290","Colombia","145",,,,
,,"1975","52","Kleine-Tebbe, J.","45",,,,,,,"Pharmacology And Therapeutics","201","Programmed Death 1 Receptor","6060","Karolinska Institutet","473","Genentech","286","Chile","144",,,,
,,"1974","39","Novello, S.","45",,,,,,,"World Journal Of Gastroenterology","200","Cancer Vaccine","6054","University College London","468","Natural Science Foundation of Zhejiang Province","285","Jordan","139",,,,
,,"1973","34","Reck, M.","45",,,,,,,"Human Vaccines And Immunotherapeutics","198","Adoptive Immunotherapy","6035","Northwestern University Feinberg School of Medicine","456","Agence Nationale de la Recherche","278","Slovenia","124",,,,
,,"1972","19","Ribas, A.","45",,,,,,,"Trends In Cancer","198","Natural Killer Cell","5959","Cleveland Clinic Foundation","448","National Center for Advancing Translational Sciences","278","Indonesia","120",,,,
,,"1971","19","Weller, M.","45",,,,,,,"Nature Reviews Immunology","195","Cancer","5951","National and Kapodistrian University of Athens","444","AbbVie","271","Cyprus","104",,,,
,,"1970","11","Bollard, C.M.","44",,,,,,,"Translational Lung Cancer Research","195","Progression Free Survival","5874","Università degli Studi di Milano","442","National Science Foundation","270","Bangladesh","100",,,,
,,"1969","9","Einsele, H.","44",,,,,,,"Current Allergy And Asthma Reports","194","Metastasis","5854","The Sidney Kimmel Comprehensive Cancer Center","438","Gilead Sciences","269","Serbia","98",,,,
,,"1968","2","Hartung, H.P.","44",,,,,,,"Seminars In Oncology","193","Cancer Prognosis","5684","University of California, San Diego","432","GlaxoSmithKline","268","Slovakia","98",,,,
,,"1967","9","Peters, S.","44",,,,,,,"Allergy European Journal Of Allergy And Clinical Immunology","185","Apoptosis","5636","Ludwig-Maximilians-Universität München","429","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","267","Macao","97",,,,
,,"1966","2","Seliger, B.","44",,,,,,,"Autoimmunity Reviews","182","Antineoplastic Agents","5601","China Medical University Shenyang","424","Department of Science and Technology of Shandong Province","265","Nigeria","90",,,,
,,"1965","1","Atkins, M.B.","43",,,,,,,"Medical Oncology","180","Drug Therapy","5583","University of Texas Health Science Center at Houston","422","Celgene","255","Bulgaria","88",,,,
,,"1964","7","Besse, B.","43",,,,,,,"Current Medicinal Chemistry","177","Breast Cancer","5537","UT Southwestern Medical Center","416","Ligue Contre le Cancer","251","Ukraine","75",,,,
,,"1963","2","Galon, J.","43",,,,,,,"Nature Reviews Cancer","166","Phase 2 Clinical Trial (topic)","5509","Emory University School of Medicine","410","Fundação para a Ciência e a Tecnologia","240","Luxembourg","68",,,,
,,,,"Rosell, R.","43",,,,,,,"Allergologie","165","Cytokine","5483","Johns Hopkins University","404","Natural Science Foundation of Jiangsu Province","235","Cuba","67",,,,
,,,,"Shoenfeld, Y.","43",,,,,,,"Journal Of Clinical Oncology","165","Clinical Trial (topic)","5463","Shanghai Jiao Tong University School of Medicine","403","Science and Technology Department of Sichuan Province","232","Morocco","62",,,,
,,,,"Yu, J.","43",,,,,,,"British Journal Of Haematology","162","Gamma Interferon","5420","King's College London","399","National Institute for Health and Care Research","231","Viet Nam","57",,,,
,,,,"Bachert, C.","42",,,,,,,"Expert Opinion On Therapeutic Targets","162","Interleukin 2","5386","Fred Hutchinson Cancer Center","397","Eli Lilly and Company","229","Peru","56",,,,
,,,,"Burks, A.W.","42",,,,,,,"Best Practice And Research Clinical Haematology","161","Cyclophosphamide","5384","Emory University","391","Jiangsu Provincial Department of Science and Technology","227","Venezuela","41",,,,
,,,,"Ferrone, S.","42",,,,,,,"Journal Of Clinical Investigation","161","Cytotoxic T Lymphocyte Antigen 4","5291","Stanford University","383","National Institute on Aging","227","Ecuador","36",,,,
,,,,"Kurzrock, R.","42",,,,,,,"Journal Of Controlled Release","160","Immunocompetent Cell","5278","The University of Sydney","383","Sanofi","226","Ethiopia","34",,,,
,,,,"Lopez-Beltran, A.","41",,,,,,,"Memo Magazine Of European Medical Oncology","158","Cell Proliferation","5127","UCSF School of Medicine","379","Institut National de la Santé et de la Recherche Médicale","223","Uruguay","34",,,,
,,,,"Maus, M.V.","41",,,,,,,"Surgical Oncology Clinics Of North America","156","Prognosis","5119","University of Pittsburgh","371","Boehringer Ingelheim","220","Lithuania","33",,,,
,,,,"Sahebkar, A.","41",,,,,,,"Biomolecules","153","Tumor Antigen","5103","Duke University Medical Center","365","Department of Science and Technology, Ministry of Science and Technology, India","218","Georgia","32",,,,
,,,,"Schlom, J.","41",,,,,,,"Current Hematologic Malignancy Reports","152","Immune System","5098","City of Hope National Med Center","361","Bundesministerium für Bildung und Forschung","215","Kuwait","31",,,,
,,,,"Apostolopoulos, V.","40",,,,,,,"Oncotargets And Therapy","150","Non Small Cell Lung Cancer","5073","Washington University School of Medicine in St. Louis","361","Deutsche Krebshilfe","213","Nepal","31",,,,
,,,,"Muraro, A.","40",,,,,,,"Journal Of Allergy And Clinical Immunology","149","Malignant Neoplasm","5041","Zhengzhou University","356","Leukemia and Lymphoma Society","213","Kazakhstan","30",,,,
,,,,"Remon, J.","40",,,,,,,"Annals Of Oncology","147","Atezolizumab","5027","Klinikum der Universität München","351","Ministério da Educação e Ciência","213","Oman","30",,,,
,,,,"Worm, M.","40",,,,,,,"Life Sciences","146","Innate Immunity","4960","Centre Hospitalier Universitaire Vaudois","350","Bayer","211","Tunisia","30",,,,
,,,,"Anderson, K.C.","39",,,,,,,"Pharmaceuticals","146","Carcinogenesis","4902","Tabriz University of Medical Sciences","350","Department of Science and Technology of Hunan Province","210","Philippines","28",,,,
,,,,"Ciprandi, G.","39",,,,,,,"Viruses","146","Cisplatin","4852","UPMC Hillman Cancer Center","349","Natural Science Foundation of Guangdong Province","209","Sudan","26",,,,
,,,,"Fridman, W.H.","39",,,,,,,"Expert Review Of Hematology","145","Bevacizumab","4833","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","338","Sichuan University","209","Belarus","25",,,,
,,,,"Murphy, W.J.","39",,,,,,,"Drug Discovery Today","144","Tumor Growth","4802","Università degli Studi di Genova","338","Ministry of Science, ICT and Future Planning","204","Uganda","24",,,,
,,,,"Ridolo, E.","39",,,,,,,"Journal Of Translational Medicine","143","Inflammation","4789","University of Oxford","338","Institut National Du Cancer","201","Uzbekistan","24",,,,
,,,,"Addeo, A.","38",,,,,,,"Journal Of Leukocyte Biology","141","Randomized Controlled Trial (topic)","4689","The University of North Carolina at Chapel Hill","337","University of Texas MD Anderson Cancer Center","201","Costa Rica","20",,,,
,,,,"Bria, E.","38",,,,,,,"Journal Of Immunology Research","139","Drug Targeting","4681","Università degli Studi di Napoli Federico II","335","Conselho Nacional de Desenvolvimento Científico e Tecnológico","199","Ghana","20",,,,
,,,,"Chaput, N.","38",,,,,,,"Journal Of Thoracic Disease","139","CD4+ T Lymphocyte","4670","The University of Chicago","333","Ministero dell’Istruzione, dell’Università e della Ricerca","198","Kenya","19",,,,
,,,,"Dalakas, M.C.","38",,,,,,,"Biodrugs","136","T-Lymphocytes","4669","Peter Maccallum Cancer Centre","331","Johnson and Johnson","194","Latvia","19",,,,
,,,,"Ebisawa, M.","38",,,,,,,"Oncoimmunology","136","Cancer Patient","4634","National University of Singapore","328","Cancer Prevention and Research Institute of Texas","186","Türkiye","19",,,,
,,,,"Hirsch, F.R.","38",,,,,,,"Annals Of Allergy Asthma And Immunology","132","Phase 3 Clinical Trial (topic)","4616","Capital Medical University","327","Meso Scale Diagnostics","185","Estonia","18",,,,
,,,,"Pawlik, T.M.","38",,,,,,,"Drugs","132","Biological Marker","4591","The Ohio State University","321","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","183","Sri Lanka","18",,,,
,,,,"Paz-Ares, L.","38",,,,,,,"International Reviews Of Immunology","132","Immune Checkpoint Inhibitors","4572","IRCCS San Martino Polyclinic Hospital","321","Natural Science Foundation of Beijing Municipality","177","Iceland","16",,,,
,,,,"Rini, B.I.","38",,,,,,,"Cancer","131","Paclitaxel","4523","University of Toronto Faculty of Medicine","319","Melanoma Research Alliance","175","Paraguay","15",,,,
,,,,"Scartozzi, M.","38",,,,,,,"Current Cancer Drug Targets","131","Cancer Staging","4490","University of Washington School of Medicine","318","Auris Health","174","Tanzania","15",,,,
,,,,"Schadendorf, D.","38",,,,,,,"Journal Of Experimental And Clinical Cancer Research","131","Cancer Growth","4457","Radboud University Medical Center","315","National Institute for Health Research","174","Syrian Arab Republic","14",,,,
,,,,"Wahn, U.","38",,,,,,,"Urologic Oncology Seminars And Original Investigations","130","Adaptive Immunity","4442","Hospital Clínic de Barcelona","315","National Institute of Arthritis and Musculoskeletal and Skin Diseases","173","Algeria","13",,,,
,,,,"Wu, K.","38",,,,,,,"Current Opinion In Neurology","129","Doxorubicin","4439","UniversitatsSpital Zurich","313","Basic and Applied Basic Research Foundation of Guangdong Province","170","Bahrain","13",,,,
,,,,"Batra, S.K.","37",,,,,,,"European Journal Of Cancer","127","Phase 1 Clinical Trial (topic)","4436","University of Colorado School of Medicine","312","Cancer Research Institute","169","Bosnia and Herzegovina","12",,,,
,,,,"Bhardwaj, N.","37",,,,,,,"Oncotarget","126","Male","4426","Penn Medicine","310","Janssen Pharmaceuticals","169","Azerbaijan","11",,,,
,,,,"Calderon, M.A.","37",,,,,,,"Theranostics","126","Tumor Associated Leukocyte","4425","Monash University","309","Horizon 2020","166","Libya","11",,,,
,,,,"Demaria, S.","37",,,,,,,"Clinical And Translational Oncology","125","Gene Mutation","4396","Erasmus MC","309","Fondation pour la Recherche Médicale","163","Panama","11",,,,
,,,,"Huang, H.","37",,,,,,,"Frontiers In Medicine","125","Gene Expression","4381","Leids Universitair Medisch Centrum","308","Chinese Academy of Sciences","158","Puerto Rico","11",,,,
,,,,"Johnson, D.B.","37",,,,,,,"Biomarker Research","123","Drug Effect","4366","University of Michigan Medical School","307","U.S. Department of Veterans Affairs","153","Albania","10",,,,
,,,,"Parmiani, G.","37",,,,,,,"Current Opinion In Urology","123","Rituximab","4280","Karolinska Universitetssjukhuset","306","Fonds Wetenschappelijk Onderzoek","149","Grenada","10",,,,
,,,,"Roviello, G.","37",,,,,,,"Cancer Cell International","122","Durvalumab","4142","Princess Margaret Cancer Centre","306","Chinese Academy of Meteorological Sciences","148","Yemen","10",,,,
,,,,"Breckpot, K.","36",,,,,,,"Nippon Rinsho Japanese Journal Of Clinical Medicine","122","Chimeric Antigen Receptor T-cell Immunotherapy","4095","Technische Universität München","305","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","148","North Macedonia","9",,,,
,,,,"Butterfield, L.H.","36",,,,,,,"Cancer And Metastasis Reviews","120","Colorectal Cancer","4058","University of Michigan, Ann Arbor","305","Japan Agency for Medical Research and Development","148","Brunei Darussalam","8",,,,
,,,,"Figdor, C.G.","36",,,,,,,"Clinical Reviews In Allergy And Immunology","120","Systematic Review","4026","Northwestern University","304","Association pour la Recherche sur le Cancer","145","Germany (Democratic Republic, DDR)","8",,,,
,,,,"Fiocchi, A.","36",,,,,,,"Current Opinion In Hematology","120","Immunotherapy, Adoptive","3903","UT Southwestern Medical School","303","Ministry of Science and Technology, Taiwan","144","Malta","8",,,,
,,,,"Hofman, P.","36",,,,,,,"Onkologe","119","Drug Delivery System","3871","The University of Manchester","301","Breast Cancer Research Foundation","141","Yugoslavia","8",,,,
,,,,"Kamat, A.M.","36",,,,,,,"Current Opinion In Molecular Therapeutics","118","Cytotoxicity","3782","Humanitas Research Hospital","301","Ministry of Education","141","Armenia","7",,,,
,,,,"Kesharwani, P.","36",,,,,,,"Pharmacological Research","118","Immunological Tolerance","3767","Alma Mater Studiorum Università di Bologna","295","China Scholarship Council","134","Palestine","7",,,,
,,,,"Maio, M.","36",,,,,,,"Expert Opinion On Emerging Drugs","116","Adult","3761","Università Cattolica del Sacro Cuore, Campus di Roma","295","Department of Biotechnology, Ministry of Science and Technology, India","131","Trinidad and Tobago","7",,,,
,,,,"Morse, M.A.","36",,,,,,,"Anticancer Research","115","Immunogenicity","3735","The University of British Columbia","294","Merck KGaA","131","Zimbabwe","7",,,,
,,,,"Rutkowski, P.","36",,,,,,,"Cancer Research","115","Vaccination","3710","The University of Queensland","294","Natural Science Foundation of Hunan Province","131","Kyrgyzstan","6",,,,
,,,,"Soria, J.C.","36",,,,,,,"Immunology","115","Antibodies, Monoclonal","3697","Università degli Studi di Padova","286","Science, Technology and Innovation Commission of Shenzhen Municipality","131","Monaco","6",,,,
,,,,"Arasi, S.","35",,,,,,,"Clinical And Experimental Allergy","112","Cancer Combination Chemotherapy","3691","Istituto Europeo di Oncologia","286","Natural Science Foundation of Hunan Province","129","Libyan Arab Jamahiriya","5",,,,
,,,,"Ciardiello, F.","35",,,,,,,"Lancet Oncology","112","Cellular Immunity","3687","Southern Medical University","284","Vetenskapsrådet","127","Rwanda","5",,,,
,,,,"Disis, M.L.","35",,,,,,,"Signal Transduction And Targeted Therapy","112","Antigen Presenting Cell","3681","Nanjing Medical University","283","Eisai","126","Zambia","5",,,,
,,,,"Lotze, M.T.","35",,,,,,,"Clinical Lymphoma Myeloma And Leukemia","111","Lung Cancer","3681","Shahid Beheshti University of Medical Sciences","278","University of Texas System","126","Benin","4",,,,
,,,,"Malapelle, U.","35",,,,,,,"Archivum Immunologiae Et Therapiae Experimentalis","110","Chimeric Antigen Receptor","3667","Beth Israel Deaconess Medical Center","276","National Institute of Biomedical Imaging and Bioengineering","125","Congo","4",,,,
,,,,"Netea, M.G.","35",,,,,,,"Oncogene","110","Risk Factor","3642","Universitat de Barcelona","275","Russian Science Foundation","125","Czechoslovakia","4",,,,
,,,,"Rolfo, C.","35",,,,,,,"Trends In Molecular Medicine","109","Drug Mechanism","3612","Vanderbilt University Medical Center","274","Ministerio de Ciencia e Innovación","124","Mauritius","4",,,,
,,,,"Shamji, M.H.","35",,,,,,,"Biotherapy","108","Macrophage","3612","Sun Yat-Sen University","273","Natural Science Foundation of Hubei Province","124","Myanmar","4",,,,
,,,,"Solinas, C.","35",,,,,,,"Bone Marrow Transplantation","107","Advanced Cancer","3601","The University of Alabama at Birmingham","270","Austrian Science Fund","122","Botswana","3",,,,
,,,,"Sonpavde, G.","35",,,,,,,"Medicine United States","107","Corticosteroid","3585","Fondazione Policlinico Universitario Agostino Gemelli IRCCS","268","Merck Sharp and Dohme","122","Burkina Faso","3",,,,
,,,,"Tabernero, J.","35",,,,,,,"Blood Reviews","106","Liver Cell Carcinoma","3569","School of Medicine","265","Astellas Pharma US","120","Cambodia","3",,,,
,,,,"Whiteside, T.L.","35",,,,,,,"Journal Of Cancer Research And Clinical Oncology","105","Molecular Targeted Therapy","3539","Universität Heidelberg","259","Department of Science and Technology of Jilin Province","117","Cameroon","3",,,,
,,,,"Zuberbier, T.","35",,,,,,,"ESMO Open","103","Chemotherapy","3527","Roswell Park Cancer Institute","259","Science and Engineering Research Board","115","Democratic Republic Congo","3",,,,
,,,,"Bossi, P.","34",,,,,,,"European Journal Of Immunology","103","Autoimmune Disease","3525","Shanghai Jiao Tong University","259","Indian Council of Medical Research","114","Jamaica","3",,,,
,,,,"Darcy, P.K.","34",,,,,,,"Immunology Letters","103","Personalized Medicine","3493","University of Southern California","259","Ministry of Health and Welfare","114","Mozambique","3",,,,
,,,,"Dimopoulos, M.A.","34",,,,,,,"International Journal Of Nanomedicine","103","Tumor Marker","3464","Albert Einstein College of Medicine","254","Tabriz University of Medical Sciences","113","Nicaragua","3",,,,
,,,,"Grabenstein, J.D.","34",,,,,,,"Journal Of Neuro Oncology","103","Clinical Feature","3442","University Health Network","254","Nederlandse Organisatie voor Wetenschappelijk Onderzoek","112","Papua New Guinea","3",,,,
,,,,"Gulley, J.L.","34",,,,,,,"Molecules","103","Fluorouracil","3417","University of Chinese Academy of Sciences","254","Natural Sciences and Engineering Research Council of Canada","110","Senegal","3",,,,
,,,,"Kharfan-Dabaja, M.A.","34",,,,,,,"British Journal Of Cancer","102","Cancer Vaccines","3395","Universität Zürich","253","Fundação de Amparo à Pesquisa do Estado de São Paulo","109","Afghanistan","2",,,,
,,,,"Mohty, M.","34",,,,,,,"Cytotherapy","102","Quality Of Life","3394","Barts and The London School of Medicine and Dentistry","253","Sichuan Province Science and Technology Support Program","109","Angola","2",,,,
