Scopus refine results values

"Your query : (TITLE-ABS-KEY(""chimeric antigen receptor"") AND AFFILCOUNTRY(Iran) AND DOCTYPE(ar))"


Number of results : 80

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Jamali, A.","4",,,,,,,"Blood Research","1","Immunotherapy","25","City of Hope National Med Center","3","Bundesministerium für Bildung und Forschung","1","United Kingdom","1",,,,
,,,,"Khakpoor-Koosheh, M.","4",,,,,,,"Bulletin Of Mathematical Biology","1","Procedures","25","School of Medicine IUMS","3","California Institute of Regenerative Medicine","1",,,,,,
,,,,"Rajabzadeh, A.","4",,,,,,,"Cancer Cell International","1","Gamma Interferon","24","Karolinska Institutet","3","Cancerfonden","1",,,,,,
,,,,"Akbari, B.","3",,,,,,,"Cancer Immunology Immunotherapy","1","Nonhuman","23","National Institute for Genetic Engineering and Biotechnology Iran","3","Chinese Society of Clinical Oncology","1",,,,,,
,,,,"Muhammadnejad, S.","3",,,,,,,"Cancer Immunology Research","1","Chimeric Antigen Receptor T-cell Immunotherapy","21","Kashan University of Medical Sciences","3","Department of Health and Aged Care, Australian Government","1",,,,,,
,,,,"Naderi, M.","3",,,,,,,"Cancer Letters","1","Protein Expression","21","Paul-Ehrlich-Institut","3","Deutsche Forschungsgemeinschaft","1",,,,,,
,,,,"Rezaei, N.","3",,,,,,,"Cancer Research","1","Interleukin 2","19","Københavns Universitet","3","Dookie Campus, University of Melbourne","1",,,,,,
,,,,"Sayadmanesh, A.","3",,,,,,,"Clinical And Experimental Medicine","1","Cell Line, Tumor","18","Islamic Azad University","3","Faculty of Business and Economics, University of Melbourne","1",,,,,,
,,,,"Shokrgozar, M.A.","3",,,,,,,"Clinical And Translational Oncology","1","Cytokine Production","18","SBUMS Medical Nano-Technology &amp; Tissue Engineering Research Center","3","Faculty of Medical Sciences, Tarbiat Modares University","1",,,,,,
,,,,"Baradaran, B.","2",,,,,,,"Current Issues In Molecular Biology","1","Tumor Cell Line","18","SBUMS School of Medicine","3","Faculty of Science, University of Melbourne","1",,,,,,
,,,,"Behdani, M.","2",,,,,,,"Current Molecular Medicine","1","Cell Proliferation","17","Children's Medical Center TUMS","3","Fakultet Medicinskih Nauka, Univerziteta U Kragujevcu","1",,,,,,
,,,,"Ebrahimi, M.","2",,,,,,,"Current Protocols","1","Gene Expression","16","Research Center for Immunodeficiencies","3","Ferdowsi University of Mashhad","1",,,,,,
,,,,"Erfani, N.","2",,,,,,,"Drug Delivery And Translational Research","1","Tumor Microenvironment","16","Digestive Diseases Research Center","3","Fundação para a Ciência e a Tecnologia","1",,,,,,
,,,,"Habibi-Anbouhi, M.","2",,,,,,,"European Journal Of Cell Biology","1","T Lymphocyte Activation","15","Immunology Research Center","3","Guangdong Pharmaceutical University","1",,,,,,
,,,,"Hajari Taheri, F.","2",,,,,,,"European Journal Of Nuclear Medicine And Molecular Imaging","1","Animals","14","School of Advanced Medical Sciences and Technologies","3","Guangzhou Municipal Science and Technology Project","1",,,,,,
,,,,"Hamblin, M.R.","2",,,,,,,"European Journal Of Pharmaceutical Sciences","1","Enzyme Linked Immunosorbent Assay","14","School of Allied Medical Sciences IUMS","3","Guangzhou Science, Technology and Innovation Commission","1",,,,,,
,,,,"Hartmann, J.","2",,,,,,,"European Physical Journal Plus","1","Mouse","14","SABZ Biomedicals Science-Based Company","2","Hessisches Ministerium für Wissenschaft und Kunst","1",,,,,,
,,,,"Hosseini, M.","2",,,,,,,"Experimental Cell Research","1","Priority Journal","14","Flowcyt Science-Based Company","2","Isfahan University of Medical Sciences","1",,,,,,
,,,,"Jamnani, F.R.","2",,,,,,,"Expert Opinion On Pharmacotherapy","1","Animal","13","Ferdowsi University of Mashhad","2","Johannes Gutenberg-Universität Mainz","1",,,,,,
,,,,"Khamisipour, G.","2",,,,,,,"Expert Review Of Vaccines","1","CD3 Antigen","13","Shariati Hospital","2","Mazandaran University of Medical Sciences","1",,,,,,
,,,,"Kheirandish, M.","2",,,,,,,"Human Antibodies","1","In Vitro Study","13","Harvard Medical School","2","Melbourne Institute, University of Melbourne","1",,,,,,
,,,,"Mahboudi, F.","2",,,,,,,"Human Vaccines And Immunotherapeutics","1","Natural Killer Cell","13","Kermanshah University of Medical Sciences","2","Melbourne Neuroscience Institute, University of Melbourne","1",,,,,,
,,,,"Meshkani, R.","2",,,,,,,"IUBMB Life","1","Signal Transduction","13","Baqiyatallah University of Medical Sciences","2","Melbourne Research, University of Melbourne","1",,,,,,
,,,,"Moazzeni, A.","2",,,,,,,"Immunobiology","1","Antineoplastic Activity","12","Bushehr University of Medical Sciences","2","Melbourne School of Engineering, University of Melbourne","1",,,,,,
,,,,"Modarressi, M.H.","2",,,,,,,"Immunology Letters","1","CD28 Antigen","12","German Cancer Research Center","2","Ministry of Health and Medical Education","1",,,,,,
,,,,"Moghimi, S.M.","2",,,,,,,"In Vitro Cellular And Developmental Biology Animal","1","CD19 Antigen","11","Mazandaran University of Medical Sciences","2","Ministério da Ciência, Tecnologia e Ensino Superior","1",,,,,,
,,,,"Nasiri, F.","2",,,,,,,"International Immunopharmacology","1","Cytokine Release","11","Isfahan University of Medical Sciences","2","National Cancer Institute","1",,,,,,
,,,,"Ramezani, A.","2",,,,,,,"International Journal Of Biological Macromolecules","1","Immune Response","11","Birjand University of Medical Sciences","2","National Institute of Biomedical Imaging and Bioengineering","1",,,,,,
,,,,"Ranjbar, A.","2",,,,,,,"International Journal Of Peptide Research And Therapeutics","1","Pathology","11","School of Medicine, Isfahan UMS","2","Particulate Fluids Processing Centre, University of Melbourne","1",,,,,,
,,,,"Safarzadeh Kozani, P.","2",,,,,,,"Iranian Biomedical Journal","1","Lymphocyte Antigen Receptor","10","University of Guilan","2","Sabzevar University of Medical Sciences","1",,,,,,
,,,,"Shahosseini, Z.","2",,,,,,,"Iranian Journal Of Basic Medical Sciences","1","Male","10","Islamic Azad University, Tehran Medical Branch","2","Science and Technology Commission of Shanghai Municipality","1",,,,,,
,,,,"Shanehbandi, D.","2",,,,,,,"Iranian Journal Of Immunology","1","Tumor Necrosis Factor","10","Faculty of Medicine","2","University of Guilan","1",,,,,,
,,,,"Soltantoyeh, T.","2",,,,,,,"Iranian Journal Of Kidney Diseases","1","Bioinformatics","9","Zahedan University of Medical Sciences","2","University of Melbourne","1",,,,,,
,,,,"Sotoudeh, M.","2",,,,,,,"Iranian Journal Of Pediatric Hematology And Oncology","1","Cytotoxicity Assay","9","Erasmus MC","2","Vetenskapsrådet","1",,,,,,
,,,,"van Weerden, W.M.","2",,,,,,,"Journal Of Cellular Physiology","1","Lentivirus Vector","9","Ilam University of Medical Sciences","2","Undefined","26",,,,,,
,,,,"Abbassi-Daloii, T.","1",,,,,,,"Journal Of Experimental And Clinical Cancer Research","1","Mice","9","High Institute for Research and Education in Transfusion Medicine","2",,,,,,,,
,,,,"Abbaszade Dibavar, M.","1",,,,,,,"Journal Of Materials Chemistry B","1","Nanobody","9","Cellular and Molecular Research Center, Birjand University of Medical Sciences","2",,,,,,,,
,,,,"Abbaszadegan, M.R.","1",,,,,,,"Journal Of Mazandaran University Of Medical Sciences","1","Neoplasm","9","Chinese Academy of Medical Sciences &amp; Peking Union Medical College","2",,,,,,,,
,,,,"Abedelahi, A.","1",,,,,,,"Journal Of Nephropharmacology","1","Neoplasms","9","Digestive Oncology Research Center","2",,,,,,,,
,,,,"Afsharnezhad, Z.","1",,,,,,,"Koomesh","1","Animal Experiment","8","Shiraz Institute for Cancer Research SUMS","2",,,,,,,,
,,,,"Agarwal, S.","1",,,,,,,"Medical Hypotheses","1","Antigens, CD19","8","School of Advanced Technologies in Medicine IUMS","2",,,,,,,,
,,,,"Aghamir, S.M.K.","1",,,,,,,"Molecular Immunology","1","CD8+ T Lymphocyte","8","Frankfurt Cancer Institute","1",,,,,,,,
,,,,"Aghamir, Z.S.","1",,,,,,,"Molecular Therapy Methods And Clinical Development","1","Cell Therapy","8","German Red Cross Blood Service Baden-Württemberg-Hessen","1",,,,,,,,
,,,,"Aghayan, H.R.","1",,,,,,,"Numerical Algebra Control And Optimization","1","Cytokine","8","Anand International College of Engineering","1",,,,,,,,
,,,,"Aghayan, S.","1",,,,,,,"Pharmaceuticals","1","Cytotoxicity, Immunologic","8","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Aghebati-Maleki, L.","1",,,,,,,"Scientific Reports","1","Female","8","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Ahmadi, A.","1",,,,,,,"Stem Cell Research And Therapy","1","Genetic Transfection","8","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Ahmadnia, A.","1",,,,,,,"Turkish Journal Of Immunology","1","Killer Cells, Natural","8","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Ahmadpour, E.","1",,,,,,,"Vaccines","1","Peripheral Blood Mononuclear Cell","8","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Ahmadpour, M.","1",,,,,,,,,"Programmed Death 1 Ligand 1","8","Motamed Cancer Institute","1",,,,,,,,
,,,,"Ahmadvand, A.","1",,,,,,,,,"Receptors, Antigen, T-Cell","8","Universal Scientific Education and Research Network USERN","1",,,,,,,,
,,,,"Ajdary, S.","1",,,,,,,,,"Single Chain Fragment Variable Antibody","8","Institute for Research and Education in Transfusion Medicine","1",,,,,,,,
,,,,"Akbari, P.","1",,,,,,,,,"Escherichia Coli","7","Pooya Zist-Mabna Hakim Company","1",,,,,,,,
,,,,"Akbari, V.","1",,,,,,,,,"HEK293T Cell Line","7","University of Johannesburg","1",,,,,,,,
,,,,"Akbarpour, M.","1",,,,,,,,,"Lymphocyte Activation","7","Faculty of Medicine MAZUMS","1",,,,,,,,
,,,,"Al-Awsi, G.R.L.","1",,,,,,,,,"Mesothelin","7","School of Medicine, Zanjan University of Medical Sciences ZUMS","1",,,,,,,,
,,,,"Alatab, S.","1",,,,,,,,,"Programmed Death 1 Receptor","7","Universidade Federal do ABC","1",,,,,,,,
,,,,"Alinejad, E.","1",,,,,,,,,"Animal Model","6","Mashhad University of Medical Sciences, School of Medicine","1",,,,,,,,
,,,,"Alizadeh Haghighi, M.","1",,,,,,,,,"Antigen Expression","6","University of South Africa","1",,,,,,,,
,,,,"Amani, J.","1",,,,,,,,,"B Lymphocyte","6","Westmead Hospital","1",,,,,,,,
,,,,"Arab, S.","1",,,,,,,,,"CD19","6","Austin Health","1",,,,,,,,
,,,,"Arabameri, A.","1",,,,,,,,,"CD8 Antigen","6","Fujian Medical University","1",,,,,,,,
,,,,"Arabi, L.","1",,,,,,,,,"Cell Function","6","Shahid Faghihi Hospital","1",,,,,,,,
,,,,"Aref, A.R.","1",,,,,,,,,"Cell Viability","6","Universitätsklinikum Schleswig-Holstein Campus Kiel","1",,,,,,,,
,,,,"Asad, S.","1",,,,,,,,,"Chemistry","6","Mayo Clinic","1",,,,,,,,
,,,,"Asadi, M.","1",,,,,,,,,"Cytokines","6","University of Tabriz","1",,,,,,,,
,,,,"Ataei, E.","1",,,,,,,,,"Cytology","6","Hamadan University of Medical Sciences","1",,,,,,,,
,,,,"Avazzadeh, Z.","1",,,,,,,,,"Gene Targeting","6","La Trobe University","1",,,,,,,,
,,,,"Ayati, N.","1",,,,,,,,,"Genetic Engineering","6","Iranian Ministry of Health and Medical Education","1",,,,,,,,
,,,,"Azadbakht, M.","1",,,,,,,,,"Genetic Transduction","6","Goethe-Universität Frankfurt am Main","1",,,,,,,,
,,,,"Azangou-Khyavy, M.","1",,,,,,,,,"HEK293 Cell Line","6","Medizinische Universitat Innsbruck","1",,,,,,,,
,,,,"Bagheri, V.","1",,,,,,,,,"Immunosuppressive Treatment","6","Shahid Sadoughi University of Medical Sciences","1",,,,,,,,
,,,,"Bagherzadeh, K.","1",,,,,,,,,"Jurkat Cell Line","6","Vrije Universiteit Amsterdam","1",,,,,,,,
,,,,"Baharand, H.","1",,,,,,,,,"K-562 Cell Line","6","Universitätsklinikum Frankfurt","1",,,,,,,,
,,,,"Bahmanyar, M.","1",,,,,,,,,"Monoclonal Antibody","6","The University of Chicago Medicine","1",,,,,,,,
,,,,"Bahraini, M.","1",,,,,,,,,"Protein Domain","6","Persian Gulf University","1",,,,,,,,
,,,,"Bayati Eshkaftaki, A.","1",,,,,,,,,"Real Time Polymerase Chain Reaction","6","Christian-Albrechts-Universität zu Kiel","1",,,,,,,,
,,,,"Bezhgi, M.","1",,,,,,,,,"Regulatory T Lymphocyte","6","University of Zanjan","1",,,,,,,,
,,,,"Bidmeshki Pour, A.","1",,,,,,,,,"Single-Domain Antibodies","6","Stanford University","1",,,,,,,,
,,,,"Birang, F.","1",,,,,,,,,"T Lymphocyte Receptor","6","Zanjan University of Medical Sciences ZUMS","1",,,,,,,,
,,,,"Birtel, M.","1",,,,,,,,,"Tumor Antigen","6","Det Sundhedsvidenskabelige Fakultet","1",,,,,,,,
,,,,"Bonig, H.","1",,,,,,,,,"Western Blotting","6","National Cancer Institute NCI","1",,,,,,,,
,,,,"Boroomand-Saboor, M.","1",,,,,,,,,"Adoptive Transfer","5","CICECO – Instituto de Materiais de Aveiro","1",,,,,,,,
,,,,"Brown, C.E.","1",,,,,,,,,"Animal Cell","5","Rafsanjan University of Medical Sciences","1",,,,,,,,
,,,,"Buchholz, C.J.","1",,,,,,,,,"Antigens, Neoplasm","5","Queen Elizabeth Hospital Hong Kong","1",,,,,,,,
,,,,"Chalbatani, G.M.","1",,,,,,,,,"CD4+ T Lymphocyte","5","Dana-Farber Cancer Institute","1",,,,,,,,
,,,,"Cho, W.C.","1",,,,,,,,,"CD69 Antigen","5","Shahrekord University","1",,,,,,,,
,,,,"Dabiri, H.","1",,,,,,,,,"Cell Expansion","5","National Nutrition and Food Technology Research Institute, Shahid Beheshti University of Medical Sciences","1",,,,,,,,
,,,,"Dalimi, A.","1",,,,,,,,,"Cell Surface","5","Lorestan University of Medical Sciences","1",,,,,,,,
,,,,"Daliri, K.","1",,,,,,,,,"Coculture","5","Islamic Azad University, North Tehran Branch","1",,,,,,,,
,,,,"Darvishyan, Z.","1",,,,,,,,,"Computer Model","5","Universität Heidelberg","1",,,,,,,,
,,,,"Daryani, A.","1",,,,,,,,,"Cytokine Release Syndrome","5","Eberhard Karls Universität Tübingen","1",,,,,,,,
,,,,"Dashti, M.","1",,,,,,,,,"Drug Screening","5","Tianjin Medical University Cancer Institute &amp; Hospital","1",,,,,,,,
,,,,"Dawsey, S.M.","1",,,,,,,,,"Electroporation","5","Mayo Clinic Graduate School of Biomedical Sciences","1",,,,,,,,
,,,,"Dehbashi, M.","1",,,,,,,,,"Granzyme B","5","Semnan University","1",,,,,,,,
,,,,"Delavari, H.","1",,,,,,,,,"HeLa Cell Line","5","Ilam University of Medical Sciences, Faculty of Medicine","1",,,,,,,,
,,,,"Deng, M.","1",,,,,,,,,"Immunohistochemistry","5","Karolinska Universitetssjukhuset","1",,,,,,,,
,,,,"Diken, M.","1",,,,,,,,,"Immunophenotyping","5","Monash University","1",,,,,,,,
,,,,"Dodangeh, S.","1",,,,,,,,,"Innate Immunity","5","Razi University","1",,,,,,,,
,,,,"Dokhani, N.","1",,,,,,,,,"Interleukin 12","5","Universitätsmedizin Mainz","1",,,,,,,,
,,,,"Ebadi, M.J.","1",,,,,,,,,"Interleukin 2 Receptor Alpha","5","Fasa University of Medical Sciences","1",,,,,,,,
,,,,"Ebrahimiyan, H.","1",,,,,,,,,"Ipilimumab","5","Ardabil University of Medical Sciences, Faculty of Medicine","1",,,,,,,,
,,,,"Emami, S.A.H.","1",,,,,,,,,"Lysosome Associated Membrane Protein 1","5","Gorgan University of Agricultural Sciences and Natural Resources","1",,,,,,,,
,,,,"Eslami, Y.","1",,,,,,,,,"Messenger RNA","5","Semnan University of Medical Sciences and Health Services","1",,,,,,,,
,,,,"Esmaeil, N.","1",,,,,,,,,"Nivolumab","5","NYU Grossman School of Medicine","1",,,,,,,,
,,,,"Esmaeili, S.A.","1",,,,,,,,,"Phenotype","5","Universidade de Aveiro","1",,,,,,,,
,,,,"Fallah Mehrjardi, K.","1",,,,,,,,,"Protein Function","5","University of Isfahan","1",,,,,,,,
,,,,"Fallahi, J.","1",,,,,,,,,"Protein Targeting","5","KU Leuven","1",,,,,,,,
,,,,"Farahzadi, R.","1",,,,,,,,,"Recombinant Fusion Proteins","5","Shanghai Jiao Tong University","1",,,,,,,,
,,,,"Faraji, S.N.","1",,,,,,,,,"Transgene","5","Medical Biology Research Center, Kermanshah University of Medical Sciences","1",,,,,,,,
,,,,"Faramarzi, M.A.","1",,,,,,,,,"Tumor Necrosis Factor Receptor Superfamily Member 9","5","Babol University of Medical Sciences","1",,,,,,,,
,,,,"Farazmandfar, T.","1",,,,,,,,,"Upregulation","5","Ardabil University of Medical Sciences","1",,,,,,,,
,,,,"Faridi-Majidi, R.","1",,,,,,,,,"Vaccine","5","Royal Veterinary College University of London","1",,,,,,,,
,,,,"Fasihi-Ramandi, M.","1",,,,,,,,,"Xenograft Model Antitumor Assays","5","University of Melbourne","1",,,,,,,,
,,,,"Fatehnejad, M.","1",,,,,,,,,"Amino Acid Sequence","4","Endocrinology and Metabolism Research Institute TUMS","1",,,,,,,,
,,,,"Fathi, E.","1",,,,,,,,,"Animal Tissue","4","Payame Noor University","1",,,,,,,,
,,,,"Fazeli, A.","1",,,,,,,,,"Antibody","4","University of California, Los Angeles","1",,,,,,,,
,,,,"Fazilati, M.","1",,,,,,,,,"Antigenicity","4","University of Washington School of Medicine","1",,,,,,,,
,,,,"Feiz-Abadi, S.A.","1",,,,,,,,,"Atezolizumab","4","Massachusetts General Hospital","1",,,,,,,,
,,,,"Feng, Y.","1",,,,,,,,,"B Cell Lymphoma","4","Johannes Gutenberg-Universität Mainz","1",,,,,,,,
,,,,"Firoozabadi, A.D.","1",,,,,,,,,"Binding Affinity","4","Stanford University School of Medicine","1",,,,,,,,
,,,,"Ganjalikhani-Hakemi, M.","1",,,,,,,,,"CAR T Cell","4","Guangdong Pharmaceutical University","1",,,,,,,,
,,,,"Ganjalikhany, M.R.","1",,,,,,,,,"Cancer","4","Miltenyi Biotec","1",,,,,,,,
,,,,"Gao, M.","1",,,,,,,,,"Cancer Inhibition","4","Institute of Hematology and Blood Diseases Hospital, Chinese Academy of Medical Sciences &amp; Peking Union Medical College","1",,,,,,,,
,,,,"Ghaedrahmati, F.","1",,,,,,,,,"Cell Culture","4","Shanghai Jiao Tong University School of Medicine","1",,,,,,,,
,,,,"Ghaemdoust, F.","1",,,,,,,,,"Cell Engineering","4","Renji Hospital","1",,,,,,,,
,,,,"Ghaffarifar, F.","1",,,,,,,,,"Cell Isolation","4","Qom University of Medical Sciences and Health Services","1",,,,,,,,
,,,,"Ghafouri, H.","1",,,,,,,,,"Cellular Immunity","4","Islamic Azad University, Gorgan Branch","1",,,,,,,,
,,,,"Ghalamkarpour, N.","1",,,,,,,,,"Clinical Outcome","4","Chabahar Maritime University","1",,,,,,,,
,,,,"Ghamari, A.","1",,,,,,,,,"Dendritic Cell","4","Iranian Blood Transfusion Organization","1",,,,,,,,
,,,,"Gharagouzloo, E.","1",,,,,,,,,"Drug Targeting","4","Shahid Modarress Educational Hospital","1",,,,,,,,
,,,,"Gharatape, A.","1",,,,,,,,,"Drug Therapy","4","Hunter Medical Research Institute, Australia","1",,,,,,,,
,,,,"Ghasemi, M.","1",,,,,,,,,"Epitope","4","Shaheed Rajaie Cardiovascular Medical and Research Center","1",,,,,,,,
,,,,"Ghasemian, A.","1",,,,,,,,,"GPI-Linked Proteins","4","Università Telematica Internazionale UNINETTUNO","1",,,,,,,,
,,,,"Ghasemzadeh, A.","1",,,,,,,,,"Gene Overexpression","4","Olivia Newton-John Cancer Research Institute","1",,,,,,,,
,,,,"Gholamin, M.","1",,,,,,,,,"Glycosylphosphatidylinositol Anchored Protein","4","Iranshahr University of Medical Sciences","1",,,,,,,,
,,,,"Gholizadeh, M.","1",,,,,,,,,"Hepatitis A Virus Cellular Receptor 2","4","Dezful University of Medical Sciences","1",,,,,,,,
,,,,"Ghorani, H.","1",,,,,,,,,"Human Tissue","4","Islamic Azad University, Kazerun Branch","1",,,,,,,,
,,,,"Golchehre, Z.","1",,,,,,,,,"Immune Checkpoint Inhibitors","4","Al-Mustaqbal University","1",,,,,,,,
,,,,"Griffioen, A.W.","1",,,,,,,,,"Immunocytotoxicity","4","University of Science and Culture, Tehran","1",,,,,,,,
,,,,"Guan, Q.","1",,,,,,,,,"In Vivo Study","4","İstinye Üniversitesi","1",,,,,,,,
,,,,"Habibi, M.A.","1",,,,,,,,,"Lentivirus","4","SBUMS Environmental and Occupational Hazards Control Research Center","1",,,,,,,,
