Scopus refine results values

"Your query : (TITLE-ABS-KEY(""Tumor-infiltrating lymphocytes"") OR TITLE-ABS-KEY(""Lymphocytes, Tumor-Infiltrating"") AND DOCTYPE(re))"


Number of results : 2007

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Floris, G.","7",,,,,,,"Cancer Research","7","Antineoplastic Agent","261","Københavns Universitet","18","Labex Immuno-Oncology","11","South Africa","7",,,,
,,,,"Hanna, M.G.","7",,,,,,,"ESMO Open","7","Cytotoxic T Lymphocyte Antigen 4","261","Stanford University School of Medicine","18","Fundamental Research Funds for the Central Universities","10","Indonesia","6",,,,
,,,,"Hartman, J.","7",,,,,,,"Medicine United States","7","CD4+ T Lymphocyte","258","West China School of Medicine/West China Hospital of Sichuan University","18","Fondation pour la Recherche Médicale","9","Pakistan","6",,,,
,,,,"Hewitt, S.","7",,,,,,,"Nature Reviews Cancer","7","Interleukin 2","250","The Sir Peter MacCallum Department of Oncology","17","National Center for Advancing Translational Sciences","9","Colombia","5",,,,
,,,,"Horlings, H.M.","7",,,,,,,"Oncoimmunology","7","Signal Transduction","244","Università degli Studi di Padova","16","National Institute for Health and Care Research","9","New Zealand","5",,,,
,,,,"Ignatiadis, M.","7",,,,,,,"Vaccines","7","Ipilimumab","241","Zhejiang University","16","Wellcome Trust","9","Peru","5",,,,
,,,,"Irshad, S.","7",,,,,,,"Biomedicine And Pharmacotherapy","6","Dendritic Cell","240","Mayo Clinic","16","Amgen","8","Iraq","4",,,,
,,,,"Kirtani, P.","7",,,,,,,"Cancer Medicine","6","T Lymphocyte Receptor","235","Medizinische Universität Wien","16","Association pour la Recherche sur le Cancer","8","Kenya","4",,,,
,,,,"Korski, K.","7",,,,,,,"Cellular And Molecular Immunology","6","Immune Checkpoint Inhibitors","230","King's College London","16","Canadian Cancer Society","8","Luxembourg","4",,,,
,,,,"Madabhushi, A.","7",,,,,,,"Current Oncology","6","Biological Marker","228","Gentofte Hospital","16","Cancéropôle Ile de France","8","Slovakia","4",,,,
,,,,"Nielsen, T.O.","7",,,,,,,"Gynecologic Oncology","6","Cancer Survival","223","Karolinska Universitetssjukhuset","16","Chinese Academy of Meteorological Sciences","8","Slovenia","4",,,,
,,,,"Pusztai, L.","7",,,,,,,"Immuno Oncology And Technology","6","Tumor-infiltrating Lymphocytes","223","Ludwig Institute for Cancer Research Lausanne","16","Ludwig Institute for Cancer Research","8","Thailand","4",,,,
,,,,"Saltz, J.","7",,,,,,,"Therapeutic Advances In Medical Oncology","6","Cancer Vaccine","216","Montefiore Medical Center","16","Ministero dell’Istruzione, dell’Università e della Ricerca","8","United Arab Emirates","4",,,,
,,,,"Sparano, J.","7",,,,,,,"Trends In Immunology","6","Cytotoxic T Lymphocyte","208","The University of Chicago","16","Cancer Prevention and Research Institute of Texas","7","Iceland","3",,,,
,,,,"Symmans, F.","7",,,,,,,"Virchows Archiv","6","Treatment Response","206","Vanderbilt University Medical Center","16","Cancer Research Institute","7","Lebanon","3",,,,
,,,,"Tran, W.T.","7",,,,,,,"Anticancer Research","5","Gamma Interferon","205","The Ohio State University Comprehensive Cancer Center","15","Department of Science and Technology, Ministry of Science and Technology, India","7","Serbia","3",,,,
,,,,"Yang, W.","7",,,,,,,"Breast Care","5","Atezolizumab","200","University of Pennsylvania Perelman School of Medicine","15","Fondation ARC pour la Recherche sur le Cancer","7","Bulgaria","2",,,,
,,,,"Yuan, Y.","7",,,,,,,"Cancer And Metastasis Reviews","5","Triple Negative Breast Cancer","195","Moffitt Cancer Center","15","Jiangsu Provincial Department of Science and Technology","7","Libya","2",,,,
,,,,"Zitvogel, L.","7",,,,,,,"Cancer Cell","5","Immunosuppressive Treatment","191","Stanford University","15","Leukemia and Lymphoma Society","7","Philippines","2",,,,
,,,,"Azmoudeh-Ardalan, F.","6",,,,,,,"Cancer Gene Therapy","5","Biomarkers, Tumor","182","University of Washington","15","Ministry of Education of the People's Republic of China","7","Algeria","1",,,,
,,,,"Balko, J.M.","6",,,,,,,"Cancer Immunity","5","Tumor Growth","182","Leids Universitair Medisch Centrum","15","Ministry of Finance","7","Croatia","1",,,,
,,,,"Brock, J.","6",,,,,,,"Cancer Treatment And Research","5","Immunohistochemistry","180","University College London","15","Natural Science Foundation of Jiangsu Province","7","Cyprus","1",,,,
,,,,"Chmielik, E.","6",,,,,,,"Chinese Journal Of Clinical Oncology","5","Colorectal Cancer","178","Huazhong University of Science and Technology","15","Sichuan University","7","Kazakhstan","1",,,,
,,,,"Ciompi, F.","6",,,,,,,"Current Opinion In Obstetrics And Gynecology","5","Cytokine","176","Università degli Studi di Torino, Scuola di Medicina","15","Center for Strategic Scientific Initiatives, National Cancer Institute","6","Kuwait","1",,,,
,,,,"Fusco, N.","6",,,,,,,"European Journal Of Immunology","5","Treatment Outcome","173","Hôpital Européen Georges-Pompidou","15","China Scholarship Council","6","Latvia","1",,,,
,,,,"Gonzalez-Ericsson, P.I.","6",,,,,,,"Expert Review Of Clinical Immunology","5","Cancer Patient","170","University of Cambridge","15","Congressionally Directed Medical Research Programs","6","Libyan Arab Jamahiriya","1",,,,
,,,,"Husain, Z.","6",,,,,,,"Hematology Oncology Clinics Of North America","5","Cell Infiltration","170","Centro de Investigación Biomédica en Red de Cáncer","15","Division of Cancer Epidemiology and Genetics, National Cancer Institute","6","Lithuania","1",,,,
,,,,"June, C.H.","6",,,,,,,"Immunology Letters","5","Tumor Escape","170","Tongji Medical College of Huazhong University of Science and Technology","14","Division of Cancer Prevention, National Cancer Institute","6","Macao","1",,,,
,,,,"Kim, S.R.","6",,,,,,,"International Immunology","5","Phenotype","169","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","14","Eisai","6","Moldova","1",,,,
,,,,"Klauschen, F.","6",,,,,,,"International Journal Of Cancer","5","Macrophage","167","The Sidney Kimmel Comprehensive Cancer Center","14","Eli Lilly and Company","6","Nepal","1",,,,
,,,,"Kroemer, G.","6",,,,,,,"Journal Of Cellular Physiology","5","Metastasis","166","The University of Sydney","14","Fondazione Umberto Veronesi","6","Nigeria","1",,,,
,,,,"Laenkholm, A.V.","6",,,,,,,"Journal Of Clinical Medicine","5","Drug Effect","165","Istituto Oncologico Veneto IOV - IRCCS","14","Fundação para a Ciência e a Tecnologia","6","Oman","1",,,,
,,,,"Lennerz, J.K.","6",,,,,,,"Journal Of Experimental And Clinical Cancer Research","5","Cancer Staging","163","Case Western Reserve University","13","Genentech","6","Panama","1",,,,
,,,,"Lotze, M.T.","6",,,,,,,"Lancet Oncology","5","Chimeric Antigen Receptor","163","Nanjing Medical University","13","Gilead Sciences","6","Senegal","1",,,,
,,,,"Radosevic-Robin, N.","6",,,,,,,"Oncology Reports","5","Immune System","163","Centre de Recherche des Cordeliers","13","GlaxoSmithKline","6","Sri Lanka","1",,,,
,,,,"Sajjadi, E.","6",,,,,,,"Oncotarget","5","Breast Neoplasms","162","University of California, San Diego","13","Japan Agency for Medical Research and Development","6","Tanzania","1",,,,
,,,,"Silvestris, N.","6",,,,,,,"Onkologe","5","Gene Expression","162","Chinese Academy of Medical Sciences &amp; Peking Union Medical College","13","Ministry of Science, ICT and Future Planning","6","Tunisia","1",,,,
,,,,"Singh, B.","6",,,,,,,"Pathology Research And Practice","5","Cytotoxicity","160","Sjællands Universitetshospital","13","Ministério da Educação e Ciência","6","Uganda","1",,,,
,,,,"Sirtaine, N.","6",,,,,,,"Pharmacological Research","5","Drug Efficacy","160","Université Clermont Auvergne","13","National Cancer Institute, Cairo University","6","Ukraine","1",,,,
,,,,"Ternes, N.","6",,,,,,,"Seminars In Immunopathology","5","Cancer","159","Radboud University Medical Center","12","National Heart, Lung, and Blood Institute","6","Viet Nam","1",,,,
,,,,"Thagaard, J.","6",,,,,,,"Surgical Oncology Clinics Of North America","5","Cell Therapy","158","Tel Aviv University","12","National Medical Research Council","6","Undefined","29",,,,
,,,,"Wang, Y.","6",,,,,,,"Advances In Anatomic Pathology","4","Therapy","157","The Institute of Cancer Research","12","Natural Science Foundation of Guangdong Province","6",,,,,,
,,,,"Whiteside, T.L.","6",,,,,,,"Biomarker Research","4","Durvalumab","154","Charles University","12","Natural Science Foundation of Shanghai","6",,,,,,
,,,,"Balslev, E.","5",,,,,,,"Breast","4","Cyclophosphamide","152","Central South University","12","Office of Research Infrastructure Programs, National Institutes of Health","6",,,,,,
,,,,"Bartlett, J.M.S.","5",,,,,,,"Cancer Biology And Therapy","4","Drug Therapy","152","University of Toronto Faculty of Medicine","12","Seventh Framework Programme","6",,,,,,
,,,,"Brcic, I.","5",,,,,,,"Cancer Management And Research","4","Lymphocytic Infiltration","152","KU Leuven","12","Susan G. Komen","6",,,,,,
,,,,"Brunetti, O.","5",,,,,,,"Chinese Clinical Oncology","4","Immunomodulation","151","University of Colorado Anschutz Medical Campus","12","Breast Cancer Now","5",,,,,,
,,,,"Buisseret, L.","5",,,,,,,"Endocrine Related Cancer","4","Antigens, Neoplasm","150","University of Colorado School of Medicine","12","Center for Information Technology","5",,,,,,
,,,,"Carter, J.M.","5",,,,,,,"European Journal Of Cancer","4","Monoclonal Antibody","150","Ludwig-Maximilians-Universität München","12","Center for Scientific Review","5",,,,,,
,,,,"Christie, M.","5",,,,,,,"Expert Opinion On Investigational Drugs","4","Progression Free Survival","148","Tabriz University of Medical Sciences","12","Fonds De La Recherche Scientifique - FNRS","5",,,,,,
,,,,"Colpaert, C.","5",,,,,,,"Expert Review Of Anticancer Therapy","4","Adaptive Immunity","147","Candiolo Cancer Institute-FPO- IRCCS","12","Guangdong Provincial Department of Science and Technology","5",,,,,,
,,,,"Comerma, L.","5",,,,,,,"Expert Review Of Vaccines","4","Adoptive Transfer","146","Centre de Recherche en Épidémiologie et Santé des Populations","12","Medical Research Council","5",,,,,,
,,,,"Cooper, L.A.D.","5",,,,,,,"Frontiers In Pharmacology","4","Cancer Chemotherapy","145","Fudan University Shanghai Cancer Center","12","National Breast Cancer Foundation","5",,,,,,
,,,,"Coosemans, A.","5",,,,,,,"Histopathology","4","Non Small Cell Lung Cancer","143","Fred Hutchinson Cancer Center","12","National Center for Research Resources","5",,,,,,
,,,,"Cortés, J.","5",,,,,,,"Journal Of Clinical Oncology","4","Molecularly Targeted Therapy","142","Emory University","11","Natural Science Foundation of Shandong Province","5",,,,,,
,,,,"Darcy, P.K.","5",,,,,,,"Journal Of Immunology Research","4","Biomarkers","141","Emory University School of Medicine","11","Office of Extramural Research, National Institutes of Health","5",,,,,,
,,,,"Debets, R.","5",,,,,,,"Journal Of Immunotherapy","4","Cancer Growth","141","Baylor College of Medicine","11","Russian Science Foundation","5",,,,,,
,,,,"Demaria, S.","5",,,,,,,"Journal Of The National Cancer Institute","4","Cell Proliferation","140","Universitätsklinikum Heidelberg","11","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","5",,,,,,
,,,,"Ehinger, A.","5",,,,,,,"Journal Of Translational Medicine","4","Breast Tumor","138","The Ohio State University","11","Science and Engineering Research Board","5",,,,,,
,,,,"Elkord, E.","5",,,,,,,"Klinicka Onkologie","4","Paclitaxel","133","City of Hope National Med Center","11","Science and Technology Commission of Shanghai Municipality","5",,,,,,
,,,,"Ely, S.","5",,,,,,,"Molecular Oncology","4","Carcinogenesis","132","Philipps-Universität Marburg","11","Tabriz University of Medical Sciences","5",,,,,,
,,,,"Emancipator, K.","5",,,,,,,"Naunyn Schmiedeberg S Archives Of Pharmacology","4","Cancer Vaccines","131","Icahn School of Medicine at Mount Sinai","11","U.S. Army","5",,,,,,
,,,,"Esposito, A.","5",,,,,,,"Npj Breast Cancer","4","Clinical Trial (topic)","130","Northwestern University Feinberg School of Medicine","11","U.S. Army Medical Command","5",,,,,,
,,,,"Farshid, G.","5",,,,,,,"Oncotargets And Therapy","4","Transcription Factor FOXP3","129","Cedars-Sinai Medical Center","11","U.S. Department of Veterans Affairs","5",,,,,,
,,,,"Fox, S.B.","5",,,,,,,"Pathologe","4","Malignant Neoplasm","127","Cleveland Clinic Foundation","11","University of Texas MD Anderson Cancer Center","5",,,,,,
,,,,"Fridman, W.H.","5",,,,,,,"Science","4","Cancer Therapy","125","Universitätsmedizin Mainz","11","BC Cancer Foundation","4",,,,,,
,,,,"Gaire, F.","5",,,,,,,"Translational Lung Cancer Research","4","Lymphocyte Activation","125","University of Texas Health Science Center at Houston","11","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","4",,,,,,
,,,,"Gevaert, T.","5",,,,,,,"Transplantation And Cellular Therapy","4","Antigen Presenting Cell","123","Institut Curie","11","Cairo University","4",,,,,,
,,,,"Giltnane, J.","5",,,,,,,"Acta Oncologica","3","CD8 Antigen","123","Yale Cancer Center","11","Cancerfonden","4",,,,,,
,,,,"Goetz, M.P.","5",,,,,,,"Annals Of Translational Medicine","3","Phase 2 Clinical Trial (topic)","122","IRCCS Istituto Tumori Giovanni Paolo II","11","DOD Prostate Cancer Research Program","4",,,,,,
,,,,"Gögenur, I.","5",,,,,,,"BMC Cancer","3","Innate Immunity","119","Vall d‘Hebron Institut de Oncologia","11","Department of Science and Technology of Shandong Province","4",,,,,,
,,,,"Hainfellner, J.","5",,,,,,,"Biodrugs","3","Apoptosis","117","Friedrich-Alexander-Universität Erlangen-Nürnberg","10","Dr. Miriam and Sheldon G. Adelson Medical Research Foundation","4",,,,,,
,,,,"Harbeck, N.","5",,,,,,,"Biomarkers In Medicine","3","Avelumab","117","Mayo Clinic in Jacksonville, Florida","10","European Society for Medical Oncology","4",,,,,,
,,,,"Hendry, S.","5",,,,,,,"Cancer Biology And Medicine","3","Human Cell","117","Universitätsklinikum Gießen und Marburg, Standort Marburg","10","Fundación Científica Asociación Española Contra el Cáncer","4",,,,,,
,,,,"John, T.","5",,,,,,,"Cancer Forum","3","Myeloid-derived Suppressor Cell","115","The University of Manchester","10","Generalitat de Catalunya","4",,,,,,
,,,,"Juco, J.W.","5",,,,,,,"Cancer Journal","3","Ovary Cancer","115","Universitair Medisch Centrum Groningen","10","Guangzhou Science, Technology and Innovation Commission","4",,,,,,
,,,,"Lacroix-Triki, M.","5",,,,,,,"Cellular Immunology","3","T Lymphocyte Activation","115","Vanderbilt University School of Medicine","10","H2020 Excellent Science","4",,,,,,
,,,,"Lakhani, S.R.","5",,,,,,,"Clinical Breast Cancer","3","B Lymphocyte","113","Centre Jean Perrin","10","H2020 Marie Skłodowska-Curie Actions","4",,,,,,
,,,,"Lo, A.","5",,,,,,,"Current Hematologic Malignancy Reports","3","Disease Free Survival","112","Universiteit Antwerpen","10","Institut Universitaire de France","4",,,,,,
,,,,"Loibl, S.","5",,,,,,,"Current Opinion In Urology","3","Epidermal Growth Factor Receptor 2","112","The Ohio State University Wexner Medical Center","10","Israel Science Foundation","4",,,,,,
,,,,"Mami-Chouaib, F.","5",,,,,,,"Cytokines Cellular And Molecular Therapy","3","Systematic Review","112","Università degli Studi di Napoli Federico II","10","KWF Kankerbestrijding","4",,,,,,
,,,,"McArthur, H.","5",,,,,,,"Cytotherapy","3","Chimeric Antigen Receptor T-cell Immunotherapy","111","Zhengzhou University","10","Mayo Clinic","4",,,,,,
,,,,"Moreira, A.","5",,,,,,,"Expert Review Of Molecular Diagnostics","3","Personalized Medicine","111","Chinese Academy of Sciences","10","Medical University of South Carolina","4",,,,,,
,,,,"Nielsen, T.","5",,,,,,,"Frontiers In Cell And Developmental Biology","3","Microsatellite Instability","110","University of Birmingham","10","Meso Scale Diagnostics","4",,,,,,
,,,,"Nijman, H.W.","5",,,,,,,"Frontiers In Medicine","3","Antineoplastic Agents","109","Technische Universität München","10","Ministry of Education","4",,,,,,
,,,,"Nuciforo, P.","5",,,,,,,"Genes And Diseases","3","Immunosurveillance","109","Harbin Medical University","10","Ministry of Health and Welfare","4",,,,,,
,,,,"Paulos, C.M.","5",,,,,,,"HNO","3","Tumor Infiltrating Lymphocytes","109","New York University","10","Ministry of Science and Technology, Taiwan","4",,,,,,
,,,,"Pierce, R.H.","5",,,,,,,"Histology And Histopathology","3","Bevacizumab","107","Università degli studi di Bari Aldo Moro","10","National Research Foundation Singapore","4",,,,,,
,,,,"Rapoport, B.L.","5",,,,,,,"Human Cell Official Journal Of Human Cell Research Society","3","CD8-Positive T-Lymphocytes","106","University of California, San Francisco","10","National Science Foundation","4",,,,,,
,,,,"Rebelatto, M.C.","5",,,,,,,"Immunological Investigations","3","Cancer Radiotherapy","106","Vanderbilt-Ingram Cancer Center","10","Nederlandse Organisatie voor Wetenschappelijk Onderzoek","4",,,,,,
,,,,"Reis-Filho, J.","5",,,,,,,"Immunology Series","3","Cancer Cell","105","Institut d'Investigació Biomedica de Bellvitge","10","Qatar Foundation","4",,,,,,
,,,,"Ribas, A.","5",,,,,,,"Important Advances In Oncology","3","Immunogenicity","105","Genentech, Inc","10","Stanford University","4",,,,,,
,,,,"Richardson, A.","5",,,,,,,"International Journal Of Oncology","3","Tumor Cell","104","National and Kapodistrian University of Athens","10","University of Pittsburgh","4",,,,,,
,,,,"Rimm, D.L.","5",,,,,,,"International Reviews Of Immunology","3","Cancer Inhibition","103","Beth Israel Deaconess Medical Center","10","University of Texas System","4",,,,,,
,,,,"Sautès-Fridman, C.","5",,,,,,,"JAMA Oncology","3","Tumor Necrosis Factor","103","University of Michigan Medical School","10","Université de Lausanne","4",,,,,,
,,,,"Schachter, J.","5",,,,,,,"Journal Of B U On","3","B7-H1 Antigen","102","Zhongshan Hospital","10","Univerzita Karlova v Praze","4",,,,,,
,,,,"Schumacher, T.N.","5",,,,,,,"Journal Of Cancer Research And Clinical Oncology","3","Carboplatin","102","Duke University Medical Center","10","Wilhelm Sander-Stiftung","4",,,,,,
,,,,"Solomon, B.","5",,,,,,,"Journal Of Clinical Investigation","3","Cytokines","102","GZA-ZNA Hospitals","9","AbbVie","3",,,,,,
,,,,"Srinivasan, A.","5",,,,,,,"Journal Of Neuro Oncology","3","Immunological Tolerance","102","Mashhad University of Medical Sciences","9","Bayer","3",,,,,,
,,,,"Steele, K.E.","5",,,,,,,"Journal Of Pathology And Translational Medicine","3","Lymphocyte Antigen Receptor","102","San Raffaele Scientific Institute","9","Beijing Xisike Clinical Oncology Research Foundation","3",,,,,,
