Scopus refine results values

"Your query : (TITLE-ABS-KEY(macrophag*) AND AFFILCOUNTRY(Iran))"


Number of results : 3720

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"1996","7","Banach, M.","21",,,,,,,"Current Pharmaceutical Design","15","Drug Effect","481","School of Pharmacy","89","Ministry of Science and Technology of the People's Republic of China","16","South Africa","16",,,,
,,"1995","4","Hassanshahi, G.","21",,,,,,,"Frontiers In Oncology","15","Genetics","466","Research Center for Immunodeficiencies","85","National Institute of Allergy and Infectious Diseases","16","Czech Republic","15",,,,
,,"1994","2","Noorbakhsh, F.","21",,,,,,,"Jundishapur Journal Of Microbiology","15","Animal Tissue","463","Zanjan University of Medical Sciences ZUMS","83","Golestan University of Medical Sciences","14","Indonesia","15",,,,
,,"1993","3","Soudi, S.","21",,,,,,,"Parasitology Research","15","Apoptosis","452","Royan Institute","81","Rafsanjan University of Medical Sciences","13","Qatar","15",,,,
,,"1991","2","Fakhar, M.","20",,,,,,,"Acta Tropica","14","Human Cell","451","Faculty of Medicine, Kerman University of Medical Sciences","77","Hamadan University of Medical Sciences","12","Portugal","14",,,,
,,"1989","1","Mohammadi-Yeganeh, S.","20",,,,,,,"Advanced Pharmaceutical Bulletin","14","Adult","448","Immunology Research Center","76","Shahid Chamran University of Ahvaz","12","Taiwan","14",,,,
,,"1987","1","Mosaffa, N.","20",,,,,,,"Journal Of Cellular Biochemistry","14","Gamma Interferon","437","Islamic Azad University, Science and Research Branch","74","Urmia University","11","Norway","12",,,,
,,"1985","2","Bamorovat, M.","19",,,,,,,"Cell Biology International","13","Interleukin 10","426","Hamadan University of Medical Sciences","73","Ministry of Education","10","Singapore","11",,,,
,,"1982","1","Dalimi, A.","19",,,,,,,"Inflammation","13","In Vitro Study","408","Kashan University of Medical Sciences","67","Shahed University","10","Hungary","10",,,,
,,"1980","1","Gheibihayat, S.M.","19",,,,,,,"Endocrine Metabolic And Immune Disorders Drug Targets","12","Signal Transduction","401","Golestan University of Medical Sciences","63","Kashan University of Medical Sciences","9","Jordan","10",,,,
,,"1979","1","Adcock, I.M.","18",,,,,,,"Heliyon","12","Cell Proliferation","398","Kurdistan University of Medical Sciences","63","Medical Research Council","9","Thailand","10",,,,
,,"1978","3","Amirghofran, Z.","18",,,,,,,"Immunology Letters","12","Dendritic Cell","389","School of Pharmacy","61","National Cancer Institute","9","Chile","9",,,,
,,"1977","2","Hadjati, J.","18",,,,,,,"Iranian Journal Of Medical Sciences","12","Cytokines","360","National Research Institute of Tuberculosis and Lung Disease Tehran","60","National Health and Medical Research Council","9","United Arab Emirates","9",,,,
,,"1976","1","Hejazi, S.H.","18",,,,,,,"Parasite Immunology","12","Enzyme Linked Immunosorbent Assay","346","Leishmaniasis Research Center, Kerman University of Medical Sciences","60","Natural Sciences and Engineering Research Council of Canada","9","Colombia","8",,,,
,,"1975","1","Jamialahmadi, T.","18",,,,,,,"Advances In Experimental Medicine And Biology","11","Interleukin 1beta","339","Neurojenic Inflammation Research Center","59","Shahrekord University of Medical Sciences","9","Hong Kong","8",,,,
,,"1974","1","Mahmoudvand, H.","18",,,,,,,"Iranian Journal Of Pediatrics","11","Real Time Polymerase Chain Reaction","331","School of Public Health","57","Biotechnology Research Center, Tabriz University of Medical Sciences","8","Nigeria","8",,,,
,,"1972","1","Moazzeni, S.M.","18",,,,,,,"Journal Of Isfahan Medical School","11","Cytokine Production","319","University of Tabriz","56","European Research Council","8","Greece","7",,,,
,,,,"Bashash, D.","17",,,,,,,"Journal Of Research In Medical Sciences","11","Cytotoxicity","319","Alborz University of Medical Sciences","55","Ferdowsi University of Mashhad","8","Morocco","7",,,,
,,,,"Dabiri, S.","17",,,,,,,"Medical Hypotheses","11","T Lymphocyte","317","Lorestan University of Medical Sciences","54","Horizon 2020","8","Bahrain","6",,,,
,,,,"Mahmoudi, M.","17",,,,,,,"Phytotherapy Research","11","Tumor Microenvironment","316","Urmia University","53","Ministério da Educação e Ciência","8","Belarus","6",,,,
,,,,"Meshkani, R.","17",,,,,,,"Yakhteh","11","Granulocyte Macrophage Colony Stimulating Factor","313","Immunology Research Center","52","National Institute for Genetic Engineering and Biotechnology","8","Ireland","6",,,,
,,,,"Sharifi, F.","17",,,,,,,"Acta Cytologica","10","Monocyte","307","School of Medicine, Zanjan University of Medical Sciences ZUMS","51","Wellcome Trust","8","Mexico","6",,,,
,,,,"Siadat, S.D.","17",,,,,,,"Advanced Biomedical Research","10","Chemistry","306","Ferdowsi University of Mashhad","51","Arak University of Medical Sciences","7","New Zealand","6",,,,
,,,,"Yousefi, M.","17",,,,,,,"Frontiers In Microbiology","10","Flow Cytometry","287","Drug Applied Research Center, Tabriz University of Medical Sciences","51","Ardabil University of Medical Sciences","7","Oman","6",,,,
,,,,"Ardestani, S.K.","16",,,,,,,"Iranian Journal Of Microbiology","10","Interleukin 4","287","Urmia University of Medical Sciences","50","Babol University of Medical Sciences","7","Armenia","5",,,,
,,,,"Foroumadi, A.","16",,,,,,,"Scandinavian Journal Of Immunology","10","Nitric Oxide","286","Babol University of Medical Sciences","50","Deutsche Forschungsgemeinschaft","7","Israel","5",,,,
,,,,"Ghafouri-Fard, S.","16",,,,,,,"Annals Of Parasitology","9","Innate Immunity","279","Endocrinology and Metabolism Research Institute TUMS","50","European Regional Development Fund","7","Lebanon","5",,,,
,,,,"Hamblin, M.R.","16",,,,,,,"Avicenna Journal Of Medical Biotechnology","9","Leishmania Major","274","Shahed University","48","Fundação para a Ciência e a Tecnologia","7","Romania","5",,,,
,,,,"Musa, A.E.","16",,,,,,,"Clinical And Translational Oncology","9","Upregulation","274","Islamic Azad University, Tehran Medical Branch","48","Institut National de la Santé et de la Recherche Médicale","7","Uzbekistan","5",,,,
,,,,"Delirezh, N.","15",,,,,,,"Expert Review Of Clinical Immunology","9","Cell Differentiation","269","Urmia University Faculty of Veterinary Medicine","48","Lorestan University of Medical Sciences","7","Croatia","4",,,,
,,,,"Emami, S.","15",,,,,,,"Gene Reports","9","Histopathology","266","Shahrekord University of Medical Sciences","47","National Heart, Lung, and Blood Institute","7","Luxembourg","4",,,,
,,,,"Jafarzadeh, S.","15",,,,,,,"Infectious Disorders Drug Targets","9","Immunotherapy","265","Shariati Hospital","46","Sigrid Juséliuksen Säätiö","7","Tunisia","4",,,,
,,,,"Majidpoor, J.","15",,,,,,,"International Journal Of Molecular Sciences","9","Regulatory T Lymphocyte","265","Birjand University of Medical Sciences","44","University of Kurdistan","7","Botswana","3",,,,
,,,,"Motazedian, M.H.","15",,,,,,,"International Journal Of Pharmaceutics","9","Immunocompetent Cell","262","Stem Cell Research Center","44","University of Tabriz","7","Cyprus","3",,,,
,,,,"Motevaseli, E.","15",,,,,,,"Journal Of Babol University Of Medical Sciences","9","Neutrophil","262","Nanotechnology Research Center","44","Zanjan University of Medical Sciences","7","Ecuador","3",,,,
,,,,"Nahrevanian, H.","15",,,,,,,"Journal Of Cellular And Molecular Medicine","9","Cell Culture","259","Ilam University of Medical Sciences","42","Aja University of Medical Sciences","6","Peru","3",,,,
,,,,"Najafi, M.","15",,,,,,,"Journal Of Drug Delivery Science And Technology","9","Natural Killer Cell","259","Semnan University of Medical Sciences and Health Services","39","Department of Health and Aged Care, Australian Government","6","Syrian Arab Republic","3",,,,
,,,,"Saki, N.","15",,,,,,,"Journal Of Immunotoxicology","9","Cell Viability","258","Faculty of Medicine MAZUMS","38","Hormozgan University of Medical Sciences","6","Viet Nam","3",,,,
,,,,"Aghebati-Maleki, L.","14",,,,,,,"Journal Of Veterinary Research","9","Immune System","258","National Institute for Genetic Engineering and Biotechnology Iran","38","Ministry of Education, Culture, Sports, Science and Technology","6","Afghanistan","2",,,,
,,,,"Amini, A.","14",,,,,,,"Naunyn Schmiedeberg S Archives Of Pharmacology","9","Immunomodulation","257","Shahid Bahonar University of Kerman","38","Ministry of Health and Medical Education","6","Argentina","2",,,,
,,,,"Azizi, G.","14",,,,,,,"Pharmacological Research","9","Antiinflammatory Activity","255","Faculty of Medicine","38","Neuroscience Research Center, Shahid Beheshti University of Medical Sciences","6","Azerbaijan","2",,,,
,,,,"Chien, S.","14",,,,,,,"Research In Pharmaceutical Sciences","9","Oxidative Stress","251","Universiteit Utrecht","37","Razi Vaccine and Serum Research Institute","6","Bangladesh","2",,,,
,,,,"Garssen, J.","14",,,,,,,"Stem Cell Reviews And Reports","9","Rat","246","Harvard Medical School","36","School of Medicine, Shahid Beheshti University of Medical Sciences","6","Bulgaria","2",,,,
,,,,"Kalantar, K.","14",,,,,,,"Bioimpacts","8","CD8+ T Lymphocyte","240","Shahid Chamran University of Ahvaz","36","Shiraz Institute for Cancer Research, Shiraz University of Medical Sciences","6","Georgia","2",,,,
,,,,"Keyhani, A.","14",,,,,,,"Cancer Cell International","8","Transforming Growth Factor Beta","233","Shahid Beheshti University","36","Vice-Chancellor for Research, Shiraz University of Medical Sciences","6","Kazakhstan","2",,,,
,,,,"Shabeeb, D.","14",,,,,,,"Cancer Immunology Immunotherapy","8","CD4+ T Lymphocyte","231","Hormozgan University of Medical Sciences","35","Academy of Finland","5","Kenya","2",,,,
,,,,"Velayati, A.A.","14",,,,,,,"Caspian Journal Of Internal Medicine","8","Immunoglobulin Enhancer Binding Protein","224","Utrechts Instituut voor Farmaceutische Wetenschappen","35","Birjand University of Medical Sciences","5","Serbia","2",,,,
,,,,"Amini, P.","13",,,,,,,"Cell Biochemistry And Function","8","Clinical Article","220","SBUMS Cellular and Molecular Biology Research Center","35","Cancerfonden","5","Bosnia and Herzegovina","1",,,,
,,,,"Asgari, Q.","13",,,,,,,"Cell Communication And Signaling","8","Interleukin 12","218","Ardabil University of Medical Sciences","34","Drug Applied Research Center, Tabriz University of Medical Sciences","5","Costa Rica","1",,,,
,,,,"Bouzari, S.","13",,,,,,,"Cells","8","Neoplasm","218","Qazvin University of Medical Sciences","34","Iran's National Elites Foundation","5","Cuba","1",,,,
,,,,"Esmaeili, S.A.","13",,,,,,,"Cellular Oncology","8","Cytokine Release","216","Center for Research and Training in Skin Disease and Leprosy TUMS","34","Japan Society for the Promotion of Science","5","Estonia","1",,,,
,,,,"Farahmand, M.","13",,,,,,,"Current Medicinal Chemistry","8","Neoplasms","210","Pharmaceutical Sciences Research Center SUMS","34","Ministry of Science Research and Technology","5","Iceland","1",,,,
,,,,"Ghanei, M.","13",,,,,,,"International Journal Of Mycobacteriology","8","MicroRNA","209","University of Isfahan","33","National Key Research and Development Program of China","5","Kuwait","1",,,,
,,,,"Goliaei, B.","13",,,,,,,"Journal Of Ethnopharmacology","8","Messenger RNA","207","High Institute for Research and Education in Transfusion Medicine","33","Ophthalmic Research Center, Shahid Beheshti University of Medical Sciences","5","Laos","1",,,,
,,,,"Hajjaran, H.","13",,,,,,,"Journal Of Medical Virology","8","Mice, Inbred BALB C","206","Razi Vaccine &amp; Serum Research Institute, Iran","32","Russian Science Foundation","5","Libyan Arab Jamahiriya","1",,,,
,,,,"Johnston, T.P.","13",,,,,,,"Jundishapur Journal Of Natural Pharmaceutical Products","8","MTT Assay","205","Aja University of Medical Sciences","32","Sabzevar University of Medical Sciences","5","Macao","1",,,,
,,,,"Kavoosi, G.","13",,,,,,,"Lasers In Medical Science","8","Angiogenesis","204","Rheumatology Research Center","32","Seventh Framework Programme","5","Montenegro","1",,,,
,,,,"Kazemi, T.","13",,,,,,,"Medical Oncology","8","Phagocytosis","204","Razi Herbal Medicines Research Center","32","Urmia University of Medical Sciences","5","North Macedonia","1",,,,
,,,,"Kumar, P.V.","13",,,,,,,"Tissue And Cell","8","Procedures","203","Imam Khomeini Hospital","31","Academic Center for Education, Culture and Research","4","Philippines","1",,,,
,,,,"Mahdavi, M.","13",,,,,,,"Vaccines","8","Down Regulation","201","School of Advanced Medical Sciences and Technologies","31","Agence Nationale de la Recherche","4","Saint Kitts and Nevis","1",,,,
,,,,"Mirzaei, H.","13",,,,,,,"Acta Parasitologica","7","Interleukin 8","201","Food and Drug Administration","30","Avicenna Research Institute","4","Slovenia","1",,,,
,,,,"Mirzaei, R.","13",,,,,,,"American Journal Of Reproductive Immunology","7","Pathogenesis","200","Karolinska Institutet","30","Bundesministerium für Bildung und Forschung","4","Sri Lanka","1",,,,
,,,,"Pirro, M.","13",,,,,,,"Anti Inflammatory And Anti Allergy Agents In Medicinal Chemistry","7","In Vivo Study","196","North Khorasan University of Medical Sciences","30","Canadian Cancer Society","4","Tajikistan","1",,,,
,,,,"Tabarsi, P.","13",,,,,,,"Archives Of Clinical Infectious Diseases","7","Promastigote","196","Halal Research Center of the Islamic Republic of Iran","30","Cancer Research Society","4",,,,,,
,,,,"Yaraee, R.","13",,,,,,,"Archives Of Iranian Medicine","7","Drug Efficacy","193","Sechenov First Moscow State Medical University","29","Comunidad de Madrid","4",,,,,,
,,,,"Arababadi, M.K.","12",,,,,,,"Arya Atherosclerosis","7","Reactive Oxygen Metabolite","192","SBUMS Chronic Respiratory Disease Research Center","29","Deputy for Research and Technology, Kermanshah University of Medical Sciences","4",,,,,,
,,,,"Askari, V.R.","12",,,,,,,"Cancers","7","Coronavirus Disease 2019","191","Zahedan University of Medical Sciences","28","Fonds Wetenschappelijk Onderzoek","4",,,,,,
,,,,"Bolhassani, A.","12",,,,,,,"Excli Journal","7","Iran","190","University of Zabol","28","Guilan University of Medical Sciences","4",,,,,,
,,,,"Ebtekar, M.","12",,,,,,,"Frontiers In Pharmacology","7","Wound Healing","190","School of Paramedical, Kermanshah University of Medical Sciences","28","H2020 Excellent Science","4",,,,,,
,,,,"Esmaeilzadeh, A.","12",,,,,,,"IUBMB Life","7","Monocyte Chemotactic Protein 1","188","Pharmaceutical Research Center","27","H2020 Marie Skłodowska-Curie Actions","4",,,,,,
,,,,"Hashemi, M.","12",,,,,,,"Immunity Inflammation And Disease","7","Physiology","187","Pharmaceutics Research Center, Institute of Neuropharmacology, Kerman University of Medical Sciences","27","Institut Pasteur","4",,,,,,
,,,,"Karampoor, S.","12",,,,,,,"Immunological Investigations","7","Bagg Albino Mouse","185","Guilan University of Medical Sciences","26","Karolinska Institutet","4",,,,,,
,,,,"Momtazi-Borojeni, A.A.","12",,,,,,,"International Reviews Of Immunology","7","Cancer Immunotherapy","184","Fasa University of Medical Sciences","26","Ministero dell’Istruzione, dell’Università e della Ricerca","4",,,,,,
,,,,"Mostafavi, M.","12",,,,,,,"Iranian Journal Of Pathology","7","B Lymphocyte","180","Gonabad University of Medical Sciences","26","National Center for Advancing Translational Sciences","4",,,,,,
,,,,"Power, C.","12",,,,,,,"Iranian Journal Of Public Health","7","Amastigote","178","Bam University of Medical Sciences","26","National Institute of Diabetes and Digestive and Kidney Diseases","4",,,,,,
,,,,"Sharififar, F.","12",,,,,,,"Journal Of Drug Targeting","7","Adaptive Immunity","176","SBUMS School of Pharmacy","26","National Institute of General Medical Sciences","4",,,,,,
,,,,"Taheri, M.","12",,,,,,,"Journal Of Neuroimmunology","7","Phenotype","175","Amirkabir University of Technology","25","National Institute of Neurological Disorders and Stroke","4",,,,,,
,,,,"Zangeneh, A.","12",,,,,,,"Korean Journal Of Parasitology","7","Th1 Cell","175","BuAli Research Institute","25","National Science Foundation","4",,,,,,
,,,,"Zangeneh, M.M.","12",,,,,,,"Mini Reviews In Medicinal Chemistry","7","Human Tissue","174","Stem Cell Technology Research Center","25","Office of Research Infrastructure Programs, National Institutes of Health","4",,,,,,
,,,,"Babaei, Z.","11",,,,,,,"Molecular And Cellular Biochemistry","7","Interleukin 2","174","School of Pharmacy","25","Pharmaceutical Sciences Research Center, Tehran University of Medical Sciences","4",,,,,,
,,,,"Badirzadeh, A.","11",,,,,,,"Molecular Neurobiology","7","Interleukin 17","170","Bushehr University of Medical Sciences","24","Qazvin University of Medical Sciences","4",,,,,,
,,,,"Bandehpour, M.","11",,,,,,,"Pharmacologyonline","7","COVID-19","168","Payame Noor University","24","Research Center for Infectious Diseases and Tropical Medicine, Tabriz University of Medical Sciences","4",,,,,,
,,,,"Esmaeil, N.","11",,,,,,,"Veterinary Medicine And Science","7","Cytology","168","Shahid Chamran University of Ahvaz, Faculty of Veterinary Medicine","24","Shahid Sadoughi University of Medical Sciences","4",,,,,,
,,,,"Kazemi, B.","11",,,,,,,"Virology Journal","7","Inducible Nitric Oxide Synthase","168","Molecular and Cell Biology Research Center MAZUMS","24","Vetenskapsrådet","4",,,,,,
,,,,"Marofi, F.","11",,,,,,,"Asian Pacific Journal Of Cancer Prevention","6","Atherosclerosis","167","Pharmaceutical Sciences Research Center PSRC","24","Vice Chancellor for Research and Technology, Hamadan University of Medical Sciences","4",,,,,,
,,,,"Masjedi, M.R.","11",,,,,,,"Asian Pacific Journal Of Tropical Medicine","6","Drug Delivery System","167","Gangneung-Wonju National University","23","Zahedan University of Medical Sciences","4",,,,,,
,,,,"Rahbarghazi, R.","11",,,,,,,"Biomaterials Science","6","IC50","166","Sharif University of Technology","23","Alborz University of Medical Sciences","3",,,,,,
,,,,"Rahdar, A.","11",,,,,,,"Biotechnology And Applied Biochemistry","6","Lipopolysaccharide","166","School of Medicine, Kermanshah University of Medical Sciences","23","Bushehr University of Medical Sciences","3",,,,,,
,,,,"Rezaiemanesh, A.","11",,,,,,,"Clinical Reviews In Allergy And Immunology","6","Middle Aged","166","University of Alberta","23","Canadian Cancer Society Research Institute","3",,,,,,
,,,,"Saberi, S.","11",,,,,,,"Colloids And Surfaces B Biointerfaces","6","Vasculotropin","162","The University of Western Australia","23","Chinese Academy of Sciences","3",,,,,,
,,,,"Salarkia, E.","11",,,,,,,"Current Pharmaceutical Biotechnology","6","Polymerase Chain Reaction","160","Yasuj University of Medical Sciences","23","Comisión Nacional de Investigación Científica y Tecnológica","3",,,,,,
,,,,"Shahbazi, M.A.","11",,,,,,,"European Cytokine Network","6","Biological Marker","159","Autoimmune Diseases Research Center SUMS","23","Division of Intramural Research, National Institute of Allergy and Infectious Diseases","3",,,,,,
,,,,"Silvestris, N.","11",,,,,,,"Fish And Shellfish Immunology","6","Major Clinical Study","159","Biotechnology Research Center,Tabriz","23","Fasa University of Medical Sciences","3",,,,,,
,,,,"Taslimi, Y.","11",,,,,,,"Human Immunology","6","Nanoparticle","159","Research Center of Tropical and Infectious Diseases, Kerman University of Medical Sciences","23","Higher Education Discipline Innovation Project","3",,,,,,
,,,,"Zarrabi, A.","11",,,,,,,"Immunobiology","6","Macrophage Activation","156","Infectious and Tropical Diseases Research Center","23","Indian Council of Medical Research","3",,,,,,
,,,,"Ziaee, V.","11",,,,,,,"Immunotherapy","6","Cell Infiltration","155","The University of British Columbia","22","Institute of Cancer Research","3",,,,,,
,,,,"Ahmadi, M.","10",,,,,,,"International Journal Of Fertility And Sterility","6","Immunohistochemistry","155","Imperial College London","22","Khorramshahr University of Marine Science and Technology","3",,,,,,
,,,,"Akhtari, M.","10",,,,,,,"Iranian Journal Of Blood And Cancer","6","Leishmaniasis","154","Arak University of Medical Sciences","22","Kurdistan University Of Medical Sciences","3",,,,,,
,,,,"Amoli, M.M.","10",,,,,,,"Iranian Journal Of Kidney Diseases","6","Lymphocyte","153","Instytut Centrum Zdrowia Matki Polki","22","Ministerio de Educación, Gobierno de Chile","3",,,,,,
,,,,"Atyabi, F.","10",,,,,,,"Iranian Journal Of Veterinary Research","6","Exosome","149","Islamic Azad University, Shahrekord Branch","22","Ministry of Health and Welfare","3",,,,,,
,,,,"Dayer, M.S.","10",,,,,,,"Journal Of Controlled Release","6","Pathophysiology","149","Student Research Committee, Kerman University of Medical Sciences","22","Multiple Sclerosis Society of Canada","3",,,,,,
,,,,"Faridnia, R.","10",,,,,,,"Journal Of Diabetes And Metabolic Disorders","6","Cell Survival","148","Medical University of Lodz","21","National Center for Research Resources","3",,,,,,
,,,,"Farnia, P.","10",,,,,,,"Journal Of Kerman University Of Medical Sciences","6","Rats","146","Shahrekord University","21","National Institute for Health Research","3",,,,,,
,,,,"Jahanian-Najafabadi, A.","10",,,,,,,"Journal Of Medicinal Plants","6","Multiple Sclerosis","145","Medical Biology Research Center, Kermanshah University of Medical Sciences","21","National Nutrition and Food Technology Research Institute","3",,,,,,
,,,,"Jeddi-Tehrani, M.","10",,,,,,,"Journal Of Vector Borne Diseases","6","Toll Like Receptor 4","145","Avicenna Research Institute","21","Office of Vice Chancellor for Research and Technology, University of Isfahan","3",,,,,,
,,,,"Mostafavinia, A.","10",,,,,,,"Pakistan Journal Of Biological Sciences","6","Mesenchymal Stem Cell","144","Hazrate Rasoole Akram Hospital","21","Osteology Foundation","3",,,,,,
,,,,"Rezaei, M.","10",,,,,,,"Plos Neglected Tropical Diseases","6","Plant Extract","143","National Heart and Lung Institute","20","Programa Operacional Temático Factores de Competitividade","3",,,,,,
,,,,"Saghazadeh, A.","10",,,,,,,"Applied Organometallic Chemistry","5","Protein Function","142","Isfahan University of Technology","20","Razi Herbal Medicines Research Center","3",,,,,,
