Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""oncolytic virus*"") OR TITLE-ABS-KEY(""Oncolytic Virotherap*"") OR TITLE-ABS-KEY(""Oncolytic Adenovirus*"") OR TITLE-ABS-KEY(virotherapy)))"


Number of results : 11845

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Ulasov, I.V.","34",,,,,,,"European Journal Of Cancer","24","Clinical Trial","836","Institut de Cancerologie Gustave Roussy","74","Natural Science Foundation of Guangdong Province","32","Türkiye","4",,,,
,,,,"Cassady, K.A.","33",,,,,,,"Frontiers In Molecular Biosciences","24","Cancer Chemotherapy","824","Johns Hopkins University School of Medicine","73","Ministry of Health, Labour and Welfare","31","Belarus","3",,,,
,,,,"Diaz, R.M.","33",,,,,,,"Plos Pathogens","24","Cancer Radiotherapy","824","Universidad de Navarra","72","Fundação para a Ciência e a Tecnologia","30","Bosnia and Herzegovina","3",,,,
,,,,"Engeland, C.E.","33",,,,,,,"Journal Of Experimental And Clinical Cancer Research","23","Breast Cancer","808","Xuzhou Medical University","71","Alliance for Cancer Gene Therapy","29","Cambodia","3",,,,
,,,,"Le Boeuf, F.","33",,,,,,,"Nature Reviews Clinical Oncology","23","Combined Modality Therapy","804","University of California, Los Angeles","71","Biocenter Finland","29","Ecuador","3",,,,
,,,,"Lee, P.W.K.","33",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","22","Vaccinia Virus","796","Department of Radiation Medicine and Applied Sciences","71","Cancerfonden","29","Libya","3",,,,
,,,,"Breitbach, C.J.","32",,,,,,,"Biomaterials","22","Gamma Interferon","786","University of Leeds","70","Ministry of Health and Welfare","29","Malawi","3",,,,
,,,,"Guo, Z.S.","32",,,,,,,"Cancer Cell","22","Adult","773","Université Paris Cité","70","Russian Foundation for Basic Research","29","Peru","3",,,,
,,,,"Liu, X.","32",,,,,,,"Cancer Immunology Research","22","Immunohistochemistry","760","David Geffen School of Medicine at UCLA","69","Association pour la Recherche sur le Cancer","28","Saint Kitts and Nevis","3",,,,
,,,,"Ebert, O.","31",,,,,,,"Cell Death And Disease","22","Viral Gene Delivery System","760","University of Toronto","69","Ministry of Science, ICT and Future Planning","28","Sudan","3",,,,
,,,,"Holm, P.S.","31",,,,,,,"Current Treatment Options In Oncology","22","Cell Viability","758","Klinikum Rechts der Isar","69","Ministry of Education","27","Syrian Arab Republic","3",,,,
,,,,"Ilkow, C.S.","31",,,,,,,"Journal Of Medical Virology","22","Nivolumab","754","Haartman Institute","68","Natural Science Foundation of Beijing Municipality","27","Tunisia","3",,,,
,,,,"Kaneda, Y.","31",,,,,,,"Journal Of Hematology And Oncology","21","Gene Vector","741","Università degli Studi di Napoli Federico II","68","Vetenskapsrådet","27","Zimbabwe","3",,,,
,,,,"Lipatova, A.V.","31",,,,,,,"Medical Oncology","21","Liver Cell Carcinoma","736","Clínica Universidad de Navarra","67","Zhejiang Sci-Tech University","27","Algeria","2",,,,
,,,,"Rivera, A.A.","31",,,,,,,"Nature Biotechnology","21","Ipilimumab","726","The University of Tokyo","66","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","26","Bahrain","2",,,,
,,,,"Stojdl, D.F.","31",,,,,,,"Signal Transduction And Targeted Therapy","21","Innate Immunity","720","Naval Medical University","65","Conselho Nacional de Desenvolvimento Científico e Tecnológico","26","Georgia","2",,,,
,,,,"Zager, J.S.","31",,,,,,,"Cancer Cell International","20","Cell Death","719","Amsterdam UMC - Vrije Universiteit Amsterdam","64","Emil Aaltosen Säätiö","26","Ghana","2",,,,
,,,,"Bridle, B.W.","30",,,,,,,"Journal Of Clinical Investigation","20","Programmed Death 1 Ligand 1","709","University of Pennsylvania","64","Ministerio de Ciencia e Innovación","26","Kazakhstan","2",,,,
,,,,"Cai, J.","30",,,,,,,"Current Pharmaceutical Biotechnology","19","Drug Screening","706","UCSF School of Medicine","64","Ministry of Science and Technology, Taiwan","26","Lesotho","2",,,,
,,,,"Campadelli-Fiume, G.","30",,,,,,,"Journal Of Cancer","19","Talimogene Laherparepvec","700","Nationwide Children’s Hospital","64","National Basic Research Program of China (973 Program)","26","North Macedonia","2",,,,
,,,,"Chaurasiya, S.","30",,,,,,,"Journal Of Clinical Oncology","19","Natural Killer Cell","699","University of Washington","63","Sichuan University","26","Oman","2",,,,
,,,,"Davydova, J.","30",,,,,,,"Theranostics","19","Antineoplastic Agents","698","Russian Academy of Sciences","63","U.S. Public Health Service","26","Palestine","2",,,,
,,,,"Diaconu, I.","30",,,,,,,"Trends In Cancer","19","Drug Effect","680","Charité – Universitätsmedizin Berlin","63","Engineering and Physical Sciences Research Council","24","Senegal","2",,,,
,,,,"Essand, M.","30",,,,,,,"Cancer Discovery","18","Treatment Response","678","Uppsala Universitet","62","Ministério da Educação e Ciência","24","Trinidad and Tobago","2",,,,
,,,,"Li, X.","30",,,,,,,"Current Opinion In Virology","18","Cancer Gene Therapy","672","Children's Hospital of Eastern Ontario, Ottawa","62","National Health and Medical Research Council","24","Uruguay","2",,,,
,,,,"Vähä-Koskela, M.","30",,,,,,,"Journal Of Cancer Research And Clinical Oncology","18","Tumor Cell","671","St James's University Hospital","62","National Institute of Biomedical Imaging and Bioengineering","24","Venezuela","2",,,,
,,,,"Yoon, A.R.","30",,,,,,,"Mathematical Biosciences And Engineering","18","Genetic Engineering","664","University of Miami Leonard M. Miller School of Medicine","62","Suomen Kulttuurirahasto","24","Yemen","2",,,,
,,,,"Altomonte, J.","29",,,,,,,"Seminars In Cancer Biology","18","Multimodality Cancer Therapy","661","Stanford University School of Medicine","62","Fonds de recherche du Québec","23","Afghanistan","1",,,,
,,,,"Fisher, K.D.","29",,,,,,,"Drug Discovery Today","17","Brain Neoplasms","659","CNRS Centre National de la Recherche Scientifique","61","American Brain Tumor Association","22","Antigua and Barbuda","1",,,,
,,,,"Hemminki, O.","29",,,,,,,"Expert Opinion On Drug Delivery","17","Granulocyte Macrophage Colony Stimulating Factor","649","Universität Heidelberg","61","Fonds de Recherche du Québec - Santé","22","Azerbaijan","1",,,,
,,,,"Kroemer, G.","29",,,,,,,"Neurosurgical Focus","17","Programmed Death 1 Receptor","649","Capital Medical University","61","H2020 Marie Skłodowska-Curie Actions","22","Benin","1",,,,
,,,,"Kuroda, S.","29",,,,,,,"Cancer Treatment Reviews","16","Cisplatin","639","Sorbonne Université","60","Novo Nordisk Fonden","22","Congo","1",,,,
,,,,"Wang, M.","29",,,,,,,"Clinical And Translational Oncology","16","Dendritic Cell","635","Duke University Medical Center","60","Rally Foundation","22","Cuba","1",,,,
,,,,"Yu, J.","29",,,,,,,"Current Cancer Therapy Reviews","16","Herpes Simplex Virus","624","Northwestern University","59","Science and Technology Department of Sichuan Province","22","French Guiana","1",,,,
,,,,"Zhang, X.","29",,,,,,,"Current Pharmaceutical Design","16","Upregulation","623","BCM Center for Cell and Gene Therapy","59","University of Minnesota","22","Honduras","1",,,,
,,,,"Bell, J.","28",,,,,,,"Expert Opinion On Investigational Drugs","16","Brain Tumor","620","Shanghai Jiao Tong University","59","H2020 Excellent Science","21","Jamaica","1",,,,
,,,,"Erbs, P.","28",,,,,,,"Gynecologic Oncology","16","Interleukin 2","611","Université McGill","58","Horizon 2020","21","Moldova","1",,,,
,,,,"Forsyth, P.A.","28",,,,,,,"Molecular Oncology","16","Tumor Antigen","611","Pusan National University","58","Labex Immuno-Oncology","21","Mozambique","1",,,,
,,,,"Hwang, T.H.","28",,,,,,,"Trends In Molecular Medicine","16","Clinical Trial (topic)","609","Washington University School of Medicine in St. Louis","58","National Institute for Health and Care Research","21","Panama","1",,,,
,,,,"Kuryk, L.","28",,,,,,,"Biomed Research International","15","Metastasis","608","McMaster Immunology Research Centre","58","National Institute of Dental and Craniofacial Research","21","Rwanda","1",,,,
,,,,"Lin, Y.","28",,,,,,,"Cancer","15","Oncolytic Herpes Virus","608","Engelhardt Institute of Molecular Biology, Russian Academy of Sciences","57","Boehringer Ingelheim","20","Somalia","1",,,,
,,,,"Roulstone, V.","28",,,,,,,"Cancer Medicine","15","CD4+ T Lymphocyte","601","China Medical University Shenyang","56","Canada Foundation for Innovation","20","Sri Lanka","1",,,,
,,,,"Sakurai, F.","28",,,,,,,"Discovery Medicine","15","Virus Vector","593","The University of British Columbia","56","Cancéropôle Ile de France","20","Zambia","1",,,,
,,,,"Siegal, G.P.","28",,,,,,,"Ebiomedicine","15","Drug Potentiation","591","The Cima Universidad de Navarra","56","Department of Science and Technology of Shandong Province","20","Undefined","331",,,,
,,,,"Wang, Y.","28",,,,,,,"Frontiers In Cell And Developmental Biology","15","Drug Targeting","591","Yonsei University College of Medicine","55","Department of Science and Technology, Ministry of Science and Technology, India","20",,,,,,
,,,,"Wei, J.","28",,,,,,,"International Journal Of Molecular Medicine","15","Western Blotting","589","The University of Utah","55","Fundação de Amparo à Pesquisa do Estado de São Paulo","20",,,,,,
,,,,"Ahmed, A.U.","27",,,,,,,"International Review Of Cell And Molecular Biology","15","Molecularly Targeted Therapy","574","Emory University School of Medicine","54","Hyundai Hope On Wheels","20",,,,,,
,,,,"Barber, G.N.","27",,,,,,,"Journal Of Immunology","15","Interleukin 12","573","Dalhousie University","54","National High-tech Research and Development Program","20",,,,,,
,,,,"Fillat, C.","27",,,,,,,"Journal Of Molecular Medicine","15","Paclitaxel","572","University of Chinese Academy of Sciences","54","Richard M. Schulze Family Foundation","20",,,,,,
,,,,"Glorioso, J.C.","27",,,,,,,"Journal Of Theoretical Biology","15","Genetic Therapy","571","Alma Mater Studiorum Università di Bologna","54","University of Michigan","20",,,,,,
,,,,"Guse, K.","27",,,,,,,"Lancet Oncology","15","Phase 1 Clinical Trial (topic)","571","UAB Department of Neurosurgery","54","Wellcome Trust","20",,,,,,
,,,,"Kangasniemi, L.","27",,,,,,,"Neurosurgery","15","Cytokine","570","Yangzhou University","53","Alex's Lemonade Stand Foundation for Childhood Cancer","19",,,,,,
,,,,"Leuchs, B.","27",,,,,,,"Pediatric Blood And Cancer","15","Drug Delivery System","563","Yale School of Medicine","53","Australian Research Council","19",,,,,,
,,,,"Oksanen, M.","27",,,,,,,"Pharmaceuticals","15","Prostate Cancer","563","University of Alberta","53","China Scholarship Council","19",,,,,,
,,,,"Quixabeira, D.C.A.","27",,,,,,,"Translational Oncology","15","Protein P53","563","Zhejiang Provincial People's Hospital","53","Chinese Academy of Medical Sciences","19",,,,,,
,,,,"Su, C.","27",,,,,,,"Tumor","15","Colorectal Cancer","561","Mayo Clinic College of Medicine and Science","53","Department of Health and Aged Care, Australian Government","19",,,,,,
,,,,"Wang, S.","27",,,,,,,"AIDS","14","Fluorouracil","560","UAB Department of Pediatrics","52","Institut National de la Santé et de la Recherche Médicale","19",,,,,,
,,,,"Wong, R.J.","27",,,,,,,"Advances In Cancer Research","14","Phase 2 Clinical Trial (topic)","560","Pasteur Institute of Iran","51","Lotte and John Hecht Memorial Foundation","19",,,,,,
,,,,"Woo, Y.","27",,,,,,,"Melanoma Research","14","Therapy","559","AP-HP Assistance Publique - Hopitaux de Paris","51","Ministero della Salute","19",,,,,,
,,,,"Zhu, W.","27",,,,,,,"Molecular Pharmaceutics","14","Viral Gene Therapy","559","Instituto de Investigación Sanitaria de Navarra","51","Ministero dell’Istruzione, dell’Università e della Ricerca","19",,,,,,
,,,,"Cattaneo, R.","26",,,,,,,"Nature","14","Cell Survival","557","Eberhard Karls Universität Tübingen","50","Mitacs","19",,,,,,
