Scopus refine results values

"Your query : (TITLE-ABS-KEY(""checkpoint inhibit*"") AND AFFILCOUNTRY(Iran))"


Number of results : 552

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Laukhtina, E.","12","Agricultural and Biological Sciences","3",,,,,"International Journal Of Molecular Sciences","7","Programmed Death 1 Receptor","166","SBUMS School of Medicine","44","Tehran University of Medical Sciences and Health Services","7","Sweden","23",,,,
,,,,"Mostafaei, H.","12","Nursing","2",,,,,"Cell Communication And Signaling","6","Procedures","140","Kurdistan University of Medical Sciences","41","National Health and Medical Research Council","6","Saudi Arabia","22",,,,
,,,,"Aghebati-Maleki, L.","11","Psychology","2",,,,,"Clinical And Translational Oncology","6","Immune Response","135","Gonabad University of Medical Sciences","34","UK Research and Innovation","6","France","21",,,,
,,,,"Asadzadeh, Z.","11","Veterinary","2",,,,,"Expert Review Of Anticancer Therapy","6","Immunology","132","Mashhad University of Medical Sciences, School of Medicine","31","Government of Canada","4","Turkey","19",,,,
,,,,"Pradere, B.","11","Dentistry","1",,,,,"Cancer Immunology Cancer Immunotherapy For Organ Specific Tumors","5","Nivolumab","131","Sechenov First Moscow State Medical University","31","National Natural Science Foundation of China","4","Jordan","18",,,,
,,,,"Shomali, N.","11","Earth and Planetary Sciences","1",,,,,"Cancer Medicine","5","Unclassified Drug","124","Islamic Azad University","30","Pasteur Institute of Iran","4","Poland","18",,,,
,,,,"Hajiasgharzadeh, K.","10","Mathematics","1",,,,,"Current Pharmaceutical Design","5","Cytotoxic T Lymphocyte Antigen 4","123","Tarbiat Modares University","29","Russian Science Foundation","4","Czech Republic","17",,,,
,,,,"Mori, K.","10","Physics and Astronomy","1",,,,,"Biomedicines","4","Pembrolizumab","121","School of Medicine","29","Shiraz Institute for Cancer Research, Shiraz University of Medical Sciences","4","Japan","17",,,,
,,,,"Quhal, F.","10",,,,,,,"European Journal Of Pharmacology","4","Pathology","110","Isfahan University of Medical Sciences","26","Uehara Memorial Foundation","4","Netherlands","15",,,,
,,,,"Jadidi-Niaragh, F.","9",,,,,,,"Expert Opinion On Biological Therapy","4","Animal","108","Mazandaran University of Medical Sciences","24","Ardabil University of Medical Sciences","3","Spain","14",,,,
,,,,"Karakiewicz, P.I.","9",,,,,,,"Expert Opinion On Therapeutic Targets","4","Animals","108","Kermanshah University of Medical Sciences","23","Babol University of Medical Sciences","3","Switzerland","14",,,,
,,,,"Mokhtarzadeh, A.","9",,,,,,,"Iranian Journal Of Basic Medical Sciences","4","Metabolism","105","University of Tehran","22","Canadian Institutes of Health Research","3","Brazil","9",,,,
,,,,"Najafi, M.","9",,,,,,,"Molecular Biology Reports","4","Ipilimumab","101","Iranian Center for Evidence-Based Medicine","22","Department of Health and Aged Care, Australian Government","3","Egypt","9",,,,
,,,,"Najafi, S.","9",,,,,,,"Vaccines For Cancer Immunotherapy An Evidence Based Review On Current Status And Future Perspectives","4","Protein Expression","101","IRCCS Istituto Tumori Giovanni Paolo II","21","Iran National Science Foundation","3","Hungary","9",,,,
,,,,"Racanelli, V.","9",,,,,,,"Anti Cancer Agents In Medicinal Chemistry","3","T Lymphocyte","100","Università degli studi di Bari Aldo Moro","20","Isfahan University of Medical Sciences","3","South Africa","8",,,,
,,,,"Sahebkar, A.","9",,,,,,,"Biomarker Research","3","Article","98","Weill Cornell Medicine","19","Kermanshah University of Medical Sciences","3","Thailand","7",,,,
,,,,"Sanaei, M.J.","9",,,,,,,"Clinical And Experimental Medicine","3","Female","92","Medizinische Universität Wien","19","Ministry of Science and Technology of the People's Republic of China","3","Israel","6",,,,
,,,,"Hemmat, N.","8",,,,,,,"Clinical Immunology","3","Cancer Therapy","88","School of Medicine, Isfahan UMS","18","National Cancer Institute","3","Lebanon","6",,,,
,,,,"Hosseinkhani, N.","8",,,,,,,"European Journal Of Nuclear Medicine And Molecular Imaging","3","CD8+ T Lymphocyte","87","Shariati Hospital","17","School of Medicine, Shahid Beheshti University of Medical Sciences","3","Malaysia","6",,,,
,,,,"Katayama, S.","8",,,,,,,"Future Oncology","3","Drug Therapy","86","Semnan University of Medical Sciences and Health Services","17","Alborz University of Medical Sciences","2","Norway","6",,,,
,,,,"Pourbagheri-Sigaroodi, A.","8",,,,,,,"Heliyon","3","Immunocompetent Cell","86","UT Southwestern Medical Center","17","Associazione Italiana per la Ricerca sul Cancro","2","Taiwan","6",,,,
,,,,"Rajwa, P.","8",,,,,,,"Human Immunology","3","Overall Survival","86","Charles University","16","Cancer Australia","2","Belgium","5",,,,
,,,,"Safarpour, H.","8",,,,,,,"IUBMB Life","3","Signal Transduction","85","Faculty of Medicine MAZUMS","15","Chulalongkorn University","2","Denmark","5",,,,
,,,,"Alizadeh, N.","7",,,,,,,"Immunology Letters","3","Antineoplastic Agent","83","Guilan University of Medical Sciences","15","Deutsches Krebsforschungszentrum","2","Finland","5",,,,
,,,,"Aref, A.R.","7",,,,,,,"Iranian Journal Of Allergy Asthma And Immunology","3","Cancer Vaccine","83","School of Medicine","14","European Commission","2","Greece","5",,,,
,,,,"Argentiero, A.","7",,,,,,,"Scientific Reports","3","Antineoplastic Activity","82","Babol University of Medical Sciences","14","Garnett Passe and Rodney Williams Memorial Foundation","2","Indonesia","5",,,,
,,,,"Asgarian-Omran, H.","7",,,,,,,"Stem Cell Research And Therapy","3","Genetics","81","The Jikei University School of Medicine","14","Guilan University of Medical Sciences","2","Morocco","5",,,,
,,,,"Egawa, S.","7",,,,,,,"Acta Medica Iranica","2","Natural Killer Cell","77","Karolinska Institutet","13","Iran's National Elites Foundation","2","Romania","5",,,,
,,,,"Kazemi, T.","7",,,,,,,"Acta Pharmaceutica Sinica B","2","Therapy","76","Urmia University of Medical Sciences","13","Japan Society for the Promotion of Science","2","Uzbekistan","5",,,,
,,,,"Mohammadianpanah, M.","7",,,,,,,"Archives Of Razi Institute","2","Atezolizumab","71","Birjand University of Medical Sciences","13","Medizinische Universität Wien","2","Colombia","4",,,,
,,,,"Nguyen, N.P.","7",,,,,,,"Archivum Immunologiae Et Therapiae Experimentalis","2","Malignant Neoplasm","70","Ardabil University of Medical Sciences","13","Ministry of Education, Culture, Sports, Science and Technology","2","Philippines","4",,,,
,,,,"Noori, M.","7",,,,,,,"Biofactors","2","Regulatory T Lymphocyte","70","Iranian Academic Center for Education, Culture and Research","13","Natural Sciences and Engineering Research Council of Canada","2","Portugal","4",,,,
,,,,"Tahmasebi, S.","7",,,,,,,"Cancer And Metastasis Reviews","2","Colorectal Cancer","68","Harvard Medical School","12","Roche","2","Tunisia","4",,,,
,,,,"Vinh-Hung, V.","7",,,,,,,"Cancer Immunology Bench To Bedside Immunotherapy Of Cancers Second Edition","2","Durvalumab","68","Pasteur Institute of Iran","12","Science and Technology Department of Sichuan Province","2","Algeria","3",,,,
,,,,"Eslami, M.","6",,,,,,,"Cancer Immunology Immunotherapy","2","Immune System","67","King Fahad Specialist Hospital-Dammam","12","University of Queensland","2","Chile","3",,,,
,,,,"Fathi, M.","6",,,,,,,"Cell Biochemistry And Function","2","Melanoma","66","Stem Cell Research Center","12","York University","2","Cyprus","3",,,,
,,,,"Giap, H.","6",,,,,,,"Cell Journal","2","Apoptosis","65","Cancer Research Institute","12","Academy of Finland","1","Ireland","3",,,,
,,,,"Gorobets, O.","6",,,,,,,"Cellular Oncology","2","Monoclonal Antibody","63","Universitätsklinikum Hamburg-Eppendorf","11","Advanced Centre for Automotive Research and Testing, University of Melbourne","1","Kenya","3",,,,
,,,,"Hojjat-Farsangi, M.","6",,,,,,,"Clinical Nuclear Medicine","2","Treatment Response","63","UT Southwestern Medical School","11","Agencia Estatal de Investigación","1","New Zealand","3",,,,
,,,,"Javid, H.","6",,,,,,,"Cochrane Database Of Systematic Reviews","2","Tumor Associated Leukocyte","63","Islamic Azad University, Tabriz Branch","11","Agencja Badań Medycznych","1","Pakistan","3",,,,
,,,,"Kesharwani, P.","6",,,,,,,"Computers In Biology And Medicine","2","Cancer","62","Fasa University of Medical Sciences","11","Aja University of Medical Sciences","1","Peru","3",,,,
,,,,"Khorramdelazad, H.","6",,,,,,,"Current Cancer Drug Targets","2","Drug Efficacy","61","Islamic Azad University, Tehran Medical Branch","11","Asialink, University of Melbourne","1","Qatar","3",,,,
,,,,"Kulasinghe, A.","6",,,,,,,"Current Molecular Medicine","2","Non Small Cell Lung Cancer","61","The University of Jordan","11","Atlantic Salmon Federation","1","South Korea","3",,,,
,,,,"Loganadane, G.","6",,,,,,,"Current Oncology","2","Tumor Immunity","61","University of Isfahan","10","Australian Centre of Excellence for Risk Analysis, University of Melbourne","1","Argentina","2",,,,
,,,,"Pezeshki, P.S.","6",,,,,,,"Current Treatment Options In Oncology","2","Cancer Chemotherapy","59","Alborz University of Medical Sciences","10","Austrian Science Fund","1","Bangladesh","2",,,,
,,,,"Razi, S.","6",,,,,,,"Cytokine","2","B7-H1 Antigen","58","SBUMS Cellular and Molecular Biology Research Center","10","BC Cancer Foundation","1","Belarus","2",,,,
,,,,"Safarzadeh, E.","6",,,,,,,"Diagnostics","2","Dendritic Cell","57","Graduate School of Medicine, Dentistry and Pharmaceutical Sciences","10","Baqiyatallah University of Medical Sciences","1","Ecuador","2",,,,
,,,,"Yanagisawa, T.","6",,,,,,,"Discover Oncology","2","Controlled Study","56","IUMS Immunology Research Center","10","Biocenter Finland","1","French Polynesia","2",,,,
,,,,"Aghebati-Maleki, A.","5",,,,,,,"Drug Delivery And Translational Research","2","Human Cell","56","Zanjan University of Medical Sciences ZUMS","9","Biotechnology Research Center, Tabriz University of Medical Sciences","1","Hong Kong","2",,,,
,,,,"Arenas, M.","5",,,,,,,"Drug Discovery Today","2","Adult","55","Kerman University of Medical Sciences","9","Boston Scientific Corporation","1","Mexico","2",,,,
,,,,"Bernardini, R.","5",,,,,,,"Environmental Research","2","Avelumab","55","Kashan University of Medical Sciences","9","Botany Foundation, Faculty of Science, University of Melbourne","1","Nigeria","2",,,,
,,,,"Bose, S.","5",,,,,,,"European Urology Focus","2","Cancer Prognosis","55","Shahrekord University of Medical Sciences","9","Breast Cancer Research Foundation","1","Oman","2",,,,
,,,,"Ebrahimi, N.","5",,,,,,,"Excli Journal","2","Systematic Review","55","Massachusetts General Hospital","9","Bundesministerium für Bildung und Forschung","1","Paraguay","2",,,,
,,,,"Falak, R.","5",,,,,,,"Expert Opinion On Investigational Drugs","2","Breast Cancer","54","Cellular and Molecular Research Center, Birjand University of Medical Sciences","9","Canadian Cancer Society","1","Singapore","2",,,,
,,,,"Ganjalikhani-Hakemi, M.","5",,,,,,,"Expert Opinion On Pharmacotherapy","2","Programmed Cell Death 1 Receptor","52","Hematology, Oncology and Stem Cell Transplantation Research Center","9","Cancer Research Society","1","Ukraine","2",,,,
,,,,"Lotfinejad, P.","5",,,,,,,"Expert Review Of Clinical Immunology","2","Cancer Patient","51","School of Pharmacy","9","Chinese Academy of Sciences","1","United Arab Emirates","2",,,,
,,,,"Sari Motlagh, R.","5",,,,,,,"Frontiers In Medicine","2","Male","51","Universal Scientific Education and Research Network USERN","8","Deutsche Forschungsgemeinschaft","1","Viet Nam","2",,,,
,,,,"Schmidinger, M.","5",,,,,,,"Immunity Inflammation And Disease","2","Progression Free Survival","51","Hormozgan University of Medical Sciences","8","Deutsche Krebshilfe","1","Armenia","1",,,,
,,,,"Schuettfort, V.M.","5",,,,,,,"Immunology","2","Cancer Radiotherapy","50","Ferdowsi University of Mashhad","8","Dookie Campus, University of Melbourne","1","Bahrain","1",,,,
,,,,"Yousefi, M.","5",,,,,,,"International Journal Of Biological Macromolecules","2","Gamma Interferon","50","University of Tabriz","8","Eli Lilly and Company","1","Bosnia and Herzegovina","1",,,,
,,,,"Afshari, A.R.","4",,,,,,,"International Reviews Of Immunology","2","Gene Expression","50","Hamadan University of Medical Sciences","8","European Research Council","1","Bulgaria","1",,,,
,,,,"Aghamajidi, A.","4",,,,,,,"Journal Of Cellular And Molecular Medicine","2","Cancer Growth","49","Royan Institute","8","Faculty of Business and Economics, University of Melbourne","1","Croatia","1",,,,
,,,,"Avan, A.","4",,,,,,,"Journal Of Cellular Biochemistry","2","Chimeric Antigen Receptor T-cell Immunotherapy","49","Prince Sattam Bin Abdulaziz University","8","Faculty of Dentistry, Chulalongkorn University","1","Ghana","1",,,,
,,,,"Behdani, M.","4",,,,,,,"Journal Of Controlled Release","2","Molecularly Targeted Therapy","49","North Khorasan University of Medical Sciences","8","Faculty of Science, University of Melbourne","1","Iceland","1",,,,
,,,,"Blanco, S.C.","4",,,,,,,"Journal Of Drug Delivery Science And Technology","2","Cytokine","47","Drug Applied Research Center, Tabriz University of Medical Sciences","8","Ferdowsi University of Mashhad","1","Kazakhstan","1",,,,
,,,,"Chi, A.","4",,,,,,,"Journal Of Drug Targeting","2","Tumor Antigen","46","Gastrointestinal Cancer Research Center MAZUMS","8","Finnish Cancer Institute","1","Kuwait","1",,,,
,,,,"Davoodi-Moghaddam, Z.","4",,,,,,,"Journal Of Experimental And Clinical Cancer Research","2","Cancer Survival","45","School of Advanced Technologies in Medicine","8","Fondazione Italiana per la Ricerca sul Cancro","1","Luxembourg","1",,,,
,,,,"Farhangnia, P.","4",,,,,,,"Journal Of Hepatology","2","Cell Proliferation","45","Surgical Oncology Research Center","8","Fundamental Research Funds for the Central Universities","1","Mali","1",,,,
,,,,"Farhood, B.","4",,,,,,,"Journal Of Nanobiotechnology","2","Adoptive Immunotherapy","44","Pharmaceutical Analysis Research Center","8","Garron Family Cancer Centre","1","Panama","1",,,,
,,,,"Fasano, R.","4",,,,,,,"Journal Of Nephropharmacology","2","Treatment Outcome","44","Universal Scientific Education and Research Network USERN","7","GlaxoSmithKline","1","Serbia","1",,,,
,,,,"Fayyaz, F.","4",,,,,,,"Journal Of The Egyptian National Cancer Institute","2","Tumor Growth","44","Universal Scientific Education and Research Network USERN","7","Gonabad University of Medical Sciences","1","Slovakia","1",,,,
,,,,"Hamblin, M.R.","4",,,,,,,"Naunyn Schmiedeberg S Archives Of Pharmacology","2","CD4+ T Lymphocyte","43","Universal Scientific Education and Research Network USERN","7","Guangzhou Science and Technology Program key projects","1","Slovenia","1",,,,
,,,,"Hashemy, S.I.","4",,,,,,,"Neurosurgical Review","2","Meta Analysis","43","School of Medicine, Zanjan University of Medical Sciences ZUMS","7","Guangzhou Science, Technology and Innovation Commission","1","Sudan","1",,,,
,,,,"Hosseinzadeh, R.","4",,,,,,,"Scandinavian Journal Of Immunology","2","Transforming Growth Factor Beta","43","School of Medicine GUMS","7","Higher Education Discipline Innovation Project","1","Syrian Arab Republic","1",,,,
,,,,"Jafari-Raddani, F.","4",,,,,,,"Swiss Medical Weekly","2","Carcinogenesis","42","Howard University","7","Horizon 2020 Framework Programme","1","Tanzania","1",,,,
,,,,"Jalali, S.A.","4",,,,,,,"Therapeutic Advances In Vaccines And Immunotherapy","2","Drug Effect","42","Bushehr University of Medical Sciences","7","Hospital for Sick Children","1","Türkiye","1",,,,
,,,,"Jalil, A.T.","4",,,,,,,"Vaccines","2","Drug Safety","41","German Cancer Research Center","7","Huazhong University of Science and Technology","1","Uruguay","1",,,,
,,,,"Karimi-Shahri, M.","4",,,,,,,"A Glimpse At Medicine In The Future","1","Immune Checkpoint","41","Ahvaz Jundishapur University of Medical Sciences","7","Ilam University of Medical Sciences","1","Venezuela","1",,,,
,,,,"Kawada, T.","4",,,,,,,"ACS Pharmacology And Translational Science","1","Immunosuppressive Treatment","41","Qazvin University of Medical Sciences","7","Innovációs és Technológiai Minisztérium","1","Zimbabwe","1",,,,
,,,,"Kazemi, M.H.","4",,,,,,,"APMIS","1","Liver Cell Carcinoma","41","Slaski Uniwersytet Medyczny w Katowicach","7","Ipsen","1",,,,,,
,,,,"Kazemi-Lomedasht, F.","4",,,,,,,"Acta Neuropathologica Communications","1","Priority Journal","40","Qom University of Medical Sciences and Health Services","7","Key Science and Technology Program of Shaanxi Province","1",,,,,,
,,,,"Kim, L.","4",,,,,,,"Advanced Drug Delivery Reviews","1","Cancer Inhibition","39","Loghman Hakim Educational Hospital","7","Komarov Botanical Institute, Russian Academy of Sciences","1",,,,,,
,,,,"Kooshkaki, O.","4",,,,,,,"Advanced Healthcare Materials","1","Immunomodulation","39","Islamic Azad University, Science and Research Branch","7","Kreftforeningen","1",,,,,,
,,,,"Lehrman, D.","4",,,,,,,"Advanced Materials","1","MicroRNA","39","Saveetha Institute of Medical and Technical Sciences","7","Major Projects of Special Development Funds in Zhangjiang National Independent Innovation Demonstration Zone, Shanghai","1",,,,,,
,,,,"Marofi, F.","4",,,,,,,"Advances In Cancer Biology Metastasis","1","Phase 2 Clinical Trial (topic)","39","Tabriz University of Medical Science, Aging Research Institute","7","Marsden Fund","1",,,,,,
,,,,"Mirzaei, H.R.","4",,,,,,,"Advances In Experimental Medicine And Biology","1","Myeloid-derived Suppressor Cell","38","School of Pharmacy","7","Melanoma Research Alliance","1",,,,,,
,,,,"Mohsenzadegan, M.","4",,,,,,,"Advances In Protein Chemistry And Structural Biology","1","PD-1","38","Shiraz Institute for Cancer Research SUMS","7","Melbourne Institute, University of Melbourne","1",,,,,,
,,,,"Najafi, A.","4",,,,,,,"American Journal Of Physiology Endocrinology And Metabolism","1","Tumor Marker","38","Medical Technology Research Center, Kermanshah University of Medical Sciences","7","Melbourne Neuroscience Institute, University of Melbourne","1",,,,,,
,,,,"O'Byrne, K.","4",,,,,,,"American Journal Of The Medical Sciences","1","Angiogenesis","37","School of Allied Medical Sciences IUMS","7","Melbourne Research, University of Melbourne","1",,,,,,
,,,,"Page, B.R.","4",,,,,,,"Andrology","1","Bevacizumab","37","International Geriatric Radiotherapy Group","6","Melbourne School of Engineering, University of Melbourne","1",,,,,,
,,,,"Payandeh, Z.","4",,,,,,,"Annals Of Hematology","1","Cancer Resistance","37","Emory University School of Medicine","6","Ministerio de Ciencia e Innovación","1",,,,,,
,,,,"Roudi, R.","4",,,,,,,"BMC Biotechnology","1","Interleukin 10","37","College of Medicine","6","Ministerio de Economía y Competitividad","1",,,,,,
,,,,"Salari, S.","4",,,,,,,"BMC Cancer","1","Metastasis","37","University of South Florida, Tampa","6","Ministero della Salute","1",,,,,,
,,,,"Sheykhhasan, M.","4",,,,,,,"BMC Immunology","1","Tumor Necrosis Factor","37","University of Montreal","6","Ministerstvo Zdravotnictví Ceské Republiky","1",,,,,,
,,,,"Soltani, A.","4",,,,,,,"BMC Pulmonary Medicine","1","Hepatitis A Virus Cellular Receptor 2","36","Islamic Azad University, Mashhad Branch","6","Ministry of Education and Science of the Russian Federation","1",,,,,,
,,,,"Soltani, M.","4",,,,,,,"BMC Urology","1","Innate Immunity","36","Università degli Studi di Catania","6","Ministry of Education of the People's Republic of China","1",,,,,,
,,,,"Suksatan, W.","4",,,,,,,"Biocell","1","Macrophage","35","Queensland University of Technology","6","Ministry of Finance","1",,,,,,
,,,,"Taefehshokr, S.","4",,,,,,,"Biochemistry And Biophysics Reports","1","T-Lymphocytes","35","Rafsanjan University of Medical Sciences","6","Ministry of Higher Education, Malaysia","1",,,,,,
,,,,"Yazdani, Y.","4",,,,,,,"Biological Procedures Online","1","Clinical Trial (topic)","34","Dana-Farber Cancer Institute","6","Ministry of Science and Technology, Taiwan","1",,,,,,
,,,,"Yousefi, B.","4",,,,,,,"Biomechanics And Modeling In Mechanobiology","1","Glioblastoma","34","University of Toronto","6","Monash University Malaysia","1",,,,,,
,,,,"Zaboli, E.","4",,,,,,,"Biomedical Research And Therapy","1","Immunohistochemistry","34","Medical University of South Carolina","6","NIH Clinical Center","1",,,,,,
,,,,"Zamyatnin, A.A.","4",,,,,,,"Biosensors","1","Immunological Antineoplastic Agent","34","University of Technology Sydney","6","Narodowa Agencja Wymiany Akademickiej","1",,,,,,
,,,,"Abdelbasset, W.K.","3",,,,,,,"Biotechnology And Applied Biochemistry","1","Oncolytic Virotherapy","34","Semmelweis Egyetem","6","National Brain Mapping Laboratory","1",,,,,,
,,,,"Abolmaali, S.S.","3",,,,,,,"Brain Sciences","1","Upregulation","34","Endocrinology and Metabolism Research Institute TUMS","6","National Institute of General Medical Sciences","1",,,,,,
,,,,"Abufaraj, M.","3",,,,,,,"British Journal Of Neurosurgery","1","Vasculotropin","34","University of California, San Diego","6","National Key Research and Development Program of China","1",,,,,,
,,,,"Adili, A.","3",,,,,,,"British Journal Of Pharmacology","1","Adverse Event","33","The University of Queensland","6","National Science Foundation","1",,,,,,
,,,,"Aghbash, P.S.","3",,,,,,,"Cancer","1","Biological Marker","33","Stanford University School of Medicine","6","Nemzeti Kutatási Fejlesztési és Innovációs Hivatal","1",,,,,,
,,,,"Akbari, M.","3",,,,,,,"Cancer Communications","1","CD274 Protein, Human","33","Al-Ahliyya Amman University","6","Nemzeti Kutatási, Fejlesztési és Innovaciós Alap","1",,,,,,
,,,,"Ala, M.","3",,,,,,,"Cancer Gene Therapy","1","Cancer Cell","33","Stem Cell Technology Research Center","6","Neyshabur University of Medical Sciences","1",,,,,,
,,,,"Ali, A.","3",,,,,,,"Cancer Informatics","1","Chimeric Antigen Receptor","33","Al-Mustaqbal University","6","Norges Forskningsråd","1",,,,,,
,,,,"Alsaikhan, F.","3",,,,,,,"Cancer Investigation","1","Cytotoxic T Lymphocyte","33","Imam Hossein Medical &amp; Educational Center","6","Novartis","1",,,,,,
,,,,"Araki, M.","3",,,,,,,"Cancer Letters","1","Cytotoxicity","33","Immunogenetics Research Center MAZUMS","6","Paracelsus Medizinische Privatuniversität","1",,,,,,
,,,,"Askari, E.","3",,,,,,,"Cancer Reports","1","Paclitaxel","33","School of Pharmacy","6","Particulate Fluids Processing Centre, University of Melbourne","1",,,,,,
,,,,"Ayati, N.","3",,,,,,,"Cancer Treatment Reviews","1","Renal Cell Carcinoma","33","School of Public Health","6","Prince Sattam bin Abdulaziz University","1",,,,,,
,,,,"Baghi, H.B.","3",,,,,,,"Cell Biology International","1","Ticilimumab","33","Nuclear Medicine Research Center","6","Research Institute for Endocrine Sciences, Shahid Beheshti University of Medical Sciences","1",,,,,,
,,,,"Bazhin, A.V.","3",,,,,,,"Cells","1","Checkpoint Inhibitor Therapy","32","School of Paramedical, Kermanshah University of Medical Sciences","6","Research Institute for Gastroenterology and Liver Diseases","1",,,,,,
,,,,"Beheshti, M.","3",,,,,,,"Cellular And Molecular Biology Letters","1","Chemotherapy","32","Karl Landsteiner Institute of Urology and Andrology","5","Royal Australasian College of Physicians","1",,,,,,
,,,,"Behravan, J.","3",,,,,,,"Cellular And Molecular Life Sciences","1","Immune Checkpoint Protein","32","Universal Scientific Education and Research Network USERN","5","Royal Marsden Cancer Charity","1",,,,,,
,,,,"Cozzi, S.","3",,,,,,,"Cellular Signalling","1","Interleukin 2","32","Emory University","5","Royal Society Te Apārangi","1",,,,,,
,,,,"Dahbi, Z.","3",,,,,,,"Chemmedchem","1","PD-L1","32","Ghaem Educational, Research and Treartment Center","5","Royan Institute","1",,,,,,
,,,,"Delbandi, A.A.","3",,,,,,,"Chinese Clinical Oncology","1","Aged","31","Moffitt Cancer Center","5","Russian Academy of Sciences","1",,,,,,
,,,,"Delbari, P.","3",,,,,,,"Clinical And Experimental Metastasis","1","Cancer Staging","31","Lomonosov Moscow State University","5","Science and Technology Commission of Shanghai Municipality","1",,,,,,
,,,,"Dutheil, F.","3",,,,,,,"Clinical And Experimental Pharmacology And Physiology","1","Exosome","31","Centre Hospitalier de L'Université de Montréal","5","Servier","1",,,,,,
,,,,"Entezari, M.","3",,,,,,,"Clinical And Translational Immunology","1","Multimodality Cancer Therapy","31","Baqiyatallah University of Medical Sciences","5","Shaanxi Provincial Science and Technology Department","1",,,,,,
,,,,"Erfani, N.","3",,,,,,,"Clinical Genitourinary Cancer","1","Adaptive Immunity","30","Cairo University","5","Shanghai Jiao Tong University","1",,,,,,
,,,,"Esmaeilzadeh, A.","3",,,,,,,"Colorectal Cancer From Pathogenesis To Precision Medicine","1","Cancer Vaccines","30","Università degli Studi di Torino","5","Shanghai Municipal Health Commission","1",,,,,,
,,,,"Faghfuri, E.","3",,,,,,,"Critical Developments In Cancer Immunotherapy","1","Combination Therapy","30","Paracelsus Medizinische Privatuniversitat","5","Sichuan Provincial Science and Technology Support Program","1",,,,,,
,,,,"Ferns, G.A.","3",,,,,,,"Critical Pathways In Cardiology","1","Immune Evasion","30","University of Pittsburgh","5","Sichuan University","1",,,,,,
,,,,"Ghaderi, A.","3",,,,,,,"Current Drug Metabolism","1","Interleukin 6","30","Lorestan University of Medical Sciences","5","Sigrid Juséliuksen Säätiö","1",,,,,,
