Scopus refine results values

"Your query : (TITLE-ABS-KEY(""checkpoint inhibit*"") AND DOCTYPE(re))"


Number of results : 18789

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2000","1","Roviello, G.","28","Business, Management and Accounting","1",,,,,"Journal Of Hematology And Oncology","96","Durvalumab","3184","Tongji Medical College of Huazhong University of Science and Technology","173","Meso Scale Diagnostics","123","Hong Kong","140",,,,
,,,,"Novello, S.","27","Economics, Econometrics and Finance","1",,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","90","Drug Efficacy","3171","National and Kapodistrian University of Athens","169","Amgen","115","Turkey","136",,,,
,,,,"Brunetti, O.","26",,,,,,,"Biomedicine And Pharmacotherapy","86","Non Small Cell Lung Cancer","3100","Zhejiang University School of Medicine","167","Boehringer Ingelheim","113","Singapore","128",,,,
,,,,"Majidpoor, J.","26",,,,,,,"Clinical Cancer Research","84","Cytotoxic T Lymphocyte Antigen 4","3006","Université Paris Cité","166","Ministerio de Economía y Competitividad","112","Portugal","125",,,,
,,,,"Reck, M.","26",,,,,,,"Cancer Immunology Immunotherapy","81","Progression Free Survival","2957","Moffitt Cancer Center","163","National Health and Medical Research Council","112","Israel","118",,,,
,,,,"Johnson, D.B.","25",,,,,,,"Vaccines","80","Melanoma","2816","Università degli Studi di Torino","160","Eli Lilly and Company","107","Lebanon","113",,,,
,,,,"Pawlik, T.M.","25",,,,,,,"Cancer Letters","79","Molecularly Targeted Therapy","2779","Sapienza Università di Roma","152","Department of Science and Technology of Shandong Province","103","Czech Republic","111",,,,
,,,,"Addeo, A.","24",,,,,,,"Memo Magazine Of European Medical Oncology","76","Cancer Chemotherapy","2641","Sorbonne Université","147","Natural Science Foundation of Shandong Province","103","Denmark","108",,,,
,,,,"Cheng, L.","24",,,,,,,"World Journal Of Gastroenterology","76","Priority Journal","2467","China Medical University Shenyang","147","Fundamental Research Funds for the Central Universities","101","Romania","104",,,,
,,,,"Lopez-Beltran, A.","24",,,,,,,"ESMO Open","74","Metabolism","2462","Fudan University","147","AbbVie","100","Egypt","102",,,,
,,,,"Naidoo, J.","24",,,,,,,"Medical Oncology","73","Animals","2446","Cleveland Clinic Foundation","147","Genentech","100","Ireland","93",,,,
,,,,"Zhou, C.","24",,,,,,,"Molecular Cancer","73","Animal","2434","Icahn School of Medicine at Mount Sinai","145","European Regional Development Fund","99","Norway","64",,,,
,,,,"Grünwald, V.","23",,,,,,,"Cancer Journal United States","70","Treatment Response","2363","The Sidney Kimmel Comprehensive Cancer Center","144","Sichuan University","96","Jordan","62",,,,
,,,,"Necchi, A.","23",,,,,,,"Expert Opinion On Investigational Drugs","69","T Lymphocyte","2312","Istituto Europeo di Oncologia","144","Cancer Research UK","92","Pakistan","62",,,,
,,,,"Robert, C.","23",,,,,,,"Trends In Cancer","69","Antineoplastic Activity","2283","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","143","Ministry of Education of the People's Republic of China","90","Qatar","62",,,,
,,,,"Saeed, A.","23",,,,,,,"Pharmaceutics","66","Genetics","2280","University of Toronto","142","National Institute of Allergy and Infectious Diseases","89","Mexico","60",,,,
,,,,"Banna, G.L.","22",,,,,,,"Hematology Oncology Clinics Of North America","61","Drug Therapy","2229","University of California, San Francisco","141","Science and Technology Commission of Shanghai Municipality","89","Malaysia","56",,,,
,,,,"Catalano, M.","22",,,,,,,"Journal Of Thoracic Disease","58","Cancer Prognosis","2220","Central South University","135","Bayer","88","South Africa","56",,,,
,,,,"Di Maio, M.","22",,,,,,,"Current Opinion In Urology","57","Avelumab","2219","UT Southwestern Medical Center","135","GlaxoSmithKline","88","Hungary","52",,,,
,,,,"Galluzzi, L.","22",,,,,,,"Pharmaceuticals","57","Cancer Survival","2087","IRCCS Azienda Ospedaliero-Universitaria di Bologna","134","European Research Council","87","United Arab Emirates","52",,,,
,,,,"Gulley, J.L.","22",,,,,,,"European Journal Of Cancer","56","Bevacizumab","2060","Fondazione Policlinico Universitario Agostino Gemelli IRCCS","132","Natural Science Foundation of Zhejiang Province","83","Thailand","47",,,,
,,,,"Kroemer, G.","22",,,,,,,"Frontiers In Cell And Developmental Biology","56","Signal Transduction","2057","City of Hope National Med Center","129","Science and Technology Department of Zhejiang Province","82","Argentina","46",,,,
,,,,"Pal, S.K.","22",,,,,,,"Frontiers In Medicine","55","Tumor Immunity","2035","Zhengzhou University","126","Sanofi","81","Iraq","46",,,,
,,,,"Paz-Ares, L.","22",,,,,,,"Journal Of Experimental And Clinical Cancer Research","55","Phase 2 Clinical Trial (topic)","2023","Humanitas Research Hospital","125","Celgene","79","New Zealand","37",,,,
,,,,"Petrelli, F.","22",,,,,,,"Oncotargets And Therapy","55","CD8+ T Lymphocyte","2017","Zhejiang University","123","Guangdong Provincial Department of Science and Technology","79","Chile","32",,,,
,,,,"Schmidinger, M.","22",,,,,,,"Cancer Management And Research","54","Cancer Therapy","2012","University of Melbourne","123","National Natural Science Foundation of China-Zhejiang Joint Fund for the Integration of Industrialization and Informatization","79","Finland","29",,,,
,,,,"Trapani, D.","22",,,,,,,"Expert Opinion On Pharmacotherapy","54","Protein Expression","2012","CNRS Centre National de la Recherche Scientifique","121","Science and Technology Department of Sichuan Province","78","Colombia","26",,,,
,,,,"Brandi, G.","21",,,,,,,"Journal Of Cancer Research And Clinical Oncology","54","Cancer Patient","1983","Università Cattolica del Sacro Cuore, Campus di Roma","121","Government of Canada","77","Croatia","25",,,,
,,,,"Buti, S.","21",,,,,,,"Chinese Clinical Oncology","53","Drug Safety","1974","Università degli Studi di Napoli Federico II","120","Department of Health and Aged Care, Australian Government","76","Cyprus","25",,,,
,,,,"Ferrara, R.","21",,,,,,,"British Journal Of Cancer","51","Treatment Outcome","1967","Shanghai Jiao Tong University School of Medicine","119","Ligue Contre le Cancer","76","Morocco","23",,,,
,,,,"Genova, C.","21",,,,,,,"Pharmacology And Therapeutics","51","Monoclonal Antibody","1915","University of Pennsylvania","118","American Cancer Society","74","Bangladesh","22",,,,
,,,,"Larkin, J.","21",,,,,,,"Cancer Drug Resistance","50","Cancer Radiotherapy","1895","Centre Hospitalier Universitaire Vaudois","115","Gilead Sciences","73","Indonesia","22",,,,
,,,,"Lorusso, D.","21",,,,,,,"Onkologe","49","Biological Marker","1892","Princess Margaret Cancer Centre","115","National Institute for Health and Care Research","73","Macao","21",,,,
,,,,"Preusser, M.","21",,,,,,,"Bulletin Du Cancer","48","Phase 3 Clinical Trial (topic)","1890","Alma Mater Studiorum Università di Bologna","115","University of Texas MD Anderson Cancer Center","72","Slovenia","21",,,,
,,,,"Santarpia, M.","21",,,,,,,"Medicine United States","47","Advanced Cancer","1829","Northwestern University Feinberg School of Medicine","114","Agence Nationale de la Recherche","71","Serbia","19",,,,
,,,,"Yu, J.","21",,,,,,,"Urologic Oncology Seminars And Original Investigations","47","Malignant Neoplasm","1811","Vanderbilt University Medical Center","114","Canadian Institutes of Health Research","71","Peru","16",,,,
,,,,"Champiat, S.","20",,,,,,,"Clinical And Translational Oncology","46","Clinical Trial (topic)","1770","IRCCS San Martino Polyclinic Hospital","114","Ministry of Finance","70","Nigeria","15",,,,
,,,,"Chaput, N.","20",,,,,,,"Lung Cancer","45","Tumor Associated Leukocyte","1748","Universitätsklinikum Heidelberg","112","National Center for Advancing Translational Sciences","68","Bulgaria","14",,,,
,,,,"Chu, Q.","20",,,,,,,"International Journal Of Clinical Oncology","44","Immunosuppressive Treatment","1735","University of Washington","111","Merck KGaA","67","Luxembourg","14",,,,
,,,,"Ciardiello, F.","20",,,,,,,"Human Vaccines And Immunotherapeutics","43","Systematic Review","1728","The University of Sydney","110","Eisai","64","Ukraine","13",,,,
,,,,"Cimadamore, A.","20",,,,,,,"Annals Of Oncology","42","Randomized Controlled Trial (topic)","1712","Tehran University of Medical Sciences","109","National Heart, Lung, and Blood Institute","63","Iceland","11",,,,
,,,,"Lim, M.","20",,,,,,,"Immunological Reviews","42","Therapy","1701","University of California, San Diego","109","Institut National Du Cancer","60","Slovakia","11",,,,
,,,,"Rini, B.I.","20",,,,,,,"Japanese Journal Of Clinical Oncology","42","Paclitaxel","1685","Shandong University","109","Johnson and Johnson","60","Philippines","10",,,,
,,,,"Rosell, R.","20",,,,,,,"Cancer","41","Female","1671","David Geffen School of Medicine at UCLA","108","Ministero dell’Istruzione, dell’Università e della Ricerca","58","Uzbekistan","10",,,,
,,,,"Wu, K.","20",,,,,,,"Cancer Medicine","41","Immunological Antineoplastic Agent","1668","Emory University","107","Ministry of Science and Technology, Taiwan","58","Ecuador","9",,,,
,,,,"Yi, M.","20",,,,,,,"Diagnostics","41","Cancer Vaccine","1647","Shandong First Medical University &amp; Shandong Academy of Medical Sciences","107","Cancer Prevention and Research Institute of Texas","57","Georgia","8",,,,
,,,,"Bersanelli, M.","19",,,,,,,"Cancer Cell International","40","Cisplatin","1635","Peking Union Medical College Hospital","106","Merck Sharp and Dohme","57","Oman","8",,,,
,,,,"Long, G.V.","19",,,,,,,"Biomarker Research","39","Regulatory T Lymphocyte","1617","Istituto Nazionale Tumori IRCCS - Fondazione G Pascale, Napoli","106","Auris Health","56","Tunisia","8",,,,
,,,,"Mori, K.","19",,,,,,,"Biomolecules","39","Metastasis","1588","University of California, Los Angeles","106","Institut National de la Santé et de la Recherche Médicale","54","Kazakhstan","7",,,,
,,,,"Ricci, A.D.","19",,,,,,,"Translational Cancer Research","39","Cancer Staging","1582","Emory University School of Medicine","105","National Institute of General Medical Sciences","54","Ethiopia","6",,,,
,,,,"Santoro, A.","19",,,,,,,"Advanced Drug Delivery Reviews","38","Phase 1 Clinical Trial (topic)","1561","Chinese Academy of Sciences","104","Takeda Pharmaceutical Company","54","Kenya","6",,,,
,,,,"Scambia, G.","19",,,,,,,"Japanese Journal Of Lung Cancer","37","Liver Cell Carcinoma","1557","The Ohio State University Comprehensive Cancer Center","102","Department of Science and Technology of Hunan Province","53","Kuwait","6",,,,
,,,,"Scartozzi, M.","19",,,,,,,"Journal Of Clinical Oncology","37","Ticilimumab","1557","Capital Medical University","102","Exelixis","53","Lithuania","6",,,,
,,,,"Tolaney, S.M.","19",,,,,,,"Journal Of Personalized Medicine","37","Monotherapy","1549","Imperial College London","101","Japan Agency for Medical Research and Development","53","Nepal","6",,,,
,,,,"Agarwal, N.","18",,,,,,,"Oncologist","37","Tumor Marker","1533","Università degli Studi di Torino, Scuola di Medicina","101","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","52","Sudan","6",,,,
,,,,"Bria, E.","18",,,,,,,"Targeted Oncology","36","Immunocompetent Cell","1516","The Netherlands Cancer Institute","100","Janssen Pharmaceuticals","51","Viet Nam","6",,,,
,,,,"Grossi, F.","18",,,,,,,"Cancer And Metastasis Reviews","35","Gene Mutation","1499","University of Pittsburgh School of Medicine","99","Leukemia and Lymphoma Society","51","Bosnia and Herzegovina","5",,,,
,,,,"Hassel, J.C.","18",,,,,,,"Chinese Journal Of Clinical Oncology","35","Breast Cancer","1475","UT Southwestern Medical School","99","Melanoma Research Alliance","51","Palestine","5",,,,
,,,,"Heimberger, A.B.","18",,,,,,,"Exploration Of Targeted Anti Tumor Therapy","35","Cancer Combination Chemotherapy","1431","Johns Hopkins University","98","Ministry of Science, ICT and Future Planning","51","Algeria","4",,,,
,,,,"Hendriks, L.E.L.","18",,,,,,,"Journal Of Clinical Investigation","35","Renal Cell Carcinoma","1426","Universitätsklinikum Essen","97","Basic and Applied Basic Research Foundation of Guangdong Province","50","Belarus","4",,,,
,,,,"Karamouzis, M.V.","18",,,,,,,"Seminars In Oncology","35","Lung Cancer","1399","Stanford University School of Medicine","97","Fundação para a Ciência e a Tecnologia","50","Costa Rica","4",,,,
,,,,"Pradere, B.","18",,,,,,,"Expert Opinion On Emerging Drugs","33","Natural Killer Cell","1397","School of Medicine","97","Ipsen","50","Cuba","4",,,,
,,,,"Rimassa, L.","18",,,,,,,"Life","33","Antineoplastic Agents","1392","Università degli studi di Bari Aldo Moro","96","National Institute of Diabetes and Digestive and Kidney Diseases","50","Panama","4",,,,
,,,,"Sonpavde, G.","18",,,,,,,"Pathology Research And Practice","33","Lung Neoplasms","1385","Università degli Studi di Genova","95","Wellcome Trust","50","Paraguay","4",,,,
,,,,"Tabernero, J.","18",,,,,,,"Signal Transduction And Targeted Therapy","33","Drug Effect","1355","UCSF School of Medicine","95","Chinese Academy of Meteorological Sciences","49","Syrian Arab Republic","4",,,,
,,,,"Zitvogel, L.","18",,,,,,,"Anticancer Research","32","Carboplatin","1339","Humanitas University","95","Medical Research Council","49","Uruguay","4",,,,
,,,,"Albiges, L.","17",,,,,,,"Expert Review Of Hematology","32","Colorectal Cancer","1333","Washington University School of Medicine in St. Louis","94","Deutsche Krebshilfe","48","Venezuela","4",,,,
,,,,"Bedke, J.","17",,,,,,,"JAMA Oncology","32","Programmed Cell Death 1 Receptor","1317","University of Texas Health Science Center at Houston","94","Astellas Pharma US","47","Yemen","4",,,,
,,,,"Bex, A.","17",,,,,,,"Jnccn Journal Of The National Comprehensive Cancer Network","32","Lung Tumor","1302","Tabriz University of Medical Sciences","94","Breast Cancer Research Foundation","46","Albania","3",,,,
,,,,"Bossi, P.","17",,,,,,,"Kidney Cancer","32","Tumor Growth","1285","Ludwig-Maximilians-Universität München","93","Jiangsu Provincial Department of Science and Technology","46","Armenia","3",,,,
,,,,"Ciccarese, C.","17",,,,,,,"Nature Reviews Cancer","32","Cancer","1266","Southern Medical University","92","Natural Science Foundation of Beijing Municipality","46","Bahrain","3",,,,
,,,,"Friedlaender, A.","17",,,,,,,"Pharmacological Research","32","Molecular Targeted Therapy","1223","Università degli Studi di Padova","91","West China Hospital, Sichuan University","46","Estonia","3",,,,
,,,,"Garassino, M.C.","17",,,,,,,"International Journal Of Cancer","31","Immunomodulation","1209","Centro de Investigación Biomédica en Red de Cáncer","91","Bundesministerium für Bildung und Forschung","45","Ghana","3",,,,
,,,,"Gogas, H.","17",,,,,,,"Drugs","30","Adverse Event","1206","Karolinska Institutet","90","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","45","Kyrgyzstan","3",,,,
,,,,"Grivas, P.","17",,,,,,,"Journal Of Cancer","30","B7-H1 Antigen","1205","The Ohio State University Wexner Medical Center","90","Daiichi-Sankyo","44","Namibia","3",,,,
,,,,"Hofman, P.","17",,,,,,,"Life Sciences","30","Immune System","1193","Charité – Universitätsmedizin Berlin","90","EMD Serono","44","North Macedonia","3",,,,
,,,,"Iacovelli, R.","17",,,,,,,"Oncology Letters","30","Carcinogenesis","1184","Hospital Clínic de Barcelona","90","National Institute of Neurological Disorders and Stroke","43","Puerto Rico","3",,,,
,,,,"Kato, K.","17",,,,,,,"American Journal Of Clinical Dermatology","29","Male","1178","UniversitatsSpital Zurich","89","Natural Science Foundation of Guangdong Province","43","Tanzania","3",,,,
,,,,"Kurzrock, R.","17",,,,,,,"Clinical And Experimental Medicine","29","Prognosis","1167","NYU Langone Health","87","University of Texas System","43","Latvia","2",,,,
,,,,"Laukhtina, E.","17",,,,,,,"Seminars In Immunology","29","Cancer Growth","1164","University of Pittsburgh","86","Natural Science Foundation of Jiangsu Province","42","Libya","2",,,,
,,,,"Malapelle, U.","17",,,,,,,"Clinical Lung Cancer","28","CD4+ T Lymphocyte","1163","Tongji University School of Medicine","86","Ministério da Educação e Ciência","40","Moldova","2",,,,
,,,,"Passaro, A.","17",,,,,,,"Experimental Hematology And Oncology","28","Dendritic Cell","1137","Sechenov First Moscow State Medical University","85","Fondation pour la Recherche Médicale","39","North Korea","2",,,,
,,,,"Rolfo, C.","17",,,,,,,"Expert Opinion On Therapeutic Targets","28","Gemcitabine","1113","University Health Network","85","U.S. Department of Veterans Affairs","39","Sri Lanka","2",,,,
,,,,"Schadendorf, D.","17",,,,,,,"Journal Of Cancer Metastasis And Treatment","28","Apoptosis","1103","University College London","85","National Science Foundation","38","Zambia","2",,,,
,,,,"André, T.","16",,,,,,,"Cancer Science","27","Docetaxel","1079","Università degli Studi della Campania Luigi Vanvitelli","85","Sichuan Province Science and Technology Support Program","38","Aruba","1",,,,
,,,,"Argentiero, A.","16",,,,,,,"Chinese Medical Journal","27","Clinical Outcome","1071","Chinese University of Hong Kong","84","Ministry of Health and Welfare","37","Bahamas","1",,,,
,,,,"Atkins, M.B.","16",,,,,,,"Current Medicinal Chemistry","27","Gamma Interferon","1070","The First Bethune Hospital of Jilin University","84","Parker Institute for Cancer Immunotherapy","37","Brunei Darussalam","1",,,,
,,,,"Attili, I.","16",,,,,,,"Journal Of Thoracic Oncology","27","Tumor Antigen","1070","The Royal Marsden NHS Foundation Trust","83","Servier","37","Cameroon","1",,,,
,,,,"Baghbanzadeh, A.","16",,,,,,,"Journal Of Translational Medicine","27","Chimeric Antigen Receptor T-cell Immunotherapy","1065","Fudan University Shanghai Cancer Center","83","Association pour la Recherche sur le Cancer","36","Democratic Republic Congo","1",,,,
,,,,"Bellmunt, J.","16",,,,,,,"Journal Of Immunology Research","26","Personalized Medicine","1062","Case Western Reserve University","82","British Microcirculation Society","36","European Union","1",,,,
,,,,"Berghoff, A.S.","16",,,,,,,"Journal Of Neuro Oncology","26","Cell Proliferation","1055","The Ohio State University","82","Natural Science Foundation of Hunan Province","36","French Polynesia","1",,,,
,,,,"Bironzo, P.","16",,,,,,,"Lancet Oncology","26","Risk Factor","1029","Northwestern University","82","Department of Science and Technology, Ministry of Science and Technology, India","35","Gabon","1",,,,
,,,,"Cohen, R.","16",,,,,,,"Cancer Research","25","Antineoplastic Agents, Immunological","1027","Shahid Beheshti University of Medical Sciences","82","Horizon 2020","35","Grenada","1",,,,
,,,,"De Giorgi, U.","16",,,,,,,"Current Cancer Drug Targets","25","Gene Expression","1026","Peter Maccallum Cancer Centre","82","Ministry of Education","35","Guatemala","1",,,,
,,,,"Di Nunno, V.","16",,,,,,,"European Oncology And Haematology","25","Drug Targeting","1023","Università degli Studi di Firenze","81","Entertainment Industry Foundation","33","Jamaica","1",,,,
,,,,"Luke, J.J.","16",,,,,,,"Expert Opinion On Drug Safety","25","Biomarkers, Tumor","1019","UPMC Hillman Cancer Center","81","Fondation ARC pour la Recherche sur le Cancer","33","Libyan Arab Jamahiriya","1",,,,
,,,,"Madan, R.A.","16",,,,,,,"Oncotarget","25","Carcinoma, Non-Small-Cell Lung","1004","First Affiliated Hospital of Zhengzhou University","81","Natural Science Foundation of Hunan Province","33","Liechtenstein","1",,,,
,,,,"Marchetti, P.","16",,,,,,,"Onkologie","25","Multimodality Cancer Therapy","991","The First Affiliated Hospital, Zhejiang University School of Medicine","81","Science, Technology and Innovation Commission of Shenzhen Municipality","33","Mali","1",,,,
,,,,"Melero, I.","16",,,,,,,"Surgical Oncology Clinics Of North America","25","Microsatellite Instability","986","Sun Yat-Sen University","80","Cancer Research Institute","32","Malta","1",,,,
,,,,"Passiglia, F.","16",,,,,,,"Trends In Immunology","25","Cancer Resistance","981","Beth Israel Deaconess Medical Center","80","China Scholarship Council","32","Monaco","1",,,,
,,,,"Quhal, F.","16",,,,,,,"Viruses","25","Meta Analysis","979","IRCCS Istituto Tumori Giovanni Paolo II","80","Conselho Nacional de Desenvolvimento Científico e Tecnológico","32","Mozambique","1",,,,
,,,,"Rizzo, M.","16",,,,,,,"Asia Pacific Journal Of Clinical Oncology","24","Sorafenib","979","Klinikum der Universität München","79","Fundación Científica Asociación Española Contra el Cáncer","32","Myanmar","1",,,,
,,,,"Santini, D.","16",,,,,,,"Blood","24","Protein Tyrosine Kinase Inhibitor","975","Nanjing Medical University","79","Medizinische Universität Wien","32","Rwanda","1",,,,
,,,,"Vogel, A.","16",,,,,,,"Blood Reviews","24","Doxorubicin","959","Istituto Oncologico Veneto IOV - IRCCS","79","National Institute of Arthritis and Musculoskeletal and Skin Diseases","32","Saint Kitts and Nevis","1",,,,
,,,,"Wang, M.","16",,,,,,,"Cell Communication And Signaling","24","Diarrhea","956","National Cancer Center Hospital","78","Natural Science Foundation of Hubei Province","32","Somalia","1",,,,
,,,,"Wang, Y.","16",,,,,,,"Clinical Lymphoma Myeloma And Leukemia","24","Chemotherapy","955","University of Pennsylvania Perelman School of Medicine","77","Russian Science Foundation","32","Trinidad and Tobago","1",,,,
,,,,"Zheng, L.","16",,,,,,,"Discover Oncology","24","Adult","951","Hospital Universitari Vall d'Hebron","77","Natural Science Foundation of Liaoning Province","31","Türkiye","1",,,,
,,,,"Ardizzoni, A.","15",,,,,,,"Expert Review Of Clinical Immunology","24","Innate Immunity","930","University of Michigan, Ann Arbor","77","Clovis Oncology","30","Uganda","1",,,,
,,,,"Bashash, D.","15",,,,,,,"Hepatoma Research","24","Adaptive Immunity","927","Institut Jules Bordet","77","Les Laboratories Pierre Fabre","30","Zimbabwe","1",,,,
,,,,"Ciardiello, D.","15",,,,,,,"Nature Reviews Urology","24","Fluorouracil","926","The University of Manchester","76","Stand Up To Cancer","30","Undefined","114",,,,
,,,,"Conforti, F.","15",,,,,,,"Oncoimmunology","24","Lenvatinib","922","The University of British Columbia","76","Labex Immuno-Oncology","29",,,,,,
,,,,"Derakhshani, A.","15",,,,,,,"Urologe","24","Cyclophosphamide","921","University of Toronto Faculty of Medicine","76","Astellas Pharma","28",,,,,,
,,,,"Forde, P.M.","15",,,,,,,"Cancer Treatment And Research Communications","23","Fatigue","918","Universitat de Barcelona","75","Chinese Academy of Medical Sciences","28",,,,,,
,,,,"Gasbarrini, A.","15",,,,,,,"Current Opinion In Neurology","23","Epidermal Growth Factor Receptor","903","The Institute of Cancer Research","75","Guangzhou Science, Technology and Innovation Commission","28",,,,,,
,,,,"Greil, R.","15",,,,,,,"Current Problems In Cancer","23","Vasculotropin","901","University of Washington School of Medicine","75","Institute of Cancer Research","28",,,,,,
,,,,"Kong, F.","15",,,,,,,"Drug Discovery Today","23","Adoptive Immunotherapy","896","Hôpital Européen Georges-Pompidou","75","National Cancer Center","28",,,,,,
