Scopus refine results values

"Your query : (TITLE-ABS-KEY(""Cancer Vaccin*"") AND AFFILCOUNTRY(Iran))"


Number of results : 521

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2003","1","Jalali, S.A.","9","Health Professions","1",,,,,"International Journal Of Peptide Research And Therapeutics","5","Priority Journal","125","School of Pharmacy","21","Academy of Finland","3","Switzerland","4",,,,
,,,,"Namdar, A.","9","Psychology","1",,,,,"Iranian Journal Of Allergy Asthma And Immunology","5","Animal Experiment","121","Iranian Academic Center for Education, Culture and Research","20","Bushehr University of Medical Sciences","3","Belgium","2",,,,
,,,,"Arab, S.","8",,,,,,,"Scientific Reports","5","Breast Cancer","121","Pharmaceutical Sciences Research Center SUMS","20","Canadian Institutes of Health Research","3","Czech Republic","2",,,,
,,,,"Gholizadeh, Z.","8",,,,,,,"Vaccines","5","Gamma Interferon","119","School of Pharmacy","20","Iran University of Medical Sciences","3","Egypt","2",,,,
,,,,"Gorji, A.","8",,,,,,,"Archives Of Virology","4","Procedures","115","Hamadan University of Medical Sciences","19","Mazandaran University of Medical Sciences","3","Georgia","2",,,,
,,,,"Kefayat, A.","8",,,,,,,"Asian Pacific Journal Of Cancer Prevention","4","Tumor Microenvironment","113","Mazandaran University of Medical Sciences","19","National Cancer Institute","3","Hong Kong","2",,,,
,,,,"Kheshtchin, N.","8",,,,,,,"Cancer Immunology Cancer Immunotherapy For Organ Specific Tumors","4","Mice","112","Islamic Azad University, Science and Research Branch","19","Russian Science Foundation","3","Mexico","2",,,,
,,,,"Mansourian, M.","8",,,,,,,"Cancer Immunology Immunotherapy","4","Animal Model","110","Mashhad University of Medical Sciences, School of Medicine","18","Avicenna Research Institute","2","Qatar","2",,,,
,,,,"Mellstedt, H.","8",,,,,,,"Cancers","4","Dendritic Cell","105","Baqiyatallah University of Medical Sciences","18","Biotechnology Research Center, Tabriz University of Medical Sciences","2","Saudi Arabia","2",,,,
,,,,"Modarressi, M.H.","8",,,,,,,"Computational Biology And Chemistry","4","Metabolism","105","Immunology Research Center","18","European Regional Development Fund","2","Uzbekistan","2",,,,
,,,,"Mohit, E.","8",,,,,,,"Current Pharmaceutical Design","4","Genetics","99","SBUMS School of Pharmacy","17","European Research Council","2","Austria","1",,,,
,,,,"Mosaffa, F.","8",,,,,,,"Expert Review Of Clinical Immunology","4","Tumor Antigen","99","School of Pharmacy","17","Golestan University of Medical Sciences","2","Bangladesh","1",,,,
,,,,"Dianat-Moghadam, H.","7",,,,,,,"Journal Of Drug Delivery Science And Technology","4","Animal Cell","94","University of Tehran","16","Iran's National Elites Foundation","2","Belarus","1",,,,
,,,,"Ghafouri-Fard, S.","7",,,,,,,"Molecular Immunology","4","Vaccination","93","Semnan University of Medical Sciences and Health Services","16","Islamic Azad University, Ahar Branch","2","Brazil","1",,,,
,,,,"Mahdavi, M.","7",,,,,,,"Archives Of Medical Science","3","Antineoplastic Activity","92","Universal Scientific Education and Research Network USERN","15","Karolinska Institutet","2","Colombia","1",,,,
,,,,"Mirzaei, R.","7",,,,,,,"Archives Of Razi Institute","3","CD8+ T Lymphocyte","92","Drug Applied Research Center, Tabriz University of Medical Sciences","15","Kurdistan University Of Medical Sciences","2","Denmark","1",,,,
,,,,"Momtazi-Borojeni, A.A.","7",,,,,,,"Artificial Cells Nanomedicine And Biotechnology","3","Cytotoxic T Lymphocyte","84","Universal Scientific Education and Research Network USERN","14","National Institute of Allergy and Infectious Diseases","2","Ecuador","1",,,,
,,,,"Omidi, Y.","7",,,,,,,"Cell Communication And Signaling","3","Pathology","82","University of Tabriz","14","Shahid Sadoughi University of Medical Sciences","2","Hungary","1",,,,
,,,,"Safavi, A.","7",,,,,,,"Cell Stress And Chaperones","3","Peptide Vaccine","81","Urmia University of Medical Sciences","14","University of Isfahan","2","Iceland","1",,,,
,,,,"Shariat, S.","7",,,,,,,"Clinical And Translational Oncology","3","T Lymphocyte","79","University of Isfahan","14","University of Kurdistan","2","Indonesia","1",,,,
,,,,"Yousefi, M.","7",,,,,,,"European Journal Of Pharmacology","3","Dendritic Cells","75","Harvard Medical School","13","University of Tehran","2","Ireland","1",,,,
,,,,"Zamani, P.","7",,,,,,,"Expert Review Of Vaccines","3","Epitope","74","Kerman University of Medical Sciences","13","Vice Chancellor for Research and Technology, Hamadan University of Medical Sciences","2","Japan","1",,,,
,,,,"Amani, J.","6",,,,,,,"Frontiers In Oncology","3","Vaccine","74","Karolinska Universitetssjukhuset","13","Zanjan University of Medical Sciences","2","Lebanon","1",,,,
,,,,"Asadi-Ghalehni, M.","6",,,,,,,"International Journal Of Cancer Management","3","DNA Vaccine","72","Kermanshah University of Medical Sciences","12","Zhejiang Shuren University","2","Nigeria","1",,,,
,,,,"Delirezh, N.","6",,,,,,,"Journal Of Biomolecular Structure And Dynamics","3","Dendritic Cell Vaccine","72","Karolinska Institutet","12","Academic Center for Education, Culture and Research","1","Pakistan","1",,,,
,,,,"Fotouhi, F.","6",,,,,,,"Journal Of Cellular Biochemistry","3","Tumor Growth","71","Golestan University of Medical Sciences","12","Agencia Estatal de Investigación","1","Peru","1",,,,
,,,,"Hamblin, M.R.","6",,,,,,,"Journal Of Experimental And Clinical Cancer Research","3","Drug Efficacy","70","Islamic Azad University, Tehran Medical Branch","12","Aja University of Medical Sciences","1","Philippines","1",,,,
,,,,"Hashemi, M.","6",,,,,,,"Journal Of Immunotherapy","3","Immune Checkpoint Inhibitor","69","Faculty of Medicine MAZUMS","11","Arak University of Medical Sciences","1","Portugal","1",,,,
,,,,"Hojjat-Farsangi, M.","6",,,,,,,"Journal Of Nanobiotechnology","3","Interleukin 4","69","Bushehr University of Medical Sciences","11","Ardabil University of Medical Sciences","1","Romania","1",,,,
,,,,"Jeddi-Tehrani, M.","6",,,,,,,"Monoclonal Antibodies In Immunodiagnosis And Immunotherapy","3","Tumor Volume","68","Royan Institute","11","Atlantic Salmon Federation","1","Singapore","1",,,,
,,,,"Khalili, S.","6",,,,,,,"Pharmacological Research","3","Breast Neoplasms","67","Arak University of Medical Sciences","11","BC Cancer Foundation","1","Thailand","1",,,,
,,,,"Kokhaei, P.","6",,,,,,,"Research In Pharmaceutical Sciences","3","Cancer","67","Avicenna Research Institute","11","Birjand University of Medical Sciences","1","Tunisia","1",,,,
,,,,"Memarnejadian, A.","6",,,,,,,"Stem Cell Research And Therapy","3","Drug Delivery System","67","Hormozgan University of Medical Sciences","10","Breast Cancer Alliance","1","Ukraine","1",,,,
,,,,"Moazzeni, S.M.","6",,,,,,,"Archivum Immunologiae Et Therapiae Experimentalis","2","Melanoma","66","Zanjan University of Medical Sciences ZUMS","10","Canadian Cancer Society Research Institute","1","United Arab Emirates","1",,,,
,,,,"Negahdari, B.","6",,,,,,,"Biosciences Biotechnology Research Asia","2","Protein Expression","66","National Institute for Genetic Engineering and Biotechnology Iran","10","Cancer Research Society","1",,,,,,
,,,,"Rasaee, M.J.","6",,,,,,,"Biotechnology Letters","2","Tumor Immunity","66","Kashan University of Medical Sciences","10","Cancerfonden","1",,,,,,
,,,,"Razi, S.","6",,,,,,,"Biotechnology Progress","2","Cancer Therapy","65","Gonabad University of Medical Sciences","10","China Postdoctoral Science Foundation","1",,,,,,
,,,,"Shirian, S.","6",,,,,,,"Cancer And Metastasis Reviews","2","Nanoparticle","64","Stem Cell Research Center","10","China Scholarship Council","1",,,,,,
,,,,"Shokri, F.","6",,,,,,,"Cancer Immunology Bench To Bedside Immunotherapy Of Cancers Second Edition","2","Antigens, Neoplasm","63","Shahrekord University of Medical Sciences","9","Chinese Center for Disease Control and Prevention","1",,,,,,
,,,,"Arabi, L.","5",,,,,,,"Cell Biology International","2","Cell Line, Tumor","63","School of Medicine","9","Comunidad de Madrid","1",,,,,,
,,,,"Atyabi, F.","5",,,,,,,"Cellular Immunology","2","Cellular Immunity","63","Ardabil University of Medical Sciences","9","Department of Genetics, University of Alabama at Birmingham","1",,,,,,
,,,,"Bashash, D.","5",,,,,,,"Current Drug Targets","2","Immunogenicity","63","School of Public Health","9","Department of Molecular Medicine, University of Pavia","1",,,,,,
,,,,"Ebrahimi, M.","5",,,,,,,"Current Medicinal Chemistry","2","Malignant Neoplasm","63","Research Center for Pharmaceutical Nanotechnology","9","Drug Applied Research Center, Tabriz University of Medical Sciences","1",,,,,,
,,,,"Hassanian, S.M.","5",,,,,,,"Current Proteomics","2","Cytokine","62","University of Münster","8","Fakultet Medicinskih Nauka, Univerziteta U Kragujevcu","1",,,,,,
,,,,"Mahdavi, M.","5",,,,,,,"Current Stem Cell Research And Therapy","2","Immune System","58","Urmia University","8","Fasa University of Medical Sciences","1",,,,,,
,,,,"Mahdevar, E.","5",,,,,,,"Cytotherapy","2","Animal Tissue","57","Shahed University","8","Fundação para a Ciência e a Tecnologia","1",,,,,,
,,,,"Majidpoor, J.","5",,,,,,,"Drug Delivery And Translational Research","2","Tumor Cell Line","57","Guilan University of Medical Sciences","8","Gatan","1",,,,,,
,,,,"Malekshahi, Z.V.","5",,,,,,,"European Review For Medical And Pharmacological Sciences","2","Antineoplastic Agent","56","Razi Vaccine &amp; Serum Research Institute, Iran","8","Hamadan University of Medical Sciences","1",,,,,,
,,,,"Mirzaei, H.R.","5",,,,,,,"Expert Opinion On Biological Therapy","2","CD4+ T Lymphocyte","56","Alborz University of Medical Sciences","8","Harvard University","1",,,,,,
,,,,"Mortezaee, K.","5",,,,,,,"IUBMB Life","2","Cell Proliferation","56","Research Center for Molecular","8","Horizon 2020 Framework Programme","1",,,,,,
,,,,"Parvizpour, S.","5",,,,,,,"Immunobiology","2","Mice, Inbred BALB C","56","School of Advanced Medical Sciences and Technologies","8","Ilam University of Medical Sciences","1",,,,,,
,,,,"Payandeh, Z.","5",,,,,,,"Immunologic Research","2","Vaccines","56","Ferdowsi University of Mashhad","7","Insamlingsstiftelsen Cancer- och Allergifonden","1",,,,,,
,,,,"Rafati, S.","5",,,,,,,"Immunopharmacology And Immunotoxicology","2","Epidermal Growth Factor Receptor 2","53","Shariati Hospital","7","Institut Pasteur","1",,,,,,
,,,,"Shahgolzari, M.","5",,,,,,,"International Journal Of Cancer","2","Regulatory T Lymphocyte","53","Babol University of Medical Sciences","7","Institute of Cancer Research","1",,,,,,
,,,,"Valilou, S.F.","5",,,,,,,"Iranian Biomedical Journal","2","Breast Tumor","52","Massachusetts General Hospital","7","Instituto de Salud Carlos III","1",,,,,,
,,,,"Zahedipour, F.","5",,,,,,,"Iranian Journal Of Blood And Cancer","2","Cancer Inhibition","52","University of Alberta","7","Iran Nanotechnology Initiative Council","1",,,,,,
,,,,"Abbasi, A.","4",,,,,,,"Journal Of Biomedical Science","2","Humoral Immunity","52","North Khorasan University of Medical Sciences","7","Islamic Azad University, Shahrekord","1",,,,,,
,,,,"Agi, E.","4",,,,,,,"Journal Of Drug Targeting","2","Monoclonal Antibody","52","Islamic Azad University, Shahrekord Branch","7","Japan Agency for Medical Research and Development","1",,,,,,
,,,,"Ajami, M.","4",,,,,,,"Journal Of Theoretical Biology","2","Bagg Albino Mouse","51","School of Medicine GUMS","6","Jenny ja Antti Wihurin Rahasto","1",,,,,,
,,,,"Amiri, M.M.","4",,,,,,,"Microbial Pathogenesis","2","Chemistry","51","Shahid Sadoughi University of Medical Sciences","6","Kashan University of Medical Sciences","1",,,,,,
,,,,"Arabameri, A.","4",,,,,,,"Minerva Biotecnologica","2","Natural Killer Cell","51","Sechenov First Moscow State Medical University","6","Kharazmi University","1",,,,,,
,,,,"Avan, A.","4",,,,,,,"Molecular Biology Reports","2","Nanoparticles","49","University of Waterloo","6","Miltenyi Biotec","1",,,,,,
,,,,"Baghbanzadeh, A.","4",,,,,,,"Molecular Cancer","2","Liposome","48","Shahrekord University","6","Ministerio de Ciencia e Innovación","1",,,,,,
,,,,"Bamdad, T.","4",,,,,,,"Molecular Medicine","2","Colorectal Cancer","47","University of Guilan","6","Ministerio de Economía y Competitividad","1",,,,,,
,,,,"Eyvazi, S.","4",,,,,,,"Personalized Medicine","2","Interleukin 10","47","School of Pharmacy, Zanjan University of Medical Sciences ZUMS","6","Ministero dell’Istruzione, dell’Università e della Ricerca","1",,,,,,
,,,,"Faghfuri, E.","4",,,,,,,"Stem Cell Reviews And Reports","2","Cytokine Production","46","Biotechnology Research Center,Tabriz","6","Ministry of Science and Technology of the People's Republic of China","1",,,,,,
,,,,"Ferns, G.A.","4",,,,,,,"Tehran University Medical Journal","2","Cytotoxicity","46","School of Medicine","6","Ministério da Educação e Ciência","1",,,,,,
,,,,"Ghahremani, F.","4",,,,,,,"Vaccine","2","Tumor Associated Leukocyte","46","Shefa Neuroscience Research Center","5","National Institute of Biomedical Imaging and Bioengineering","1",,,,,,
,,,,"Hajiasgharzadeh, K.","4",,,,,,,"Virology Journal","2","Cancer Survival","45","Science and Arts University","5","National Natural Science Foundation of China","1",,,,,,
,,,,"Hassannia, H.","4",,,,,,,"ACS Applied Materials And Interfaces","1","Immunization","45","University of Johannesburg","5","National Research Foundation","1",,,,,,
,,,,"Hatamipour, M.","4",,,,,,,"Acta Medica Iranica","1","Exosome","44","Shahid Rajaee Teacher Training University","5","National University of Ireland, Galway","1",,,,,,
,,,,"Javanmardi, M.","4",,,,,,,"Acta Virologica","1","Human Cell","44","Lorestan University of Medical Sciences","5","Pediatric Infectious Diseases Research Center, Tehran University of Medical Sciences and Health Services","1",,,,,,
,,,,"Khazaei, M.","4",,,,,,,"Advanced Drug Delivery Reviews","1","Therapy","44","Islamic Azad University, Tabriz Branch","5","Pharmaceutical Sciences Research Center, Tehran University of Medical Sciences","1",,,,,,
,,,,"Khorramdelazad, H.","4",,,,,,,"Advanced Functional Materials","1","Apoptosis","42","Fasa University of Medical Sciences","5","Programa Operacional Temático Factores de Competitividade","1",,,,,,
,,,,"Mahmoodi, S.","4",,,,,,,"Advances In Experimental Medicine And Biology","1","Flow Cytometry","42","Ahvaz Jundishapur University of Medical Sciences","5","Qatar Foundation","1",,,,,,
,,,,"Mirzaei, H.","4",,,,,,,"Advances In Medical Sciences","1","Adjuvants, Immunologic","41","Endocrinology and Metabolism Research Institute TUMS","5","Qatar National Research Fund","1",,,,,,
,,,,"Modjtahedi, H.","4",,,,,,,"American Journal Of The Medical Sciences","1","Mice, Inbred C57BL","41","Yasuj University of Medical Sciences","5","Razi Vaccine and Serum Research Institute","1",,,,,,
,,,,"Mohabatkar, H.","4",,,,,,,"Annals Of Diagnostic Pathology","1","Immunological Adjuvant","40","Qom University of Medical Sciences and Health Services","5","Research Center for Pharmaceutical Nanotechnology","1",,,,,,
,,,,"Mokhtarzadeh, A.","4",,,,,,,"Annals Of Oncology","1","In Vitro Study","40","Kurdistan University of Medical Sciences","5","Royan Institute","1",,,,,,
,,,,"Molavi, O.","4",,,,,,,"Anti Cancer Agents In Medicinal Chemistry","1","In Vivo Study","40","Aja University of Medical Sciences","5","School of Medicine","1",,,,,,
,,,,"Navashenaq, J.G.","4",,,,,,,"Antonie Van Leeuwenhoek International Journal Of General And Molecular Microbiology","1","Peptide","40","Tabriz University of Medical Science, Aging Research Institute","5","Servier","1",,,,,,
,,,,"Nicastro, J.","4",,,,,,,"Applied Biochemistry And Biotechnology","1","Peptides","40","Digestive Diseases Research Institute","5","Shanghai Municipal Education Commission","1",,,,,,
,,,,"Pakravan, N.","4",,,,,,,"Archives Of Biochemistry And Biophysics","1","Cytokines","39","Molecular and Cell Biology Research Center MAZUMS","5","Shiraz Transplant Research Center, Shiraz University of Medical Sciences","1",,,,,,
,,,,"Pourbagheri-Sigaroodi, A.","4",,,,,,,"Archives Of Iranian Medicine","1","Gene Expression","39","Immunogenetics Research Center MAZUMS","5","Stockholms Läns Landsting","1",,,,,,
,,,,"Razmara, J.","4",,,,,,,"Archives Of Toxicology","1","Metastasis","39","Cancer Research Institute","5","Student Research Committee, Tabriz University of Medical Sciences","1",,,,,,
,,,,"Rezaie, J.","4",,,,,,,"Asia Pacific Journal Of Cancer Biology","1","Spleen Cell","39","Faculty of Medicine, Kerman University of Medical Sciences","5","Suomen Akatemia","1",,,,,,
,,,,"Saberi, Z.","4",,,,,,,"Asia Pacific Journal Of Clinical Oncology","1","Enzyme Linked Immunosorbent Assay","38","Pediatric Inherited Diseases Research Center, Isfahan UMS","5","Suomen Kulttuurirahasto","1",,,,,,
,,,,"Saeidi, M.","4",,,,,,,"Avicenna Journal Of Medical Biotechnology","1","Adoptive Immunotherapy","37","Breast Disease Research Center","5","Svenska Läkaresällskapet","1",,,,,,
,,,,"Santos, H.A.","4",,,,,,,"BMC Cancer","1","Bioinformatics","37","Neurojenic Inflammation Research Center","5","Svenska Sällskapet för Medicinsk Forskning","1",,,,,,
,,,,"Savardashtaki, A.","4",,,,,,,"BMC Microbiology","1","Cytokine Release","37","Mediphage Bioceuticals, Inc.","4","Swedish Cancer Foundation","1",,,,,,
,,,,"Shahbazi, M.A.","4",,,,,,,"Biochemistry And Cell Biology","1","Innate Immunity","37","School of Medicine, Zanjan University of Medical Sciences ZUMS","4","Terry Fox Research Institute","1",,,,,,
,,,,"Sharif, E.","4",,,,,,,"Bioengineering","1","T-Lymphocytes, Cytotoxic","37","Helsingin Yliopisto","4","Torsten Söderbergs Stiftelse","1",,,,,,
,,,,"Slavcev, R.","4",,,,,,,"Biological Procedures Online","1","Disease Models, Animal","36","Islamic Azad University, Tonekabon Branch","4","Universidade de Santiago de Compostela","1",,,,,,
,,,,"Verdi, J.","4",,,,,,,"Biologicals","1","Clinical Trial (topic)","35","Arak University","4","Universiteit Stellenbosch","1",,,,,,
,,,,"Zarghami, N.","4",,,,,,,"Biomarker Research","1","Vaccines, DNA","35","Islamic Azad University, Mashhad Branch","4","Urmia University","1",,,,,,
,,,,"Zarnani, A.H.","4",,,,,,,"Biomaterials Science","1","Programmed Death 1 Ligand 1","34","Rafsanjan University of Medical Sciences","4","Urmia University of Medical Sciences","1",,,,,,
,,,,"Österborg, A.","4",,,,,,,"Biomedical And Pharmacology Journal","1","Signal Transduction","34","Islamic Azad University, North Tehran Branch","4","Wihuri Research Institute","1",,,,,,
,,,,"Abbaszadegan, M.R.","3",,,,,,,"Biotechnology And Applied Biochemistry","1","Antigen Presenting Cell","33","K. N. Toosi University of Technology","4","York University","1",,,,,,
,,,,"Abiri, A.","3",,,,,,,"Blood","1","C57BL Mouse","33","German Cancer Research Center","4","Undefined","316",,,,,,
,,,,"Afzali, F.","3",,,,,,,"Breast Disease","1","Cancer Chemotherapy","33","Birjand University of Medical Sciences","4",,,,,,,,
,,,,"Aghasadeghi, M.R.","3",,,,,,,"Cancer Biology And Therapy","1","Glioblastoma","33","Qazvin University of Medical Sciences","4",,,,,,,,
,,,,"Aghebati-Maleki, A.","3",,,,,,,"Cancer Communications","1","Nivolumab","33","Payame Noor University","4",,,,,,,,
,,,,"Aghebati-Maleki, L.","3",,,,,,,"Cancer Nanotechnology","1","Pembrolizumab","33","Sharif University of Technology","4",,,,,,,,
,,,,"Akbarzadeh, A.","3",,,,,,,"Cancer Reports","1","Adaptive Immunity","32","School of Medicine, Kermanshah University of Medical Sciences","4",,,,,,,,
,,,,"Amanzadeh, A.","3",,,,,,,"Cancer Vaccination And Challenges Volume 1 Strategies For Therapeutic Cancer Vaccine Development","1","Disease Model","32","Shahid Beheshti University","4",,,,,,,,
,,,,"Amin, M.","3",,,,,,,"Cell Biochemistry And Function","1","Diseases","32","Kingston University","4",,,,,,,,
,,,,"Arashkia, A.","3",,,,,,,"Cell Journal","1","Drug Design","32","Instytut Centrum Zdrowia Matki Polki","4",,,,,,,,
,,,,"Aref, A.R.","3",,,,,,,"Cells","1","Drug Effect","32","Urmia University Faculty of Veterinary Medicine","4",,,,,,,,
,,,,"Asemani, D.","3",,,,,,,"Cellular And Molecular Life Sciences","1","Epitopes","32","Brighton and Sussex Medical School","4",,,,,,,,
,,,,"Ashourpour, M.","3",,,,,,,"Cellular Oncology","1","Interleukin 2","32","Zabol University of Medical Sciences","4",,,,,,,,
,,,,"Banach, M.","3",,,,,,,"Chemical Communications","1","Male","32","Saveetha Institute of Medical and Technical Sciences","4",,,,,,,,
,,,,"Bozorgmehr, M.","3",,,,,,,"Clinical And Experimental Medicine","1","Molecularly Targeted Therapy","32","SBUMS Proteomics Research Center","4",,,,,,,,
,,,,"Choudhury, A.","3",,,,,,,"Clinical And Vaccine Immunology","1","Cancer Cell","31","Alborz University of Medical Sciences, Non-communicable Diseases Research Center","4",,,,,,,,
,,,,"Ebrahimizadeh, W.","3",,,,,,,"Cochrane Database Of Systematic Reviews","1","Immunocompetent Cell","31","Hematology, Oncology and Stem Cell Transplantation Research Center","4",,,,,,,,
,,,,"Falak, R.","3",,,,,,,"Computers In Biology And Medicine","1","Interleukin 12","31","Razi Herbal Medicines Research Center","4",,,,,,,,
,,,,"Farahmand, B.","3",,,,,,,"Current Cancer Drug Targets","1","Messenger RNA","31","Nano Drug Delivery Research Center, Kermanshah University of Medical Sciences","4",,,,,,,,
,,,,"Farshchian, M.","3",,,,,,,"Current Drug Delivery","1","Phase 2 Clinical Trial (topic)","31","IUMS Immunology Research Center","4",,,,,,,,
,,,,"Fazeli, M.","3",,,,,,,"Current Drug Discovery Technologies","1","Programmed Death 1 Receptor","31","IUMS Oncopathology Research Center","4",,,,,,,,
,,,,"Fontana, F.","3",,,,,,,"Current Drug Metabolism","1","T-Lymphocytes","31","Faculty of Pharmacy","4",,,,,,,,
,,,,"Ganjalikhani-Hakemi, M.","3",,,,,,,"Current Molecular Medicine","1","Amino Acid Sequence","30","Iranian Comprehensive Hemophilia Care Center","3",,,,,,,,
,,,,"Ghafouri-Fard, S.","3",,,,,,,"Current Opinion In Drug Discovery And Development","1","CD8-Positive T-Lymphocytes","30","Universal Scientific Education and Research Network USERN","3",,,,,,,,
,,,,"Ghalamfarsa, G.","3",,,,,,,"Current Pharmaceutical Biotechnology","1","Chimeric Antigen Receptor T-cell Immunotherapy","30","Dartmouth-Hitchcock Medical Center","3",,,,,,,,
,,,,"Ghods, R.","3",,,,,,,"Current Protein And Peptide Science","1","Interferon-gamma","30","Kharazmi University","3",,,,,,,,
,,,,"Gholamin, M.","3",,,,,,,"Current Treatment Options In Oncology","1","Ipilimumab","30","David Geffen School of Medicine at UCLA","3",,,,,,,,
,,,,"Halabian, R.","3",,,,,,,"Cytokine And Growth Factor Reviews","1","Overall Survival","30","Medical University of Lodz","3",,,,,,,,
,,,,"Hansson, L.","3",,,,,,,"Digestive Diseases And Sciences","1","Subunit Vaccine","30","Geisel School of Medicine at Dartmouth","3",,,,,,,,
,,,,"Hashemi, S.M.","3",,,,,,,"Discover Oncology","1","Treatment Outcome","30","Lomonosov Moscow State University","3",,,,,,,,
,,,,"Hosseinzadeh, S.","3",,,,,,,"Drug Delivery","1","Vaccine Immunogenicity","30","Dana-Farber Cancer Institute","3",,,,,,,,
,,,,"Imani, S.","3",,,,,,,"Drug Design Development And Therapy","1","Immunosuppressive Treatment","29","School of Medicine","3",,,,,,,,
