Scopus refine results values

"Your query : (TITLE-ABS-KEY(macrophag*) AND AFFILCOUNTRY(Iran) AND DOCTYPE(re))"


Number of results : 1132

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Bokov, D.O.","6",,,,,,,"Clinical And Experimental Medicine","4","Interleukin 8","122","Food and Drug Administration","19","Golestan University of Medical Sciences","2","Cyprus","3",,,,
,,,,"Brunetti, O.","6",,,,,,,"Critical Reviews In Oncology Hematology","4","MicroRNA","122","Islamic Azad University, Tehran Medical Branch","19","Guangzhou Science, Technology and Innovation Commission","2","Ecuador","3",,,,
,,,,"Butler, A.E.","6",,,,,,,"Endocrine Metabolic And Immune Disorders Drug Targets","4","B Lymphocyte","119","Halal Research Center of the Islamic Republic of Iran","19","Institute of Cancer Research","2","Ireland","3",,,,
,,,,"Esmaeili, S.A.","6",,,,,,,"European Cytokine Network","4","Coronavirus Disease 2019","116","School of Public Health","19","Iran's National Elites Foundation","2","Lebanon","3",,,,
,,,,"Falak, R.","6",,,,,,,"Frontiers In Cell And Developmental Biology","4","Monocyte","115","Immunology Research Center","19","Kashan University of Medical Sciences","2","Mexico","3",,,,
,,,,"Gheibi Hayat, S.M.","6",,,,,,,"Human Immunology","4","Pathogenesis","114","Harvard Medical School","18","Kurdistan University Of Medical Sciences","2","Morocco","3",,,,
,,,,"Hushmandi, K.","6",,,,,,,"IUBMB Life","4","Reactive Oxygen Metabolite","113","Qazvin University of Medical Sciences","18","Medical Research Council","2","New Zealand","3",,,,
,,,,"Hussen, B.M.","6",,,,,,,"Immunological Investigations","4","Cell Differentiation","110","Instytut Centrum Zdrowia Matki Polki","18","Ministry of Health and Welfare","2","Oman","3",,,,
,,,,"Jafari, R.","6",,,,,,,"Immunotherapy","4","COVID-19","107","Gonabad University of Medical Sciences","18","National Heart, Lung, and Blood Institute","2","Peru","2",,,,
,,,,"Mahmoudian-Sani, M.R.","6",,,,,,,"Infectious Disorders Drug Targets","4","Gene Expression","107","Islamic Azad University, Science and Research Branch","18","National Institute of Allergy and Infectious Diseases","2","Romania","2",,,,
,,,,"Musa, A.E.","6",,,,,,,"Iranian Journal Of Basic Medical Sciences","4","Monocyte Chemotactic Protein 1","100","School of Medicine, Zanjan University of Medical Sciences ZUMS","17","National Institute of Diabetes and Digestive and Kidney Diseases","2","Switzerland","2",,,,
,,,,"Navashenaq, J.G.","6",,,,,,,"Journal Of Cellular And Molecular Medicine","4","Interleukin 17","99","Ilam University of Medical Sciences","17","Prince Sattam bin Abdulaziz University","2","Tunisia","2",,,,
,,,,"Rezaee, M.","6",,,,,,,"Journal Of Mazandaran University Of Medical Sciences","4","Vasculotropin","99","Faculty of Medicine","17","Royan Institute","2","Viet Nam","2",,,,
,,,,"Shomali, N.","6",,,,,,,"Journal Of Reproductive Immunology","4","Procedures","98","Shariati Hospital","16","Seventh Framework Programme","2","Afghanistan","1",,,,
,,,,"Suksatan, W.","6",,,,,,,"Mini Reviews In Medicinal Chemistry","4","Exosome","96","Golestan University of Medical Sciences","16","Shiraz Institute for Cancer Research, Shiraz University of Medical Sciences","2","Bosnia and Herzegovina","1",,,,
,,,,"Taghizadeh, E.","6",,,,,,,"Molecular Neurobiology","4","Drug Effect","95","Birjand University of Medical Sciences","16","Shiraz University","2","Bulgaria","1",,,,
,,,,"Tahmasebi, S.","6",,,,,,,"Pharmacology And Therapeutics","4","Th17 Cell","95","Endocrinology and Metabolism Research Institute TUMS","16","Sigrid Juséliuksen Säätiö","2","Georgia","1",,,,
,,,,"Xu, S.","6",,,,,,,"Phytotherapy Research","4","Interleukin 2","94","School of Paramedical, Kermanshah University of Medical Sciences","16","Tarbiat Modares University","2","Kazakhstan","1",,,,
,,,,"Abdelbasset, W.K.","5",,,,,,,"Scandinavian Journal Of Immunology","4","Pathophysiology","94","Faculty of Medicine MAZUMS","15","University of Tehran","2","Macao","1",,,,
,,,,"Abdollahi, E.","5",,,,,,,"Vaccines","4","Cancer Therapy","93","Università degli Studi di Perugia","15","Vali-e-Asr University of Rafsanjan","2","North Macedonia","1",,,,
,,,,"Akbari, M.","5",,,,,,,"Advanced Pharmaceutical Bulletin","3","Antiinflammatory Activity","91","University of Tabriz","15","Wellcome Trust","2","Slovenia","1",,,,
,,,,"Arababadi, M.K.","5",,,,,,,"Biochemical Pharmacology","3","Cell Migration","91","Medical University of Lodz","15","'la Caixa' Foundation","1","Tajikistan","1",,,,
,,,,"Asadzadeh, Z.","5",,,,,,,"Biochemistry And Biophysics Reports","3","Systematic Review","91","Guilan University of Medical Sciences","15","Academy of Finland","1",,,,,,
,,,,"Askari, V.R.","5",,,,,,,"Biomed Research International","3","Interleukin 12","90","The University of Western Australia","15","Agence Nationale de la Recherche","1",,,,,,
,,,,"Barreto, G.E.","5",,,,,,,"Cancer Treatment And Research Communications","3","Interleukin 4","90","Prince Sattam Bin Abdulaziz University","15","Alexion Pharmaceuticals","1",,,,,,
,,,,"Bolhassani, A.","5",,,,,,,"Clinical Biochemistry","3","Tumor-associated Macrophage","90","High Institute for Research and Education in Transfusion Medicine","15","American Cancer Society","1",,,,,,
,,,,"Chauhan, P.","5",,,,,,,"Current Stem Cell Research And Therapy","3","Th1 Cell","88","Student Research Committee, Kerman University of Medical Sciences","15","Amgen","1",,,,,,
,,,,"Derakhshani, A.","5",,,,,,,"Cytokine And Growth Factor Reviews","3","Atherosclerosis","87","Bushehr University of Medical Sciences","14","Anhui Provincial Department of Science and Technology","1",,,,,,
,,,,"Elieh Ali Komi, D.","5",,,,,,,"Drug Discovery Today","3","Interleukin 1","87","Infectious and Tropical Diseases Research Center","14","Arak University of Medical Sciences","1",,,,,,
,,,,"Ghalamfarsa, G.","5",,,,,,,"Environmental Research","3","Cytokine Release","85","Ferdowsi University of Mashhad","13","Arthritis Research UK","1",,,,,,
,,,,"Ghasemian, A.","5",,,,,,,"Inflammation","3","Multiple Sclerosis","85","University of Missouri-Kansas City","13","Athabasca University","1",,,,,,
,,,,"Gorabi, A.M.","5",,,,,,,"Inflammopharmacology","3","Physiology","85","Lorestan University of Medical Sciences","13","Australian Research Council","1",,,,,,
,,,,"Goradel, N.H.","5",,,,,,,"Inhalation Toxicology","3","Upregulation","84","Shiraz University","13","Avicenna Research Institute","1",,,,,,
,,,,"Jaafari, M.R.","5",,,,,,,"International Journal Of Pharmaceutics","3","Myeloid-derived Suppressor Cell","83","Yasuj University of Medical Sciences","13","BC Cancer Foundation","1",,,,,,
,,,,"Jalil, A.T.","5",,,,,,,"Iranian Journal Of Blood And Cancer","3","Metastasis","82","Aja University of Medical Sciences","13","Bayer","1",,,,,,
,,,,"Jalili, A.","5",,,,,,,"Iranian Journal Of Medical Sciences","3","Phagocytosis","82","UWA Medical School","13","Bayer Vital","1",,,,,,
,,,,"Kesharwani, P.","5",,,,,,,"Journal Of Chinese Clinical Medicine","3","SARS-CoV-2","82","Karolinska Institutet","12","Biogen","1",,,,,,
,,,,"Mahmoodpoor, A.","5",,,,,,,"Journal Of Clinical Medicine","3","Protein Function","81","Ardabil University of Medical Sciences","12","Birjand University of Medical Sciences","1",,,,,,
,,,,"Mahmoudi, A.","5",,,,,,,"Journal Of Drug Delivery Science And Technology","3","Antineoplastic Activity","80","Zabol University of Medical Sciences","12","CSL Behring","1",,,,,,
,,,,"Makvandi, P.","5",,,,,,,"Journal Of Drug Targeting","3","Cancer","79","Stem Cell Technology Research Center","12","Cancer Australia","1",,,,,,
,,,,"Mardi, A.","5",,,,,,,"Journal Of Neuroimmunology","3","Drug Delivery System","79","Biotechnology Research Center,Tabriz","12","Celgene","1",,,,,,
,,,,"Mohammadi, A.","5",,,,,,,"Neurological Sciences","3","Malignant Neoplasm","79","Nanotechnology Research Center","12","Channel 7 Children's Research Foundation","1",,,,,,
,,,,"Mohsenzadegan, M.","5",,,,,,,"Recent Patents On Inflammation And Allergy Drug Discovery","3","Autoimmune Disease","77","Universiteit Utrecht","11","China International Medical Foundation","1",,,,,,
,,,,"Mokhtarzadeh, A.","5",,,,,,,"Seminars In Cancer Biology","3","Carcinogenesis","77","National Institute for Genetic Engineering and Biotechnology Iran","11","China Postdoctoral Science Foundation","1",,,,,,
,,,,"Motallebnezhad, M.","5",,,,,,,"ACS Biomaterials Science And Engineering","2","Female","77","Shahid Beheshti University","11","China Scholarship Council","1",,,,,,
,,,,"Motavalli, R.","5",,,,,,,"Advanced Biomedical Research","2","Severe Acute Respiratory Syndrome Coronavirus 2","77","Utrechts Instituut voor Farmaceutische Wetenschappen","11","Chitkara University","1",,,,,,
,,,,"Nasiri, H.","5",,,,,,,"Ageing Research Reviews","2","Toll Like Receptor 4","77","Bam University of Medical Sciences","11","Chongqing Municipal Education Commission","1",,,,,,
,,,,"Razi, S.","5",,,,,,,"Allergy Asthma And Clinical Immunology","2","Antigen Presenting Cell","75","Pharmaceutical Research Center","11","Chulalongkorn University","1",,,,,,
,,,,"Saghazadeh, A.","5",,,,,,,"Annals Of Parasitology","2","Mesenchymal Stem Cell","75","School of Medicine","11","Consejo Nacional de Ciencia y Tecnología","1",,,,,,
,,,,"Salmaninejad, A.","5",,,,,,,"Anti Inflammatory And Anti Allergy Agents In Medicinal Chemistry","2","Endothelium Cell","72","University of Johannesburg","10","Deanship of Scientific Research, King Saud University","1",,,,,,
,,,,"Taheri, F.","5",,,,,,,"Artificial Cells Nanomedicine And Biotechnology","2","Extracellular Matrix","72","The University of British Columbia","10","Department of Genetics, University of Alabama at Birmingham","1",,,,,,
,,,,"Vosough, M.","5",,,,,,,"Avicenna Journal Of Medical Biotechnology","2","Programmed Death 1 Ligand 1","71","Zahedan University of Medical Sciences","10","Department of Science and Technology, Government of Kerala","1",,,,,,
,,,,"Abdollahi, M.","4",,,,,,,"Biochimica Et Biophysica Acta General Subjects","2","Chemokine","70","SBUMS Urology and Nephrology Research Center","10","Deutsche Forschungsgemeinschaft","1",,,,,,
,,,,"Ala, M.","4",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","2","Immunosuppressive Treatment","70","SBUMS Chronic Respiratory Disease Research Center","10","Deutsche Krebshilfe","1",,,,,,
,,,,"Aref, A.R.","4",,,,,,,"Biomolecules","2","Th2 Cell","70","Cancer Gene Therapy Research Center, Zanjan University of Medical Sciences ZUMS","10","Dezful University of Medical Sciences","1",,,,,,
,,,,"Askari, H.","4",,,,,,,"Bionanoscience","2","Toll Like Receptor","70","Medical Technology Research Center, Kermanshah University of Medical Sciences","10","Diabetes Research Connection","1",,,,,,
,,,,"Azimi, T.","4",,,,,,,"Biotechnology And Applied Biochemistry","2","Tumor Growth","69","Imam Khomeini Hospital","9","Dunhill Medical Trust","1",,,,,,
,,,,"Bannazadeh Baghi, H.","4",,,,,,,"British Journal Of Pharmacology","2","Cancer Growth","68","National Centre for Cell Science India","9","Endocrinology and Metabolism Research Institute, Tehran University of Medical Sciences","1",,,,,,
,,,,"Baradaran Rahimi, V.","4",,,,,,,"Cancer Immunology Immunotherapy","2","Cardiovascular Disease","68","Islamic Azad University, Tabriz Branch","9","Engineering and Physical Sciences Research Council","1",,,,,,
,,,,"Daryabor, G.","4",,,,,,,"Cancer Letters","2","Cytotoxicity","68","Fasa University of Medical Sciences","9","European Cooperation in Science and Technology","1",,,,,,
,,,,"Dehnavi, S.","4",,,,,,,"Caspian Journal Of Internal Medicine","2","Nitric Oxide","68","University of Isfahan","9","European Regional Development Fund","1",,,,,,
,,,,"Dianat-Moghadam, H.","4",,,,,,,"Cellular And Molecular Biology Letters","2","Therapy","68","Medical Biology Research Center, Kermanshah University of Medical Sciences","9","Fondation pour la Recherche Médicale","1",,,,,,
,,,,"Dolati, S.","4",,,,,,,"Cellular And Molecular Life Sciences","2","Biological Marker","66","School of Medicine, Kermanshah University of Medical Sciences","9","Fondazione Cassa di Risparmio di Genova e Imperia","1",,,,,,
,,,,"Entezari, M.","4",,,,,,,"Cellular Immunology","2","Tumor Associated Leukocyte","66","Massachusetts General Hospital","9","Fonds De La Recherche Scientifique - FNRS","1",,,,,,
,,,,"Eslami, M.","4",,,,,,,"Clinical And Experimental Allergy","2","Breast Cancer","65","Arak University of Medical Sciences","9","Fonds Spéciaux de Recherche","1",,,,,,
,,,,"Garssen, J.","4",,,,,,,"Clinical Immunology","2","Immunopathogenesis","65","North Khorasan University of Medical Sciences","9","Fonds Wetenschappelijk Onderzoek","1",,,,,,
,,,,"Ghavami, S.","4",,,,,,,"Critical Reviews In Food Science And Nutrition","2","Interleukin 13","65","Al-Mustaqbal University","9","Food Security Research Center, Isfahan University of Medical Sciences","1",,,,,,
,,,,"Hazrati, A.","4",,,,,,,"Current Cancer Drug Targets","2","Immune Checkpoint Inhibitor","63","Hawler Medical University","9","Fundació la Marató de TV3","1",,,,,,
,,,,"Hemmat, N.","4",,,,,,,"Current Cardiology Reviews","2","Immunity","63","Saveetha Institute of Medical and Technical Sciences","9","Fundación Caja Navarra","1",,,,,,
,,,,"Hojjat-Farsangi, M.","4",,,,,,,"Current Molecular Medicine","2","Drug Efficacy","62","Islamic Azad University, Shahrekord Branch","9","Garnett Passe and Rodney Williams Memorial Foundation","1",,,,,,
,,,,"Hosseinzadeh, H.","4",,,,,,,"Current Molecular Pharmacology","2","Cancer Associated Fibroblast","61","Tabriz University of Medical Science, Aging Research Institute","9","Guangdong Provincial Pearl River Talents Program","1",,,,,,
,,,,"Jasim, S.A.","4",,,,,,,"Current Problems In Cardiology","2","Macrophage Inflammatory Protein 1alpha","61","Neurosciences Research Center","9","Guangzhou Municipal Science and Technology Project","1",,,,,,
,,,,"Kariminik, A.","4",,,,,,,"Current Topics In Medicinal Chemistry","2","Rheumatoid Arthritis","60","IUMS Immunology Research Center","9","Guangzhou Science and Technology Program key projects","1",,,,,,
,,,,"Kennedy, D.","4",,,,,,,"Diabetes And Metabolic Syndrome Clinical Research And Reviews","2","Disease Association","59","Hormozgan University of Medical Sciences","8","Guilan University of Medical Sciences","1",,,,,,
,,,,"Khalili, S.","4",,,,,,,"Discover Oncology","2","Cell Function","58","School of Medicine GUMS","8","Hainan Provincial Department of Science and Technology","1",,,,,,
,,,,"Khiavi, F.M.","4",,,,,,,"European Journal Of Inflammation","2","Cellular Immunity","58","Shahrekord University","8","Heart and Stroke Foundation of British Columbia and Yukon","1",,,,,,
,,,,"Kiaie, S.H.","4",,,,,,,"Expert Review Of Anti Infective Therapy","2","Drug Therapy","58","School of Medicine","8","Helsingin ja Uudenmaan Sairaanhoitopiiri","1",,,,,,
,,,,"Kovanen, P.T.","4",,,,,,,"Frontiers In Cellular And Infection Microbiology","2","STAT3 Protein","58","Stanford University School of Medicine","8","Higher Education Discipline Innovation Project","1",,,,,,
,,,,"Mahmoudi, M.","4",,,,,,,"Gene Reports","2","Cytotoxic T Lymphocyte","57","BuAli Research Institute","8","Hjärt-Lungfonden","1",,,,,,
,,,,"Majeed, M.","4",,,,,,,"Helicobacter","2","Down Regulation","57","Saveetha Dental College And Hospitals","8","Horizon 2020","1",,,,,,
,,,,"Malekpour, K.","4",,,,,,,"Hemoglobin","2","Cytotoxic T Lymphocyte Antigen 4","56","Leishmaniasis Research Center, Kerman University of Medical Sciences","8","Hormozgan University of Medical Sciences","1",,,,,,
,,,,"Mansouri, K.","4",,,,,,,"Immunobiology","2","Monoclonal Antibody","56","Liver and Gastrointestinal Diseases Research Center","8","Human Islet Research Network","1",,,,,,
,,,,"Mehrani, Y.","4",,,,,,,"Immunological Medicine","2","Mouse","56","Cardiovascular Research Center","8","Human Resources and Social Security Department of Guangdong Province","1",,,,,,
,,,,"Meshkani, R.","4",,,,,,,"Immunology And Cell Biology","2","Antineoplastic Agent","55","Research Center for Molecular","8","Huntsman Cancer Foundation","1",,,,,,
,,,,"Mohammadnia-Afrouzi, M.","4",,,,,,,"Inflammation Research","2","Phenotype","55","School of Pharmacy","8","Indian Council of Medical Research","1",,,,,,
,,,,"Morovati, S.","4",,,,,,,"International Archives Of Allergy And Immunology","2","Disease Severity","54","Universal Scientific Education and Research Network USERN","7","Innovative Medicines Initiative","1",,,,,,
,,,,"Motevaseli, E.","4",,,,,,,"International Journal Of Fertility And Sterility","2","Epithelial Mesenchymal Transition","54","Imperial College London","7","Instituto de Salud Carlos III","1",,,,,,
,,,,"Nabavi, S.M.","4",,,,,,,"International Journal Of Food Properties","2","In Vitro Study","54","Thomas Jefferson University","7","Istituto Euro-Mediterraneo di Scienza e Tecnologia","1",,,,,,
,,,,"Nasser, A.","4",,,,,,,"International Journal Of Nanomedicine","2","Cytokine Storm","53","Shahed University","7","Istituto Italiano di Tecnologia","1",,,,,,
,,,,"Panahi, Y.","4",,,,,,,"International Journal Of Preventive Medicine","2","Tumor Immunity","53","School of Medicine, Birjand University of Medical Sciences","7","Japan Society for the Promotion of Science","1",,,,,,
,,,,"Pashangzadeh, S.","4",,,,,,,"International Journal Of Radiation Biology","2","Macrophage Activation","52","The University of Queensland","7","Key Research and Development Project of Hainan Province","1",,,,,,
,,,,"Payandeh, Z.","4",,,,,,,"Iranian Journal Of Immunology","2","Cancer Cell","51","IRCCS Istituto Tumori Giovanni Paolo II","7","King Abdulaziz University","1",,,,,,
