Scopus refine results values

"Your query : (TITLE-ABS-KEY(""chimeric antigen receptor"") AND AFFILCOUNTRY(Iran))"


Number of results : 434

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Manoochehri, H.","5",,,,,,,"Iranian Journal Of Biotechnology","2","Cytokine Production","44","Shahrekord University of Medical Sciences","8","European Research Council","1","Qatar","1",,,,
,,,,"Moradi, V.","5",,,,,,,"Journal Of Cellular And Molecular Medicine","2","Apoptosis","43","Massachusetts General Hospital","8","Faculty of Business and Economics, University of Melbourne","1","Spain","1",,,,
,,,,"Pathak, Y.","5",,,,,,,"Journal Of Controlled Release","2","Melanoma","43","Qom University of Medical Sciences and Health Services","8","Faculty of Medical Sciences, Tarbiat Modares University","1","Switzerland","1",,,,
,,,,"Pourbagheri-Sigaroodi, A.","5",,,,,,,"Koomesh","2","Gene Editing","42","Saveetha Institute of Medical and Technical Sciences","8","Faculty of Science, University of Melbourne","1","United Arab Emirates","1",,,,
,,,,"Rajabzadeh, A.","5",,,,,,,"Methods In Molecular Biology","2","Lymphocyte Antigen Receptor","42","Drug Applied Research Center, Tabriz University of Medical Sciences","8","Fakultet Medicinskih Nauka, Univerziteta U Kragujevcu","1","Venezuela","1",,,,
,,,,"Roshandel, E.","5",,,,,,,"Microbial Pathogenesis","2","Genetic Engineering","41","School of Allied Medical Sciences IUMS","8","Fundação para a Ciência e a Tecnologia","1","Zimbabwe","1",,,,
,,,,"Sayadmanesh, A.","5",,,,,,,"Molecular Therapy","2","Glioblastoma","41","School of Medicine GUMS","7","GlaxoSmithKline","1",,,,,,
,,,,"Shanehbandi, D.","5",,,,,,,"Pharmacological Research","2","Killer Cells, Natural","41","Karolinska Institutet","7","Government of Canada","1",,,,,,
,,,,"Shokrgozar, M.A.","5",,,,,,,"Reviews In Medical Virology","2","Cytokine Release","40","Bushehr University of Medical Sciences","7","Guangdong Pharmaceutical University","1",,,,,,
,,,,"Soleimani, M.","5",,,,,,,"Translational Oncology","2","Malignant Neoplasm","40","National Institute for Genetic Engineering and Biotechnology Iran","7","Guangzhou Municipal Science and Technology Project","1",,,,,,
,,,,"Thangavelu, L.","5",,,,,,,"Translational Research In Urology","2","Tumor Immunity","40","Fasa University of Medical Sciences","7","Guangzhou Science, Technology and Innovation Commission","1",,,,,,
,,,,"Yousefi, M.","5",,,,,,,"Vaccines","2","Acute Lymphoblastic Leukemia","39","University of Sulaimani","7","Guilan University of Medical Sciences","1",,,,,,
,,,,"Abolhassani, M.","4",,,,,,,"Vaccines For Cancer Immunotherapy An Evidence Based Review On Current Status And Future Perspectives","2","Cytokine Release Syndrome","38","Kurdistan University of Medical Sciences","7","Hessisches Ministerium für Wissenschaft und Kunst","1",,,,,,
,,,,"Amoozgar, Z.","4",,,,,,,"APMIS","1","Interleukin 2","38","Aja University of Medical Sciences","7","International Parkinson and Movement Disorder Society","1",,,,,,
,,,,"Chalbatani, G.M.","4",,,,,,,"Acta Medica Iranica","1","T Lymphocyte Activation","38","University of Science and Culture, Tehran","7","Iranian Council of Stem Cell Research and Technology","1",,,,,,
,,,,"Chupradit, S.","4",,,,,,,"Advanced Biomedical Research","1","Tumor Necrosis Factor","38","Research Center for Molecular","7","Japan Society for the Promotion of Science","1",,,,,,
,,,,"Ebrahimi, M.","4",,,,,,,"American Journal Of Emergency Medicine","1","Adoptive Transfer","37","Cancer Research Institute","7","Johannes Gutenberg-Universität Mainz","1",,,,,,
,,,,"Hassani, M.","4",,,,,,,"Angiogenesis","1","Nivolumab","37","School of Public Health","7","José Carreras Leukämie-Stiftung","1",,,,,,
,,,,"Jalil, A.T.","4",,,,,,,"Annals Of The New York Academy Of Sciences","1","Receptors, Antigen, T-Cell","37","DigiCare Behavioral Research","6","Kermanshah University of Medical Sciences","1",,,,,,
,,,,"Jamali, A.","4",,,,,,,"Anti Cancer Agents In Medicinal Chemistry","1","Solid Tumor","37","Cairo University","6","Korea Institute of Planning and Evaluation for Technology in Food, Agriculture, Forestry and Fisheries","1",,,,,,
,,,,"Kiani, J.","4",,,,,,,"Archives Of Razi Institute","1","Immunogenicity","36","Rafsanjan University of Medical Sciences","6","Ludwig-Maximilians-Universität München","1",,,,,,
,,,,"Madjd, Z.","4",,,,,,,"Artificial Cells Nanomedicine And Biotechnology","1","Multiple Myeloma","36","Golestan University of Medical Sciences","6","Marsden Fund","1",,,,,,
,,,,"Mortezaee, K.","4",,,,,,,"Avicenna Journal Of Medical Biotechnology","1","Programmed Death 1 Receptor","35","Birjand University of Medical Sciences","6","Mauritius Research Council","1",,,,,,
,,,,"Naderi, M.","4",,,,,,,"BMC Biotechnology","1","CD19 Antigen","34","Babol University of Medical Sciences","6","Mazandaran University of Medical Sciences","1",,,,,,
,,,,"Negahdari, B.","4",,,,,,,"BMC Cancer","1","Cytokine","33","Ardabil University of Medical Sciences","6","Medical Research Council","1",,,,,,
,,,,"Noei, A.","4",,,,,,,"BMC Molecular And Cell Biology","1","Cytotoxic T Lymphocyte Antigen 4","33","School of Medicine, Kermanshah University of Medical Sciences","6","Melanoma Research Alliance","1",,,,,,
,,,,"Poondla, N.","4",,,,,,,"BMJ Open","1","Adoptive Cell Therapy","32","Zahedan University of Medical Sciences","6","Melbourne Institute, University of Melbourne","1",,,,,,
,,,,"Rahimmanesh, I.","4",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","1","CD4+ T Lymphocyte","32","University of South Florida Health","6","Melbourne Neuroscience Institute, University of Melbourne","1",,,,,,
,,,,"Razi, S.","4",,,,,,,"Bioengineering And Translational Medicine","1","Chimeric Antigen Receptor T-cell","32","Universitas Airlangga","6","Melbourne Research, University of Melbourne","1",,,,,,
,,,,"Rezaei-Tavirani, M.","4",,,,,,,"Bioimpacts","1","Clinical Trial (topic)","32","Shahroud University of Medical Sciences","6","Melbourne School of Engineering, University of Melbourne","1",,,,,,
,,,,"Salimi, M.","4",,,,,,,"Biomolecules","1","Female","32","Islamic Azad University, Science and Research Branch","6","Ministry of Agriculture, Food and Rural Affairs","1",,,,,,
,,,,"Shademan, B.","4",,,,,,,"Bionanoscience","1","Ipilimumab","32","High Institute for Research and Education in Transfusion Medicine","6","Ministry of Education, Culture, Sports, Science and Technology","1",,,,,,
,,,,"Vosough, M.","4",,,,,,,"Biotechnology And Applied Biochemistry","1","Adaptive Immunity","31","Stem Cell Technology Research Center","6","Ministry of Health and Medical Education","1",,,,,,
,,,,"Yumashev, A.V.","4",,,,,,,"Biotechnology And Bioengineering","1","CRISPR-CAS9 System","31","Saveetha Dental College And Hospitals","6","Ministério da Ciência, Tecnologia e Ensino Superior","1",,,,,,
,,,,"Abdollahpour-Alitappeh, M.","3",,,,,,,"Biotechnology Progress","1","Cancer Inhibition","31","Breast Disease Research Center","6","National Cancer Research Institute","1",,,,,,
,,,,"Abedelahi, A.","3",,,,,,,"Blood Research","1","Dendritic Cell","31","School of Pharmacy","6","National Institute of Allergy and Infectious Diseases","1",,,,,,
,,,,"Ahmadvand, M.","3",,,,,,,"Blood Reviews","1","Flow Cytometry","31","School of Paramedical Sciences","6","National Institute of Biomedical Imaging and Bioengineering","1",,,,,,
,,,,"Ai, J.","3",,,,,,,"Bulletin Of Mathematical Biology","1","Gene Therapy","31","School of Advanced Technologies in Medicine IUMS","6","National Institute of General Medical Sciences","1",,,,,,
,,,,"Akbarpour, M.","3",,,,,,,"Burns","1","Immunocompetent Cell","31","Faculty of Physical Therapy","6","Northeastern States Research Cooperative","1",,,,,,
,,,,"Arabi, L.","3",,,,,,,"Cancer And Metastasis Reviews","1","Innate Immunity","31","Cairo University Hospitals","6","Novartis","1",,,,,,
,,,,"Aref, A.R.","3",,,,,,,"Cancer Communications","1","T Lymphocyte Receptor","31","Universal Scientific Education and Research Network USERN","5","Particulate Fluids Processing Centre, University of Melbourne","1",,,,,,
,,,,"Arjmand, B.","3",,,,,,,"Cancer Immunology Bench To Bedside Immunotherapy Of Cancers Second Edition","1","Tumor Associated Leukocyte","31","Academic Center for Education","5","Pharmaceutical Sciences Research Center, Tehran University of Medical Sciences","1",,,,,,
,,,,"Arjmand, R.","3",,,,,,,"Cancer Immunology Research","1","Mouse","30","University of Johannesburg","5","Research Center for Pharmaceutical Nanotechnology","1",,,,,,
,,,,"Athari, S.S.","3",,,,,,,"Cancer Informatics","1","Pembrolizumab","30","Faculty of Medicine MAZUMS","5","Research Institute for Gastroenterology and Liver Diseases","1",,,,,,
,,,,"Badie, B.","3",,,,,,,"Cancer Microenvironment","1","Phase 2 Clinical Trial (topic)","30","University of Pennsylvania Perelman School of Medicine","5","Roche","1",,,,,,
,,,,"Baghbanzadeh, A.","3",,,,,,,"Cancer Research","1","Chimeric Antigen Receptor Natural Killer Cell Immunotherapy","29","Moffitt Cancer Center","5","Royal Society Te Apārangi","1",,,,,,
,,,,"Bagheri, N.","3",,,,,,,"Cancer Science","1","Colorectal Cancer","29","Karolinska Universitetssjukhuset","5","Russian Science Foundation","1",,,,,,
,,,,"Barkhordar, M.","3",,,,,,,"Cancers","1","Immune System","29","University of Guilan","5","Sabzevar University of Medical Sciences","1",,,,,,
,,,,"Dabiri, H.","3",,,,,,,"Cardio Oncology","1","Interleukin 15","29","Islamic Azad University, Tehran Medical Branch","5","Science and Technology Commission of Shanghai Municipality","1",,,,,,
,,,,"Dashti Shokoohi, S.","3",,,,,,,"Cell Biochemistry And Function","1","Tumor Growth","29","Gonabad University of Medical Sciences","5","Shahid Sadoughi University of Medical Sciences","1",,,,,,
,,,,"Dorostkar, R.","3",,,,,,,"Cell Biology International","1","Biological Therapy","28","SBUMS Proteomics Research Center","5","Shahrekord University of Medical Sciences","1",,,,,,
,,,,"Ebrahimiyan, H.","3",,,,,,,"Cellular And Molecular Biology Letters","1","Cell- And Tissue-Based Therapy","28","Cell – Based Therapies Research Center","5","Shiraz Transplant Research Center, Shiraz University of Medical Sciences","1",,,,,,
,,,,"Farzanehpour, M.","3",,,,,,,"Cellular Immunology","1","Induced Pluripotent Stem Cell","28","Komar University of Science and Technology","5","Technische Universität München","1",,,,,,
,,,,"Ghaffari, S.H.","3",,,,,,,"Cellular Reprogramming","1","Macrophage","28","School of Medicine","5","The Ministry of Economic Affairs and Employment","1",,,,,,
,,,,"Ghasemian, A.","3",,,,,,,"Clinical Immunology","1","Molecularly Targeted Therapy","28","IUMS Immunology Research Center","5","U.S. Food and Drug Administration","1",,,,,,
,,,,"Ghassemi, S.","3",,,,,,,"Clinical Reviews In Allergy And Immunology","1","Adverse Event","27","Universal Scientific Education and Research Network USERN","4","University of Guilan","1",,,,,,
,,,,"Gheibihayat, S.M.","3",,,,,,,"Colorectal Cancer From Pathogenesis To Precision Medicine","1","Drug Delivery System","27","Universal Scientific Education and Research Network USERN","4","University of Melbourne","1",,,,,,
,,,,"Gholizadeh, M.","3",,,,,,,"Coronaviruses","1","Phase 1 Clinical Trial (topic)","27","Universal Scientific Education and Research Network USERN","4","University of Pennsylvania","1",,,,,,
,,,,"Hassan, M.","3",,,,,,,"Critical Developments In Cancer Immunotherapy","1","Carcinogenesis","26","Universal Scientific Education and Research Network USERN","4","University of South Florida","1",,,,,,
,,,,"Hassanzadeh, A.","3",,,,,,,"Critical Reviews In Biotechnology","1","Chimeric Antigen Receptor Immunotherapy","26","Universal Scientific Education and Research Network USERN","4","University of Tehran","1",,,,,,
,,,,"Hosseinalizadeh, H.","3",,,,,,,"Critical Reviews In Clinical Laboratory Sciences","1","Epidermal Growth Factor Receptor 2","26","Chiang Mai University","4","Vetenskapsrådet","1",,,,,,
,,,,"Hosseini, M.","3",,,,,,,"Current Cancer Drug Targets","1","Interleukin 12","26","Hormozgan University of Medical Sciences","4","Warszawski Uniwersytet Medyczny","1",,,,,,
,,,,"Jaafari, M.R.","3",,,,,,,"Current Drug Metabolism","1","Treatment Outcome","26","University of Pennsylvania","4","Yale School of Medicine","1",,,,,,
,,,,"Kalhor, N.","3",,,,,,,"Current Issues In Molecular Biology","1","Antigens, Neoplasm","25","University of Tabriz","4","Zhejiang Shuren University","1",,,,,,
,,,,"Kamrani, A.","3",,,,,,,"Current Medicinal Chemistry","1","Antineoplastic Agent","25","Tyumen State Medical University","4","Undefined","271",,,,,,
,,,,"Kavianpour, M.","3",,,,,,,"Current Protocols","1","Hematologic Disease","25","Islamic Azad University, Tabriz Branch","4",,,,,,,,
,,,,"Khosh, E.","3",,,,,,,"Current Respiratory Medicine Reviews","1","Neurotoxicity","25","Medical Biology Research Center, Kermanshah University of Medical Sciences","4",,,,,,,,
,,,,"Mahboubi Kancha, M.","3",,,,,,,"Cytokine And Growth Factor Reviews","1","Non Small Cell Lung Cancer","25","Royal Veterinary College University of London","4",,,,,,,,
,,,,"Majidi, J.","3",,,,,,,"Cytotherapy","1","Oncolytic Virus","25","Endocrinology and Metabolism Research Institute TUMS","4",,,,,,,,
,,,,"Mansoori, S.","3",,,,,,,"Diabetes Epidemiology And Management","1","Vaccination","25","University of Wisconsin-Madison","4",,,,,,,,
,,,,"Mardi, A.","3",,,,,,,"Digestive Diseases And Sciences","1","Cell Function","24","Pirogov Russian National Research Medical University RNRMU","4",,,,,,,,
,,,,"Metanat, Y.","3",,,,,,,"Discover Oncology","1","Epidermal Growth Factor Receptor","24","Isfahan Cardiovascular Research Center, Isfahan UMS","4",,,,,,,,
,,,,"Mirarefin, S.M.J.","3",,,,,,,"Drug Delivery And Translational Research","1","Liver Cell Carcinoma","24","Islamic Azad University, Gorgan Branch","4",,,,,,,,
,,,,"Moghimi, S.M.","3",,,,,,,"Drug Discovery Today","1","Mesothelin","24","Ilam University of Medical Sciences","4",,,,,,,,
,,,,"Mohammadi, M.H.","3",,,,,,,"Environmental Research","1","Oncolytic Virotherapy","24","Industrial University of Tyumen","4",,,,,,,,
,,,,"Mohammed, R.N.","3",,,,,,,"European Journal Of Cell Biology","1","Ovary Cancer","24","Larestan University of Medical Sciences","4",,,,,,,,
,,,,"Muhammadnejad, S.","3",,,,,,,"European Journal Of Haematology","1","Vasculotropin","24","Al-Mustaqbal University","4",,,,,,,,
,,,,"Nikoo, M.","3",,,,,,,"European Journal Of Nuclear Medicine And Molecular Imaging","1","CD28 Antigen","23","Hawler Medical University","4",,,,,,,,
,,,,"Nourazarian, A.","3",,,,,,,"European Journal Of Pharmaceutical Sciences","1","Graft Versus Host Reaction","23","The Islamic University, Najaf","4",,,,,,,,
,,,,"Panahi Meymandi, A.R.","3",,,,,,,"European Physical Journal Plus","1","Interleukin 6","23","SBUMS Medical Nano-Technology &amp; Tissue Engineering Research Center","4",,,,,,,,
,,,,"Poorebrahim, M.","3",,,,,,,"Excli Journal","1","Pancreas Cancer","23","Federal Research Centre of Nutrition, Biotechnology and Food Safety","4",,,,,,,,
,,,,"Ramezani, A.","3",,,,,,,"Expert Opinion On Investigational Drugs","1","Cell Infiltration","22","Cellular and Molecular Research Center, Birjand University of Medical Sciences","4",,,,,,,,
,,,,"Ranjbar, R.","3",,,,,,,"Expert Opinion On Pharmacotherapy","1","Cell Line, Tumor","22","Ayatollah Taleghani Educational Hospital","4",,,,,,,,
,,,,"Sabahi, M.","3",,,,,,,"Expert Opinion On Therapeutic Targets","1","Electroporation","22","Digestive Diseases Research Center","4",,,,,,,,
,,,,"Sadeghizadeh, M.","3",,,,,,,"Expert Review Of Anticancer Therapy","1","Hematologic Neoplasms","22","Applied Physiology Research Center, Isfahan UMS","4",,,,,,,,
,,,,"Sadeqi Nezhad, M.","3",,,,,,,"Expert Review Of Clinical Pharmacology","1","Immunomodulation","22","Faculty of Medicine, Kerman University of Medical Sciences","4",,,,,,,,
,,,,"Safarzadeh, E.","3",,,,,,,"Expert Review Of Vaccines","1","Nanoparticle","22","Pediatric Inherited Diseases Research Center, Isfahan UMS","4",,,,,,,,
,,,,"Saleh, M.","3",,,,,,,"Frontiers In Medicine","1","Overall Survival","22","Immunology Research Center","4",,,,,,,,
,,,,"Salem, F.","3",,,,,,,"Frontiers In Molecular Biosciences","1","Prostate Cancer","22","Nanotechnology Research Center","4",,,,,,,,
,,,,"Samadani, A.A.","3",,,,,,,"Frontiers In Pharmacology","1","Tumor Cell Line","22","Zeynab P.B.U.H School of Nursing and Midwifery GUMS","4",,,,,,,,
,,,,"Sanaei, M.J.","3",,,,,,,"Frontiers Of Medicine","1","Vaccine","22","IUMS Oncopathology Research Center","4",,,,,,,,
,,,,"Seifalian, A.","3",,,,,,,"Future Medicinal Chemistry","1","Antigen Presenting Cell","21","Infectious and Tropical Diseases Research Center","4",,,,,,,,
