Scopus refine results values

"Your query : (TITLE-ABS-KEY(""chimeric antigen receptor"") AND AFFILCOUNTRY(Iran) AND DOCTYPE(re))"


Number of results : 319

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,,,"Bashash, D.","7","Veterinary","1",,,,,"Cancer Letters","4","T Lymphocyte","120","School of Advanced Technologies in Medicine","20","Deutscher Akademischer Austauschdienst","2","Italy","7",,,,
,,,,"Suksatan, W.","7",,,,,,,"Current Pharmaceutical Design","4","Immunotherapy, Adoptive","119","Mashhad University of Medical Sciences","19","Deutsches Krebsforschungszentrum","2","Egypt","6",,,,
,,,,"Yazdanifar, M.","7",,,,,,,"Expert Review Of Clinical Immunology","4","Receptors, Chimeric Antigen","108","Pasteur Institute of Iran","19","Iran's National Elites Foundation","2","Australia","5",,,,
,,,,"Akbari, M.","6",,,,,,,"Frontiers In Oncology","4","Immunology","92","Stem Cell Research Center","19","Isfahan University of Medical Sciences","2","Poland","5",,,,
,,,,"Dianat-Moghadam, H.","6",,,,,,,"Immunotherapy","4","Animal","87","School of Medicine, Zanjan University of Medical Sciences ZUMS","18","National Blood Foundation","2","Turkey","5",,,,
,,,,"Elahi, R.","6",,,,,,,"Molecular Biology Reports","4","Animals","87","Zanjan University of Medical Sciences ZUMS","18","Servier","2","Belarus","3",,,,
,,,,"Hadiloo, K.","6",,,,,,,"Cell Communication And Signaling","3","Natural Killer Cell","87","Guilan University of Medical Sciences","18","St. Baldrick's Foundation","2","Malaysia","2",,,,
,,,,"Maali, A.","6",,,,,,,"Cellular Oncology","3","Genetics","84","Isfahan University of Medical Sciences","18","Tarbiat Modares University","2","Oman","2",,,,
,,,,"Rahman, H.S.","6",,,,,,,"Gene","3","T-Lymphocytes","75","School of Medicine IUMS","17","Ahvaz Jundishapur University of Medical Sciences","1","South Africa","2",,,,
,,,,"Sheykhhasan, M.","6",,,,,,,"Journal Of Drug Targeting","3","Metabolism","72","Islamic Azad University","17","Alabama Farmers Federation","1","Uzbekistan","2",,,,
,,,,"Aghebati-Maleki, L.","5",,,,,,,"Journal Of Translational Medicine","3","Immune Response","71","Royan Institute","15","Ardabil University of Medical Sciences","1","Armenia","1",,,,
,,,,"Chartrand, M.S.","5",,,,,,,"Molecular Cancer","3","Therapy","64","Hamadan University of Medical Sciences","14","AstraZeneca","1","Bahrain","1",,,,
,,,,"Ghaffari, S.","5",,,,,,,"Pathology Research And Practice","3","Antineoplastic Activity","61","School of Medicine, Isfahan UMS","14","BC Cancer Foundation","1","Belgium","1",,,,
,,,,"Hajifathali, A.","5",,,,,,,"Acta Pharmaceutica Sinica B","2","Immune Checkpoint Inhibitor","60","Sechenov First Moscow State Medical University","13","Baqiyatallah University of Medical Sciences","1","Brazil","1",,,,
,,,,"Jarahian, M.","5",,,,,,,"Advanced Drug Delivery Reviews","2","Unclassified Drug","59","Cancer Gene Therapy Research Center, Zanjan University of Medical Sciences ZUMS","13","Ben and Catherine Ivy Foundation","1","Denmark","1",,,,
,,,,"Khiavi, F.M.","5",,,,,,,"Advanced Pharmaceutical Bulletin","2","Tumor Antigen","58","Qazvin University of Medical Sciences","11","Birjand University of Medical Sciences","1","Ecuador","1",,,,
,,,,"Moradi, V.","5",,,,,,,"Cancer Medicine","2","Cell Therapy","56","Kermanshah University of Medical Sciences","9","Bundesministerium für Bildung und Forschung","1","France","1",,,,
,,,,"Motavalli, R.","5",,,,,,,"Cells","2","Signal Transduction","52","Kerman University of Medical Sciences","9","Bushehr University of Medical Sciences","1","Georgia","1",,,,
,,,,"Pourbagheri-Sigaroodi, A.","5",,,,,,,"Clinical And Translational Oncology","2","Cytotoxicity","50","Mazandaran University of Medical Sciences","9","Canadian Cancer Society","1","Ghana","1",,,,
,,,,"Roshandel, E.","5",,,,,,,"Current Molecular Medicine","2","Hematologic Malignancy","47","Semnan University of Medical Sciences and Health Services","9","Canadian Institutes of Health Research","1","Hong Kong","1",,,,
,,,,"Sharifzadeh, Z.","5",,,,,,,"Current Stem Cell Research And Therapy","2","Solid Malignant Neoplasm","46","University of Isfahan","9","Chulalongkorn University","1","Hungary","1",,,,
,,,,"Thangavelu, L.","5",,,,,,,"Experimental Cell Research","2","Cancer Therapy","45","Prince Sattam Bin Abdulaziz University","9","Deutsche Forschungsgemeinschaft","1","Ireland","1",,,,
,,,,"Yousefi, M.","5",,,,,,,"Expert Opinion On Biological Therapy","2","Cancer Vaccine","45","Hematology, Oncology and Stem Cell Transplantation Research Center","9","Deutsche Krebshilfe","1","Japan","1",,,,
,,,,"Abdelbasset, W.K.","4",,,,,,,"Frontiers In Cell And Developmental Biology","2","Regulatory T Lymphocyte","45","Shahid Sadoughi University of Medical Sciences","8","Else Kröner-Fresenius-Stiftung","1","Kazakhstan","1",,,,
,,,,"Ahmadi, M.","4",,,,,,,"Hematology Transfusion And Cell Therapy","2","Monoclonal Antibody","44","German Cancer Research Center","8","European Commission","1","Latvia","1",,,,
,,,,"Basiri, M.","4",,,,,,,"Immunity Inflammation And Disease","2","Programmed Death 1 Ligand 1","43","Kashan University of Medical Sciences","8","European Research Council","1","Macao","1",,,,
,,,,"Chupradit, S.","4",,,,,,,"Immunology","2","Breast Cancer","42","Urmia University of Medical Sciences","8","Ferdowsi University of Mashhad","1","Netherlands","1",,,,
,,,,"Jalil, A.T.","4",,,,,,,"Immunology Letters","2","Drug Therapy","41","University of Tehran","8","GlaxoSmithKline","1","New Zealand","1",,,,
,,,,"Kazemi, T.","4",,,,,,,"International Reviews Of Immunology","2","Immunosuppressive Treatment","40","Saveetha Institute of Medical and Technical Sciences","8","Government of Canada","1","Nigeria","1",,,,
,,,,"Manoochehri, H.","4",,,,,,,"Iranian Biomedical Journal","2","Apoptosis","39","Drug Applied Research Center, Tabriz University of Medical Sciences","8","Guilan University of Medical Sciences","1","Pakistan","1",,,,
,,,,"Mortezaee, K.","4",,,,,,,"Journal Of Cellular And Molecular Medicine","2","Cancer","39","Mashhad University of Medical Sciences, School of Medicine","7","Horizon 2020 Framework Programme","1","Qatar","1",,,,
,,,,"Nasiri, F.","4",,,,,,,"Journal Of Controlled Release","2","Tumor Immunity","39","Shariati Hospital","7","International Parkinson and Movement Disorder Society","1","Romania","1",,,,
,,,,"Negahdari, B.","4",,,,,,,"Journal Of Experimental And Clinical Cancer Research","2","Gene Editing","38","School of Medicine GUMS","7","Iran National Science Foundation","1","Taiwan","1",,,,
,,,,"Pathak, Y.","4",,,,,,,"Molecular Therapy","2","Gamma Interferon","36","University of South Florida, Tampa","7","Iranian Council of Stem Cell Research and Technology","1","United Arab Emirates","1",,,,
,,,,"Rahimmanesh, I.","4",,,,,,,"Pharmacological Research","2","Malignant Neoplasm","36","Baqiyatallah University of Medical Sciences","7","Japan Society for the Promotion of Science","1","Venezuela","1",,,,
,,,,"Salimi, M.","4",,,,,,,"Reviews In Medical Virology","2","Acute Lymphoblastic Leukemia","35","Chulabhorn Royal Academy","7","Kermanshah University of Medical Sciences","1","Zimbabwe","1",,,,
,,,,"Shademan, B.","4",,,,,,,"Translational Oncology","2","CD8+ T Lymphocyte","35","Shahrekord University of Medical Sciences","7","Korea Institute of Planning and Evaluation for Technology in Food, Agriculture, Forestry and Fisheries","1",,,,,,
,,,,"Soleimani, M.","4",,,,,,,"Advanced Biomedical Research","1","Glioblastoma","35","Stanford University School of Medicine","7","Ludwig-Maximilians-Universität München","1",,,,,,
,,,,"Soltantoyeh, T.","4",,,,,,,"Annals Of The New York Academy Of Sciences","1","Pathology","35","Kurdistan University of Medical Sciences","7","Marsden Fund","1",,,,,,
,,,,"Yumashev, A.V.","4",,,,,,,"Archives Of Iranian Medicine","1","Melanoma","34","Research Center for Molecular","7","Mauritius Research Council","1",,,,,,
,,,,"Abdollahpour-Alitappeh, M.","3",,,,,,,"Archives Of Razi Institute","1","Genetic Engineering","33","School of Allied Medical Sciences","7","Medical Research Council","1",,,,,,
,,,,"Ahmadbeigi, N.","3",,,,,,,"Artificial Cells Nanomedicine And Biotechnology","1","Immunogenicity","33","School of Advanced Medical Sciences and Technologies","7","Melanoma Research Alliance","1",,,,,,
,,,,"Ahmadvand, M.","3",,,,,,,"Avicenna Journal Of Medical Biotechnology","1","Solid Tumor","33","Fasa University of Medical Sciences","6","Ministry of Agriculture, Food and Rural Affairs","1",,,,,,
,,,,"Ai, J.","3",,,,,,,"BMJ Open","1","Cytokine Release Syndrome","32","Massachusetts General Hospital","6","Ministry of Education, Culture, Sports, Science and Technology","1",,,,,,
,,,,"Amoozgar, Z.","3",,,,,,,"Biochimica Et Biophysica Acta General Subjects","1","Adoptive Transfer","31","Qom University of Medical Sciences and Health Services","6","National Cancer Research Institute","1",,,,,,
,,,,"Athari, S.S.","3",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","1","Cell Proliferation","31","Shahroud University of Medical Sciences","6","National Institute of Allergy and Infectious Diseases","1",,,,,,
,,,,"Baghbanzadeh, A.","3",,,,,,,"Bioengineering And Translational Medicine","1","Chimeric Antigen Receptor T-cell","31","Aja University of Medical Sciences","6","National Institute of General Medical Sciences","1",,,,,,
,,,,"Bagheri, N.","3",,,,,,,"Bioimpacts","1","Multiple Myeloma","31","Stem Cell Technology Research Center","6","Northeastern States Research Cooperative","1",,,,,,
,,,,"Barkhordar, M.","3",,,,,,,"Bionanoscience","1","Nivolumab","31","Saveetha Dental College And Hospitals","6","Novartis","1",,,,,,
,,,,"Chalbatani, G.M.","3",,,,,,,"Biotechnology And Applied Biochemistry","1","Adoptive Cell Therapy","30","Digestive Diseases Research Institute","6","Pasteur Institute of Iran","1",,,,,,
,,,,"Dashti Shokoohi, S.","3",,,,,,,"Biotechnology And Bioengineering","1","Clinical Trial (topic)","30","DigiCare Behavioral Research","5","Pharmaceutical Sciences Research Center, Tehran University of Medical Sciences","1",,,,,,
,,,,"Dorostkar, R.","3",,,,,,,"Biotechnology Progress","1","Gene Expression","30","Universal Scientific Education and Research Network USERN","5","Research Center for Pharmaceutical Nanotechnology","1",,,,,,
,,,,"Farzanehpour, M.","3",,,,,,,"Blood Reviews","1","Killer Cells, Natural","30","Harvard Medical School","5","Research Institute for Gastroenterology and Liver Diseases","1",,,,,,
,,,,"Ghaffari, S.H.","3",,,,,,,"Cancer And Metastasis Reviews","1","Priority Journal","30","University of Pennsylvania Perelman School of Medicine","5","Roche","1",,,,,,
,,,,"Ghassemi, S.","3",,,,,,,"Cancer Communications","1","Protein Expression","30","Moffitt Cancer Center","5","Royal Society Te Apārangi","1",,,,,,
,,,,"Gheibihayat, S.M.","3",,,,,,,"Cancer Immunology Immunotherapy","1","Cytotoxic T Lymphocyte Antigen 4","28","Rafsanjan University of Medical Sciences","5","Royan Institute","1",,,,,,
,,,,"Hamidieh, A.A.","3",,,,,,,"Cancer Science","1","Gene Therapy","28","School of Medicine","5","Russian Science Foundation","1",,,,,,
,,,,"Hassan, M.","3",,,,,,,"Cancers","1","Immunocompetent Cell","28","Babol University of Medical Sciences","5","Shahid Sadoughi University of Medical Sciences","1",,,,,,
,,,,"Hassanzadeh, A.","3",,,,,,,"Cardio Oncology","1","Lymphocyte Antigen Receptor","28","Ardabil University of Medical Sciences","5","Shahrekord University of Medical Sciences","1",,,,,,
,,,,"Hassanzadeh, A.","3",,,,,,,"Cell Biochemistry And Function","1","Phase 2 Clinical Trial (topic)","28","School of Medicine, Kermanshah University of Medical Sciences","5","Shiraz Transplant Research Center, Shiraz University of Medical Sciences","1",,,,,,
,,,,"Hosseinalizadeh, H.","3",,,,,,,"Cell Biology International","1","Tumor Associated Leukocyte","28","University of South Florida Health","5","Technische Universität München","1",,,,,,
,,,,"Kamrani, A.","3",,,,,,,"Cell Journal","1","Adaptive Immunity","27","Universitas Airlangga","5","U.S. Food and Drug Administration","1",,,,,,
,,,,"Kavianpour, M.","3",,,,,,,"Cellular And Molecular Biology Letters","1","Cytokine Release","27","University of Sulaimani","5","University of Pennsylvania","1",,,,,,
,,,,"Keshavarz-Fathi, M.","3",,,,,,,"Cellular Immunology","1","Pembrolizumab","27","Gonabad University of Medical Sciences","5","University of South Florida","1",,,,,,
,,,,"Kiani, J.","3",,,,,,,"Cellular Reprogramming","1","Programmed Death 1 Receptor","27","Islamic Azad University, Science and Research Branch","5","University of Tehran","1",,,,,,
,,,,"Mahboubi Kancha, M.","3",,,,,,,"Clinical And Experimental Medicine","1","Tumor Necrosis Factor","27","University of Science and Culture, Tehran","5","Warszawski Uniwersytet Medyczny","1",,,,,,
,,,,"Mardi, A.","3",,,,,,,"Clinical Immunology","1","Biological Therapy","26","Cancer Research Institute","5","Yale School of Medicine","1",,,,,,
,,,,"Metanat, Y.","3",,,,,,,"Clinical Reviews In Allergy And Immunology","1","CRISPR-CAS9 System","26","School of Public Health","5","Zhejiang Shuren University","1",,,,,,
,,,,"Mirarefin, S.M.J.","3",,,,,,,"Coronaviruses","1","Cancer Inhibition","26","School of Medicine","5","Undefined","215",,,,,,
,,,,"Mohammed, R.N.","3",,,,,,,"Critical Reviews In Biotechnology","1","Cytokine Production","26","Breast Disease Research Center","5",,,,,,,,
,,,,"Nikoo, M.","3",,,,,,,"Critical Reviews In Clinical Laboratory Sciences","1","Ipilimumab","26","School of Paramedical Sciences","5",,,,,,,,
,,,,"Noei, A.","3",,,,,,,"Current Cancer Drug Targets","1","Receptors, Antigen, T-Cell","26","IUMS Immunology Research Center","5",,,,,,,,
,,,,"Nourazarian, A.","3",,,,,,,"Current Drug Metabolism","1","CD4+ T Lymphocyte","25","Academic Center for Education","4",,,,,,,,
,,,,"Poondla, N.","3",,,,,,,"Current Medicinal Chemistry","1","Cell- And Tissue-Based Therapy","25","Faculty of Medicine MAZUMS","4",,,,,,,,
,,,,"Poorebrahim, M.","3",,,,,,,"Current Respiratory Medicine Reviews","1","Colorectal Cancer","25","Chiang Mai University","4",,,,,,,,
,,,,"Ranjbar, R.","3",,,,,,,"Cytokine And Growth Factor Reviews","1","Dendritic Cell","25","University of Pennsylvania","4",,,,,,,,
,,,,"Razi, S.","3",,,,,,,"Cytotherapy","1","Drug Delivery System","25","Cairo University","4",,,,,,,,
,,,,"Sadeqi Nezhad, M.","3",,,,,,,"Diabetes Epidemiology And Management","1","Phase 1 Clinical Trial (topic)","25","Karolinska Institutet","4",,,,,,,,
,,,,"Safarzadeh, E.","3",,,,,,,"Discover Oncology","1","Cytokine","24","Bushehr University of Medical Sciences","4",,,,,,,,
,,,,"Saleh, M.","3",,,,,,,"Drug Discovery Today","1","Epidermal Growth Factor Receptor 2","24","National Institute for Genetic Engineering and Biotechnology Iran","4",,,,,,,,
,,,,"Salem, F.","3",,,,,,,"Environmental Research","1","Human Cell","24","Birjand University of Medical Sciences","4",,,,,,,,
,,,,"Samadani, A.A.","3",,,,,,,"European Journal Of Haematology","1","Immune System","24","Islamic Azad University, Tabriz Branch","4",,,,,,,,
,,,,"Sanaei, M.J.","3",,,,,,,"Excli Journal","1","Induced Pluripotent Stem Cell","24","Zahedan University of Medical Sciences","4",,,,,,,,
,,,,"Shanehbandi, D.","3",,,,,,,"Expert Opinion On Investigational Drugs","1","Innate Immunity","24","University of Wisconsin-Madison","4",,,,,,,,
,,,,"Vosough, M.","3",,,,,,,"Expert Opinion On Therapeutic Targets","1","Interleukin 15","24","Pirogov Russian National Research Medical University RNRMU","4",,,,,,,,
,,,,"Yazdanpanah, N.","3",,,,,,,"Expert Review Of Anticancer Therapy","1","Macrophage","24","Isfahan Cardiovascular Research Center, Isfahan UMS","4",,,,,,,,
,,,,"Zamani, A.","3",,,,,,,"Expert Review Of Clinical Pharmacology","1","T Lymphocyte Receptor","24","High Institute for Research and Education in Transfusion Medicine","4",,,,,,,,
,,,,"Abdolahi, S.","2",,,,,,,"Frontiers In Medicine","1","Carcinogenesis","23","Larestan University of Medical Sciences","4",,,,,,,,
,,,,"Abdolalizadeh, J.","2",,,,,,,"Frontiers In Molecular Biosciences","1","Epidermal Growth Factor Receptor","23","Hawler Medical University","4",,,,,,,,
,,,,"Abedelahi, A.","2",,,,,,,"Frontiers In Pharmacology","1","Female","23","The Islamic University, Najaf","4",,,,,,,,
,,,,"Achmad, H.","2",,,,,,,"Frontiers Of Medicine","1","Molecularly Targeted Therapy","23","Federal Research Centre of Nutrition, Biotechnology and Food Safety","4",,,,,,,,
,,,,"Adili, A.","2",,,,,,,"Future Medicinal Chemistry","1","Neurotoxicity","23","Ayatollah Taleghani Educational Hospital","4",,,,,,,,
,,,,"Aghanejad, A.","2",,,,,,,"Future Oncology","1","T Lymphocyte Activation","23","Applied Physiology Research Center, Isfahan UMS","4",,,,,,,,
,,,,"Aghebati-Maleki, A.","2",,,,,,,"Genes And Diseases","1","Treatment Outcome","23","Pediatric Inherited Diseases Research Center, Isfahan UMS","4",,,,,,,,
,,,,"Ahmadi Najafabadi, M.","2",,,,,,,"Genetics Research International","1","Tumor Growth","23","School of Pharmacy","4",,,,,,,,
,,,,"Ahmadvand, D.","2",,,,,,,"Human Cell","1","Adverse Event","22","Zeynab P.B.U.H School of Nursing and Midwifery GUMS","4",,,,,,,,
,,,,"Akbarpour, M.","2",,,,,,,"Immunogenetics","1","Antineoplastic Agent","22","School of Allied Medical Sciences IUMS","4",,,,,,,,
,,,,"Akhoundi, M.","2",,,,,,,"Immunology And Cell Biology","1","CD19 Antigen","22","Faculty of Physical Therapy","4",,,,,,,,
,,,,"Al-Gazally, M.E.","2",,,,,,,"Inflammation And Regeneration","1","Chimeric Antigen Receptor Immunotherapy","22","Cairo University Hospitals","4",,,,,,,,
,,,,"Al-Haideri, M.","2",,,,,,,"International Journal Of Cancer Management","1","Chimeric Antigen Receptor Natural Killer Cell Immunotherapy","22","Universal Scientific Education and Research Network USERN","3",,,,,,,,
,,,,"Alidadi, M.","2",,,,,,,"International Journal Of Molecular Sciences","1","Hematologic Disease","22","Universal Scientific Education and Research Network USERN","3",,,,,,,,
,,,,"Amiri, M.","2",,,,,,,"Iranian Journal Of Blood And Cancer","1","Interleukin 6","22","Universal Scientific Education and Research Network USERN","3",,,,,,,,
,,,,"Ansari, M.J.","2",,,,,,,"Journal Of Bone Oncology","1","Non Small Cell Lung Cancer","22","Universal Scientific Education and Research Network USERN","3",,,,,,,,
,,,,"Arabi, L.","2",,,,,,,"Journal Of Cancer Research And Clinical Oncology","1","Ovary Cancer","22","Universal Scientific Education and Research Network USERN","3",,,,,,,,
,,,,"Aref, A.R.","2",,,,,,,"Journal Of Cellular Biochemistry","1","Oncolytic Virus","21","Hormozgan University of Medical Sciences","3",,,,,,,,
,,,,"Azad, M.","2",,,,,,,"Journal Of Drug Delivery Science And Technology","1","Cell Migration","20","Islamic Azad University, Tonekabon Branch","3",,,,,,,,
,,,,"Badie, B.","2",,,,,,,"Journal Of Gene Medicine","1","Graft Versus Host Reaction","20","Wisconsin National Primate Research Center","3",,,,,,,,
,,,,"Bazi, A.","2",,,,,,,"Journal Of Hematology And Oncology","1","Immunomodulation","20","University of Tabriz","3",,,,,,,,
,,,,"Behroozi, J.","2",,,,,,,"Journal Of Immunology Research","1","Oncolytic Virotherapy","20","City of Hope National Med Center","3",,,,,,,,
,,,,"Behrouzieh, S.","2",,,,,,,"Journal Of Interferon And Cytokine Research","1","Vaccination","20","Memorial Sloan-Kettering Cancer Center","3",,,,,,,,
,,,,"Bokov, D.","2",,,,,,,"Journal Of Neuro Oncology","1","Acute Myeloid Leukemia","19","School of Medicine","3",,,,,,,,
,,,,"Bokov, D.O.","2",,,,,,,"Journal Of Neuroimmunology","1","Cancer Chemotherapy","19","University of Sussex","3",,,,,,,,
,,,,"Borghei-Razavi, H.","2",,,,,,,"Journal Of Oncology Pharmacy Practice","1","Cyclophosphamide","19","Karolinska Universitetssjukhuset","3",,,,,,,,
,,,,"Brown, C.E.","2",,,,,,,"Journal Of The Egyptian National Cancer Institute","1","Drug Safety","19","Tyumen State Medical University","3",,,,,,,,
,,,,"Brunetti, O.","2",,,,,,,"Leukemia And Lymphoma","1","Exosome","19","Ahvaz Jundishapur University of Medical Sciences","3",,,,,,,,
,,,,"Budi, H.S.","2",,,,,,,"Molecular And Cellular Probes","1","Hematologic Neoplasms","19","Medical Biology Research Center, Kermanshah University of Medical Sciences","3",,,,,,,,
,,,,"Chehelgerdi, M.","2",,,,,,,"Molecular Cancer Therapeutics","1","Interleukin 12","19","University of Guilan","3",,,,,,,,
,,,,"Chehelgerdi, M.","2",,,,,,,"Molecular Medicine","1","Interleukin 2","19","Islamic Azad University, Tehran Medical Branch","3",,,,,,,,
,,,,"Cid-Arregui, A.","2",,,,,,,"Molecular Vision","1","Liver Cell Carcinoma","19","Royal Veterinary College University of London","3",,,,,,,,
,,,,"Dabiri, H.","2",,,,,,,"Naunyn Schmiedeberg S Archives Of Pharmacology","1","Vasculotropin","19","Shiraz University","3",,,,,,,,
,,,,"Dadashpour, M.","2",,,,,,,"Oxidative Medicine And Cellular Longevity","1","CAR-T Cell","18","University of Alberta","3",,,,,,,,
,,,,"Dama, P.","2",,,,,,,"Pakistan Journal Of Biological Sciences","1","Cell Infiltration","18","Arak University of Medical Sciences","3",,,,,,,,
,,,,"Dana, H.","2",,,,,,,"Pharmaceutical Research","1","Drug Efficacy","18","Yanka Kupala State University of Grodno","3",,,,,,,,
,,,,"Dana, N.","2",,,,,,,"Regenerative Engineering And Translational Medicine","1","Nanoparticle","18","Islamic Azad University, Gorgan Branch","3",,,,,,,,
,,,,"Delbandi, A.A.","2",,,,,,,"Regenerative Medicine","1","Pancreas Cancer","18","Industrial University of Tyumen","3",,,,,,,,
,,,,"Derakhshani, A.","2",,,,,,,"Regenerative Therapy","1","Prostate Cancer","18","Sabzevar University of Medical Sciences","3",,,,,,,,
,,,,"Ebrahimi, M.","2",,,,,,,"Research In Pharmaceutical Sciences","1","Transplantation","18","North Khorasan University of Medical Sciences","3",,,,,,,,
,,,,"Ebrahimiyan, H.","2",,,,,,,"Revista Brasileira De Farmacognosia","1","Angiogenesis","17","Al-Mustaqbal University","3",,,,,,,,
,,,,"Esmaeili Gouvarchin Ghaleh, H.","2",,,,,,,"Saudi Journal Of Kidney Diseases And Transplantation","1","Antigens, Neoplasm","17","Islamic Azad University, Shahrekord Branch","3",,,,,,,,
,,,,"Evazi Bakhshi, S.","2",,,,,,,"Seminars In Cancer Biology","1","CRISPR Cas System","17","Imam Hossein Medical &amp; Educational Center","3",,,,,,,,
,,,,"Fadaee, M.","2",,,,,,,"Tehran University Medical Journal","1","Cancer Cell","17","SBUMS Proteomics Research Center","3",,,,,,,,
,,,,"Fakhr, E.","2",,,,,,,"Tumori","1","Cancer Radiotherapy","17","Tabriz University of Medical Science, Aging Research Institute","3",,,,,,,,
,,,,"Faraji, F.","2",,,,,,,"Uhod Uluslararasi Hematoloji Onkoloji Dergisi","1","Cell Differentiation","17","Neuroscience Institute “Neurorehabilitation“","3",,,,,,,,
,,,,"Farghadani, R.","2",,,,,,,"Vaccines","1","Cell Function","17","Transplant Research Center SUMS","3",,,,,,,,
,,,,"Farhangnia, P.","2",,,,,,,"Virology Journal","1","Inflammation","17","Faculty of Medicine","3",,,,,,,,
,,,,"Fathi, M.","2",,,,,,,"World Journal Of Surgical Oncology","1","Paclitaxel","17","Komar University of Science and Technology","3",,,,,,,,
,,,,"Feghhi-Najafabadi, S.","2",,,,,,,,,"Solid Tumors","17","Hematology and Oncology Research Center","3",,,,,,,,
,,,,"Gardanova, Z.R.","2",,,,,,,,,"Systematic Review","17","Faculty of Medicine, Kerman University of Medical Sciences","3",,,,,,,,
,,,,"Ghaffari, M.H.","2",,,,,,,,,"Antigen Presenting Cell","16","Abualisina Hospital","3",,,,,,,,
,,,,"Ghaffari-Nazari, H.","2",,,,,,,,,"Atezolizumab","16","Immunology Research Center","3",,,,,,,,
,,,,"Ghahri-Saremi, N.","2",,,,,,,,,"Bispecific Antibody","16","Nanotechnology Research Center","3",,,,,,,,
,,,,"Ghasemian, A.","2",,,,,,,,,"Cell Engineering","16","School of Paramedical Sciences GUMS","3",,,,,,,,
,,,,"Gholizadeh, M.","2",,,,,,,,,"Cytotoxic T Lymphocyte","16","Faculty of Allied Medicine, Kerman University of Medical Sciences","3",,,,,,,,
,,,,"Habibi, S.","2",,,,,,,,,"Doxorubicin","16","School of Medicine","3",,,,,,,,
