Scopus refine results values

"Your query : (TITLE-ABS-KEY(""Cancer Vaccin*""))"


Number of results : 28218

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2010","1098","Slingluff, C.L.","81","Environmental Science","125",,,,,"Journal Of Clinical Oncology","200","Immune Response","7517","German Cancer Research Center","266","Fundamental Research Funds for the Central Universities","173","Iran","521",,,"Greek","5"
,,"2009","1020","Andersen, M.H.","80","Nursing","96",,,,,"International Journal Of Molecular Sciences","193","Mouse","7252","Johns Hopkins University","259","Associazione Italiana per la Ricerca sul Cancro","159","Sweden","361",,,"Persian","5"
,,"2008","1035","Hung, C.F.","80","Health Professions","82",,,,,"Vaccines","190","Dendritic Cell","6377","University of Pittsburgh","254","China Postdoctoral Science Foundation","158","Austria","300",,,"Norwegian","4"
,,"2007","1013","Gulley, J.L.","79","Arts and Humanities","74",,,,,"Plos One","180","Tumor Antigen","6260","Sichuan University","249","Bristol-Myers Squibb","148","Taiwan","289",,,"Portuguese","4"
,,"2006","1064","Romero, P.","77","Business, Management and Accounting","61",,,,,"Journal Of Controlled Release","178","Animal","6173","Leids Universitair Medisch Centrum","244","National Science Foundation","148","Denmark","288",,,"Turkish","4"
,,"2005","1038","Butterfield, L.H.","76","Social Sciences","61",,,,,"Frontiers In Oncology","171","Neoplasms","6139","Moffitt Cancer Center","229","European Research Council","146","Poland","249",,,"Ukrainian","4"
,,"2004","880","Finn, O.J.","74","Dentistry","42",,,,,"Journal Of Translational Medicine","171","Mice","6108","University of Washington","227","National Institute of General Medical Sciences","146","Israel","225",,,"Finnish","3"
,,"2003","807","Cavallo, F.","73","Economics, Econometrics and Finance","39",,,,,"Expert Review Of Anticancer Therapy","165","Cancer Immunization","5678","Weill Cornell Medicine","219","UK Research and Innovation","144","Greece","193",,,"Hebrew","2"
,,"2002","741","Noguchi, M.","72","Energy","12",,,,,"Proceedings Of The National Academy Of Sciences Of The United States Of America","159","Vaccination","5579","University of California, Los Angeles","219","Seventh Framework Programme","135","Russian Federation","192",,,"Korean","2"
,,"2001","593","Svane, I.M.","72","Psychology","8",,,,,"Cancer Gene Therapy","153","Animal Experiment","5532","Brigham and Women's Hospital","218","American Cancer Society","131","Cuba","174",,,"Serbian","2"
,,"2000","501","Restifo, N.P.","71","Decision Sciences","5",,,,,"Cancer Immunology Research","147","Melanoma","5169","Roswell Park Cancer Institute","202","Ministry of Finance","126","Czech Republic","164",,,"Moldavian","1"
,,"1999","426","Ragupathi, G.","68","Earth and Planetary Sciences","3",,,,,"International Immunopharmacology","140","Animal Model","4953","West China School of Medicine/West China Hospital of Sichuan University","200","Merck","124","Brazil","159",,,"Moldovan","1"
,,"1998","271","Zitvogel, L.","68","Undefined","5",,,,,"Cancer Letters","138","T Lymphocyte","4885","University of California, San Francisco","198","Government of Canada","115","Norway","146",,,"Romanian","1"
,,"1997","246","Kirkwood, J.M.","67",,,,,,,"International Journal Of Oncology","137","CD8+ T Lymphocyte","4884","Charité – Universitätsmedizin Berlin","196","Cancer Research Institute","112","Singapore","145",,,"Slovak","1"
,,"1996","193","Tartour, E.","67",,,,,,,"Cancer Science","132","Drug Efficacy","4793","Massachusetts General Hospital","196","Medical Research Council","109","Argentina","126",,,"Slovenian","1"
,,"1995","145","Gnjatic, S.","66",,,,,,,"Oncotarget","132","Male","4615","Baylor College of Medicine","186","National Institute of Neurological Disorders and Stroke","106","Saudi Arabia","110",,,,
,,"1994","66","Gulley, J.L.","66",,,,,,,"Gene Therapy","131","Animal Cell","4611","Eberhard Karls Universität Tübingen","185","Cancer Research UK","103","Portugal","109",,,,
,,"1993","77","Marincola, F.M.","66",,,,,,,"Anticancer Research","129","Antineoplastic Activity","4595","Mayo Clinic","184","Chinese Academy of Sciences","101","Hong Kong","100",,,,
,,"1992","23","Okada, H.","66",,,,,,,"Seminars In Oncology","129","Dendritic Cells","4506","Karolinska Institutet","181","European Regional Development Fund","101","Ireland","99",,,,
,,"1991","10","Oka, Y.","64",,,,,,,"Biomaterials","127","Clinical Trial","4461","David Geffen School of Medicine at UCLA","180","National Heart, Lung, and Blood Institute","101","Egypt","95",,,,
,,"1990","5","Sampson, J.H.","64",,,,,,,"European Journal Of Immunology","124","Antigens, Neoplasm","4240","Johannes Gutenberg-Universität Mainz","177","National Health and Medical Research Council","100","Finland","94",,,,
,,"1989","1","Livingston, P.O.","63",,,,,,,"Methods In Molecular Biology","124","Neoplasm","4081","Chinese Academy of Medical Sciences &amp; Peking Union Medical College","177","National Center for Advancing Translational Sciences","97","Mexico","94",,,,
,,"1988","1","Sahin, U.","63",,,,,,,"Journal Of The National Cancer Institute","119","Gamma Interferon","4073","Università degli Studi di Torino","175","Roche","97","New Zealand","90",,,,
,,"1987","2","Arlen, P.M.","62",,,,,,,"Current Opinion In Molecular Therapeutics","116","Cytotoxic T Lymphocyte","4061","Institut de Cancerologie Gustave Roussy","175","Guangdong Provincial Department of Science and Technology","95","Malaysia","79",,,,
,,"1986","7","Lyerly, H.K.","62",,,,,,,"Molecular Therapy","116","Tumor Immunity","3944","Ludwig Institute for Cancer Research","174","Japan Agency for Medical Research and Development","93","Turkey","73",,,,
,,"1985","4","Figdor, C.G.","61",,,,,,,"Human Gene Therapy","111","Tumor Microenvironment","3669","The University of Chicago","173","Pfizer","92","Pakistan","58",,,,
,,"1984","1","Celis, E.","60",,,,,,,"ACS Nano","108","Human Cell","3571","Université de Lausanne UNIL","171","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","91","South Africa","57",,,,
,,"1983","1","Dranoff, G.","60",,,,,,,"Nature","105","Antineoplastic Agent","3556","Ludwig Institute for Cancer Research Lausanne","171","AstraZeneca","90","Hungary","54",,,,
,,"1982","5","Fox, B.A.","60",,,,,,,"Annals Of Oncology","104","Cancer Survival","3530","Kurume University School of Medicine","169","Natural Science Foundation of Jiangsu Province","88","Thailand","52",,,,
,,"1981","3","Speiser, D.E.","60",,,,,,,"Oncology Reports","99","Immunogenicity","3497","University of California, San Diego","166","Canadian Institutes of Health Research","87","Chile","46",,,,
,,"1980","1","Lollini, P.L.","59",,,,,,,"Blood","98","Procedures","3458","Stanford University School of Medicine","166","Ligue Contre le Cancer","84","Qatar","44",,,,
,,"1979","2","Morton, D.L.","59",,,,,,,"Lancet Oncology","96","Cellular Immunity","3359","University of Pennsylvania Perelman School of Medicine","163","Jiangsu Provincial Department of Science and Technology","81","Ukraine","42",,,,
,,"1978","11","Schirrmacher, V.","59",,,,,,,"British Journal Of Cancer","94","Genetics","3343","University of Texas Health Science Center at Houston","160","Ministerio de Economía y Competitividad","81","Romania","41",,,,
,,"1977","5","Tsang, K.Y.","59",,,,,,,"Current Opinion In Immunology","93","Metabolism","3261","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","158","Ministry of Science, ICT and Future Planning","80","Slovenia","34",,,,
,,"1976","19","Ritter, G.","58",,,,,,,"Advances In Experimental Medicine And Biology","90","Protein Expression","3094","Centre Hospitalier Universitaire Vaudois","157","National Institute of Dental and Craniofacial Research","76","Iraq","30",,,,
,,"1975","8","Sasada, T.","58",,,,,,,"Nature Medicine","89","Pathology","2956","Huazhong University of Science and Technology","155","Science and Technology Commission of Shanghai Municipality","76","Bangladesh","28",,,,
,,"1974","23","Buonaguro, L.","57",,,,,,,"Idrugs","87","Vaccine","2898","Graduate School of Medicine","155","Ministero della Salute","74","Lithuania","27",,,,
,,"1973","2","Kast, W.M.","57",,,,,,,"Cancer","86","CD4+ T Lymphocyte","2854","Radboud University Medical Center","153","Fundação para a Ciência e a Tecnologia","72","Lebanon","26",,,,
,,"1972","4","Kaufman, H.L.","57",,,,,,,"Biotherapy","85","Treatment Outcome","2852","Tehran University of Medical Sciences","152","Instituto de Salud Carlos III","71","Nigeria","26",,,,
,,"1971","2","McNeel, D.G.","57",,,,,,,"Immunology Letters","85","Interleukin 2","2834","Université Paris Cité","151","Bundesministerium für Bildung und Forschung","70","Bulgaria","24",,,,
,,"1970","2","Thielemans, K.","57",,,,,,,"Journal Of Clinical Investigation","83","Adult","2740","Icahn School of Medicine at Mount Sinai","149","Department of Health and Aged Care, Australian Government","69","United Arab Emirates","24",,,,
,,"1967","4","Forni, G.","56",,,,,,,"Scientific Reports","83","Mice, Inbred C57BL","2723","CNRS Centre National de la Recherche Scientifique","148","National Center for Research Resources","67","Indonesia","22",,,,
,,"1964","1","Oji, Y.","56",,,,,,,"Pharmaceutics","82","Dendritic Cell Vaccine","2710","Fudan University","148","Novartis","67","Macao","20",,,,
,,"1962","2","Storkus, W.J.","55",,,,,,,"European Journal Of Cancer","81","Granulocyte Macrophage Colony Stimulating Factor","2637","Washington University School of Medicine in St. Louis","147","Sichuan University","67","Slovakia","20",,,,
,,"1960","1","Tsuboi, A.","55",,,,,,,"Advanced Drug Delivery Reviews","79","Breast Cancer","2634","Zhejiang University","138","Melanoma Research Alliance","66","Uruguay","20",,,,
,,"1914","1","Koido, S.","54",,,,,,,"Current Oncology Reports","79","Cell Line, Tumor","2626","Cleveland Clinic Foundation","137","Ministério da Educação e Ciência","66","Colombia","19",,,,
,,,,"Kwak, L.W.","54",,,,,,,"Future Oncology","77","Drug Safety","2620","The University of Queensland","137","Science and Technology Department of Zhejiang Province","66","Croatia","18",,,,
,,,,"Coukos, G.","53",,,,,,,"Nature Biotechnology","76","Vaccines","2566","Amsterdam UMC - Vrije Universiteit Amsterdam","134","Deutsche Krebshilfe","65","Jordan","18",,,,
,,,,"Wolchok, J.D.","53",,,,,,,"Nature Reviews Drug Discovery","75","Cancer","2459","Center of Molecular Immunology Havana","133","National Institute of Biomedical Imaging and Bioengineering","65","Latvia","18",,,,
,,,,"Emens, L.A.","52",,,,,,,"Critical Reviews In Oncology Hematology","74","Monoclonal Antibody","2451","The University of Osaka","130","National Natural Science Foundation of China-Zhejiang Joint Fund for the Integration of Industrialization and Informatization","65","Cyprus","16",,,,
,,,,"Mittendorf, E.A.","52",,,,,,,"Expert Opinion On Investigational Drugs","73","Animal Tissue","2448","UCSF School of Medicine","130","Natural Science Foundation of Zhejiang Province","65","Peru","14",,,,
,,,,"Pardoll, D.M.","51",,,,,,,"Nature Communications","70","Overall Survival","2398","University of Chinese Academy of Sciences","128","GlaxoSmithKline","63","Serbia","14",,,,
,,,,"Rammensee, H.G.","51",,,,,,,"Current Opinion In Oncology","69","Prostate Cancer","2287","University of Toronto","125","Agence Nationale de la Recherche","61","Morocco","13",,,,
,,,,"Apostolopoulos, V.","50",,,,,,,"Biomedicine And Pharmacotherapy","68","Antigen Presenting Cell","2262","University of Southern California","123","Natural Science Foundation of Guangdong Province","61","Belarus","11",,,,
,,,,"Rivoltini, L.","50",,,,,,,"Cytotherapy","67","Flow Cytometry","2255","Københavns Universitet","123","Institut National Du Cancer","60","Estonia","11",,,,
,,,,"Drake, C.G.","49",,,,,,,"Journal Of Immunology Research","66","T-Lymphocytes","2232","Istituto Nazionale Tumori IRCCS - Fondazione G Pascale, Napoli","122","Ludwig Institute for Cancer Research","60","Viet Nam","11",,,,
,,,,"Knutson, K.L.","49",,,,,,,"Advanced Healthcare Materials","64","Cytokine","2142","Yale School of Medicine","121","Ministry of Health and Welfare","57","Georgia","10",,,,
,,,,"Aurisicchio, L.","48",,,,,,,"Annals Of The New York Academy Of Sciences","64","Immunization","2141","Tongji Medical College of Huazhong University of Science and Technology","120","National Basic Research Program of China (973 Program)","56","Ghana","9",,,,
,,,,"Bhardwaj, N.","48",,,,,,,"Cancer Biotherapy And Radiopharmaceuticals","63","CD8-Positive T-Lymphocytes","2135","Karolinska Universitetssjukhuset","117","U.S. Army","56","Ecuador","8",,,,
,,,,"Ciliberto, G.","48",,,,,,,"Immunological Reviews","63","Cancer Chemotherapy","2122","Fred Hutchinson Cancer Center","117","Ministry of Science and Technology, Taiwan","55","Kenya","8",,,,
,,,,"Knuth, A.","48",,,,,,,"Cancer Treatment Reviews","62","Antigen Presentation","2090","Cancer Research UK","116","National Institute of Diabetes and Digestive and Kidney Diseases","55","Luxembourg","8",,,,
,,,,"Mellstedt, H.","48",,,,,,,"Current Pharmaceutical Design","62","Metastasis","2090","Beth Israel Deaconess Medical Center","116","Fonds Wetenschappelijk Onderzoek","54","Philippines","8",,,,
,,,,"Shichijo, S.","48",,,,,,,"Immunology","61","T-Lymphocytes, Cytotoxic","2085","AP-HP Assistance Publique - Hopitaux de Paris","115","Priority Academic Program Development of Jiangsu Higher Education Institutions","54","Uganda","8",,,,
,,,,"Xiang, J.","48",,,,,,,"Nature Reviews Cancer","60","In Vitro Study","2046","The University of North Carolina at Chapel Hill","115","Leukemia and Lymphoma Society","53","Uzbekistan","7",,,,
,,,,"Zheng, L.","48",,,,,,,"Cancer Biology And Therapy","59","Regulatory T Lymphocyte","2045","Ludwig-Maximilians-Universität München","114","U.S. Army Medical Command","53","Bosnia and Herzegovina","6",,,,
,,,,"Berzofsky, J.A.","47",,,,,,,"Journal Of Cancer Research And Clinical Oncology","59","T Lymphocyte Activation","2045","University of Oxford","113","Wellcome Trust","53","Ethiopia","6",,,,
,,,,"Levy, R.","47",,,,,,,"Seminars In Cancer Biology","59","Tumor Growth","2039","Emory University School of Medicine","112","Ministero dell’Istruzione, dell’Università e della Ricerca","52","Nepal","6",,,,
,,,,"Melero, I.","47",,,,,,,"Advanced Materials","58","Epitope","2030","University of Michigan Medical School","112","Cancer Prevention and Research Institute of Texas","51","Costa Rica","5",,,,
,,,,"Sato, N.","47",,,,,,,"Journal Of Experimental And Clinical Cancer Research","56","Aged","2004","University of Michigan, Ann Arbor","111","Cancerfonden","51","Armenia","4",,,,
,,,,"Shiku, H.","47",,,,,,,"World Journal Of Gastroenterology","55","DNA Vaccine","1986","University of Melbourne","111","Natural Sciences and Engineering Research Council of Canada","51","Cameroon","4",,,,
,,,,"Dalgleish, A.G.","46",,,,,,,"Leukemia And Lymphoma","54","Middle Aged","1945","The University of Alabama at Birmingham","111","Science and Technology Department of Sichuan Province","51","Iceland","4",,,,
,,,,"Matsueda, S.","46",,,,,,,"Science","54","In Vivo Study","1919","Emory University","110","Genentech","50","Kazakhstan","4",,,,
,,,,"Colombo, M.P.","45",,,,,,,"Annals Of Surgical Oncology","53","Ipilimumab","1917","Southern Medical University","109","Ministry of Health, Labour and Welfare","50","Kuwait","4",,,,
,,,,"Gaudernack, G.","45",,,,,,,"Bulletin Du Cancer","53","Cancer Inhibition","1895","Thomas Jefferson University","108","Natural Science Foundation of Shandong Province","50","Monaco","4",,,,
,,,,"Ossendorp, F.","45",,,,,,,"Nature Reviews Clinical Oncology","53","Immune System","1875","Howard Hughes Medical Institute","107","Amgen","49","Venezuela","4",,,,
,,,,"Wang, X.Y.","45",,,,,,,"BMC Cancer","52","Tumor Cell Line","1858","Mayo Clinic Graduate School of Biomedical Sciences","107","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","49","Yugoslavia","4",,,,
,,,,"Yamaue, H.","45",,,,,,,"Journal Of Neuro Oncology","52","Peptide Vaccine","1836","Sun Yat-Sen University","106","Congressionally Directed Medical Research Programs","49","Algeria","3",,,,
,,,,"Breckpot, K.","44",,,,,,,"Cellular Immunology","51","Cell Proliferation","1818","Penn Medicine","106","Institut National de la Santé et de la Recherche Médicale","49","Dominica","3",,,,
,,,,"Torigoe, T.","44",,,,,,,"Current Medicinal Chemistry","51","Cancer Therapy","1783","Columbia University","106","Basic and Applied Basic Research Foundation of Guangdong Province","48","Oman","3",,,,
,,,,"Van Der Burg, S.H.","44",,,,,,,"Journal Of Experimental Medicine","51","Drug Targeting","1772","Medizinische Universität Wien","105","Association pour la Recherche sur le Cancer","47","Rwanda","3",,,,
,,,,"Whiteside, T.L.","44",,,,,,,"Lancet","51","Cytotoxicity","1766","The University of Tokyo","105","Department of Science and Technology of Shandong Province","47","Tanzania","3",,,,
,,,,"Gong, J.","43",,,,,,,"Medical Oncology","51","Adoptive Immunotherapy","1763","Zhejiang University School of Medicine","105","Science, Technology and Innovation Commission of Shenzhen Municipality","47","Zimbabwe","3",,,,
,,,,"Mitchell, D.A.","43",,,,,,,"Melanoma Research","51","Drug Delivery System","1747","Stanford University","104","Breast Cancer Research Foundation","46","Albania","2",,,,
,,,,"Nakamura, Y.","43",,,,,,,"Prostate","51","Clinical Article","1742","Providence Health System in Oregon","104","Ministry of Education, Science and Technology","43","Azerbaijan","2",,,,
,,,,"Adema, G.J.","42",,,,,,,"Surgical Oncology Clinics Of North America","51","Signal Transduction","1722","University of Wisconsin-Madison","104","Natural Science Foundation of Beijing Municipality","43","Barbados","2",,,,
,,,,"Clay, T.M.","42",,,,,,,"Human Vaccines","50","Gene Expression","1718","Université Paris-Saclay","103","Parker Institute for Cancer Immunotherapy","43","Botswana","2",,,,
,,,,"Clifton, G.T.","42",,,,,,,"Theranostics","50","Cyclophosphamide","1716","City of Hope National Med Center","102","Prostate Cancer Foundation","43","Brunei Darussalam","2",,,,
,,,,"Danishefsky, S.J.","42",,,,,,,"Clinical Advances In Hematology And Oncology","49","Cancer Radiotherapy","1709","Université Catholique de Louvain","101","Australian Research Council","41","Democratic Republic Congo","2",,,,
,,,,"Hwu, P.","42",,,,,,,"Current Treatment Options In Oncology","49","Cancer Patient","1701","Duke Cancer Institute","101","Chinese Academy of Meteorological Sciences","41","Mali","2",,,,
,,,,"Mooney, D.J.","42",,,,,,,"Drug Discovery Today","49","Cytokine Production","1700","University of Virginia School of Medicine","101","V Foundation for Cancer Research","41","Moldova","2",,,,
,,,,"Paterson, Y.","42",,,,,,,"Cancer Journal","48","Natural Killer Cell","1696","Sidney Kimmel Medical College","101","KWF Kankerbestrijding","40","North Macedonia","2",,,,
,,,,"Ribas, A.","42",,,,,,,"Leukemia","48","Immunological Adjuvant","1672","Shanghai Jiao Tong University School of Medicine","100","Kræftens Bekæmpelse","40","Panama","2",,,,
,,,,"Baxevanis, C.N.","41",,,,,,,"Seminars In Immunology","48","Drug Effect","1660","Technische Universität München","99","Merck KGaA","40","Senegal","2",,,,
,,,,"Jäger, E.","41",,,,,,,"Cancer Treatment And Research","47","Immunomodulation","1641","Alma Mater Studiorum Università di Bologna","99","Vetenskapsrådet","40","Sri Lanka","2",,,,
,,,,"Komatsu, N.","41",,,,,,,"Journal Of Immunological Methods","47","Adjuvants, Immunologic","1639","Università degli Studi di Milano","99","China Scholarship Council","39","Sudan","2",,,,
,,,,"Kroemer, G.","41",,,,,,,"Molecular Cancer","47","Tumor Associated Leukocyte","1600","Duke University School of Medicine","98","Johns Hopkins University","39","Tunisia","2",,,,
,,,,"Offringa, R.","41",,,,,,,"Oncology","47","Gene Therapy","1599","University of Pittsburgh Medical Center","98","Mashhad University of Medical Sciences","39","Türkiye","2",,,,
,,,,"Banchereau, J.","40",,,,,,,"Scandinavian Journal Of Immunology","47","Apoptosis","1571","Central South University","98","Chinese Academy of Medical Sciences","38","Afghanistan","1",,,,
,,,,"Buonaguro, F.M.","40",,,,,,,"Cells","46","Antineoplastic Agents","1568","Hôpital Européen Georges-Pompidou","98","Fondation pour la Recherche Médicale","38","Bahamas","1",,,,
,,,,"Diken, M.","40",,,,,,,"Clinical Immunology","45","Chemistry","1568","Jilin University","97","Fundação de Amparo à Pesquisa do Estado de São Paulo","38","Bahrain","1",,,,
,,,,"Gilboa, E.","40",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","44","Antigen Expression","1564","Duke University","97","National Institute on Aging","38","Bhutan","1",,,,
,,,,"Hu, H.M.","40",,,,,,,"Gynecologic Oncology","44","Lymphocyte Activation","1559","Universitätsmedizin Mainz","97","Howard Hughes Medical Institute","36","Cayman Islands","1",,,,
,,,,"Kandalaft, L.E.","40",,,,,,,"Advanced Science","43","Tumor Cell","1538","Cornell University","94","Korea Health Industry Development Institute","36","Cote d'Ivoire","1",,,,
,,,,"Nanni, P.","40",,,,,,,"Hematology Oncology Clinics Of North America","43","Immune Checkpoint Inhibitor","1529","Soochow University","94","National Major Science and Technology Projects of China","36","Gabon","1",,,,
,,,,"Stevenson, F.K.","40",,,,,,,"Clinical And Developmental Immunology","42","Treatment Response","1524","Oregon Health &amp; Science University","94","Conselho Nacional de Desenvolvimento Científico e Tecnológico","35","Gambia","1",,,,
,,,,"Durrant, L.G.","39",,,,,,,"Clinical And Experimental Immunology","42","C57BL Mouse","1518","Universität Heidelberg","94","Ministry of Education","35","Kyrgyzstan","1",,,,
,,,,"Lotze, M.T.","39",,,,,,,"Drugs Of The Future","42","Interleukin 12","1514","University of Virginia","94","Nederlandse Organisatie voor Wetenschappelijk Onderzoek","35","Laos","1",,,,
,,,,"Ponniah, S.","39",,,,,,,"Molecular Pharmaceutics","42","Nivolumab","1486","Harvard University","93","Susan G. Komen","35","Libya","1",,,,
,,,,"Schuler, G.","39",,,,,,,"ACS Applied Materials And Interfaces","41","Cancer Staging","1478","St George’s, University of London","93","Japan Science and Technology Agency","34","Liechtenstein","1",,,,
,,,,"Tagliamonte, M.","39",,,,,,,"British Journal Of Haematology","41","Cancer Growth","1464","Sorbonne Université","92","University of Texas MD Anderson Cancer Center","34","Macedonia","1",,,,
,,,,"Kalinski, P.","38",,,,,,,"Cellular And Molecular Immunology","41","Cytotoxic T Lymphocyte Antigen 4","1455","University of South Florida, Tampa","91","National Science Council","33","Malta","1",,,,
,,,,"Punt, C.J.A.","38",,,,,,,"Immunologic Research","41","Cancer Prevention","1448","Imperial College London","91","Consejo Nacional de Investigaciones Científicas y Técnicas","32","Martinique","1",,,,
,,,,"Tsunoda, T.","38",,,,,,,"Immunology And Cell Biology","41","Colorectal Cancer","1448","Shanghai Jiao Tong University","91","U.S. Department of Veterans Affairs","32","Mongolia","1",,,,
,,,,"Urba, W.J.","38",,,,,,,"International Journal Of Nanomedicine","41","Humoral Immunity","1441","Universitätsklinikum Heidelberg","90","University of California","32","Mozambique","1",,,,
,,,,"Wu, C.J.","38",,,,,,,"International Reviews Of Immunology","41","Programmed Death 1 Ligand 1","1424","Gentofte Hospital","90","Boehringer Ingelheim","31","Palestine","1",,,,
,,,,"Belardelli, F.","37",,,,,,,"Journal Of Hematology And Oncology","41","Tumor Volume","1422","Kurume University","90","Department of Education and Training","31","Puerto Rico","1",,,,
,,,,"Cao, X.","37",,,,,,,"Journal Of The American Chemical Society","41","Adaptive Immunity","1419","Naval Medical University","90","Academia Sinica","30","Sierra Leone","1",,,,
,,,,"Cebon, J.","37",,,,,,,"Science Translational Medicine","41","Pembrolizumab","1403","Radboud Institute for Molecular Life Sciences","90","Consejo Nacional de Ciencia y Tecnología","30","Swaziland","1",,,,
,,,,"Jaafari, M.R.","37",,,,,,,"Molecular Immunology","40","Mice, Inbred BALB C","1397","University of Minnesota Twin Cities","90","Horizon 2020","30","Trinidad and Tobago","1",,,,
,,,,"Kreiter, S.","37",,,,,,,"Current Cancer Drug Targets","39","CD8 Antigen","1385","Johns Hopkins Medical Institutions","89","Lustgarten Foundation","30","Undefined","1375",,,,
,,,,"Nakajima, H.","37",,,,,,,"Journal Of Urology","39","Programmed Death 1 Receptor","1367","Northwestern University Feinberg School of Medicine","89","National Institute of Arthritis and Musculoskeletal and Skin Diseases","30",,,,,,
,,,,"Nakatsura, T.","37",,,,,,,"Oncogene","39","Cytokines","1349","Zhengzhou University","89","Guangzhou Science, Technology and Innovation Commission","29",,,,,,
,,,,"Slovin, S.F.","37",,,,,,,"Onkologe","39","Peptide","1345","University of Iowa","89","Ministerio de Ciencia e Innovación","29",,,,,,
,,,,"Valmori, D.","37",,,,,,,"Current Opinion In Investigational Drugs","37","Innate Immunity","1340","China Pharmaceutical University","88","Natural Science Foundation of Tianjin City","29",,,,,,
