Scopus refine results values

"Your query : ((TITLE-ABS-KEY(""Monoclonal Antibod*"") OR TITLE-ABS-KEY(""Antibodies, Monoclonal"")) AND DOCTYPE(re))"


Number of results : 49758

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2015","1627","Terpos, E.","44","Agricultural and Biological Sciences","391",,,,,"Expert Review Of Anticancer Therapy","268","Immunology","8358","University of Toronto","370","UK Research and Innovation","358","India","1415",,,"Hungarian","95"
,,"2014","1753","Gridelli, C.","42","Health Professions","388",,,,,"Cancer Treatment Reviews","266","Clinical Trial","8143","University of California, San Francisco","366","Roche","356","Australia","1364",,,"Dutch","67"
,,"2013","1655","Vermeire, S.","42","Veterinary","221",,,,,"Current Opinion In Oncology","252","Immunotherapy","8072","Charité – Universitätsmedizin Berlin","347","Deutsche Forschungsgemeinschaft","293","Switzerland","1224",,,"Portuguese","49"
,,"2012","1754","Engert, A.","40","Environmental Science","210",,,,,"Frontiers In Oncology","234","Drug Safety","7853","Weill Cornell Medicine","332","Amgen","290","Belgium","944",,,"Danish","39"
,,"2011","1675","Rezaei, N.","39","Materials Science","207",,,,,"Expert Opinion On Pharmacotherapy","229","Antineoplastic Agent","7576","Sapienza Università di Roma","332","Bristol-Myers Squibb","289","Poland","830",,,"Bulgarian","37"
,,"2010","1724","Richardson, P.G.","36","Multidisciplinary","191",,,,,"Expert Review Of Clinical Immunology","221","Animal","7484","AP-HP Assistance Publique - Hopitaux de Paris","326","AstraZeneca","287","Greece","752",,,"Croatian","37"
,,"2009","1856","Tabernero, J.","36","Social Sciences","116",,,,,"Biodrugs","219","Treatment Outcome","6264","David Geffen School of Medicine at UCLA","320","National Institute of Diabetes and Digestive and Kidney Diseases","275","Iran","629",,,"Finnish","34"
,,"2008","1668","Fiorino, G.","34","Physics and Astronomy","95",,,,,"Autoimmunity Reviews","202","Rituximab","5848","Université Paris Cité","320","Japan Society for the Promotion of Science","273","Austria","589",,,"Turkish","33"
,,"2007","1732","Tanaka, Y.","34","Dentistry","92",,,,,"Current Medicinal Chemistry","201","Cancer Immunotherapy","5824","University of California, Los Angeles","318","Medical Research Council","273","Sweden","543",,,"Korean","26"
,,"2006","1614","Takeuchi, T.","33","Psychology","69",,,,,"Future Oncology","191","Metabolism","5561","Johns Hopkins University School of Medicine","314","Ministry of Education, Culture, Sports, Science and Technology","261","Brazil","539",,,"Slovak","24"
,,"2005","1576","Beck, A.","32","Arts and Humanities","39",,,,,"Advanced Drug Delivery Reviews","179","Drug Targeting","5317","Università degli Studi di Milano","314","Merck","258","South Korea","491",,,"Greek","19"
,,"2004","1356","Curigliano, G.","32","Energy","32",,,,,"Current Opinion In Rheumatology","176","Signal Transduction","5259","Imperial College London","302","Associazione Italiana per la Ricerca sul Cancro","251","Denmark","479",,,"Serbian","15"
,,"2003","1228","Kantarjian, H.","32","Earth and Planetary Sciences","21",,,,,"Drug Discovery Today","176","Antineoplastic Agents","5074","University of Pennsylvania","299","AbbVie","219","Israel","448",,,"Slovenian","14"
,,"2002","943","Pardridge, W.M.","32","Business, Management and Accounting","15",,,,,"Blood","175","Neoplasms","5042","Icahn School of Medicine at Mount Sinai","294","National Institute of General Medical Sciences","216","Russian Federation","413",,,"Ukrainian","11"
,,"2001","638","Hiddemann, W.","31","Mathematics","15",,,,,"Journal Of Clinical Medicine","167","Female","4873","National and Kapodistrian University of Athens","291","GlaxoSmithKline","211","Saudi Arabia","317",,,"Hebrew","10"
,,"2000","576","Kieseier, B.C.","31","Economics, Econometrics and Finance","9",,,,,"Bulletin Du Cancer","163","Drug Mechanism","4532","Cleveland Clinic Foundation","287","Horizon 2020 Framework Programme","208","Turkey","311",,,"Romanian","10"
,,"1999","462","Sahebkar, A.","31","Decision Sciences","3",,,,,"Current Oncology Reports","162","Antibodies, Monoclonal, Humanized","4526","Stanford University School of Medicine","287","National Institute of Neurological Disorders and Stroke","207","Czech Republic","309",,,"Moldavian","9"
,,"1998","410","Kastritis, E.","30","Undefined","150",,,,,"Expert Opinion On Therapeutic Targets","159","Cyclophosphamide","4520","CNRS Centre National de la Recherche Scientifique","282","Sanofi","202","Portugal","263",,,"Moldovan","9"
,,"1997","390","Melero, I.","30",,,,,,,"Mabs","155","Bevacizumab","4444","University of Texas Health Science Center at Houston","282","National Health and Medical Research Council","183","Ireland","250",,,"Persian","7"
,,"1996","397","Wiendl, H.","30",,,,,,,"Immunological Reviews","153","Pathology","4336","Northwestern University Feinberg School of Medicine","259","Eli Lilly and Company","182","Taiwan","246",,,"Swedish","7"
,,"1995","383","Cheson, B.D.","29",,,,,,,"Expert Opinion On Emerging Drugs","151","Placebo","4167","Medizinische Universität Wien","256","National Key Research and Development Program of China","175","New Zealand","243",,,"Norwegian","6"
,,"1994","423","Feldman, S.R.","29",,,,,,,"Hematology Oncology Clinics Of North America","151","Procedures","4120","University of Melbourne","256","National Institute of Arthritis and Musculoskeletal and Skin Diseases","174","Hungary","237",,,"Bosnian","3"
,,"1993","420","Hallek, M.","29",,,,,,,"Cochrane Database Of Systematic Reviews","146","Protein Expression","4100","Yale School of Medicine","254","Seventh Framework Programme","168","Mexico","230",,,"Arabic","1"
,,"1992","400","O'Brien, S.","29",,,,,,,"Expert Review Of Hematology","145","Immune Response","4079","Università degli Studi di Napoli Federico II","248","Celgene","167","Singapore","223",,,"catalan","1"
,,"1991","330","Waldmann, H.","29",,,,,,,"Leukemia And Lymphoma","143","Unindexed Drug","3975","University of Washington","246","Genentech","163","Hong Kong","206",,,,
,,"1990","378","Baradaran, B.","28",,,,,,,"Clinical Cancer Research","136","Methotrexate","3849","University College London","246","U.S. Department of Defense","162","Egypt","203",,,,
,,"1989","347","Chatenoud, L.","28",,,,,,,"Oncologist","133","Randomized Controlled Trial (topic)","3812","Ludwig-Maximilians-Universität München","245","Boehringer Ingelheim","143","South Africa","194",,,,
,,"1988","320","Dörner, T.","28",,,,,,,"Expert Opinion On Therapeutic Patents","130","Corticosteroid","3728","Università degli Studi di Torino","242","Canadian Institutes of Health Research","143","Finland","186",,,,
,,"1987","211","Imai, K.","28",,,,,,,"Pharmacology And Therapeutics","129","Breast Cancer","3725","University of California, San Diego","242","European Regional Development Fund","143","Norway","183",,,,
,,"1986","195","Moreau, P.","28",,,,,,,"British Journal Of Haematology","124","Cancer Survival","3724","UCSF School of Medicine","241","National Research Foundation of Korea","141","Romania","152",,,,
,,"1985","170","Saif, M.W.","28",,,,,,,"Frontiers In Pharmacology","124","Cancer Chemotherapy","3634","Duke University Medical Center","236","Instituto de Salud Carlos III","138","Pakistan","151",,,,
,,"1984","162","Scheinberg, D.A.","28",,,,,,,"Seminars In Oncology","119","Infliximab","3616","Sorbonne Université","230","Gilead Sciences","137","Malaysia","147",,,,
,,"1983","116","Sharkey, R.M.","28",,,,,,,"Current Opinion In Investigational Drugs","117","Treatment Response","3575","Washington University School of Medicine in St. Louis","229","Ministero della Salute","133","Argentina","133",,,,
,,"1982","74","Shoenfeld, Y.","28",,,,,,,"Current Opinion In Pharmacology","114","Trastuzumab","3525","Genentech, Inc","222","Government of Canada","130","Croatia","115",,,,
,,"1981","31","Smyth, M.J.","28",,,,,,,"International Immunopharmacology","113","Side Effect","3491","University of Oxford","218","Ministerio de Economía y Competitividad","130","Lebanon","107",,,,
,,"1980","10","Canonica, G.W.","27",,,,,,,"Cells","112","Genetics","3490","Klinikum der Universität München","211","National Institute for Health and Care Research","128","Thailand","103",,,,
,,"1979","4","Focosi, D.","27",,,,,,,"Current Opinion In Immunology","112","Phase 2 Clinical Trial (topic)","3456","School of Medicine","207","National Science Foundation","126","United Arab Emirates","86",,,,
,,"1975","1","Neri, D.","27",,,,,,,"Current Treatment Options In Oncology","112","T Lymphocyte","3438","University of Pennsylvania Perelman School of Medicine","203","Wellcome Trust","126","Colombia","74",,,,
,,"1971","1","Tortora, G.","27",,,,,,,"Current Drug Targets","111","Doxorubicin","3437","King's College London","201","Department of Health and Aged Care, Australian Government","123","Slovenia","74",,,,
,,,,"Batra, S.K.","26",,,,,,,"Expert Opinion On Drug Safety","111","Phase 3 Clinical Trial (topic)","3425","Beth Israel Deaconess Medical Center","201","Johnson and Johnson","121","Chile","72",,,,
,,,,"Dreyling, M.","26",,,,,,,"Nature Reviews Drug Discovery","110","Neoplasm","3392","Emory University School of Medicine","199","European Research Council","119","Serbia","72",,,,
,,,,"Ferrone, S.","26",,,,,,,"Annals Of Oncology","109","Antineoplastic Activity","3387","The University of Sydney","197","National Institute on Aging","119","Bulgaria","71",,,,
,,,,"Gold, R.","26",,,,,,,"Journal Of Clinical Oncology","108","Overall Survival","3373","Ministry of Education of the People's Republic of China","192","National Center for Advancing Translational Sciences","116","Qatar","70",,,,
,,,,"Ravandi, F.","26",,,,,,,"Current Hematologic Malignancy Reports","107","Drug Tolerability","3301","Amsterdam UMC - University of Amsterdam","190","Auris Health","110","Slovakia","68",,,,
,,,,"Van Assche, G.","26",,,,,,,"Viruses","107","Drug Effect","3289","Karolinska Institutet","189","Janssen Pharmaceuticals","107","Jordan","59",,,,
,,,,"Wolchok, J.D.","26",,,,,,,"Drugs Of The Future","106","Molecularly Targeted Therapy","3278","The University of Alabama at Birmingham","189","National Institute for Health Research","106","Cuba","54",,,,
,,,,"Bach, J.F.","25",,,,,,,"Drug Design Development And Therapy","103","Prognosis","3274","VA Medical Center","188","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","106","Indonesia","54",,,,
,,,,"Imbimbo, B.P.","25",,,,,,,"Best Practice And Research Clinical Haematology","102","Monoclonal Antibodies","3212","KU Leuven","187","Agence Nationale de la Recherche","103","Iraq","51",,,,
,,,,"Maione, P.","25",,,,,,,"Antibodies","100","Diarrhea","3200","Università Cattolica del Sacro Cuore, Campus di Roma","186","Bayer","101","Nigeria","48",,,,
,,,,"Marabelle, A.","25",,,,,,,"Expert Review Of Vaccines","99","Rheumatoid Arthritis","3123","University of Pittsburgh School of Medicine","185","Bundesministerium für Bildung und Forschung","93","Bangladesh","43",,,,
,,,,"Passalacqua, G.","25",,,,,,,"Current Cancer Drug Targets","98","Male","3107","University of Toronto Faculty of Medicine","185","Cancer Research UK","90","Cyprus","42",,,,
,,,,"Rutgeerts, P.","25",,,,,,,"Vaccines","98","Cetuximab","3089","Hospital Clínic de Barcelona","185","Meso Scale Diagnostics","89","Ukraine","36",,,,
,,,,"Waldmann, T.A.","25",,,,,,,"Cancer","96","Clinical Trial (topic)","3011","Università degli Studi della Campania Luigi Vanvitelli","183","Takeda Pharmaceutical Company","89","Morocco","32",,,,
,,,,"Younes, A.","25",,,,,,,"Oncology","95","Cytokine","2985","Johns Hopkins University","181","Teva Pharmaceutical Industries","89","Oman","24",,,,
,,,,"Feagan, B.G.","24",,,,,,,"Drugs Of Today","94","Paclitaxel","2962","Institut de Cancerologie Gustave Roussy","181","Conselho Nacional de Desenvolvimento Científico e Tecnológico","81","Macao","23",,,,
,,,,"Goadsby, P.J.","24",,,,,,,"Immunology And Allergy Clinics Of North America","91","Monotherapy","2952","Stanford University","180","Institut National de la Santé et de la Recherche Médicale","81","Peru","23",,,,
,,,,"Lichtenstein, G.R.","24",,,,,,,"Pharmaceutics","91","Inflammation","2937","Humanitas Research Hospital","180","National Eye Institute","80","Kenya","19",,,,
,,,,"Menter, A.","24",,,,,,,"Biomedicines","88","Nausea","2914","Fred Hutchinson Cancer Center","180","Ministry of Education of the People's Republic of China","79","Philippines","19",,,,
,,,,"Merlini, G.","24",,,,,,,"Journal Of Hematology And Oncology","88","Adult","2906","Erasmus MC","179","Fundação para a Ciência e a Tecnologia","77","Tunisia","19",,,,
,,,,"Petrelli, F.","24",,,,,,,"Rinsh Ketsueki The Japanese Journal Of Clinical Hematology","88","Pathogenesis","2843","Leids Universitair Medisch Centrum","177","Fundamental Research Funds for the Central Universities","73","Venezuela","18",,,,
,,,,"Remuzzi, G.","24",,,,,,,"Annals Of Pharmacotherapy","87","Pathophysiology","2787","Università degli Studi di Genova","176","American Cancer Society","72","Georgia","15",,,,
,,,,"Russo, A.","24",,,,,,,"Bioanalysis","87","Metastasis","2743","UT Southwestern Medical Center","176","Department of Science and Technology, Ministry of Science and Technology, India","72","Luxembourg","15",,,,
,,,,"Santini, D.","24",,,,,,,"New England Journal Of Medicine","87","Infection","2737","Chinese Academy of Medical Sciences &amp; Peking Union Medical College","176","Ministero dell’Istruzione, dell’Università e della Ricerca","71","Uganda","15",,,,
,,,,"Troiani, T.","24",,,,,,,"Oncotargets And Therapy","86","Prednisone","2728","University of Colorado School of Medicine","175","China Postdoctoral Science Foundation","67","Estonia","14",,,,
,,,,"Atzeni, F.","23",,,,,,,"Clinical Rheumatology","85","Immunosuppressive Treatment","2722","Università degli Studi di Padova","173","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","64","Nepal","14",,,,
,,,,"Boccadoro, M.","23",,,,,,,"World Journal Of Gastroenterology","84","Fatigue","2641","Tehran University of Medical Sciences","172","Ministério da Educação e Ciência","64","Puerto Rico","14",,,,
,,,,"Hortobagyi, G.N.","23",,,,,,,"Current Opinion In Allergy And Clinical Immunology","83","Neutropenia","2561","McMaster University","172","Ministry of Science, ICT and Future Planning","63","Ethiopia","13",,,,
,,,,"Isenberg, D.A.","23",,,,,,,"Cancer Letters","82","Phase 1 Clinical Trial (topic)","2556","Emory University","171","Biogen","62","Viet Nam","13",,,,
,,,,"Kreitman, R.J.","23",,,,,,,"Clinical Lymphoma Myeloma And Leukemia","82","Systematic Review","2540","IRCCS San Martino Polyclinic Hospital","171","Fundação de Amparo à Pesquisa do Estado de São Paulo","62","Ghana","12",,,,
,,,,"Lazarus, H.M.","23",,,,,,,"Nature Reviews Clinical Oncology","82","Clinical Trials As Topic","2535","Baylor College of Medicine","168","Indian Council of Medical Research","62","Lithuania","12",,,,
,,,,"Lewiecki, E.M.","23",,,,,,,"Expert Review Of Neurotherapeutics","81","Colorectal Cancer","2521","The University of Manchester","168","National Center for Research Resources","62","Sudan","12",,,,
,,,,"Malavasi, F.","23",,,,,,,"Biomedicine And Pharmacotherapy","80","Cancer Combination Chemotherapy","2518","Universidade de São Paulo","168","Biotechnology and Biological Sciences Research Council","60","Botswana","10",,,,
,,,,"Martinelli, E.","23",,,,,,,"Trends In Biotechnology","79","Immunosuppressive Agent","2497","Monash University","168","Ligue Contre le Cancer","59","Costa Rica","10",,,,
,,,,"Nishimoto, N.","23",,,,,,,"Cancer Treatment And Research","78","Fluorouracil","2478","Pfizer Inc.","167","U.S. Department of Veterans Affairs","59","Kazakhstan","10",,,,
,,,,"Panaccione, R.","23",,,,,,,"Biochimica Et Biophysica Acta Reviews On Cancer","77","Progression Free Survival","2478","Università degli Studi di Firenze","167","Japan Agency for Medical Research and Development","58","Palestine","10",,,,
,,,,"Panza, F.","23",,,,,,,"Clinical Reviews In Allergy And Immunology","77","Cisplatin","2476","Université Paris-Saclay","167","Leukemia and Lymphoma Society","56","Sri Lanka","10",,,,
,,,,"Wu, J.J.","23",,,,,,,"Internist","77","Apoptosis","2456","Albert Einstein College of Medicine","164","F. Hoffmann-La Roche","55","Uruguay","10",,,,
,,,,"Armuzzi, A.","22",,,,,,,"Pharmaceuticals","77","Adalimumab","2451","Northwestern University","164","Bill and Melinda Gates Foundation","54","Iceland","9",,,,
,,,,"Casale, T.B.","22",,,,,,,"Current Opinion In Hematology","76","Melanoma","2444","Centre Hospitalier Universitaire Vaudois","164","Guangdong Provincial Department of Science and Technology","53","Latvia","9",,,,
,,,,"Dimitrov, D.S.","22",,,,,,,"Current Opinion In Molecular Therapeutics","76","Thrombocytopenia","2377","The University of North Carolina at Chapel Hill","164","Horizon 2020","53","North Macedonia","9",,,,
,,,,"Foon, K.A.","22",,,,,,,"Current Opinion In Neurology","76","Disease Severity","2363","The University of British Columbia","163","Deutsche Krebshilfe","52","Malta","8",,,,
,,,,"Kroemer, G.","22",,,,,,,"Expert Review Of Anti Infective Therapy","76","Hypertension","2361","Radboud University Medical Center","161","Janssen Biotech","52","Albania","7",,,,
,,,,"Lenz, H.J.","22",,,,,,,"Nature Reviews Rheumatology","75","B Lymphocyte","2324","The Ohio State University","161","MedImmune","52","Ecuador","7",,,,
,,,,"Lonial, S.","22",,,,,,,"Anticancer Research","74","Pembrolizumab","2315","The University of Chicago","159","Novartis Pharmaceuticals Corporation","51","Kuwait","7",,,,
,,,,"Martelletti, P.","22",,,,,,,"Deutsche Medizinische Wochenschrift","74","Tumor Microenvironment","2307","University of Miami Leonard M. Miller School of Medicine","158","UCB","51","Uzbekistan","7",,,,
,,,,"Neurath, M.F.","22",,,,,,,"Nihon Naika Gakkai Zasshi The Journal Of The Japanese Society Of Internal Medicine","74","Nivolumab","2295","University of Colorado Anschutz Medical Campus","158","Vetenskapsrådet","51","Zimbabwe","7",,,,
,,,,"Reichert, J.M.","22",,,,,,,"Cancer Immunology Immunotherapy","73","Cancer Therapy","2293","University of Michigan Medical School","158","Department of Biotechnology, Ministry of Science and Technology, India","50","Bahrain","6",,,,
,,,,"Sarzi-Puttini, P.","22",,,,,,,"Current Pharmaceutical Biotechnology","73","Autoimmune Disease","2276","Amgen Incorporated","157","Ministry of Finance","50","Bosnia and Herzegovina","6",,,,
,,,,"Scott, A.M.","22",,,,,,,"Expert Opinion On Drug Delivery","73","Clinical Feature","2262","Medical University of Lodz","157","Ministry of Health, Labour and Welfare","49","Tanzania","6",,,,
,,,,"Signore, A.","22",,,,,,,"Current Rheumatology Reports","72","Epidermal Growth Factor Receptor","2248","Københavns Universitet","156","Natural Science Foundation of Jiangsu Province","49","Belarus","5",,,,
,,,,"Sonpavde, G.","22",,,,,,,"Advances In Experimental Medicine And Biology","71","Quality Of Life","2238","KU Leuven– University Hospital Leuven","153","Jiangsu Provincial Department of Science and Technology","47","Gabon","5",,,,
,,,,"Barni, S.","21",,,,,,,"Annual Review Of Medicine","71","Etanercept","2235","Università degli Studi di Roma Tor Vergata","151","Ministry of Science and Technology, Taiwan","47","Grenada","5",,,,
,,,,"Boerman, O.C.","21",,,,,,,"Current Opinion In Biotechnology","71","Cancer","2220","University Medical Center Utrecht","151","Fondation pour la Recherche Médicale","46","Libya","5",,,,
,,,,"Burmester, G.R.","21",,,,,,,"Medical Oncology","71","Molecular Targeted Therapy","2199","Karolinska Universitetssjukhuset","150","Merck KGaA","46","Cameroon","4",,,,
,,,,"Cunningham, D.","21",,,,,,,"Targeted Oncology","71","Immunomodulation","2181","Moffitt Cancer Center","149","Ministry of Health and Welfare","46","Malawi","4",,,,
,,,,"Drake, C.G.","21",,,,,,,"Cancer Journal United States","70","Immunoglobulin","2179","Hôpital Universitaire Pitié Salpêtrière","149","University of Texas MD Anderson Cancer Center","46","Sierra Leone","4",,,,
,,,,"Emery, P.","21",,,,,,,"Trends In Pharmacological Sciences","69","Azathioprine","2167","Tel Aviv University","147","Eunice Kennedy Shriver National Institute of Child Health and Human Development","45","Yemen","4",,,,
,,,,"Esteva, F.J.","21",,,,,,,"Current Topics In Microbiology And Immunology","68","Drug Withdrawal","2146","UniversitatsSpital Zurich","147","U.S. Food and Drug Administration","45","Zambia","4",,,,
,,,,"Hirsch, F.R.","21",,,,,,,"Dermatologic Clinics","68","Immunoglobulin G","2130","Sichuan University","145","American Heart Association","44","Afghanistan","3",,,,
,,,,"Jurcic, J.G.","21",,,,,,,"Seminars In Cancer Biology","68","Drug Megadose","2129","The Sidney Kimmel Comprehensive Cancer Center","145","Daiichi-Sankyo","44","Armenia","3",,,,
,,,,"Kalden, J.R.","21",,,,,,,"Biologics Targets And Therapy","66","Protein Function","2127","UT Southwestern Medical School","144","National Institute on Drug Abuse","44","Azerbaijan","3",,,,
,,,,"Keating, M.J.","21",,,,,,,"Inflammatory Bowel Diseases","66","Risk Factor","2123","Universitat de Barcelona","143","National Multiple Sclerosis Society","44","Cote d'Ivoire","3",,,,
,,,,"Reck, M.","21",,,,,,,"Current Allergy And Asthma Reports","65","Drug Therapy","2106","Hospital Universitari Vall d'Hebron","143","Science and Technology Commission of Shanghai Municipality","44","Jamaica","3",,,,
,,,,"Rossi, A.","21",,,,,,,"Expert Opinion On Drug Discovery","65","Docetaxel","2105","Università degli Studi di Pavia","143","U.S. Public Health Service","44","Kyrgyzstan","3",,,,
,,,,"Tobinai, K.","21",,,,,,,"Medecine Sciences","65","Headache","2105","University of Michigan, Ann Arbor","142","Fonds Wetenschappelijk Onderzoek","43","Libyan Arab Jamahiriya","3",,,,
,,,,"Weiner, L.M.","21",,,,,,,"Medicine United States","65","Alemtuzumab","2100","University of Washington School of Medicine","142","Merck Sharp and Dohme","43","Montenegro","3",,,,
,,,,"Baselga, J.","20",,,,,,,"Rinsho Byori The Japanese Journal Of Clinical Pathology","65","Cell Proliferation","2099","Amsterdam UMC - Vrije Universiteit Amsterdam","141","Australian Research Council","42","Paraguay","3",,,,
,,,,"Braun, J.","20",,,,,,,"Therapeutics And Clinical Risk Management","65","Antineoplastic Combined Chemotherapy Protocols","2097","Keck School of Medicine of USC","140","Eisai","42","Rwanda","3",,,,
,,,,"Coiffier, B.","20",,,,,,,"Clinical Calcium","64","Ipilimumab","2072","Alma Mater Studiorum Università di Bologna","140","Nederlandse Organisatie voor Wetenschappelijk Onderzoek","42","Saint Kitts and Nevis","3",,,,
,,,,"Dummer, R.","20",,,,,,,"Human Vaccines And Immunotherapeutics","64","Cancer Radiotherapy","2059","University of Cambridge","137","Uniwersytet Medyczny w Lodzi","42","Syrian Arab Republic","3",,,,
,,,,"Feldmann, M.","20",,,,,,,"Nature Reviews Cancer","64","Immunogenicity","2024","Fondazione IRCCS Policlinico San Matteo","135","Tabriz University of Medical Sciences","41","Trinidad and Tobago","3",,,,
,,,,"Franchini, M.","20",,,,,,,"Pharmacological Research","64","Carboplatin","2008","Università di Pisa","135","Ministerio de Ciencia e Innovación","40","Algeria","2",,,,
,,,,"Gertz, M.A.","20",,,,,,,"Annals Of Hematology","63","Fever","1999","University of Nebraska Medical Center","134","Ministry of Education","40","Anguilla","2",,,,
,,,,"Giovannoni, G.","20",,,,,,,"Rheumatic Disease Clinics Of North America","63","Angiogenesis","1972","Tabriz University of Medical Sciences","134","Natural Science Foundation of Shandong Province","40","Cambodia","2",,,,
,,,,"Gisselbrecht, C.","20",,,,,,,"Rheumatology International","63","Therapy","1972","University of Calgary","132","Science and Technology Department of Sichuan Province","40","Congo","2",,,,
,,,,"Griffiths, C.E.M.","20",,,,,,,"Alimentary Pharmacology And Therapeutics","61","Antibody","1966","Universitätsklinikum Hamburg-Eppendorf","132","Science and Technology Department of Zhejiang Province","40","Czechoslovakia","2",,,,
,,,,"Jairath, V.","20",,,,,,,"Expert Review Of Clinical Pharmacology","61","Gene Mutation","1963","National Institute of Allergy and Infectious Diseases NIAID","132","Abbott Laboratories","39","Guinea","2",,,,
,,,,"Keating, G.M.","20",,,,,,,"Current Opinion In Gastroenterology","60","Mouse","1930","UNC School of Medicine","132","Institut National Du Cancer","39","Liechtenstein","2",,,,
,,,,"Leleu, X.","20",,,,,,,"Current Opinion In Organ Transplantation","60","Mice","1928","Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico","131","National Natural Science Foundation of China-Zhejiang Joint Fund for the Integration of Industrialization and Informatization","39","Maldives","2",,,,
,,,,"Milano, G.","20",,,,,,,"Journal Of The American Academy Of Dermatology","60","Biological Marker","1923","University of Pittsburgh","131","Novartis Pharma","39","Mali","2",,,,
,,,,"Rathore, A.S.","20",,,,,,,"Orvosi Hetilap","60","Drug Half Life","1917","Cornell University","130","Association pour la Recherche sur le Cancer","38","Mauritius","2",,,,
,,,,"Ribatti, D.","20",,,,,,,"Best Practice And Research Clinical Rheumatology","59","Interleukin 2","1910","Universität Heidelberg","129","Cancer Prevention and Research Institute of Texas","38","Moldova","2",,,,
,,,,"Schlom, J.","20",,,,,,,"Lancet Oncology","59","Antagonists And Inhibitors","1900","University of Southern California","129","Consejo Nacional de Ciencia y Tecnología","38","Monaco","2",,,,
,,,,"Schreiber, S.","20",,,,,,,"Nature Reviews Immunology","59","Unspecified Side Effect","1899","University of Minnesota Twin Cities","129","Department of Science and Technology of Shandong Province","38","Mozambique","2",,,,
,,,,"Cai, W.","19",,,,,,,"Oncogene","59","Programmed Death 1 Receptor","1877","Università degli studi di Bari Aldo Moro","128","Natural Science Foundation of Guangdong Province","38","Russia","2",,,,
,,,,"Catapano, A.L.","19",,,,,,,"Therapeutic Advances In Medical Oncology","59","Nonhodgkin Lymphoma","1862","Fondazione Policlinico Universitario Agostino Gemelli IRCCS","128","Takeda Pharmaceuticals U.S.A.","38","Yugoslavia","2",,,,
