Scopus refine results values

"Your query : (TITLE-ABS-KEY (immunotherap*) OR TITLE-ABS-KEY (""immuno engineering"") OR TITLE-ABS-KEY (""immunoengineering"") AND DOCTYPE(ar))"


Number of results : 190153

"OPEN ACCESS",,"YEAR",,"AUTHOR NAME",,"SUBJECT AREA",,"DOCUMENT TYPE",,"PUBLICATION STAGE",,"SOURCE TITLE",,"KEYWORD",,"AFFILIATION",,"FUNDING SPONSOR",,"COUNTRY",,"SOURCE TYPE",,"LANGUAGE",
,,"2008","2563","Robert, C.","145","Dentistry","458",,,,,"Cancer","954","Animal","34916","Johns Hopkins University School of Medicine","1635","Fundamental Research Funds for the Central Universities","1598","Israel","2292",,,"Bulgarian","56"
,,"2007","2386","Svane, I.M.","145","Arts and Humanities","350",,,,,"International Journal Of Molecular Sciences","951","Major Clinical Study","32696","Weill Cornell Medicine","1607","Horizon 2020 Framework Programme","1494","Denmark","2095",,,"Moldavian","53"
,,"2006","2438","Passalacqua, G.","144","Social Sciences","344",,,,,"International Immunopharmacology","921","Mice","32578","Brigham and Women's Hospital","1590","Novartis","1487","Russian Federation","2030",,,"Moldovan","53"
,,"2005","2263","Rooney, C.M.","144","Psychology","267",,,,,"Cancer Immunology Research","846","Middle Aged","31713","Tongji Medical College of Huazhong University of Science and Technology","1561","Pfizer","1481","Taiwan","1924",,,"Danish","52"
,,"2004","2294","Klimek, L.","139","Business, Management and Accounting","99",,,,,"Oncotarget","814","Clinical Article","30845","Southern Medical University","1521","National Research Foundation of Korea","1370","Brazil","1804",,,"Swedish","50"
,,"2003","2060","Menzies, A.M.","138","Economics, Econometrics and Finance","94",,,,,"Anticancer Research","764","Animal Model","30467","Sichuan University","1510","Science and Technology Commission of Shanghai Municipality","1316","Turkey","1597",,,"Serbian","49"
,,"2002","2208","Dotti, G.","137","Energy","74",,,,,"European Journal Of Cancer","749","Pathology","29474","University of California, San Francisco","1465","Ministry of Finance","1278","Iran","1524",,,"Croatian","38"
,,"2001","1933","Sondel, P.M.","137","Earth and Planetary Sciences","60",,,,,"Frontiers In Genetics","744","Metabolism","28905","Charité – Universitätsmedizin Berlin","1408","UK Research and Innovation","1268","Greece","1272",,,"Persian","33"
,,"2000","1976","Morton, D.L.","136","Decision Sciences","56",,,,,"Journal Of Translational Medicine","713","Genetics","27052","AP-HP Assistance Publique - Hopitaux de Paris","1384","U.S. Department of Defense","1243","Czech Republic","1217",,,"Norwegian","32"
,,"1999","1993","Zitvogel, L.","136","Undefined","84",,,,,"Journal Of Clinical Oncology","708","Human Tissue","24660","Zhejiang University School of Medicine","1377","National Science Foundation","1154","Singapore","1179",,,"Greek","19"
,,"1998","1807","Brenner, M.K.","134",,,,,,,"British Journal Of Cancer","706","Animal Cell","24225","Central South University","1353","National Institute of General Medical Sciences","1084","Hong Kong","888",,,"Hebrew","17"
,,"1997","1732","Pfaar, O.","134",,,,,,,"European Journal Of Immunology","603","Protein Expression","24095","University of Washington","1351","Medical Research Council","1071","Portugal","884",,,"Bosnian","14"
,,"1996","1674","Old, L.J.","133",,,,,,,"Allergy European Journal Of Allergy And Clinical Immunology","602","Overall Survival","23855","Stanford University School of Medicine","1345","National Heart, Lung, and Blood Institute","1052","Norway","875",,,"Finnish","14"
,,"1995","1668","Smyth, M.J.","133",,,,,,,"Cancer Medicine","602","Tumor Microenvironment","23726","Université Paris Cité","1343","Natural Science Foundation of Guangdong Province","1047","Finland","822",,,"Slovenian","12"
,,"1994","1628","Heslop, H.E.","131",,,,,,,"Journal Of Controlled Release","598","CD8+ T Lymphocyte","21781","Nanjing Medical University","1337","National Health and Medical Research Council","987","Mexico","811",,,"Arabic","6"
,,"1993","1609","Durham, S.R.","130",,,,,,,"Vaccine","578","Procedures","21697","David Geffen School of Medicine at UCLA","1333","National Institute of Neurological Disorders and Stroke","919","Egypt","806",,,"Azerbaijani","4"
,,"1992","1397","Hodi, F.S.","128",,,,,,,"Biomaterials","572","T Lymphocyte","21481","CNRS Centre National de la Recherche Scientifique","1315","National Institute of Diabetes and Digestive and Kidney Diseases","909","Hungary","717",,,"Afrikaans","3"
,,"1991","1170","Chang, A.E.","126",,,,,,,"Immunotherapy","567","Immune Response","20708","West China School of Medicine/West China Hospital of Sichuan University","1305","National Center for Advancing Translational Sciences","905","Ireland","671",,,"Thai","3"
,,"1990","1034","Hersh, E.M.","124",,,,,,,"Journal Of Cancer Research And Clinical Oncology","561","Drug Efficacy","20531","Shanghai Jiao Tong University","1303","European Research Council","902","Argentina","666",,,"catalan","2"
,,"1989","1062","Marincola, F.M.","122",,,,,,,"Medicine United States","551","Flow Cytometry","20086","Institut de Cancerologie Gustave Roussy","1278","Associazione Italiana per la Ricerca sul Cancro","900","Thailand","593",,,"Belarusian","1"
,,"1988","969","Pardoll, D.M.","120",,,,,,,"Journal Of Clinical Investigation","549","Antineoplastic Agent","18653","University of California, Los Angeles","1272","American Cancer Society","898","Saudi Arabia","579",,,"Icelandic","1"
,,"1987","1167","Melief, C.J.M.","119",,,,,,,"Molecular Therapy","510","Gamma Interferon","18411","Karolinska Institutet","1257","Jiangsu Provincial Department of Science and Technology","886","Romania","458",,,"Undefined","43"
,,"1986","1277","Rammensee, H.G.","119",,,,,,,"ACS Nano","509","Animal Tissue","18247","Capital Medical University","1248","Natural Science Foundation of Jiangsu Province","866","New Zealand","392",,,,
,,"1985","1151","Carlino, M.S.","118",,,,,,,"Annals Of Allergy Asthma And Immunology","503","Treatment Outcome","18247","University of Pennsylvania Perelman School of Medicine","1216","Government of Canada","844","South Africa","356",,,,
,,"1984","1036","Kawakami, Y.","118",,,,,,,"British Journal Of Haematology","496","Cancer Survival","18187","Zhejiang University","1186","Ministerio de Economía y Competitividad","831","Malaysia","331",,,,
,,"1983","920","Lissoni, P.","118",,,,,,,"Clinical And Experimental Immunology","489","Prognosis","17552","Moffitt Cancer Center","1176","Department of Health and Aged Care, Australian Government","807","Chile","318",,,,
,,"1982","994","Levy, R.","117",,,,,,,"Cytotherapy","487","Gene Expression","17147","Ludwig-Maximilians-Universität München","1176","Natural Science Foundation of Shandong Province","794","Croatia","318",,,,
,,"1981","844","Yagita, H.","117",,,,,,,"Advanced Science","479","Immunohistochemistry","17026","Sun Yat-Sen University Cancer Center","1170","Basic and Applied Basic Research Foundation of Guangdong Province","786","Ukraine","316",,,,
,,"1980","866","Buti, S.","115",,,,,,,"Japanese Journal Of Cancer And Chemotherapy","472","Follow Up","16666","Zhengzhou University","1157","Department of Science and Technology of Shandong Province","761","Cuba","291",,,,
,,"1979","1056","Mathe, G.","114",,,,,,,"Frontiers In Pharmacology","470","Melanoma","16627","Yale School of Medicine","1153","Instituto de Salud Carlos III","758","Pakistan","273",,,,
,,"1978","962","Atkins, M.B.","113",,,,,,,"Heliyon","468","Retrospective Study","16051","Leids Universitair Medisch Centrum","1136","Genentech","756","Colombia","272",,,,
,,"1977","934","Sullivan, R.J.","113",,,,,,,"Aging","466","Antineoplastic Activity","16031","University of Toronto","1136","Science and Technology Department of Zhejiang Province","732","Slovenia","255",,,,
,,"1976","856","Kroemer, G.","112",,,,,,,"Cancer Letters","466","Neoplasms","15858","Baylor College of Medicine","1128","National Natural Science Foundation of China-Zhejiang Joint Fund for the Integration of Industrialization and Informatization","718","Macao","246",,,,
,,"1975","750","Wu, T.C.","112",,,,,,,"Journal Of Experimental Medicine","448","Programmed Death 1 Ligand 1","15855","University of California, San Diego","1118","Canadian Institutes of Health Research","712","Serbia","240",,,,
,,"1974","799","Gulley, J.L.","111",,,,,,,"Oncologist","443","Cancer Prognosis","15848","Medizinische Universität Wien","1107","Amgen","708","Lebanon","221",,,,
,,"1973","521","Haanen, J.B.A.G.","111",,,,,,,"Journal Of The National Cancer Institute","440","Monoclonal Antibody","15841","Fred Hutchinson Cancer Center","1096","European Regional Development Fund","708","Bulgaria","213",,,,
,,"1972","195","Kobayashi, H.","111",,,,,,,"Cancer Discovery","437","In Vitro Study","15714","University of Pittsburgh School of Medicine","1075","GlaxoSmithKline","705","Indonesia","209",,,,
,,"1971","136","Romero, P.","111",,,,,,,"Clinical And Experimental Allergy","423","Cell Line, Tumor","15682","Cleveland Clinic Foundation","1065","Cancer Research UK","698","Slovakia","195",,,,
,,"1970","126","Yang, J.C.","111",,,,,,,"Oncology Letters","414","Cohort Analysis","15547","Icahn School of Medicine at Mount Sinai","1060","Seventh Framework Programme","678","United Arab Emirates","175",,,,
,,"1969","79","Becker, J.C.","110",,,,,,,"International Archives Of Allergy And Immunology","408","Case Report","15379","Stanford University","1058","Natural Science Foundation of Zhejiang Province","666","Qatar","156",,,,
,,"1968","88","Kurzrock, R.","110",,,,,,,"Advanced Materials","406","Therapy","15336","University of Chinese Academy of Sciences","1039","Japan Agency for Medical Research and Development","638","Morocco","136",,,,
,,"1967","53","Gottschalk, S.","109",,,,,,,"Lung Cancer","405","Cancer Chemotherapy","15057","Klinikum der Universität München","1007","Chinese Academy of Sciences","635","Jordan","135",,,,
,,"1966","63","Hung, C.F.","109",,,,,,,"Leukemia And Lymphoma","404","Cancer Staging","14810","University of Melbourne","1000","Wellcome Trust","627","Luxembourg","134",,,,
,,"1965","43","Jaffee, E.M.","109",,,,,,,"Journal Of Urology","402","Treatment Response","14463","Washington University School of Medicine in St. Louis","989","Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung","624","Iraq","130",,,,
,,"1964","60","Bollard, C.M.","108",,,,,,,"Cancer Science","399","Clinical Trial","13893","UCSF School of Medicine","971","Bundesministerium für Bildung und Forschung","615","Peru","124",,,,
,,"1963","54","Figdor, C.G.","108",,,,,,,"Journal Of Allergy And Clinical Immunology In Practice","397","Tumor Cell Line","13676","Guangzhou Medical University","968","Beijing Municipal Science and Technology Commission, Adminitrative Commission of Zhongguancun Science Park","614","Cyprus","121",,,,
,,"1962","32","Pittock, S.J.","108",,,,,,,"Nature Medicine","397","Cancer Patient","13658","City of Hope National Med Center","966","Deutsche Krebshilfe","610","Tunisia","116",,,,
,,"1961","34","Bousquet, J.","107",,,,,,,"Cellular Immunology","383","Cell Proliferation","13184","Johns Hopkins University","956","Guangzhou Science, Technology and Innovation Commission","592","Lithuania","107",,,,
,,"1960","31","Coukos, G.","107",,,,,,,"Melanoma Research","374","CD4+ T Lymphocyte","13015","The University of Sydney","948","AbbVie","584","Viet Nam","104",,,,
,,"1959","21","Garbe, C.","107",,,,,,,"Leukemia","366","Neoplasm","12971","Fudan University Shanghai Cancer Center","941","Boehringer Ingelheim","582","Bangladesh","91",,,,
,,"1958","7","Freeman, G.J.","106",,,,,,,"Cancer Gene Therapy","364","Progression Free Survival","12915","UT Southwestern Medical Center","931","Gilead Sciences","582","Venezuela","86",,,,
,,"1957","4","Robbins, P.F.","106",,,,,,,"Nature","363","Dendritic Cell","12305","University of Texas Health Science Center at Houston","928","Science, Technology and Innovation Commission of Shenzhen Municipality","570","Nigeria","84",,,,
,,"1956","5","Shu, S.","106",,,,,,,"Discover Oncology","359","Immune Checkpoint Inhibitor","12196","Imperial College London","927","Eli Lilly and Company","558","Georgia","80",,,,
,,"1955","1","Liu, B.","105",,,,,,,"Human Vaccines And Immunotherapeutics","353","Interleukin 2","12022","The University of Chicago","925","Sanofi","558","Belarus","79",,,,
,,"1954","1","Scolyer, R.A.","105",,,,,,,"Annals Of Oncology","352","Programmed Death 1 Receptor","11926","Duke University Medical Center","919","Ministry of Science, ICT and Future Planning","554","Philippines","76",,,,
,,"1953","5","Torigoe, T.","104",,,,,,,"Frontiers In Cell And Developmental Biology","349","Drug Effect","11658","Karolinska Universitetssjukhuset","913","Ministry of Health and Welfare","528","Kuwait","73",,,,
,,"1952","2","Blank, C.U.","103",,,,,,,"Biotherapy","341","Cytotoxicity","11316","Université Paris-Saclay","909","Ministero della Salute","520","Estonia","67",,,,
,,"1951","18","Forman, S.J.","102",,,,,,,"Blood Advances","338","T-Lymphocytes","11167","Fujian Medical University","902","Natural Science Foundation of Beijing Municipality","517","Germany (Democratic Republic, DDR)","67",,,,
,,"1950","19","Pinato, D.J.","102",,,,,,,"Bone Marrow Transplantation","326","In Vivo Study","10962","University of Pittsburgh","900","Chinese Academy of Meteorological Sciences","508","Uruguay","65",,,,
,,"1949","15","Ren, X.","102",,,,,,,"Journal Of Immunological Methods","326","Lung Neoplasms","10899","Technische Universität München","898","Meso Scale Diagnostics","507","Kazakhstan","61",,,,
,,"1948","11","Riddell, S.R.","102",,,,,,,"Cell Reports","325","Signal Transduction","10753","Sorbonne Université","884","Cancer Prevention and Research Institute of Texas","505","Türkiye","61",,,,
,,"1947","12","Blazar, B.R.","101",,,,,,,"Thoracic Cancer","321","Drug Safety","10435","UPMC Hillman Cancer Center","883","National Institute for Health and Care Research","496","Latvia","60",,,,
,,"1946","6","Cheung, N.K.V.","101",,,,,,,"Advanced Healthcare Materials","316","Adoptive Immunotherapy","10395","General Hospital of People's Liberation Army","879","Johnson and Johnson","490","Kenya","53",,,,
,,"1945","3","Locke, F.L.","101",,,,,,,"Clinical Lung Cancer","316","Natural Killer Cell","10379","Northwestern University Feinberg School of Medicine","874","Department of Science and Technology of Hunan Province","489","Oman","52",,,,
,,"1939","1","Marabelle, A.","101",,,,,,,"ACS Applied Materials And Interfaces","315","Tumor Immunity","10236","The University of North Carolina at Chapel Hill","874","Sichuan University","478","Russia","48",,,,
,,"1936","1","Cortellini, A.","100",,,,,,,"Biochemical And Biophysical Research Communications","314","Nivolumab","10221","Tongji University School of Medicine","871","Auris Health","465","Puerto Rico","47",,,,
,,,,"Miller, J.S.","100",,,,,,,"Journal Of Cancer","314","Pembrolizumab","10220","Shandong University","867","Merck Sharp and Dohme","462","Bosnia and Herzegovina","44",,,,
,,,,"Parmiani, G.","100",,,,,,,"Journal Of Neuroimmunology","313","Child","10195","University of Washington School of Medicine","865","National Center for Research Resources","452","Iceland","43",,,,
,,,,"Sugiyama, H.","100",,,,,,,"Proceedings Of The American Association For Cancer Research","313","Adolescent","10182","Fondazione IRCCS Istituto Nazionale dei Tumori, Milan","843","Cancer Research Institute","447","Algeria","42",,,,
,,,,"Kirkwood, J.M.","99",,,,,,,"Chemical Engineering Journal","306","Retrospective Studies","10158","Universität Heidelberg","839","Ministry of Science and Technology, Taiwan","446","Costa Rica","38",,,,
,,,,"McKeon, A.","99",,,,,,,"Allergologia Et Immunopathologia","305","Tumor Volume","10156","The Sidney Kimmel Comprehensive Cancer Center","838","University of Texas MD Anderson Cancer Center","446","Yugoslavia","38",,,,
,,,,"Steinberg, S.M.","99",,,,,,,"Molecular Immunology","304","Metastasis","10148","Emory University School of Medicine","833","Bayer","443","Ecuador","37",,,,
,,,,"Incorvaia, C.","98",,,,,,,"Cells","303","Drug Therapy","9876","Penn Medicine","830","Science and Technology Department of Sichuan Province","442","Czechoslovakia","34",,,,
,,,,"Schmitt, M.","98",,,,,,,"Annals Of Surgical Oncology","301","Cell Infiltration","9873","University of Michigan, Ann Arbor","830","Celgene","436","Uganda","32",,,,
,,,,"Celis, E.","97",,,,,,,"Seminars In Oncology","301","Immunocompetent Cell","9805","Tianjin Medical University","828","Ligue Contre le Cancer","435","Uzbekistan","32",,,,
,,,,"Herberman, R.B.","97",,,,,,,"Immunology","299","Upregulation","9755","Roswell Park Cancer Institute","828","National Institute on Aging","434","Ghana","28",,,,
,,,,"Locatelli, F.","97",,,,,,,"Science Translational Medicine","296","Enzyme Linked Immunosorbent Assay","9700","Sapienza Università di Roma","820","Conselho Nacional de Desenvolvimento Científico e Tecnológico","433","North Macedonia","28",,,,
,,,,"Maio, M.","97",,,,,,,"Gene Therapy","295","Tumor Growth","9607","University College London","819","Leukemia and Lymphoma Society","425","Nepal","27",,,,
,,,,"Maus, M.V.","97",,,,,,,"Advanced Functional Materials","294","Tumor Associated Leukocyte","9454","Erasmus MC","818","Merck KGaA","422","Ethiopia","26",,,,
,,,,"Powles, T.","97",,,,,,,"International Journal Of Oncology","294","Cyclophosphamide","9344","Tel Aviv University","815","National Institute of Arthritis and Musculoskeletal and Skin Diseases","416","Sri Lanka","25",,,,
,,,,"Sette, A.","97",,,,,,,"Molecular Cancer Therapeutics","294","Mice, Inbred C57BL","9229","Zhongshan Hospital","815","Institut National de la Santé et de la Recherche Médicale","414","Azerbaijan","24",,,,
,,,,"Abken, H.","96",,,,,,,"Journal Of Japan Society For Cancer Therapy","293","Non Small Cell Lung Cancer","9217","Emory University","809","Vetenskapsrådet","409","Malta","24",,,,
,,,,"Demoly, P.","96",,,,,,,"Cancer Cell","285","Antibodies, Monoclonal","9171","Universitätsklinikum Heidelberg","806","Agence Nationale de la Recherche","405","Yemen","23",,,,
,,,,"Liu, Z.","96",,,,,,,"Immunology Letters","284","Immunotherapy, Adoptive","9166","China Medical University Shenyang","802","Fundação para a Ciência e a Tecnologia","397","Albania","22",,,,
,,,,"Subklewe, M.","96",,,,,,,"Transplantation","284","Apoptosis","9108","University of Minnesota Twin Cities","792","U.S. Public Health Service","394","Mongolia","22",,,,
,,,,"Falkenburg, J.H.F.","95",,,,,,,"Theranostics","281","Phenotype","9080","UniversitatsSpital Zurich","789","Parker Institute for Cancer Immunotherapy","386","Armenia","21",,,,
,,,,"Fox, B.A.","95",,,,,,,"Clinical And Translational Oncology","279","Cytotoxic T Lymphocyte","9070","Xiangya Hospital Central South University","782","Ministério da Educação e Ciência","379","Syrian Arab Republic","21",,,,
,,,,"Gutzmer, R.","95",,,,,,,"Human Gene Therapy","279","Regulatory T Lymphocyte","9056","First Affiliated Hospital of Zhengzhou University","782","Natural Science Foundation of Fujian Province","377","Zimbabwe","21",,,,
,,,,"Pal, S.K.","95",,,,,,,"Journal Of Experimental And Clinical Cancer Research","278","Lung Tumor","9025","Jiangsu Province Hospital","781","Melanoma Research Alliance","374","Cameroon","19",,,,
,,,,"Shen, L.","95",,,,,,,"Neurology","277","Cytokine","8950","Hannover Medical School","771","Takeda Pharmaceutical Company","374","Tanzania","19",,,,
,,,,"Slavin, S.","95",,,,,,,"Oncology Reports","277","Tumor Antigen","8608","Eberhard Karls Universität Tübingen","764","Priority Academic Program Development of Jiangsu Higher Education Institutions","371","Bahrain","18",,,,
,,,,"Allison, J.P.","94",,,,,,,"Clinical Immunology","275","Tumor Marker","8606","University of Oxford","759","Janssen Pharmaceuticals","355","Guatemala","17",,,,
,,,,"Zimmer, L.","94",,,,,,,"Haematologica","274","Mortality","8252","Università degli Studi di Milano","758","University of Texas System","354","Sudan","17",,,,
,,,,"Besse, B.","93",,,,,,,"Journal Of Virology","274","CD8-Positive T-Lymphocytes","8227","Chongqing Medical University","756","Institut National Du Cancer","352","Monaco","16",,,,
,,,,"Mackall, C.L.","93",,,,,,,"Journal Of Clinical Medicine","273","Antineoplastic Agents","8033","The Netherlands Cancer Institute","755","Chinese Academy of Medical Sciences","351","Palestine","15",,,,
,,,,"Okada, H.","93",,,,,,,"Translational Oncology","272","Clinical Feature","7956","Radboud University Medical Center","754","Ministry of Health, Labour and Welfare","345","Malawi","14",,,,
,,,,"Hallek, M.","92",,,,,,,"Journal Of The American Academy Of Dermatology","271","Survival Rate","7949","The Ohio State University","747","Cancerfonden","344","Paraguay","14",,,,
,,,,"Hellmann, M.D.","92",,,,,,,"Translational Lung Cancer Research","271","Macrophage","7926","Harbin Medical University","746","China Scholarship Council","342","Panama","13",,,,
,,,,"Greenberg, P.D.","91",,,,,,,"Chinese Journal Of Clinical Oncology","270","Immune Checkpoint Inhibitors","7859","Naval Medical University","740","University of California","342","Senegal","13",,,,
,,,,"Seliger, B.","91",,,,,,,"Current Oncology","270","Gene Mutation","7756","Shandong First Medical University &amp; Shandong Academy of Medical Sciences","740","Guangzhou Municipal Science and Technology Project","338","Zambia","12",,,,
,,,,"Vincent, A.","91",,,,,,,"Jci Insight","267","Breast Cancer","7740","Tianjin Medical University Cancer Institute &amp; Hospital","727","Eisai","322","Moldova","10",,,,
,,,,"Zhang, Y.","91",,,,,,,"Translational Cancer Research","267","Immunoglobulin","7738","University of Michigan Medical School","726","Natural Science Foundation of Hunan Province","322","Congo","9",,,,
,,,,"Einsele, H.","90",,,,,,,"Biomedicine And Pharmacotherapy","265","T Lymphocyte Activation","7605","VA Medical Center","721","Austrian Science Fund","320","Dominican Republic","9",,,,
,,,,"Escudier, B.","90",,,,,,,"Small","265","Immunoglobulin G","7568","The University of Queensland","719","Natural Science Foundation of Hubei Province","318","Grenada","9",,,,
,,,,"Levine, B.L.","90",,,,,,,"Vaccines","265","Lymphocyte Activation","7560","Tongji University","719","Coordenação de Aperfeiçoamento de Pessoal de Nível Superior","316","Jamaica","9",,,,
,,,,"Eggermont, A.M.M.","89",,,,,,,"Clinical Lymphoma Myeloma And Leukemia","259","Nuclear Magnetic Resonance Imaging","7529","Peking University","718","Fujian Provincial Department of Science and Technology","316","Liechtenstein","9",,,,
,,,,"Hassel, J.C.","89",,,,,,,"Journal Of Neuro Oncology","257","Cytokine Production","7518","University of Colorado School of Medicine","716","Directorate for Geosciences","313","Gambia","8",,,,
,,,,"Kaufman, H.L.","89",,,,,,,"Oncotargets And Therapy","257","Tumor Necrosis Factor","7484","Anhui Medical University","714","Horizon 2020","298","Libya","8",,,,
,,,,"Lin, Y.","89",,,,,,,"Cancer Cell International","253","Cancer Radiotherapy","7481","Peking Union Medical College Hospital","713","U.S. Department of Veterans Affairs","295","Mozambique","8",,,,
,,,,"Nagler, A.","89",,,,,,,"Future Oncology","252","Dendritic Cells","7444","Hospital Clínic de Barcelona","709","Ministry of Education","294","Brunei Darussalam","7",,,,
,,,,"Reck, M.","89",,,,,,,"BMJ Case Reports","251","Immunosuppressive Treatment","7443","Soochow University","703","Shanghai Municipal Health Commission","286","Liberia","7",,,,
,,,,"Sadelain, M.","89",,,,,,,"Clinical Genitourinary Cancer","247","Multiple Cycle Treatment","7408","The University of Alabama at Birmingham","702","Science and Technology Planning Project of Guangdong Province","285","Rwanda","7",,,,
,,,,"Gnjatic, S.","88",,,,,,,"Journal Of Investigational Allergology And Clinical Immunology","247","Computer Assisted Tomography","7364","Universitätsklinikum Essen","696","National Institute of Biomedical Imaging and Bioengineering","284","Sierra Leone","7",,,,
,,,,"Hodge, J.W.","88",,,,,,,"International Journal Of Radiation Oncology Biology Physics","246","Cancer Growth","7357","Peter Maccallum Cancer Centre","685","National Major Science and Technology Projects of China","284","Bahamas","6",,,,
,,,,"Sosman, J.A.","88",,,,,,,"Chinese Journal Of Cancer Biotherapy","243","Histopathology","7264","Università degli Studi di Torino","680","Astellas Pharma US","280","Barbados","6",,,,
,,,,"Worm, M.","88",,,,,,,"Infection And Immunity","241","Clinical Outcome","7263","Princess Margaret Cancer Centre","679","F. Hoffmann-La Roche","280","Botswana","6",,,,
,,,,"Fridman, W.H.","87",,,,,,,"Journal Of Infectious Diseases","237","Biological Marker","7232","Nanchang University","654","Shanghai Jiao Tong University","278","Honduras","6",,,,
,,,,"Reisfeld, R.A.","87",,,,,,,"Journal Of Oncology","233","Cancer Inhibition","7168","UT Southwestern Medical School","647","Ministero dell’Istruzione, dell’Università e della Ricerca","274","Laos","6",,,,
